,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1324106409.34,838969471.60,368264759.91,1546603999.61,1155518788.68,757202601.12,352221594.15,1181952501.22,818007253.99,513836415.98,233095904.98,1007215933.75,730307671.42,482405445.04,237631334.10,865235078.94,658986817.63,422717685.76,228981483.28,764672955.93,562929807.42,373341590.52,152606398.01,764954603.17,461842201.58,301079406.60,111888092.31,562248355.55,374833770.74,228105104.59,97896498.77,478785106.25,350827724.15,228341999.75,106939047.77,319728160.90,251640270.12,175789369.48,71017395.02,309538030.80,266464503.71,167815941.66,79752676.37,229984483.92,171222493.36,153016197.92,105519040.07,0.0
3,收到的税费返还,423.68,0,0,0,602890.87,0,0,0,38033.37,0,8536.99,0,2281.88,0,250000.00,0,36829.26,0,0,0,0,0,0,0,248000.00,248000.00,248000.00,0,524023.51,401423.51,0,0,0,0,0,993920.63,57952.37,57952.37,54200.00,0,0,0,0,233900.00,0,0,0,0.0
4,收到的其他与经营活动有关的现金,474460288.14,330064129.84,174499546.80,136455621.76,71328848.65,51523387.39,22099171.10,74347532.86,13268627.55,4913864.96,3613539.38,14312332.36,6197479.68,3983587.43,1068321.96,15486331.99,7818472.41,5876547.19,3287311.76,4792948.70,9033507.77,6058707.36,1127482.59,36838337.92,37191035.21,32129110.68,20837882.57,30609478.11,19402911.19,11119814.58,2004295.15,32457847.24,23851875.89,22451315.46,1940775.26,5975841.76,2020714.09,1631758.11,20250.53,10437131.77,5918354.48,2218573.33,999158.38,2368855.13,4975465.62,3397597.59,3112533.11,0.0
5,经营活动现金流入小计,1798567121.16,1169033601.44,542764306.71,1683059621.37,1227450528.20,808725988.51,374320765.25,1256300034.08,831313914.91,518750280.94,236717981.35,1021528266.11,736507432.98,486389032.47,238949656.06,880721410.93,666842119.30,428594232.95,232268795.04,769465904.63,571963315.19,379400297.88,153733880.60,801792941.09,499281236.79,333456517.28,132973974.88,592857833.66,394760705.44,239626342.68,99900793.92,511242953.49,374679600.04,250793315.21,108879823.03,326697923.29,253718936.58,177479079.96,71091845.55,319975162.57,272382858.19,170034514.99,80751834.75,232587239.05,176197958.98,156413795.51,108631573.18,0.0
6,购买商品、接受劳务支付的现金,314351933.33,198027004.99,116162250.80,440215480.31,423563375.55,305824161.73,129195333.25,571682199.71,432228983.59,319425173.22,118524699.32,574844112.33,442356305.67,291640610.96,139868243.51,580089989.50,392978795.21,262669031.32,161390236.63,518169029.50,334274089.75,214692964.99,64852211.01,441550224.53,192033788.44,137560448.30,54425187.99,308585997.79,177337376.21,88954307.34,66875583.43,309162077.47,208425158.43,131391881.96,57810785.12,164177987.50,153153466.14,111636783.16,41849206.64,177668224.74,177464087.41,110420251.55,34022478.84,133640573.79,124309085.03,83371789.48,66225221.93,0.0
7,支付给职工以及为职工支付的现金,91077330.04,62333675.04,35497536.77,108343055.34,81276204.01,56822299.75,32710640.34,111521447.84,82945787.10,58594211.73,35178167.38,115315263.70,82220117.93,56566676.85,34216094.49,114359701.22,82169480.59,57307297.61,35519226.94,117862902.80,83466031.21,49871511.89,32392248.62,100580999.86,70738303.49,48232269.98,25732071.63,83881520.41,59376713.27,38553996.34,18812003.30,60159500.53,48853329.54,32328086.05,17586636.77,28723614.50,20104089.64,13553807.51,7614758.04,18226649.58,12635990.43,8729667.72,4761002.07,10467634.59,9014894.91,6479309.92,5400104.56,0.0
8,支付的各项税费,212255667.60,149189479.51,97615682.20,190271891.64,147491280.08,91230723.86,55271008.27,150338445.97,90550765.32,67171519.17,45055420.85,85858736.41,59610146.86,37837850.14,21331343.99,72853130.29,53363556.61,41551167.46,14078283.96,46688514.36,40882959.50,33158532.15,17001737.55,69887254.63,57130103.28,43272905.49,20543319.97,62452166.60,46684271.27,29213402.23,10449527.91,47999440.24,40600580.30,40451910.25,18150838.46,27999063.69,25834238.64,17760222.34,11259870.51,32730847.51,23075501.25,14002420.64,11777816.25,19279019.26,16211962.57,11936381.94,8724306.01,0.0
9,支付的其他与经营活动有关的现金,1050339880.94,678681488.40,275729299.24,718343673.23,500173078.33,294583816.88,169119219.21,361370023.94,195785600.24,101978867.59,64799715.12,119851393.34,138304423.99,99094661.96,59622610.89,138826247.45,110588733.49,70251168.06,41105102.20,136128732.89,140170689.50,89048651.06,71629925.68,115079065.31,152310162.86,96482717.50,73393016.16,119755785.03,132767752.20,74207498.09,46933366.59,82071129.07,105931102.91,68169338.66,36973543.05,68139642.53,77753259.39,51755160.03,36945124.92,54001051.30,39023142.33,28071084.38,17893528.23,51952413.73,17830785.35,32945140.43,20515985.63,0.0
10,经营活动现金流出小计,1668024811.91,1088231647.94,525004769.01,1457174100.52,1152503937.97,748461002.22,386296201.07,1194912117.46,801511136.25,547169771.71,263558002.67,895869505.78,722490994.45,485139799.91,255038292.88,906129068.46,639100565.90,431778664.45,252092849.73,818849179.55,598793769.96,386771660.09,185876122.86,727097544.33,472212358.07,325548341.27,174093595.75,574675469.83,416166112.95,230929204.00,143070481.23,499392147.31,403810171.18,272341216.92,130521803.40,289040308.22,276845053.81,194705973.04,97668960.11,282626773.13,252198721.42,161223424.29,68454825.39,215339641.37,167366727.86,134732621.77,100865618.13,0.0
