,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,14861740789.00,9690423874.00,4598572915.00,19457838532.00,13939102471.00,8566598835.00,4157110963.00,12076365191.00,8192771057.00,5138316315.00,2280047600.00,9498688592.00,6819736946.00,4256726138.00,2163839596.00,8812835085.00,6633711924.00,4143601432.00,1932180671.00,8857754812.00,6590141128.00,4114178253.00,1767382837.00,7434265847.00,5267389775.00,3321264935.00,1420413218.00,6499050754.00,4818904579.00,3163957763.00,1428950317.00,5140776972.00,3931550482.00,2591540548.00,1253163749.00,4040072677.00,2783835684.00,1700074640.00,754615333.00,3230517442.00,2220293380.00,1343440991.00,566972788.00,2726223461.00,2171484511.00,0.0
3,收到的税费返还,0,0,0,64831104.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,188963803.00,151028195.00,51804810.00,373648712.00,166104581.00,54291513.00,21849067.00,198950722.00,145405479.00,104057113.00,26546623.00,163643598.00,188068861.00,109499259.00,30718142.00,197775978.00,152474888.00,105771233.00,28565136.00,166159388.00,97406825.00,45703444.00,20858443.00,466367873.00,107357959.00,81506148.00,38394202.00,169903773.00,95544165.00,51229710.00,26338696.00,155630614.00,99409902.00,78989862.00,6950518.00,68091029.00,43410099.00,24969700.00,6325640.00,35294868.00,12882264.00,7467460.00,2006409.00,18924810.00,12350255.00,0.0
5,经营活动现金流入小计,15050704592.00,9841452069.00,4650377725.00,19896318348.00,14105207052.00,8620890348.00,4178960030.00,12275315913.00,8338176536.00,5242373428.00,2306594223.00,9662332190.00,7007805807.00,4366225397.00,2194557738.00,9010611063.00,6786186812.00,4249372665.00,1960745807.00,9023914200.00,6687547953.00,4159881697.00,1788241280.00,7900633720.00,5374747734.00,3402771083.00,1458807420.00,6668954527.00,4914448744.00,3215187473.00,1455289013.00,5296407586.00,4030960384.00,2670530410.00,1260114267.00,4108163706.00,2827245783.00,1725044340.00,760940973.00,3265812310.00,2233175644.00,1350908451.00,568979197.00,2745148271.00,2183834766.00,0.0
6,购买商品、接受劳务支付的现金,9290670441.00,5891128013.00,2855670832.00,12610476158.00,9102960894.00,5499646408.00,2382695800.00,7875394429.00,4931699436.00,2901558859.00,1328939479.00,5128587866.00,3366008552.00,2085617211.00,992467387.00,5123611306.00,3492799859.00,2165618993.00,1112022966.00,5348553679.00,3616990486.00,2138658259.00,1018954583.00,4762387649.00,2928686922.00,1847612063.00,926135815.00,4370036284.00,3192590944.00,1864537487.00,934535637.00,3453938148.00,2810036595.00,1806620737.00,880681227.00,2934258891.00,2261970201.00,1493128893.00,671147686.00,2210503504.00,1543692486.00,916915440.00,386607587.00,1844060904.00,1548125853.00,0.0
7,支付给职工以及为职工支付的现金,1491137255.00,1024877905.00,576330171.00,1550303222.00,1195150036.00,767290380.00,439603997.00,1329918275.00,1136996133.00,722801520.00,380955210.00,1284102585.00,1075175363.00,698022751.00,395038375.00,1176949411.00,1009204608.00,684818632.00,365914989.00,1178996542.00,886965565.00,602651003.00,306206463.00,978854249.00,688950559.00,430520267.00,224332274.00,754888814.00,529507513.00,327500693.00,170996864.00,556226888.00,387659818.00,237570789.00,126403305.00,412739237.00,298336325.00,193906917.00,100745683.00,316121257.00,225893427.00,138924664.00,78208971.00,235618249.00,177953233.00,0.0
8,支付的各项税费,1326550557.00,874868461.00,428336824.00,1794548523.00,1279216794.00,860817052.00,452074689.00,1294270252.00,865042532.00,548033959.00,226422790.00,1030424681.00,696624855.00,466029659.00,198859529.00,1008940199.00,687324904.00,502549642.00,256174475.00,960909297.00,723537883.00,529719993.00,228622532.00,853882914.00,610200510.00,451642101.00,185060958.00,787718970.00,556104320.00,390594000.00,171377760.00,560308250.00,380526572.00,293965188.00,147822455.00,379698100.00,283237128.00,198124873.00,67064582.00,326644406.00,241007739.00,148750122.00,66755293.00,252996961.00,178923953.00,0.0
