,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20131231,20121231,20111231,20090930,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,221554582.68,141277431.45,74159795.08,329174686.12,214037520.49,131798881.59,70317605.88,323329997.75,222213415.52,153878077.57,74980890.13,295277213.68,203837356.94,113423173.63,48105020.44,232582892.60,176650209.56,0,49341986.59,240853130.96,213454080.41,179744822.34,159788346.78,79130722.17,89633247.84,61690620.99,30394551.87,0.0
3,收到的税费返还,3493208.23,2701041.16,1398883.16,3323730.51,2978811.86,1024815.10,518784.81,3042988.09,2831020.34,2449873.34,1678327.43,1933206.92,1319810.52,749263.19,661965.09,391415.07,134438.61,0,0,1577258.39,676612.37,194840.20,242517.96,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,57609200.79,36792037.55,15446128.38,33943596.41,17586462.34,9211076.87,1364299.35,3518712.16,2560361.55,1553669.43,714153.08,3524704.98,2548054.02,960460.50,2247238.79,2260542.55,2609361.43,0,2058778.08,4988014.46,2797520.20,555273.39,2654018.86,1536228.64,6945737.25,11592038.74,2064008.34,0.0
5,经营活动现金流入小计,282656991.70,180770510.16,91004806.62,366442013.04,234602794.69,142034773.56,72200690.04,329891698.00,227604797.41,157881620.34,77373370.64,300735125.58,207705221.48,115132897.32,51014224.32,235234850.22,179394009.60,0,51400764.67,247418403.81,216928212.98,180494935.93,162684883.60,80666950.81,96578985.09,73282659.73,32458560.21,0.0
6,购买商品、接受劳务支付的现金,152045602.12,99772265.14,49616403.96,295725226.18,214185699.77,134978971.98,83565911.11,248979896.63,182797178.64,115446854.91,55926046.28,191090307.72,150735056.87,70216757.75,37506720.44,164089779.55,129232824.68,0,35904976.26,158459560.80,136762423.72,108053774.36,115330362.22,40665692.95,51838600.03,32337286.41,15917905.33,0.0
7,支付给职工以及为职工支付的现金,25467082.93,17539079.20,9419987.75,41280628.86,31595186.13,21443262.96,10741562.27,42515912.74,30619716.35,20102784.43,9709578.42,36596604.44,26760713.32,18046041.00,9209257.34,34434418.85,25886216.82,0,8816913.87,28435598.50,22680499.47,16614493.39,15214218.60,4249933.19,5491424.68,4687871.67,3027896.20,0.0
8,支付的各项税费,5759398.12,3221259.05,1881356.29,7632105.54,5317889.05,2853739.63,1480185.87,9944664.70,7992330.56,5634642.80,2909839.03,15696623.33,10865001.66,6052131.03,3331014.47,12028072.17,9114257.74,0,2468486.42,13227768.07,12063057.97,13263857.80,12787550.87,7499725.49,8538518.66,3687571.85,1753371.90,0.0
9,支付的其他与经营活动有关的现金,71192422.53,47334553.92,26937912.69,56820290.97,44428281.12,25800661.30,1779219.85,25720354.49,6650619.33,4649547.53,781590.83,10575952.55,7345150.64,4317493.38,5182726.00,7843218.46,6565809.88,0,2304792.92,6809265.76,6237283.00,5459701.98,4875352.32,3233335.30,3955596.90,6344095.94,1505989.63,0.0
10,经营活动现金流出小计,254464505.70,167867157.31,87855660.69,401458251.55,295527056.07,185076635.87,97566879.10,327160828.56,228059844.88,145833829.67,69327054.56,253959488.04,195705922.49,98632423.16,55229718.25,218395489.03,170799109.12,0,49495169.47,206932193.13,177743264.16,143391827.53,148207484.01,55648686.93,69824140.27,47056825.87,22205163.06,0.0
11,经营活动产生的现金流量净额,28192486.00,12903352.85,3149145.93,-35016238.51,-60924261.38,-43041862.31,-25366189.06,2730869.44,-455047.47,12047790.67,8046316.08,46775637.54,11999298.99,16500474.16,-4215493.93,16839361.19,8594900.48,5660253.51,1905595.20,40486210.68,39184948.82,37103108.40,14477399.59,25018263.88,26754844.82,26225833.86,10253397.15,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,
