,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1752089624.84,1169266918.69,721900429.69,338614294.59,1645737960.90,1149545514.92,747943096.44,402868199.54,1734042545.38,1306998722.72,810829464.91,379245923.35,1748916933.71,1319179695.24,895204719.25,415427806.49,1883185473.86,1026507648.42,699384907.72,331220465.78,1410651849.77,740628392.92,459183060.49,215210119.32,912468169.04,651623953.56,440470672.37,198291323.18,919051636.21,697790845.92,442873536.29,198105605.02,843230278.84,586771850.39,376206753.88,187969776.85,780653973.05,568347475.99,360388136.56,187977948.81,739328230.83,528881188.66,358806392.65,159628890.08,676819386.22,511516046.59,325015622.81,158545191.31,662018166.27,500050088.63,347628550.20,202967949.48,552521926.49,483467355.76,0.0
3,收到的税费返还,117531.88,4982.08,0,0,577.42,66415.49,12806.10,12806.10,2174610.63,86141.82,63977.80,63977.80,95083.62,1998974.41,1111904.95,52849.75,12684889.45,12561961.41,48741.10,0,338871.78,8807.81,8807.81,0,479551.13,0,0,0,0,0,0,0,659578.64,17097727.53,26744.82,0,308516.32,626175.70,338162.70,317659.40,1404739.90,179008.53,36032.77,0,116068.41,0,0,0,0,0,0,0,33504.27,95726.49,0.0
4,收到的其他与经营活动有关的现金,45492567.47,45528639.17,29682393.78,8408422.22,71881663.83,106250950.98,56802242.77,27514386.16,65332371.64,63213517.52,46640473.14,23531883.77,98903124.82,70271997.04,53522543.79,17116057.45,95149520.81,45336314.57,36651541.15,14075144.31,55401339.63,20865365.16,17468466.54,8959409.56,43780549.37,43483319.12,28189884.41,8281770.69,29286147.91,34274230.20,25759207.23,16460881.52,53024731.56,76062657.26,66581812.00,56118249.74,29328494.93,29311413.84,18996682.23,5551729.06,24635726.71,25943339.06,15588669.44,4183156.43,39518297.14,24478610.69,18802922.63,7460967.88,15688869.08,13442892.99,9971219.62,6734272.31,18466498.04,20584157.26,0.0
5,经营活动现金流入小计,1797699724.19,1214800539.94,751582823.47,347022716.81,1717620202.15,1255862881.39,804758145.31,430395391.80,1801549527.65,1370298382.06,857533915.85,402841784.92,1847915142.15,1391450666.69,949839167.99,432596713.69,1991019884.12,1084405924.40,736085189.97,345295610.09,1466392061.18,761502565.89,476660334.84,224169528.88,956728269.54,695107272.68,468660556.78,206573093.87,948337784.12,732065076.12,468632743.52,214566486.54,896914589.04,679932235.18,442815310.70,244088026.59,810290984.30,598285065.53,379722981.49,193847337.27,765368697.44,555003536.25,374431094.86,163812046.51,716453751.77,535994657.28,343818545.44,166006159.19,677707035.35,513492981.62,357599769.82,209702221.79,571021928.80,504147239.51,0.0
6,购买商品、接受劳务支付的现金,657933542.57,558886963.21,314837635.39,106549145.14,655742326.37,520302457.16,303648163.33,133183727.26,632304770.64,518800760.15,339194248.77,152129962.45,585456400.76,509220407.83,380362951.54,154719385.04,658378590.27,257420214.91,166986435.70,100596872.34,290684697.18,192545636.62,112286795.37,40049598.09,232794779.72,193898237.84,132905122.44,65366128.84,245028369.95,193946826.80,101073992.58,37248592.54,257737433.49,189054481.53,120039903.95,61624623.52,249098283.11,185692619.60,117313918.54,49538689.07,209201901.05,157861435.54,102651291.95,43048044.64,234228177.37,134499279.45,81524749.95,35194748.51,176954792.89,121436903.79,95010831.06,41361826.50,139523554.74,109903746.65,0.0
7,支付给职工以及为职工支付的现金,505729744.29,384954593.16,265403190.79,158092048.55,452045219.60,334028168.48,234368025.16,135607292.03,425731671.77,327718802.22,225149076.91,135755906.96,393141515.03,277533529.63,199292561.94,117106567.07,402735900.55,221291385.41,152280196.83,94355793.85,322243406.49,155052882.93,110853142.25,67387293.99,231656624.90,158304961.18,115683010.11,68208798.76,210985155.04,140225558.96,100398953.48,59790448.37,183412532.58,116018828.37,77735364.17,45965445.06,116159016.85,93694290.51,64378620.61,37332731.51,123748131.10,89076302.98,66773832.07,37593460.93,109029506.95,86638586.28,62932486.50,38445097.77,103443723.75,78283746.85,57601678.30,32890220.92,98107086.36,86834151.10,0.0
8,支付的各项税费,18130415.51,12763413.25,10274898.10,6776702.60,17500421.94,19852057.02,15430841.12,10991512.39,22235788.91,29257115.10,23034321.13,12425953.30,34608160.57,38681075.14,30132827.20,14013469.24,52592384.93,41878830.71,26354974.61,14260028.26,59279086.71,41903835.95,27797478.08,10817125.18,42815286.57,35944745.78,26853484.32,13271527.02,40848167.39,42814306.26,29734518.52,13007410.12,37521364.08,40540879.23,25790750.07,13386499.09,57276543.01,47353085.62,31834546.35,14976664.73,46145509.02,39982970.87,26285922.19,10563407.03,25297014.69,22323165.46,15281970.93,4769220.93,58710602.02,50694699.82,43926758.81,16558718.13,32345266.74,32895458.20,0.0
