,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,20186158897.53,13279849189.04,7501250160.12,0,16221643211.10,10949177855.99,6453712641.97,22073159391.45,15813813079.66,10183092760.30,6358305298.43,18916830735.11,13500666576.63,8617488704.99,5422211436.20,16358857498.03,11504144562.56,7423418588.88,4267927459.75,15945181024.95,11256532311.56,7674283689.29,4520840285.84,14730234249.49,10097819505.80,6480881805.38,3826026267.81,10534279982.45,7123622374.97,4395886321.31,2448349779.59,8080253203.13,5382657190.38,3275117050.66,1843776587.31,5587329295.13,4020373410.81,2527803956.54,1470480310.93,4042660331.08,2936954782.25,1758575434.17,981448471.27,3069557837.85,2231914714.40,1472675433.31,820498800.69,2388524564.91,1737623738.32,1078674664.71,659134264.21,1841219291.51,1393015963.99,867256522.81,458950542.85,1362813797.40,1114887768.98,681015177.56,0.0
3,收到的税费返还,3137003.24,2876629.66,0,0,187665.17,116002.03,146715.92,0,4855335.61,3251439.84,233300.78,202704.80,164757.14,149757.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100226.47,0,0,0,0,4942.07,0,0,249167.25,249167.25,240620.10,119449.18,137435.88,181954.68,0,0.0
4,收到的其他与经营活动有关的现金,88910924.18,249108437.65,112467623.73,73595329.95,70837580.34,68682613.55,45548498.97,30836848.61,111615924.86,40512118.01,39093940.54,78316536.81,109352403.96,81564744.01,53167829.06,88487396.20,103195059.61,128464641.85,37222925.01,20351767.01,67269773.97,30650472.86,25678424.82,11685451.31,24309654.05,17255405.74,8549773.53,2076406.00,6938597.26,7334528.91,9991316.53,3666657.44,8807619.93,4183821.12,11139041.28,20021910.25,7835028.48,5811817.77,8572609.76,29606104.87,7882774.24,5332788.18,9555357.66,13442399.68,44733930.28,32351007.54,31758622.13,6165819.74,632713.33,273087.50,1116947.62,795246.30,1788821.62,471428.65,230499.56,284610.00,5266291.42,5180059.94,0.0
5,经营活动现金流入小计,20278206824.95,13531834256.35,7613717783.85,23070282218.24,16292668456.61,11017976471.57,6499407856.86,22103996240.06,15930284340.13,10226856318.15,6397632539.75,18995349976.72,13610183737.73,8699203206.14,5475379265.26,16447344894.23,11607339622.17,7551883230.73,4305150384.76,15965532791.96,11323802085.53,7704934162.15,4546518710.66,14741919700.80,10122129159.85,6498137211.12,3834576041.34,10536356388.45,7130560972.23,4403220850.22,2458341096.12,8083919860.57,5391464810.31,3279300871.78,1854915628.59,5607351205.38,4028208439.29,2533615774.31,1479052920.69,4072266435.95,2944837556.49,1763908222.35,991003828.93,3083100464.00,2276648644.68,1505026440.85,852257422.82,2394690384.65,1738261393.72,1078947752.21,660251211.83,1842263705.06,1395053952.86,867968571.56,459300491.59,1363235843.28,1120336015.08,686195237.50,0.0
6,购买商品、接受劳务支付的现金,16724681362.58,10813991720.48,6379917123.95,16922779953.92,13577492319.33,8934871248.91,5845058519.69,16442886000.53,12525489485.17,8170473567.95,5303970155.81,14691225785.92,10846819314.91,7422094573.13,4775698609.80,13145021885.68,9746415177.57,6530950151.67,4115803632.73,13506878158.00,9575036755.44,6556346249.06,4047840627.67,11301214278.79,8202394078.33,5329553686.26,3401479880.85,8159543784.64,6052270146.55,3754118108.11,2339465423.44,6463832824.83,4403960557.24,2712401486.38,1614686537.55,4452627338.39,3223368929.93,1980344814.52,1184731385.12,2929049108.10,2108311536.82,1295378801.51,734365802.25,2384835837.00,1825306369.93,1250577005.80,732772450.42,1931674777.52,1474303112.55,908503144.00,607513568.52,1479905477.69,1225272501.07,771939326.34,432510232.22,1082260695.56,907013847.72,536530374.55,0.0
7,支付给职工以及为职工支付的现金,2928789221.58,2364185984.63,1625725855.77,2950062895.98,2380951821.17,1865940892.14,1246444703.37,2363021949.52,1926551962.82,1392702054.70,929854737.62,1977971145.60,1418095807.36,1000194416.25,800945038.78,2003197989.73,1566441545.62,1255488989.43,960858205.34,1620927029.94,1370284015.07,1051653727.59,774160660.97,1382398827.83,1014959877.85,789256345.89,572878428.31,804441966.12,539326799.94,476632218.69,376332320.79,377426398.07,342130965.41,308557971.26,241513578.62,301154679.31,285073784.77,245989291.43,179751757.48,262545403.16,251007265.71,171402394.02,141397660.59,292150644.48,222924593.63,168691835.99,156662759.95,181517933.77,157798525.16,111567129.62,88503818.85,144422960.51,113958412.04,90706016.54,69709072.47,112423812.16,76474567.60,60036924.10,0.0
8,支付的各项税费,862702177.58,582368151.44,318471019.26,1077239008.64,779780215.60,542586642.67,303831885.20,1144043072.85,785042724.85,529359575.89,282819423.81,954361051.36,799570706.17,561302435.31,251645624.04,979986411.18,784363115.41,527121048.52,259545064.53,887388727.50,692670210.61,497563495.10,250839883.78,765722507.66,619648318.29,415684314.73,247985550.88,620116095.92,372707024.49,285850282.18,153732631.97,570497310.24,351283429.56,226193843.42,115396262.42,411811985.57,244585727.24,149746670.86,87325791.32,235940834.94,146025786.43,120243696.01,45402917.69,208626535.35,128444936.96,93519202.09,44652707.13,143368285.28,88184778.06,73717828.26,32114176.45,108943155.37,76337260.27,53287033.69,26564987.06,74024035.36,79053129.14,30669967.96,0.0
