,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,78374644027.93,48367752785.11,20667249463.07,89018024207.71,53789956206.97,31234257625.08,13420864408.63,45409046825.69,31826867270.63,19142917752.25,8794145685.27,24212789083.90,18461097225.85,10353772444.08,4587880936.24,16770546822.61,11752073487.13,7990184087.33,2864053551.93,12609165540.05,9348855850.53,6208185609.42,2698246524.83,14414817160.96,9337064591.32,5531860303.81,2656788353.85,8265948174.44,5518084363.98,3560147539.61,1493110531.97,8086643166.14,5700531115.24,3796671002.98,1657449102.38,4512510922.25,3124678011.52,1905235032.23,790590512.05,3836184970.39,3032041893.07,1855138025.45,996139821.34,4233543576.87,3046931145.88,2021280753.83,954833498.39,2943255532.25,2132620673.14,1245490792.29,613593968.46,1911265460.97,1191611017.84,642629637.15,279514647.98,1288129894.83,1194974242.91,476609922.97,0.0
3,收到的税费返还,81710026.35,63812924.22,14490958.09,218316971.86,171535326.45,51663095.84,28004211.62,49885599.64,32970076.80,25115220.65,3384994.21,57547331.65,43312937.27,10466521.69,4184619.80,63469323.03,58394557.70,48849255.53,40350180.20,95985529.85,89089209.00,26035029.15,9810038.95,61131467.92,54756892.76,45933400.68,8836364.55,28163439.50,15870446.79,12369027.86,6815726.81,52824514.48,23752431.55,9252340.08,2174666.36,248440.31,131423.06,131423.06,131423.06,6512869.92,4139999.44,2543630.71,2154054.50,22252614.26,13425230.24,10798106.34,6832558.48,22180028.69,9172792.79,2414417.65,1276233.47,4664369.94,1758025.52,744609.98,0,2138835.15,499160.72,0,0.0
4,收到的其他与经营活动有关的现金,386156498.82,241469926.45,269510416.84,1821253283.05,263586949.69,119396522.50,69186016.92,1045958215.12,584269702.67,442870074.66,89314626.62,510578086.79,575379828.57,105843169.80,50268397.96,661745658.45,1782969616.88,716837102.95,385586412.49,370880743.83,339522357.65,355051818.21,333472914.71,485399588.07,117945887.76,356446916.47,547402938.25,132475155.57,498795349.78,172222031.37,134517765.17,543461748.36,250823431.37,275174535.58,244933014.05,27149674.81,13924070.49,20235941.36,20083621.52,46598921.60,47545151.71,18847032.10,14436351.24,32084164.69,36272504.91,24600195.31,3722516.01,24218856.48,19703986.96,7303711.55,2417443.98,11347935.90,5438891.42,4205346.65,3887198.46,10528835.76,5609635.30,513261.94,0.0
5,经营活动现金流入小计,78842510553.10,48673035635.78,20951250838.00,91057594462.62,54225078483.11,31405317243.42,13518054637.17,46504890640.45,32444107050.10,19610903047.56,8886845306.10,24780914502.34,19079789991.69,10470082135.57,4642333954.00,17495761804.09,13593437661.71,8755870445.81,3289990144.62,13076031813.73,9777467417.18,6589272456.78,3041529478.49,14961348216.95,9509767371.84,5934240620.96,3213027656.65,8426586769.51,6032750160.55,3744738598.84,1634444023.95,8682929428.98,5975106978.16,4081097878.64,1904556782.79,4539909037.37,3138733505.07,1925602396.65,810805556.63,3889296761.91,3083727044.22,1876528688.26,1012730227.08,4287880355.82,3096628881.03,2056679055.48,965388572.88,2989654417.42,2161497452.89,1255208921.49,617287645.91,1927277766.81,1198807934.78,647579593.78,283401846.44,1300797565.74,1201083038.93,477123184.91,0.0
6,购买商品、接受劳务支付的现金,71047848338.30,43797663689.99,18740118034.78,79535335539.71,46335910862.44,27952773011.79,12046426912.54,37639170314.90,25517333465.58,15875465861.80,8320648242.11,18864251970.24,14154731546.96,8356387245.39,3822388559.94,14254029743.32,10207315979.74,7195960490.42,2256678908.13,8908435913.96,6726205147.00,4281987341.23,2270104773.44,10053870252.69,6841904497.67,4294629343.48,2215810304.06,6519887527.01,4723961202.65,3192364678.02,1632423419.37,5473340392.28,3987562418.64,2707896247.74,1150484199.44,3332573797.93,2337222508.12,1422550058.23,538732552.70,2833527011.17,2255800853.18,1372617574.84,713834424.00,3325180941.38,2455673466.87,1722468850.68,889018526.60,2026420385.68,1471523289.97,773286875.12,413460551.64,1411804830.92,929492972.24,500203635.17,218185645.58,809397834.74,754217261.62,371552602.05,0.0
7,支付给职工以及为职工支付的现金,1836687614.28,1254474168.56,596092952.93,2577232608.59,2007113403.01,1442954787.74,863357649.86,2255193523.67,1662548764.13,1108841160.43,625166366.72,1659921340.95,1180410750.03,798185923.47,448457898.08,1113654902.85,795044746.61,543063029.43,286510539.78,938084771.26,700604543.05,442145469.84,218794248.10,836208370.25,606424259.92,411249595.76,239580302.67,517758061.78,402748320.20,280671037.08,132617148.95,546864858.19,386562657.15,206578212.58,102559952.53,330884080.96,265767458.58,189843225.94,84256394.90,217670681.83,203069229.13,120316758.89,64399979.71,282180245.24,218116836.79,142046836.80,74238253.99,208933398.17,123875096.78,91415894.36,38867862.51,123689211.12,76015229.31,42656115.43,21186706.86,84537170.57,55641186.84,37997389.36,0.0
8,支付的各项税费,1176386194.68,880088593.57,376546669.22,1902215184.36,1365899763.62,914353489.99,322673824.84,1994261920.98,1471088240.51,987192425.56,445871102.40,1384549636.21,885170010.59,499009181.09,189838583.11,895376419.72,633796245.29,490021938.00,195734589.89,488916475.45,349365321.47,200067242.54,58406683.26,459694856.84,355025726.03,282203826.19,125868673.29,419967901.25,313500912.30,206151060.91,97882476.17,485708046.51,382667874.75,203159582.40,40810424.03,147387496.45,89552953.19,60883370.94,25554586.56,88735813.70,79560348.31,69708847.43,33467222.90,272360557.55,224508379.53,120635965.90,56443262.73,182392371.90,147557989.73,89306406.59,38879486.82,123805679.88,76314019.12,42339137.74,13735268.75,83892719.63,84304728.47,24568159.95,0.0
