,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4657333067.60,3476385918.81,2264503086.39,1155346749.96,4612895578.02,3615946793.71,2435185134.90,999451877.00,4137111773.27,3229186456.29,2122842674.21,908187331.12,3529050431.19,2830586571.98,1810402486.74,799035365.66,4392695220.65,3028387131.40,2071508092.74,963496060.48,4509363529.62,3332534211.33,2164266575.29,1027160509.18,4058202598.82,3095121944.43,1973754754.18,970406665.78,3992358878.44,3063014096.53,2018775892.51,824018125.39,2999090222.78,2128871003.71,1365765941.05,508096349.86,2258488834.08,1513998777.82,953665396.84,589360671.92,1660675647.42,1122084189.67,815180554.81,333061078.55,1309265246.74,1005185833.54,622036097.28,268136431.16,997455575.62,887766601.17,519450356.30,217860712.28,895135914.33,504191744.48,308865262.88,762861133.50,594622315.62,515742301.53,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560998.68,2560998.68,2560998.68,48312.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,91747982.31,40491408.34,15062482.48,9700465.53,43539547.73,28749345.99,19955424.08,22253140.48,112546279.69,61287964.06,10341178.54,21117688.69,15453000.56,86372831.74,52591931.74,38643062.16,912263661.93,113859323.19,72269140.74,56775739.54,1007274308.45,168139191.83,82506804.48,24603657.66,1037530237.14,127558787.43,34027414.27,29915558.26,861621574.79,359146415.62,241035924.61,296069656.47,327022686.38,945579336.95,213422224.64,65495747.83,34111915.78,213208960.48,20980371.67,46460369.17,849390441.01,129661470.64,356685924.89,33460869.58,596086270.96,392133601.95,362292915.11,39514848.51,330815742.46,338342314.15,216878584.89,23460605.68,317795777.38,410295904.12,122954021.92,189789275.71,154873572.76,195912145.46,0.0
5,经营活动现金流入小计,4749081049.91,3516877327.15,2279565568.87,1165047215.49,4656435125.75,3644696139.70,2455140558.98,1021705017.48,4249658052.96,3290474420.35,2133183852.75,929305019.81,3544503431.75,2916959403.72,1862994418.48,837678427.82,5304958882.58,3142246454.59,2143777233.48,1020271800.02,5519198836.75,3503234401.84,2249334378.45,1051812479.17,5095732835.96,3222680731.86,2007782168.45,1000322224.04,4853980453.23,3422160512.15,2259811817.12,1120087781.86,3326112909.16,3074450340.66,1579188165.69,573592097.69,2292600749.86,1727207738.30,974645768.51,635821041.09,2510066088.43,1251745660.31,1171866479.70,366521948.13,1905351517.70,1397319435.49,984329012.39,307651279.67,1328271318.08,1226108915.32,736328941.19,241321317.96,1212931691.71,914487648.60,431819284.80,952650409.21,749495888.38,711654446.99,0.0
6,购买商品、接受劳务支付的现金,2256625417.09,1691152519.28,1085037026.20,599233461.54,1885058269.32,1540634346.50,981601690.16,451850753.95,1750202529.64,1269104040.52,810418444.31,349175643.30,1485645205.23,1270415179.92,788626743.17,382684083.79,2086183426.70,1196986199.06,817903225.95,400067550.02,2169610814.70,1404588522.81,920333273.96,513830782.40,2049443786.54,1400214857.23,907981270.01,463829601.34,1904397183.44,1180273955.86,765703743.74,290537555.90,1313431448.87,776491780.72,499679312.04,229537124.63,1044985327.38,639374650.92,453116549.73,172136982.96,773101774.40,489849423.95,481686359.24,146844437.62,651607000.00,444196621.05,332620267.68,93563439.02,545913903.93,402639139.66,270846994.19,99122636.94,439110029.29,316587921.18,203871875.57,368253239.67,225516710.74,207304483.77,0.0
7,支付给职工以及为职工支付的现金,995331410.58,627836006.90,418650191.59,233824509.53,927974132.83,595233416.23,385058145.59,215592892.70,862900004.11,560441984.10,369081621.80,189884582.02,857490948.44,558189654.88,385787624.66,222273855.05,784004084.00,521841074.42,358531988.65,199460891.63,825919110.65,501526609.53,356156772.25,220534806.97,674066269.98,464060380.99,322255320.59,200605416.04,475286875.74,401057439.79,265733338.44,132888869.54,333527020.83,287751019.27,207817641.52,120635930.90,389089505.08,252992849.35,182873738.50,103810729.90,243385585.72,154984718.79,100535244.71,50170152.01,178530718.81,115615947.05,90409287.61,49845504.06,151369285.06,98201348.58,63631204.24,31535919.67,136860289.52,89369054.67,53368672.67,117329876.79,120442593.72,91644516.48,0.0
8,支付的各项税费,269782315.72,198116758.61,141317278.26,43018903.28,279727973.36,220526252.88,138730033.30,49851741.59,219281155.92,169211616.53,97321901.80,45260027.25,165629604.15,132979913.70,83200274.01,34251120.16,232713617.86,184531224.75,103921495.03,46945197.03,280411483.07,243933724.44,172821161.30,79097144.83,337965029.18,236566306.87,134285172.19,65710851.30,448783937.00,387663954.79,319900858.91,115254598.74,438470064.01,262401564.68,142079499.62,59109085.12,147569850.35,126064255.11,91506719.69,53020014.46,170259567.18,119714916.84,86450187.57,60299403.04,120923358.51,94632305.08,63168204.26,38053438.68,90771622.36,71913935.30,42726352.23,13452857.28,74606723.45,54998588.30,30350661.28,41583248.92,42893949.54,48461333.03,0.0
