,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3751640853.35,1888832467.67,639654167.67,3564694637.86,2856768036.14,1882835322.47,801577078.01,3196612049.01,2691640948.04,2248451029.79,1328960182.96,3727877490.64,3020877899.35,2083499256.87,735966664.81,3319519845.12,2246806514.45,1275333616.68,374761595.14,1833716386.30,1185159461.59,645742094.43,298509834.20,1726472394.38,1149612154.30,748572780.79,333380579.83,1497408494.16,987544469.29,564541641.49,194268560.48,1473921098.39,1105636760.95,784703975.22,400229183.37,2381139990.60,1582867922.99,1054463727.03,427226227.58,2463690340.42,2109674074.68,1366583025.38,352493070.64,653218758.07,456523909.26,348822907.67,167938536.78,1651690636.53,1191039706.90,594867948.33,231429486.87,882002129.40,514379081.45,328786085.95,0,510010427.73,626451598.24,0.0
3,收到的税费返还,10542246.18,7507067.22,2981066.28,4372462.48,115723.44,44884.76,27741.90,571193.80,2469.07,176.04,0,477854.48,18858.70,16815.00,0,0.00,11426.36,5133.00,5133.00,0.00,0,0,0,0,0,0,0,0,134.86,134.86,0,0,107.58,107.58,0,0,3767.25,0,0,0,20584.21,0,0,0,0,0,0,0,5292.82,2221.76,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,106828818.14,94035793.07,703760441.72,51449220.79,217436162.64,86254959.51,58929457.94,80467936.01,108143593.30,90346053.31,27870289.68,38460750.89,814580084.31,954632922.83,192936711.46,75145207.54,196613828.53,72562978.48,52363599.72,92134090.99,73574732.78,31730960.95,13257613.29,119322293.63,166476762.47,111409990.87,67634370.17,41839697.08,478517146.34,342829576.28,183330797.20,463109873.39,586678913.80,507683261.87,411152739.26,38159355.18,99613804.19,32989296.04,28381294.83,355332878.60,698780609.06,183226397.11,40639700.94,220651600.98,303659247.92,172265763.42,40969959.12,85103778.32,659550999.06,127909624.05,58564671.68,24547286.70,42510672.14,12109561.60,0,89732260.33,578254097.74,0.0
5,经营活动现金流入小计,3873495743.49,1994009429.63,1347821401.00,3633409531.34,3079778522.47,1973106214.22,862321721.20,3295428415.40,2801535389.51,2340097638.24,1357833458.59,3770805462.05,3837477211.29,3038148994.70,928903376.27,3394665052.66,2443431769.34,1347901728.16,427130327.86,1925850477.29,1258734194.37,677473055.38,311767447.49,1845794688.01,1316088916.77,859982771.66,401014950.00,1539248191.24,1466061750.49,907371352.63,377599357.68,1937030971.78,1692315782.33,1292387344.67,811381922.63,2419299345.78,1682485494.43,1087453023.07,455607522.41,2819023219.02,2808475267.95,1549809422.49,393132771.58,873870359.05,760183157.18,521088671.09,208908495.90,1736794414.85,1850595998.78,722779794.14,289994158.55,906549416.10,556889753.59,340895647.55,0,599742688.06,1204705695.98,0.0
6,购买商品、接受劳务支付的现金,2750781682.43,1503315357.02,636634039.40,3985674012.54,2822883229.86,1490206881.55,665714011.43,2086074006.65,1521382537.88,667019941.07,312963498.55,1329218242.66,1087180879.30,798490117.40,624784544.08,1390089081.74,1168421016.93,505790029.26,274191894.06,1113406043.03,858788812.95,444245131.73,225690138.21,2312407798.33,1533651966.00,1305226163.20,290352466.77,783598702.12,588807560.52,395833049.08,228296029.57,1617954645.93,1382014477.05,988923803.46,804093484.74,1344924772.82,789993545.51,464464848.03,147361805.23,1334509848.09,883525341.07,433323210.80,134553813.74,2719219349.35,2294996497.64,1485768750.91,1032194788.13,1390089148.09,965407944.08,304444597.35,183456186.38,627945047.40,539668635.87,432996365.24,0,301686323.89,881887318.15,0.0
7,支付给职工以及为职工支付的现金,86558803.87,64122693.49,42291985.93,111313398.15,62806910.05,42102391.87,26770458.23,101933240.40,49307561.12,36928740.30,25498082.88,90853593.97,45575695.53,33368311.08,21457280.00,77797031.51,45078002.99,32185048.64,21618694.68,67180047.75,42464647.77,31704574.38,21800134.34,61838017.92,46434663.16,33452991.10,21202264.46,56008455.17,42063139.23,29133880.59,18988602.16,51850931.21,38409237.49,28334426.12,18378172.83,42486700.91,32285101.60,22842971.75,14999970.64,34286454.80,28616238.02,17642509.77,10600634.66,34661419.49,26911078.41,17860422.04,12063908.81,27976451.43,22720354.81,16241676.95,9293672.02,20873041.11,15381796.03,9126130.71,0,13696789.53,6647470.87,0.0
8,支付的各项税费,297026831.70,183237063.46,64039439.10,524084738.85,493222156.32,323020693.74,148582394.19,465072131.76,455349171.88,385732991.83,125785005.84,360796427.93,341643989.35,224822351.84,116472810.16,301602897.82,221258584.55,152871685.21,63973958.11,224985866.71,207825123.50,174036663.53,85232310.57,287869312.30,237266827.18,193296341.39,46878063.66,281263268.60,245678654.83,208304129.53,56806038.21,303130165.40,281312306.35,225860403.97,109030622.33,209007042.37,183452488.83,114517500.32,43754473.29,245189352.28,211741323.56,109628149.55,29795758.47,180507401.10,155866842.79,112005113.27,76106800.88,233798130.58,137072820.82,101179161.58,51753743.85,144121774.66,121000215.90,72845742.11,0,115642606.02,75962149.53,0.0
