,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,16747015.13,202450517.69,107418312.08,72963538.13,32158007.16,164941554.85,104685944.70,59934683.23,22775649.54,144259294.57,92552724.82,64972993.63,27399602.59,142270198.75,85077047.79,52402611.81,23609228.27,124715394.52,74544613.94,48736820.14,22088706.22,100134457.46,64341644.21,42151344.71,16483856.00,109597977.96,69499765.17,47499949.52,24143820.87,104030812.38,70043242.56,47304492.44,17096294.36,93901397.76,54924118.03,71679614.00,40791166.41,0.0
3,收到的税费返还,532336.70,6388913.31,4206014.67,2305099.51,1474200.54,2674519.85,2343747.08,1451375.74,1451375.74,4644005.80,2482729.54,1347509.51,928582.68,4889342.94,3134031.61,1747024.11,1310749.93,3772397.84,3051624.16,1443266.57,956907.54,5460588.06,3866390.70,3866390.70,1613862.90,2239020.59,2239020.59,1176383.09,15180.40,4414982.28,1817648.56,1815169.85,0,2974347.61,265781.50,853325.84,417758.76,0.0
4,收到的其他与经营活动有关的现金,254281.54,7599866.89,8572241.32,6338084.53,2310223.88,10064142.75,7060625.81,4357875.29,740678.89,13899225.56,5584371.56,5308001.86,53398.58,18772676.81,6009367.54,4137732.08,1255140.98,23100034.03,6572726.32,3980334.44,2386024.63,34032421.82,6411304.79,3841694.03,1349463.35,17445035.03,7350821.36,6416738.90,1119928.55,11377291.23,14431114.18,6928788.81,3874151.94,7404465.18,4686017.25,5800850.80,3928840.15,0.0
5,经营活动现金流入小计,17533633.37,216439297.89,120196568.07,81606722.17,35942431.58,177680217.45,114090317.59,65743934.26,24967704.17,162802525.93,100619825.92,71628505.00,28381583.85,165932218.50,94220446.94,58287368.00,26175119.18,151587826.39,84168964.42,54160421.15,25431638.39,139627467.34,74619339.70,49859429.44,19447182.25,129282033.58,79089607.12,55093071.51,25278929.82,119823085.89,86292005.30,56048451.10,20970446.30,104280210.55,59875916.78,78333790.64,45137765.32,0.0
6,购买商品、接受劳务支付的现金,10709446.42,80655416.01,55426821.45,42246844.34,18509046.57,50648156.32,44863814.22,32363705.84,12325217.81,40180692.29,35470477.06,27438465.89,11290602.19,42423999.86,32841973.71,24229658.85,13809465.11,45652611.29,37774765.21,23664960.18,11187263.96,52852414.33,34483473.33,22498306.56,9963718.74,49461761.45,34499400.80,22024143.83,10068881.10,44701231.78,38209726.48,27600736.60,16795457.73,41333207.15,26891624.75,17098647.79,12805808.72,0.0
7,支付给职工以及为职工支付的现金,21310187.13,67291483.58,44245617.93,29358302.71,16436940.57,54919530.64,36232549.93,28510216.37,14626698.71,48608593.53,37589255.02,25059887.66,14699928.52,48988136.55,34185060.69,22422067.39,10764788.53,46394321.14,32358082.66,21904222.37,12229612.26,39184889.91,26319729.80,17635992.35,9952565.67,36235400.29,24746552.85,17139897.78,9777685.12,31693071.79,22786035.21,16246474.84,8180572.29,21735144.19,15556005.88,14007201.08,10369793.14,0.0
8,支付的各项税费,5806033.46,17161504.64,12845832.94,8011892.22,1632659.33,19837726.73,14299807.05,9614557.27,5733543.60,19774357.77,16080150.31,11205588.66,6076239.52,23728333.89,16663966.05,11161169.95,7146458.31,17532431.49,12266994.81,8087101.63,4986169.47,14449380.24,9555168.42,6743470.76,4581587.01,18141887.41,13587103.89,10910090.13,8187355.90,17768195.09,12356360.95,8368643.31,5864838.13,17824918.83,12330442.53,16655498.89,6775477.47,0.0
