,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,545194675.70,344057886.84,136940198.38,740731084.46,643637894.47,497393452.40,245270148.09,702426849.34,727209938.82,454159779.53,187508681.56,814546485.63,639847676.51,556452160.76,215650276.63,785108308.44,570369419.86,394420367.63,153738508.77,633510296.76,413575122.59,278496886.32,107556078.25,486609035.19,342053871.71,252349020.53,85202960.85,465564471.19,328753769.07,223718927.14,95629728.07,365476546.75,279570777.54,171965682.40,72334073.82,411803922.86,266846445.39,187658592.33,77395931.58,342552994.66,217799881.83,152958066.68,57757823.25,359652781.27,242903532.66,155978755.20,54652752.16,313539773.61,208408160.39,139664662.77,48243924.16,272912251.76,178309365.27,106808084.07,29570511.04,253182583.65,96600984.70,63376243.89,32900801.80,292228083.59,106020999.81,66449525.84,25942379.28,213057469.70,125190164.65,66162010.82,20911223.88,142721507.41,66474505.87,233106844.17,0.0
3,收到的税费返还,3354111.23,2356770.41,1665918.48,381494.68,404293.75,179744.06,0,0,0,0,0,87624.59,0,0,0,0,0,0,0,0,190078.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19984.77,0,0,0,17534.23,6067.00,6067.00,0,0,0,0,0,0,0,273454.92,0.0
4,收到的其他与经营活动有关的现金,15184203.99,9499992.06,4836002.98,15966753.78,9834332.63,8597461.58,4085294.46,11208802.42,14053685.01,7337704.09,2762640.43,15981074.33,6744022.94,3870657.38,2961009.22,17116776.77,7602358.48,6864174.76,963523.77,9595120.69,3842878.93,6373599.90,-427837.79,10486923.55,13532680.44,3528646.84,4026417.89,9831540.89,4800740.40,5911942.80,1074929.21,8330627.13,8243566.32,7572667.99,6823518.07,1278257.81,12000499.66,11435293.53,1545982.57,2625258.45,2286585.73,1592722.82,3163.65,1265785.35,1497616.76,923662.81,99046.46,66056094.26,1425196.50,2963051.24,75617.84,4585095.01,-2257369.08,4560819.64,140979.11,12810620.06,78931.10,79020.10,-253177.09,2019935.77,365135.13,393107.40,393107.40,8662556.75,2239151.56,3349284.82,243916.74,9953942.47,2514593.54,9749983.85,0.0
5,经营活动现金流入小计,563732990.92,355914649.31,143442119.84,757079332.92,653876520.85,506170658.04,249355442.55,713635651.76,741263623.83,461497483.62,190271321.99,830615184.55,646591699.45,560322818.14,218611285.85,802225085.21,577971778.34,401284542.39,154702032.54,643105417.45,417608080.21,284870486.22,107128240.46,497095958.74,355586552.15,255877667.37,89229378.74,475396012.08,333554509.47,229630869.94,96704657.28,373807173.88,287814343.86,179538350.39,79157591.89,413082180.67,278846945.05,199093885.86,78941914.15,345178253.11,220086467.56,154550789.50,57760986.90,360918566.62,244401149.42,156902418.01,54751798.62,379595867.87,209833356.89,142627714.01,48319542.00,277497346.77,176051996.19,111368903.71,29711490.15,266013188.48,96679915.80,63455263.99,32647624.71,294265553.59,106392201.94,66848700.24,26335486.68,221720026.45,127429316.21,69511295.64,21155140.62,152675449.88,68989099.41,243130282.94,0.0
6,购买商品、接受劳务支付的现金,308082322.87,195476972.94,106854220.66,454803298.90,365181321.50,280213887.58,151154543.21,429118003.12,486805047.32,274780342.87,137793976.14,573703855.39,469745582.47,462223285.81,192512821.38,585092332.89,405850793.53,270487710.97,100524776.69,464229841.26,269953171.97,174818512.24,69026818.60,345593418.56,247863839.19,177081381.75,75097785.99,350183905.42,242088168.25,150077433.03,57597566.72,340496317.10,246308132.85,143875044.37,60592898.63,253602149.11,156960576.12,99166761.21,40755395.08,206317536.08,131894357.15,77566512.74,28491216.19,218936564.35,154274269.84,91143490.29,39276832.02,198098826.31,127480982.17,81945618.20,27292494.91,183263360.57,114619877.98,65505845.16,15020131.10,155000977.02,50018027.01,39913162.83,18707779.85,162908148.13,40354975.18,26839729.84,14630779.73,117566194.44,79734782.55,35359483.62,9155167.44,48759977.76,38093940.01,99579173.66,0.0
7,支付给职工以及为职工支付的现金,141186119.14,93023199.59,52719113.85,167635968.56,121469075.17,86909531.20,45810467.97,136210467.25,109422144.58,92217476.63,37093064.06,129177983.72,88619063.33,66877642.59,35014306.13,101277262.98,73586535.70,51355048.40,27782423.62,85285110.75,64697200.27,44906497.49,24907172.67,79282290.10,57999883.26,41387523.28,23198002.67,71657040.72,58942453.16,35218089.36,20806857.44,62734240.39,47838039.12,33601880.03,20905081.91,53615072.85,43707965.39,29810407.09,18391626.19,48504432.16,35652815.98,29539823.51,13836647.47,48112039.57,33014416.30,23049444.15,14107990.79,100077479.46,37391155.36,25180157.04,15894131.81,48358971.69,30230377.75,19243187.33,15131134.97,39765263.82,32941285.28,22865287.07,14537090.41,48201240.38,37522859.73,27345546.33,16064633.64,33587424.32,22411882.18,15458065.27,11568412.16,42257061.59,12307220.03,29818341.89,0.0
8,支付的各项税费,46109643.73,37516718.78,11348948.43,43032849.93,33765868.27,28830744.50,8924465.11,59675984.91,43427085.64,35963479.07,18897913.16,54032418.84,44213456.45,31063813.45,8727198.89,57071952.08,43018444.22,33314142.47,19329536.32,44584690.22,43113802.17,32013967.78,17006807.31,34380461.66,34297598.22,29908907.17,2640463.74,17080547.51,8068871.15,9785002.44,3423775.06,31320253.40,48897525.21,46668434.87,25750125.35,22254860.45,18607384.62,13200592.47,4573605.64,27688276.92,20559372.72,14089093.42,6676638.45,26746508.40,18349282.71,10569732.48,2020607.75,22434765.71,13607798.31,8200432.41,2544808.13,19524247.13,14582999.77,6623687.40,2507169.04,17563118.91,13344347.89,8389098.96,2603919.78,24873839.77,19153477.16,12394771.50,4792156.99,23478620.12,13586872.94,8337413.47,3637876.01,20995012.62,7869270.08,35493664.62,0.0
9,支付的其他与经营活动有关的现金,52590703.42,51879336.51,17805685.57,54216761.47,39546687.56,22254865.30,13156349.80,46086070.49,48809024.23,39288693.53,16164510.44,42687659.79,56238885.30,29266376.90,21469574.24,62192115.41,60943460.34,30246231.16,13919790.68,48454992.03,34101558.50,18333780.04,9780552.64,32123520.83,26538631.24,15927140.19,11153270.20,52171474.46,38424257.39,30239018.61,14914091.68,36569504.03,27047470.23,24889977.96,8671982.21,23903106.78,26294128.21,17342934.00,11176279.90,32864797.24,26651628.92,14008842.30,9605783.08,31524000.00,25286379.00,17857399.65,12600896.50,35387995.10,15170234.56,36362965.79,11607438.82,26067124.86,21347282.86,19391609.32,4213480.67,42823792.22,19484223.93,13904992.41,7647400.91,42586917.66,23792025.28,15375405.53,9113586.93,55107147.99,36139527.30,22532382.99,9772412.47,33463144.07,25080561.98,48816790.47,0.0
10,经营活动现金流出小计,547968789.16,377896227.82,188727968.51,719688878.86,559962952.50,418209028.58,219045826.09,671090525.77,688463301.77,442249992.10,209949463.80,799601917.74,658816987.55,589431118.75,257723900.64,805633663.36,583399233.79,385403133.00,161556527.31,642554634.26,411865732.91,270072757.55,120721351.22,491379691.15,366699951.91,264304952.39,112089522.60,491092968.11,347523749.95,225319543.44,96742290.90,471120314.92,370091167.41,249035337.23,115920088.10,353375189.19,245570054.34,159520694.77,74896906.81,315375042.40,214758174.77,135204271.97,58610285.19,325319112.32,230924347.85,142620066.57,68006327.06,355999066.58,193650170.40,151689173.44,57338873.67,277213704.25,180780538.36,110764329.21,36871915.78,255153151.97,115787884.11,85072541.27,43496190.95,278570145.94,120823337.35,81955453.20,44601157.29,229739386.87,151873064.97,81687345.35,34133868.08,145475196.04,83350992.10,213707970.64,0.0
11,经营活动产生的现金流量净额,15764201.76,-21981578.51,-45285848.67,37390454.06,93913568.35,87961629.46,30309616.46,42545125.99,52800322.06,19247491.52,-19678141.81,31013266.81,-12225288.10,-29108300.61,-39112614.79,-3408578.15,-5427455.45,15881409.39,-6854494.77,550783.19,5742347.30,14797728.67,-13593110.76,5716267.59,-11113399.76,-8427285.02,-22860143.86,-15696956.03,-13969240.48,4311326.50,-37633.62,-97313141.04,-82276823.55,-69496986.84,-36762496.21,59706991.48,33276890.71,39573191.09,4045007.34,29803210.71,5328292.79,19346517.53,-849298.29,35599454.30,13476801.57,14282351.44,-13254528.44,23596801.29,16183186.49,-9061459.43,-9019331.67,283642.52,-4728542.17,604574.50,-7160425.63,10860036.51,-19107968.31,-21617277.28,-10848566.24,15695407.65,-14431135.41,-15106752.96,-18265670.61,-8019360.42,-24443748.76,-12176049.71,-12978727.46,7200253.84,-14361892.69,29422312.30,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,233750.00,196919634.00,157281350.03,157281350.03,57174384.00,312683900.00,292683900.00,296683900.00,150000000.00,150000000.00,50000000.00,30000000.00,0,400000000.00,400000000.00,230000000.00,110000000.00,301960000.00,264960000.00,204960000.00,51573444.44,149300000.00,99300000.00,99300000.00,0,178740000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075887.00,0,0,0,35921209.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
