,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2150242562.85,1571756423.16,995928785.07,449304678.18,2533799406.39,1687513883.32,1097438503.30,452829248.45,2051968743.66,1320305505.70,755611177.07,221683817.85,1485166027.09,1002389225.24,538792094.28,202428697.52,1288458331.59,865273829.66,628141669.54,242975893.44,1771211049.69,1184755080.77,962944122.65,402056175.83,1551369079.96,1026241667.99,546204571.97,212621905.95,1217279129.91,1006685820.10,675024301.07,347638682.11,1636655762.69,1323405286.25,805580479.04,304869957.87,2216604833.99,1560137235.78,1005848146.42,529642715.99,2036031668.11,1377842876.53,972747179.80,505415458.31,1726090025.09,1501432583.15,853912408.86,400167152.44,1431867096.69,947168877.73,669573561.04,376602297.54,1876017397.17,1303763379.24,856402158.83,375764492.23,1323362879.43,939279723.63,560731142.23,195826759.52,678232562.17,429683540.32,277943662.73,127178905.86,517485115.39,286623081.41,207614846.93,94828856.06,412696889.94,181291857.74,331474473.72,0.0
3,收到的税费返还,16262567.21,15797360.10,15797360.10,7207075.39,3794937.66,1542938.69,114215.22,114215.22,0,0,0,0,8975888.97,8975888.97,8975888.97,2567439.14,12737697.03,7485427.15,2388625.96,0,7879056.57,7370498.90,7370498.90,5770498.90,24004763.60,16434910.35,15038322.79,10450979.54,36699387.35,24935937.50,17526906.33,12048414.16,28585110.44,21648745.38,14048435.12,6932666.85,19200459.44,17170830.23,13740470.54,10184714.56,11315525.51,11315525.51,6424136.82,2050130.49,11301454.17,9170230.35,4724872.31,2730800.25,10084135.37,5606153.11,5606153.11,0,2965511.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862475.26,0.0
4,收到的其他与经营活动有关的现金,62410904.00,28091958.05,12252951.57,2607702.54,77395596.29,62934167.47,11584176.58,2846625.20,45519909.21,35951498.08,9355592.80,2682844.55,49946832.63,20882769.11,16068292.58,5997052.84,34198450.25,20285521.76,11383781.52,3728014.25,48229140.59,23607703.34,19838648.68,7929465.89,58740786.03,41520540.55,23471362.27,5967428.63,34234445.06,11492792.93,9200821.69,6110313.44,54704559.13,42848538.87,41514980.72,3170142.22,29234092.37,18515690.15,15947447.46,10984537.88,82323228.52,77201539.33,71038329.50,64886600.88,28455648.39,39032705.21,31317322.09,24805650.64,21386770.50,4185738.75,3128677.05,1564712.52,7903077.75,1862781.96,1026438.01,306944.07,2151130.73,1754542.73,1661888.28,242972.43,7954350.02,5093155.69,4096214.90,1104858.35,5077055.24,2667520.16,1874521.50,517605.84,6010371.72,734982.11,1096628.80,0.0
5,经营活动现金流入小计,2228916034.06,1615645741.31,1023979096.74,459119456.11,2614989940.34,1751990989.48,1109136895.10,455790088.87,2097488652.87,1356257003.78,764966769.87,224366662.40,1544088748.69,1032247883.32,563836275.83,210993189.50,1335394478.87,893044778.57,641914077.02,246703907.69,1827319246.85,1215733283.01,990153270.23,415756140.62,1634114629.59,1084197118.89,584714257.03,229040314.12,1288212962.32,1043114550.53,701752029.09,365797409.71,1719945432.26,1387902570.50,861143894.88,314972766.94,2265039385.80,1595823756.16,1035536064.42,550811968.43,2129670422.14,1466359941.37,1050209646.12,572352189.68,1765847127.65,1549635518.71,889954603.26,427703603.33,1463338002.56,956960769.59,678308391.20,378167010.06,1886885986.10,1305626161.20,857428596.84,376071436.30,1325514010.16,941034266.36,562393030.51,196069731.95,686186912.19,434776696.01,282039877.63,128283764.21,522562170.63,289290601.57,209489368.43,95346461.90,418707261.66,182026839.85,336433577.78,0.0
6,购买商品、接受劳务支付的现金,1465065622.88,1296111927.42,916958067.07,430786902.29,1694981100.16,1294844242.14,728216580.87,356902816.21,1341221329.15,1074626438.08,644722754.57,296723274.41,1169733025.20,888372430.84,433817274.08,151650505.23,883911349.27,729081926.60,451110665.38,281377859.56,1099900731.63,756826353.71,509055018.50,199694758.37,1393269990.16,1041199355.99,639687067.62,204974832.33,1060633376.24,1020853576.17,664821876.92,359087724.83,1247929735.10,1133734613.48,708437869.96,299703003.07,2237260663.12,1689872931.48,1124100171.95,496603298.94,1602844191.93,1040916173.72,731090548.87,340186746.70,1451185084.20,1291202550.76,839388753.64,368558993.11,1079363255.96,672264877.25,424289512.80,245056594.39,1741833648.53,1322898933.40,833019997.69,299928917.32,964990716.57,682502465.78,388437194.94,132523938.27,505051991.62,331263202.63,212477335.03,101043046.93,361384895.04,178370815.65,127511404.95,69052946.61,266874592.49,101447088.94,238109270.74,0.0
7,支付给职工以及为职工支付的现金,392195270.47,273111562.00,173723702.94,76895341.30,339016734.76,216077635.69,148833322.10,71986671.69,311198140.09,206919046.20,146914963.53,69698303.71,315488275.36,205444130.26,143049516.26,74470133.12,293353560.97,220856001.68,96301485.22,64225735.54,283665089.50,222402882.02,159391185.85,95106463.94,261400802.76,208023711.02,140823930.13,79019216.54,276899305.53,210727208.27,144098729.64,86719614.38,256635224.70,204753709.93,137525842.57,77444628.62,230210021.63,172022613.81,122623055.57,65148660.02,190410838.70,142706658.45,97013390.71,54000956.98,160965809.95,118785899.96,80296963.91,39921387.24,94639678.67,66822847.40,43555930.24,17661132.68,73664661.61,47624719.97,31650166.95,17123598.71,57032239.46,40448350.33,25991477.69,13373549.93,40591271.19,36286071.13,22986796.61,12640720.43,43227095.54,25597954.95,14807114.55,7367075.95,36539335.71,16757372.24,23161973.44,0.0
8,支付的各项税费,175190021.66,142272956.48,87690960.73,40060651.02,163564365.81,129644218.83,84259527.21,41028298.98,188642828.45,119406496.12,75083160.94,42569891.32,118232235.95,57313829.53,33707808.09,22568888.76,78624711.74,54742155.21,42525191.80,14522587.50,123562498.54,93000331.98,68635248.35,13970649.32,28428004.93,17202705.76,10576674.78,3333518.47,22360124.77,13456128.09,11399259.46,2798804.49,54212540.94,44809596.96,18296769.79,3336499.92,23575623.70,18853131.35,17045305.15,5509405.07,189913958.37,145023047.23,98053473.74,43161217.83,148313844.18,101705468.38,77407074.21,33668159.65,94095517.89,74874606.57,48330718.63,28303472.75,65598872.44,50222697.67,42023388.67,10636331.72,117750333.86,77604401.38,62886871.81,13301304.71,40133949.42,30042364.01,14735127.98,5659783.22,21113420.25,18132187.86,12837448.45,7513676.35,30407551.31,13754116.03,36101829.68,0.0
