,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4184817607.42,2567369702.77,1147555781.46,3842278600.06,2730667958.29,1715015607.57,789369084.03,3313373948.79,2387815389.17,1597229256.52,680250243.94,2574113891.93,1796083736.11,1132580269.56,517533384.80,2163961438.99,1520467904.31,962213859.59,357048107.30,1583504117.75,1167693376.79,755600869.71,351532637.55,1266653418.60,824909278.53,502253590.72,231009164.93,902267411.64,588686438.72,344805056.34,144855382.51,871216188.49,636218655.45,459978867.30,180778694.14,770974544.92,542320063.29,330822302.02,142499553.46,532618451.25,310739102.46,180490824.11,78095782.44,496556326.91,349209315.28,207423845.04,97077941.44,450923386.99,294874843.99,180719495.39,76287201.21,332504526.08,0,207172848.31,160525867.83,0.0
3,收到的税费返还,106472807.08,36082118.67,22347234.08,182709885.18,154246768.40,136860955.78,85205902.57,149012137.33,126634856.23,115059562.61,46215149.59,94882250.88,68994173.98,51789481.59,24161198.02,38861622.88,29162247.57,18628373.19,14485881.22,59518625.43,24134341.18,20683558.31,5217492.51,7378600.29,1646921.14,0,0,0,2152084.00,2152084.00,0,0,0,0,0,4917.39,2767.00,0,0,1127.24,0,0,0,0,0,0,0,0,0,0,0,0,0,9884688.50,2545472.49,0.0
4,收到的其他与经营活动有关的现金,178147348.12,119387926.47,23847989.12,244690001.55,75306518.09,29065459.80,12506893.06,159422114.68,112589193.13,74262159.29,63669216.25,230082713.81,127288359.02,90605434.67,57180285.32,127902678.91,61105486.19,24219090.87,7020431.44,156860702.92,94629040.35,30443864.64,25514329.40,122680179.14,80455700.67,15337701.19,2755010.98,70360683.62,34883761.19,16193818.75,3183900.42,72287646.66,12992151.85,4727110.30,2036837.44,67864934.54,43556619.03,20216826.63,9518386.20,39328843.68,28435987.38,8415861.77,4845171.99,13273661.13,4235932.91,1786050.47,2096528.43,8284793.01,17017924.51,7966980.38,2605623.06,5405326.25,0,18868970.16,1723019.11,0.0
5,经营活动现金流入小计,4469437762.62,2722839747.91,1193751004.66,4269678486.79,2960221244.78,1880942023.15,887081879.66,3621808200.80,2627039438.53,1786550978.42,790134609.78,2899078856.62,1992366269.11,1274975185.82,598874868.14,2330725740.78,1610735638.07,1005061323.65,378554419.96,1799883446.10,1286456758.32,806728292.66,382264459.46,1396712198.03,907011900.34,517591291.91,233764175.91,972628095.26,625722283.91,363150959.09,148039282.93,943503835.15,649210807.30,464705977.60,182815531.58,838844396.85,585879449.32,351039128.65,152017939.66,571948422.17,339175089.84,188906685.88,82940954.43,509829988.04,353445248.19,209209895.51,99174469.87,459208180.00,311892768.50,188686475.77,78892824.27,337909852.33,0,235926506.97,164794359.43,0.0
6,购买商品、接受劳务支付的现金,2075107651.88,1329013459.63,631034380.56,1835521310.90,1333811748.54,824634734.64,374233220.82,1602584722.42,1178827756.41,716828090.77,328432658.51,1102204920.95,799524905.01,506161915.45,244245587.23,881954818.13,607873042.67,347389704.67,136907566.97,686887411.23,514723088.97,335917189.63,151740422.80,626466103.91,412146055.33,217018687.40,92138037.06,464711124.62,307804171.95,200128328.67,74716274.58,443587774.62,297455164.23,210641318.85,48877275.26,340358591.08,251987508.49,138637671.20,66858645.54,188899439.12,101645298.57,53886271.67,22420146.20,254749993.63,205949036.09,126788355.19,62919926.97,214376010.35,152129979.08,97480902.55,41076712.97,137862967.23,0,106444192.79,91063768.48,0.0
7,支付给职工以及为职工支付的现金,1238104902.82,780992685.72,402076233.78,987509798.71,752638099.20,518363158.88,290561969.21,820745983.21,603074221.55,421177915.71,226550337.39,686301781.64,501298279.45,347082020.99,199273437.16,551414256.11,399145165.01,275551276.31,136506909.40,386741859.79,297872439.95,205124770.63,117910281.45,269685283.47,191293002.75,126160560.80,74206188.78,198930083.43,152749830.07,104542416.79,59942951.00,168096757.37,126208593.72,79172629.28,46502928.79,116755855.11,88706055.29,56611695.55,32095734.50,77123173.84,58409254.01,36175774.96,20015464.64,81351954.99,64191281.61,40207450.31,23883730.88,63165291.60,43160015.82,25869999.82,12846029.16,42110534.72,0,24813649.12,17312642.56,0.0
8,支付的各项税费,71160584.22,44512805.17,13135534.08,161175916.08,127077690.05,84463984.80,36818481.89,128841274.08,93911810.42,54395894.34,18043534.35,111524364.92,76293299.23,50529050.39,15385324.39,99173317.71,78172374.30,46148870.33,15867767.51,99580619.83,72718353.71,50872253.30,13529235.40,65081989.08,35690245.05,20405392.08,6079693.05,46702058.87,23555500.86,12731909.81,1648260.74,63742097.85,49672056.89,39058547.35,7915094.24,53131401.95,34998666.20,22108444.14,7346086.18,53601005.73,32884321.42,18703866.87,5902078.19,60755692.00,40562660.41,28945828.84,14281475.63,41337335.16,26212254.47,16082413.08,5490456.75,27162609.20,0,22067258.95,14433914.75,0.0
