,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1910131605.92,1092411183.28,685900713.35,3520785134.92,2347930620.96,1259313491.88,710447348.27,3137094798.91,2275086870.98,1367358133.84,534067911.35,2677967158.66,1870006982.37,1328370825.96,471507831.12,1936570726.54,1906652318.48,1515235605.91,546624538.52,1983814344.54,1641304336.57,1033940815.91,600936583.88,1701218405.49,1361020226.16,843030577.91,343162867.96,1222380948.92,884244861.07,546698552.97,196489637.15,1097689392.00,870656342.41,589546062.94,291818421.72,1221305538.77,942875295.42,661450160.58,284769430.36,1020343932.93,640407815.95,407728383.46,124702061.09,674111139.69,514964331.84,726899018.33,611285584.37,0.0
3,收到的税费返还,7410557.63,738891.69,448987.42,62499657.31,6263792.84,4980654.74,1600751.92,7733240.35,5487502.22,1309058.39,0,13145186.79,6407993.24,2068493.80,187281.00,6584355.81,1076979.30,948290.89,171733.28,8979491.38,1789421.20,1656421.20,162000.00,6536044.84,594050.53,594050.53,185861.26,11554091.98,1587321.80,0,0,12040168.28,3498217.85,3294027.75,1926082.96,4610498.97,1463415.33,1394604.83,1157642.93,2485432.60,1730137.50,161670.53,161670.53,3650589.76,3313751.54,511671.68,3095979.94,0.0
4,收到的其他与经营活动有关的现金,38705943.65,11893297.70,7856984.23,39864234.44,24714471.82,8001644.11,7485490.80,29767034.60,29776734.09,13007230.82,10156355.71,32377432.15,21140187.14,12249361.44,5166146.95,20685848.21,17880221.71,7691052.08,2591406.78,23797013.35,20671369.44,16259168.28,7264984.66,11671282.62,13686129.60,10500120.86,7108714.09,13870696.13,19452026.94,9338533.41,4066880.91,16045196.27,13122822.01,7627041.72,3042883.08,13034408.95,11082751.89,8741783.48,9388897.90,8020677.38,4063185.73,2920131.55,1436851.25,11492891.61,8300909.49,7441123.43,4812458.04,0.0
5,经营活动现金流入小计,1956248107.20,1105043372.67,694206685.00,3623149026.67,2378908885.62,1272295790.73,719533590.99,3174595073.86,2310351107.29,1381674423.05,544224267.06,2723489777.60,1897555162.75,1342688681.20,476861259.07,1963840930.56,1925609519.49,1523874948.88,549387678.58,2016590849.27,1663765127.21,1051856405.39,608363568.54,1719425732.95,1375300406.29,854124749.30,350457443.31,1247805737.03,905284209.81,556037086.38,200556518.06,1125774756.55,887277382.27,600467132.41,296787387.76,1238950446.69,955421462.64,671586548.89,295315971.19,1030850042.91,646201139.18,410810185.54,126300582.87,689254621.06,526578992.87,734851813.44,619194022.35,0.0
6,购买商品、接受劳务支付的现金,1425185383.64,781707955.72,587807732.17,2568336387.17,1689066873.34,960064610.66,622805396.59,2386432619.33,1933029083.58,1194111522.64,611734550.41,1952177933.35,1341484311.76,1054865133.61,405559642.22,1197310553.44,1412399570.72,1158444666.98,409099490.41,1331256148.23,1139807443.99,701044277.68,423251289.71,1090948516.13,908731982.37,550401598.49,265833272.03,769151417.62,675206335.16,398216419.37,211630142.65,857709682.26,725545789.76,471666018.48,254217476.45,888066448.75,748096310.34,506141813.95,227647296.23,699529650.77,402900540.51,231068096.57,114394470.84,474887277.23,392490293.26,478178466.64,398437485.70,0.0
7,支付给职工以及为职工支付的现金,228465508.35,160505503.43,94405236.57,332986569.83,251300315.39,176867660.89,98785046.73,323805272.89,230741073.97,170638225.17,97575406.90,293196569.03,207753959.57,144463550.18,79902313.92,264773533.68,188125822.98,134934893.15,77642142.90,224098510.96,152062355.72,103267985.84,63244147.47,171254256.25,115482635.39,79537809.60,39680155.88,128137057.05,89769597.49,58803920.14,29892478.40,109708584.95,82951696.49,56358794.79,28948753.71,94377345.42,64536383.03,44866724.19,24840008.15,70582227.27,46749771.82,30017811.56,13883923.21,59272158.21,42712622.02,55081316.50,39640359.45,0.0
8,支付的各项税费,78989379.28,66083004.19,36268088.64,118928675.40,112760619.87,91698972.51,34581500.15,134371855.15,110960624.70,85173490.81,27947261.76,138777218.63,120480539.48,79636500.28,32330796.46,121620603.74,104699106.43,74142309.44,33954251.06,115974567.42,92789768.40,59518220.91,13770767.50,111239943.51,83453031.25,58557378.56,20712561.57,62314512.59,48382090.60,28489068.46,11817929.56,62701286.13,53792114.72,45883354.21,17976668.72,55410245.72,38440201.95,24708097.11,10733637.84,66775558.11,51533145.66,31395409.86,11630783.06,41296253.00,38200577.82,47091127.75,31103913.14,0.0
9,支付的其他与经营活动有关的现金,89249839.44,57982351.06,29829194.92,116833023.82,76987923.27,58438840.26,21179900.56,131412744.74,104913453.96,66665046.89,29858129.95,120132696.58,73916391.91,55694035.69,17089647.12,115576155.42,60454233.63,53266299.91,19917690.57,115217946.22,72311239.73,53316213.42,22357391.23,93531329.65,73887770.39,45499519.62,22799293.55,77679789.43,58644186.21,38876760.06,17890208.13,79152839.76,35357055.40,25072108.00,11764231.65,70588839.84,35046538.29,23628378.30,12127690.41,42742805.89,39878566.44,13752112.30,6760171.45,39827129.71,24647442.24,38197719.79,27551283.14,0.0
