,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1219514191.55,840408545.44,512064227.08,1935334766.84,1221112438.38,764498706.16,371630898.92,1578680067.84,861126425.85,485118004.97,259399374.13,1327935204.96,730313963.43,458078935.22,248338885.78,1163977563.13,601427445.71,374244478.93,166750703.27,1098306655.63,591891753.99,367233826.48,171083874.06,891371593.38,525051202.97,330724047.01,139645757.27,725553513.39,362140328.44,236605706.35,102895350.28,576570657.57,266233337.11,163848107.92,77267954.32,341563469.57,163840482.24,97278581.50,29634650.45,336247480.88,182552205.86,112641041.22,60866046.35,277643590.81,149125764.22,248062816.90,182010503.79,0.0
3,收到的税费返还,21110017.77,17074046.78,5204166.88,45964247.18,22908522.58,12031035.85,7336816.88,30704872.70,20185583.42,7800248.59,3199001.17,33873264.60,17457925.13,10741408.93,3344553.27,23946251.76,10713327.70,4393853.94,3247565.39,27798800.35,12489538.81,6736554.23,2855638.48,41379270.37,26507500.10,19904974.45,15907088.67,21594872.11,17239863.51,8688752.23,693840.49,13843678.77,4909532.38,3450429.43,3450429.43,13375230.31,5710953.90,2904718.33,1808299.43,13324260.51,8353896.25,5300837.75,620394.02,10782473.91,5754726.74,7193866.41,8786924.20,0.0
4,收到的其他与经营活动有关的现金,127031922.26,94204532.07,5952498.31,204617672.12,140400908.67,84698880.99,35847828.07,177979305.43,123172274.55,86070168.31,55751555.67,114874054.34,81058982.08,51523621.17,18668313.86,91103431.26,51388768.50,28495550.83,10723023.78,62953315.31,38724405.58,20466048.40,9143448.27,58466003.18,39811805.96,24358394.56,10123521.38,61019153.13,33612948.56,22392767.67,9300158.90,51643471.69,36824068.82,25205409.94,11752063.51,55176882.60,30052765.17,21854539.32,7010513.35,52730800.47,51352960.81,43497221.67,6093197.56,29677814.80,18352384.38,26674707.13,32134827.98,0.0
5,经营活动现金流入小计,1367656131.58,951687124.29,523220892.27,2185916686.14,1384421869.63,861228623.00,414815543.87,1787364245.97,1004484283.82,578988421.87,318349930.97,1476682523.90,828830870.64,520343965.32,270351752.91,1279027246.15,663529541.91,407133883.70,180721292.44,1189058771.29,643105698.38,394436429.11,183082960.81,991216866.93,591370509.03,374987416.02,165676367.32,808167538.63,412993140.51,267687226.25,112889349.67,642057808.03,307966938.31,192503947.29,92470447.26,410115582.48,199604201.31,122037839.15,38453463.23,402302541.86,242259062.92,161439100.64,67579637.93,318103879.52,173232875.34,281931390.44,222932255.97,0.0
6,购买商品、接受劳务支付的现金,790157337.06,522541180.30,295530954.55,1092303335.35,750669270.82,473188361.04,238534461.43,978605966.94,656701655.88,390387452.69,211006186.39,925763144.69,680407123.41,383675557.37,219598941.81,751580660.88,559088744.06,361373736.55,208620952.15,699644913.36,498597861.61,295819507.48,96396071.31,584498224.31,447141923.40,300995076.81,174322151.17,449148204.41,361052469.36,236445465.64,125404850.47,376670811.69,250605896.06,156262019.19,81663490.20,280513890.29,202980385.63,149402880.69,80933202.36,192749987.07,157271156.65,104044070.46,61841313.30,140216254.32,97357865.18,130956915.82,86061980.30,0.0
7,支付给职工以及为职工支付的现金,261244795.13,189540281.29,119037426.11,314198392.80,229253234.42,165496966.97,105028536.38,279844655.55,202961898.13,145501142.90,90052319.42,254879356.83,196392881.07,142458662.09,89620974.37,210098782.19,153462270.91,109905381.02,68513753.45,161649767.75,121539426.52,86891617.02,53606952.35,131021448.45,98616675.93,71801500.17,46342133.70,97122364.65,72855984.12,52260949.72,34123009.74,74384361.71,54677576.56,38541234.68,24224373.27,56290427.04,42373641.65,31847143.87,21575903.50,43477553.30,33634633.22,24736471.93,16594159.87,44094629.35,34549918.08,34226524.23,32785608.33,0.0
8,支付的各项税费,92033626.61,71118527.95,55941677.16,130830023.05,88627017.20,66457958.89,34806019.18,110876323.35,53500062.44,34142866.18,18171521.74,150736421.10,105427074.20,74790921.72,56266271.29,103275091.11,68468159.40,34201028.40,15507398.31,87297638.15,49124796.82,29737833.55,18687576.13,82442104.88,46119269.42,33421903.97,15545425.00,72805445.42,32370417.86,21529480.87,14609071.17,48043612.92,24213833.71,18311582.45,14260457.33,30667376.38,20293372.50,12951379.05,10058047.18,30984732.33,23278767.03,15803099.33,13575240.36,27374750.42,19913592.39,19110067.01,16664469.42,0.0
9,支付的其他与经营活动有关的现金,301456731.26,204738291.22,76640403.15,409352255.51,325576578.11,202802027.87,96349071.50,392053390.07,299390938.18,215599193.15,124381679.09,311677270.48,237646140.00,161899053.13,78764792.71,272283806.29,196585931.40,130619179.25,63198624.53,202201219.91,150626485.82,100376785.37,50010728.68,176519022.02,124759363.42,83831772.30,43437665.91,178383252.64,129084993.84,86169014.47,39926743.99,132925611.06,99070345.75,66587116.20,31063728.49,128240214.01,89562956.28,60071558.84,30636722.20,108959753.64,84937922.40,59713535.61,22723775.84,96124306.06,74770054.72,73765144.62,60505012.89,0.0
