,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,8782847927.92,5575292437.65,2214704319.40,11265647799.24,6590235311.49,4007667052.33,1965899092.93,11246263049.82,4265562586.42,2732455296.86,589966379.45,6486790177.33,2873481085.26,1875004482.93,617036405.58,4733859011.24,1467193035.58,672434496.51,330149233.77,3278532949.94,1186176765.47,618172170.27,307814038.62,2501998051.18,902145607.59,568135502.39,166038709.90,1572616641.54,597565018.75,302033356.49,125519269.02,1026668872.55,222489428.18,94923418.65,17200065.52,435343154.35,170611884.15,98646968.68,10408681.52,382525288.72,173774479.75,94008129.93,40660516.77,195468062.95,225124285.94,0.0
3,收到的税费返还,24280003.91,13414222.63,5371278.01,28512562.92,16160789.68,7133870.20,4789975.04,9771364.07,17817287.12,14523497.46,719627.05,6783655.17,3189660.08,2326550.55,514951.62,0,455116.78,455116.78,0,0,0,0,0,0,1108672.00,0,0,0,1337475.00,1337475.00,0,0,121990.82,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,930365630.54,607491801.50,165107263.77,951530934.33,731162390.81,451818867.69,249708272.46,249386496.23,505010248.69,488930165.56,631257034.28,176400792.94,894265324.35,87226260.69,146342550.41,316184628.74,246038247.51,76879565.69,43236777.92,91880525.45,232168350.30,73631714.90,19629177.96,37499626.46,81767592.22,39275730.14,23433297.56,65431319.77,56305351.49,44685616.36,12750508.63,71732248.73,73484920.89,39001211.71,14677253.07,67311785.50,30508911.04,19764212.45,5402339.56,15254564.50,45409108.32,15499081.25,6395010.00,42262548.39,890000.00,0.0
5,经营活动现金流入小计,9737493562.37,6196198461.78,2385182861.18,12245691296.49,7337558491.98,4466619790.22,2220397340.43,11505420910.12,4788390122.23,3235908959.88,1221943040.78,6669974625.44,3770936069.69,1964557294.17,763893907.61,5050043639.98,1713686399.87,749769178.98,373386011.69,3370413475.39,1418345115.77,691803885.17,327443216.58,2539497677.64,985021871.81,607411232.53,189472007.46,1638047961.31,655207845.24,348056447.85,138269777.65,1098401121.28,296096339.89,133924630.36,31877318.59,502654939.85,201120795.19,118411181.13,15811021.08,397779853.22,219183588.07,109507211.18,47055526.77,237730611.34,226014285.94,0.0
6,购买商品、接受劳务支付的现金,6412256150.08,4585678820.12,2206990450.21,8464271217.11,5943693453.61,3983169906.24,2323114473.76,6873580551.43,4230660839.97,2205676896.71,1108634340.12,4414060202.77,3090079884.94,1958737750.87,891948497.73,2590603030.36,1629000744.18,912605124.34,623007027.03,1969456160.56,1239654348.06,779364876.83,451092294.39,1462648498.20,1187067982.39,628238536.11,220128688.50,994704162.08,641702190.37,391572885.55,232202568.64,529561246.83,304750585.59,161751394.83,88057290.79,230942624.68,173339525.03,126330765.10,69321316.00,176764366.07,138903506.69,75508518.41,38721700.33,98503852.04,150404924.61,0.0
7,支付给职工以及为职工支付的现金,592299044.47,309983780.32,206450552.91,679669272.89,489734681.61,304595580.90,160699060.79,442555193.82,305775544.65,188083512.24,92561605.53,311070103.88,250213262.90,176018558.02,103449756.52,211268357.22,149134744.67,91302071.27,44910663.20,152535775.60,106732647.45,56778795.52,29368453.12,105560448.15,73336932.92,46449333.27,19781136.29,73711422.79,51798239.73,33428111.04,13956885.94,56275618.37,38853178.24,23986164.60,10697205.15,28861720.01,20987751.16,12619994.53,5476550.46,16915846.73,11520353.79,5465496.06,4064057.66,11778319.95,5493147.98,0.0
8,支付的各项税费,572326964.01,517433598.08,327551765.24,984126858.89,816163388.24,674747114.96,478731032.71,812353256.13,668186189.15,554875355.03,344963451.26,593809565.34,419651388.34,299245491.52,183169008.13,289842519.12,229180258.52,209068143.18,79327419.29,231770375.36,201224077.87,177681237.10,94511937.02,157032700.76,122753543.39,105959305.68,64612328.32,115250738.01,99402140.64,78697390.84,38938587.68,104507559.83,51440406.34,36775889.47,35197694.26,29153921.54,27841441.94,16626579.78,14372383.91,28412125.08,21601234.89,15182770.97,1411115.07,7365451.74,12047973.86,0.0
