,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,14969463219.54,10408065522.66,7217026270.51,3529276510.00,12106854765.30,7543103989.11,4371060283.19,2116942111.14,10176770945.39,7858576217.27,5151545704.36,2531620160.27,14536007971.93,10723188890.65,8255736231.68,3150062762.21,13189011218.09,8285339401.24,5792245513.06,2580906026.45,12914208568.22,9374214440.12,6396773560.07,3188260144.24,11502425113.05,8358717336.47,5582017721.84,2942231859.05,11635129682.82,8077454351.31,5284375390.70,2721916672.15,12072620466.92,9215673612.14,6081048588.96,2786479087.94,11164179183.37,8486532657.53,5340858345.58,2654786479.77,9027175158.07,6597409291.36,4401051644.15,2226205575.44,15931063376.63,14074763891.38,8889097421.87,4086760454.12,12587322002.50,8836552503.41,5735556415.59,2719717360.80,8762401917.66,6501838201.51,4257524722.20,2133026803.48,8629905674.40,5961358129.13,4164139504.39,1734083272.06,6247315751.27,4487776871.11,2772478395.41,1160535768.22,4934030379.08,3670222757.39,2305753174.93,850245550.56,4149027574.14,1993193240.27,3809784977.95,3261163056.18,2720639453.80,0.0
3,收到的税费返还,40823972.07,27487544.46,19631122.14,17256804.25,100967910.30,99914038.18,65510337.91,3521019.50,95721115.60,89530291.54,76416854.83,39402157.51,193235623.03,197097248.65,188618957.69,39599717.52,161838202.73,114598470.42,108635155.05,16879104.77,274759607.60,235573172.47,157168537.78,20354640.32,201732734.32,43559541.75,41582359.55,0,38308749.49,35387962.98,35387962.98,0,0,0,0,0,0,571600.00,0,0,0,32736600.00,32450500.00,0,0,0,0,0,0,0,0,0,5557097.33,5557097.33,3466406.20,0,5042697.96,3220197.96,3017800.00,0,2903500.00,2041500.00,712000.00,0,4161500.00,2480500.00,990000.00,0,3561000.00,744500.00,0,0,0,0.0
4,收到的其他与经营活动有关的现金,1370707083.60,184312022.05,128709409.44,275288319.23,1078693251.52,193489813.49,153650173.55,321689325.51,1070003544.43,1230521623.91,359929088.06,307973668.23,10453179296.57,13053403209.32,909772724.45,252940321.09,1582104324.06,1101085834.45,611613960.96,284090543.34,889216506.72,361193657.89,440233558.85,187035963.06,881319556.70,202624066.05,265083495.19,190999309.59,364830298.36,190089685.17,157137264.64,121244494.01,147137264.64,447451357.33,335160556.79,112028735.91,157243548.33,388021497.13,169182690.36,176095698.51,122282934.39,208974951.52,167648581.21,109136271.67,267249652.00,228022952.44,156976665.66,40070169.70,221830226.11,151692934.38,76125213.73,21947479.85,81170117.42,71291396.22,50123850.96,32391368.39,210091767.29,151885475.86,94254410.66,68356906.97,138883562.12,106570507.70,68372656.49,35683527.28,164072064.05,119022958.81,65159611.31,32778358.06,101256666.00,51029563.87,99754240.27,215923461.76,247589278.67,0.0
5,经营活动现金流入小计,16380994275.21,10619865089.17,7365366802.09,3821821633.48,13286515927.12,7836507840.78,4590220794.65,2442152456.15,11342495605.42,9178628132.72,5587891647.25,2878995986.01,25182422891.53,23973689348.62,9354127913.82,3442602800.82,14932953744.88,9501023706.11,6512494629.07,2881875674.56,14078184682.54,9970981270.48,6994175656.70,3395650747.62,12585477404.07,8604900944.27,5888683576.58,3133231168.64,12038268730.67,8302931999.46,5476900618.32,2843161166.16,12219757731.56,9663124969.47,6416209145.75,2898507823.85,11321422731.70,8875125754.66,5510041035.94,2830882178.28,9149458092.46,6839120842.88,4601150725.36,2335341847.11,16198313028.63,14302786843.82,9046074087.53,4126830623.82,12809152228.60,8988245437.79,5811681629.32,2741664840.65,8849129132.41,6578686695.06,4311114979.35,2165418171.87,8845040139.65,6116463802.95,4261411715.05,1802440179.03,6389102813.39,4596388878.81,2841563051.90,1196219295.50,5102263943.13,3791726216.20,2371902786.24,883023908.62,4253845240.14,2044967304.14,3909539218.22,3477086517.94,2968228732.47,0.0
6,购买商品、接受劳务支付的现金,7868402496.92,5178468823.17,3293033043.48,1709046987.50,8223886392.21,5428490820.58,3228409797.96,1545278938.29,4882375798.72,4139903811.23,2314940894.16,1176957052.72,8722689370.60,5670292030.38,4370683983.68,1538409667.16,7451899951.07,3990521658.96,2939283467.61,1226364115.02,8440025329.11,6320864518.57,4320690248.15,1803164124.21,8739058854.34,6014044534.83,4117602465.63,2262560775.00,8959268231.17,6443724055.87,4659267657.19,2390904994.59,8386860600.22,6299384662.06,3966331723.16,1815101331.30,6371271447.60,5191805018.29,2748468456.23,1581555040.51,5166494735.98,3720274972.18,2369360045.19,1040316709.47,7433003481.54,6974490479.92,4441784057.43,1823955737.85,5401002301.84,3520122144.05,2176349999.20,1103348227.25,3830656925.27,2792433292.63,1789423162.96,823397982.88,3564252638.64,2284339348.28,1566552035.05,644869415.82,2317098427.82,1807528403.47,932964795.34,503190557.56,2041771772.18,1495428536.41,1051529099.82,584414604.17,1529507285.42,684775949.82,1565692989.28,1442373464.97,1500791787.01,0.0
7,支付给职工以及为职工支付的现金,2090493516.62,1107257724.94,760257882.02,413726109.66,1503277660.70,1027217496.72,720105341.92,414828289.44,1687214365.82,1240952143.18,779483617.04,282220533.24,1884565219.71,1410975926.77,1132769875.02,370012785.59,1725515015.03,1059777897.75,787323852.26,391899011.40,1828199205.96,1234349133.05,874591707.99,445305102.16,1862572097.15,1243436511.84,808906182.48,426562732.69,1605538336.96,1193440210.17,776638951.76,430081913.06,1700340491.95,1277507550.66,824967066.42,429818125.30,1549428904.93,1112829360.41,774506827.42,401379225.35,1353264465.16,971112417.78,651204917.00,354758035.46,1246381461.16,726573940.34,540032632.01,303633328.48,889702273.79,587561712.70,365753014.55,150618670.90,887227819.34,645817684.37,427094638.29,232357926.00,769214585.95,558225902.53,378877816.35,188980530.36,696183053.52,519918454.48,334033280.08,171728532.18,643202468.25,478398098.81,316932047.58,168273607.35,583622964.96,283088934.23,499559120.20,413194341.38,305493943.40,0.0
8,支付的各项税费,322199368.90,244504236.11,145086154.82,67042006.47,270283830.70,161915381.18,114748984.16,55379770.04,377703523.34,365122216.49,262046097.55,132364761.02,563494997.00,484932603.20,356912511.25,174908896.88,258149126.27,229058776.20,142491997.90,50446762.49,129233107.39,94692187.08,74952977.30,60235489.13,65099931.71,37133450.67,30553767.05,22023608.83,153394032.85,190737337.79,103106759.12,102389178.38,400378077.61,331880051.76,248756882.71,107702737.89,465688685.67,441099593.31,192702551.58,84510560.03,582176670.58,464111551.31,287619420.66,127361287.60,1330998051.51,947951674.06,556233182.19,134007296.24,829207734.12,648782889.85,417819882.69,176131582.29,665270125.81,489937320.02,323367658.66,178434642.50,658557595.34,508990461.52,356254030.65,176814385.39,439041372.39,327814075.08,217529661.18,99573334.26,294988066.58,213185722.48,138355794.54,64592021.51,252167622.59,126071219.54,265467766.04,145060234.81,113586353.82,0.0
