,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,5416075142.97,3832981628.52,2401381033.51,1056710586.50,4795182766.12,3767353272.26,2148831764.30,955346003.13,4523298534.79,3087915731.78,1895109343.11,847617227.77,3843443995.90,2796336280.18,1770210314.37,807359270.05,3584170821.78,2737670092.35,1767249293.98,793009382.72,2679203417.73,863492510.69,532210287.21,246773982.77,1062646040.39,745037313.91,478634334.26,221892227.71,957849416.19,705764846.63,446063142.40,216628287.90,745870586.83,490411333.83,287518578.31,128564563.79,604036649.51,430312894.18,263865582.39,119211475.84,501196768.05,364692695.01,230823800.09,94896955.13,437243335.31,324770677.17,204550740.94,91316778.52,440495645.72,313961195.15,194054759.49,86397211.29,387931252.90,281543556.47,173591148.02,75960237.39,347601607.79,247406060.45,155724597.50,65809977.29,298964147.28,213294440.92,136380946.14,63019419.20,283146234.00,208147812.05,124371780.18,57578952.15,254923321.60,114974157.75,235595887.03,106564113.49,148851010.71,69122319.78,46150324.23,0.0
3,收到的税费返还,53144133.70,50500422.83,39675225.65,2260011.43,98376521.29,49608512.58,39371871.06,22912991.24,73935337.19,55455667.00,18977065.86,4614216.93,77662992.73,20755818.55,10540358.45,2160592.08,27270703.47,22359593.31,19394720.01,2138910.63,3158672.12,0,0,0,8048510.94,6088933.34,6088933.34,6088933.34,0,0,0,488.28,138429.58,36087.81,36087.81,36087.81,1743289.58,1440622.07,798269.83,261031.54,1843686.67,1046800.78,586169.55,291361.10,2721990.33,1217638.29,1067312.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17042398.00,0,11687391.00,7012435.00,0,0,0,0.0
4,收到的其他与经营活动有关的现金,97027654.52,147978089.92,182988816.97,111682749.55,529940265.09,203769797.44,162763548.67,68341536.32,139128163.89,203636983.80,98157793.03,55255592.60,64840847.49,157421106.90,57063856.66,26349384.48,140217661.91,264340321.12,88971370.38,63246518.87,91167313.77,28476531.10,22426378.41,8428599.58,24140696.55,29413231.53,19433315.40,22226642.43,28150978.20,20937892.00,14994567.06,8857806.96,12487600.68,38331870.27,17911854.10,8623131.84,14968748.83,32086951.49,13048745.17,5209552.86,14036455.81,23695376.79,3708536.03,14781180.57,28882303.81,25754800.96,13858993.60,14064650.16,1493930.98,12877355.32,2130314.20,501308.83,1134009.77,3390949.93,527307.95,6090887.21,1982720.72,12569232.40,11770810.88,86600.16,4836883.40,9775999.37,6708495.27,4980459.99,10860390.02,7487523.92,1921529.83,845620.74,1281403.44,2741192.00,26697335.06,22308603.40,24139739.68,22354978.60,2871854.01,0.0
5,经营活动现金流入小计,5566246931.19,4031460141.27,2624045076.13,1170653347.48,5423499552.50,4020731582.28,2350967184.03,1046600530.69,4736362035.87,3347008382.58,2012244202.00,907487037.30,3985947836.12,2974513205.63,1837814529.48,835869246.61,3751659187.16,3024370006.78,1875615384.37,858394812.22,2773529403.62,891969041.79,554636665.62,255202582.35,1094835247.88,780539478.78,504156583.00,250207803.48,986000394.39,726702738.63,461057709.46,225486583.14,758496617.09,528779291.91,305466520.22,137223783.44,620748687.92,463840467.74,277712597.39,124682060.24,517076910.53,389434872.58,235118505.67,109969496.80,468847629.45,351743116.42,219477046.94,105381428.68,441989576.70,326838550.47,196185073.69,86898520.12,389065262.67,284934506.40,174118455.97,82051124.60,349584328.51,259975292.85,167495408.38,65896577.45,303801030.68,223070440.29,143089441.41,67999879.19,294006624.02,215635335.97,126293310.01,58424572.89,273247123.04,117715349.75,273980613.09,135885151.89,172990750.39,91477298.38,49022178.24,0.0
6,购买商品、接受劳务支付的现金,2965755665.89,2203222038.51,1445906459.16,710436197.80,2611132484.38,2128010097.04,1265314819.16,635649903.30,2193201502.28,1612263601.60,1026698495.51,513096258.80,1871243052.98,1385480024.73,882723966.37,445485847.15,1744058277.59,1377057866.34,893200801.41,413672389.34,1429454035.25,291125765.09,172466595.90,72432833.86,351782914.72,232134292.44,149569303.44,74103942.36,273595735.00,175610197.62,131196034.78,65440147.38,217349534.79,160110949.45,94108340.35,46139428.37,202383157.14,149588813.21,87851674.13,50237372.22,144140749.76,99269682.29,61667270.07,30122664.43,124422085.81,86837605.71,52123592.08,24128533.17,106183442.06,75572902.31,43742206.82,22174470.43,101009122.65,71628535.63,45041554.98,22164346.08,86470042.55,54140864.81,32379135.07,14811621.20,68071359.63,48852957.68,31363434.57,15076318.80,63233152.63,43463645.75,26140832.65,10560884.74,58148835.89,23004665.27,55695013.06,26340668.87,28675742.77,13486900.73,6757333.02,0.0
7,支付给职工以及为职工支付的现金,633121674.96,477630565.60,341949627.65,208209477.02,528833210.07,423721426.43,302030546.19,190032683.32,458641159.70,356629619.85,254377904.87,157980393.99,394373344.08,301828730.72,211298528.97,125566291.26,342215911.17,247950038.19,174254271.13,101464007.37,203730674.20,91609467.42,66325052.36,41190022.28,103682410.32,76083633.55,53106746.01,35335935.04,104415484.99,72416634.80,48693300.98,33489036.88,83201607.75,60260408.44,43357028.12,25131887.06,56994338.67,43057938.09,29436163.51,19126113.79,47119818.59,35863522.86,24835952.75,14917462.61,45186880.75,34113254.06,23961970.94,14451186.44,37973016.04,27685689.48,19608987.35,11724707.53,29337797.61,22022355.76,15482827.34,10009483.63,21457738.78,16175880.77,10905772.43,4229450.08,18897519.26,14143141.14,9459483.59,4089857.13,18757240.66,13879990.23,9586026.13,5989182.22,20409359.67,11875577.82,18320131.67,8959386.97,14381015.24,7179392.35,6933851.70,0.0
8,支付的各项税费,447395240.63,375342462.10,275376892.41,97758461.88,452991885.84,363970047.83,253615342.17,105641923.40,432072762.85,328502862.01,225500475.76,97139378.54,388632858.59,289410659.66,177642916.32,72549868.35,283339180.78,224736680.15,146579432.08,76472626.23,239533439.59,94658513.76,70010525.36,25965958.63,92587944.03,69593467.99,46196606.09,8072944.55,67803195.73,54988202.85,43977963.61,14295763.78,209914318.82,191027364.85,173046012.06,99843098.51,106122735.70,90382109.99,64136277.41,9343948.60,66520864.68,47251481.99,30200727.07,14287838.40,82082299.34,61671920.53,46000277.59,28464183.91,77920742.06,63354372.23,44054090.88,24346319.24,70157390.91,53519452.26,37370846.56,21532826.90,67768821.64,53018946.21,35524541.83,16230921.29,68091040.63,45464693.33,32033169.75,17980539.80,62098911.10,40729266.73,21976174.43,10668810.15,56161109.62,24515419.60,43176545.88,16730754.07,30710275.34,0,218527.60,0.0
