,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,964085116.53,643259887.00,280116321.72,1465639774.29,959138294.68,690143826.23,244251115.64,1111595651.02,719341470.21,450495330.14,174482248.03,775550199.32,589016743.28,448411169.91,183938662.19,814329078.23,571294200.20,400674028.07,173875070.32,775815471.39,394052273.88,253771693.61,98375207.17,603490356.89,445778117.91,280949735.51,106967275.77,647606704.95,416514219.55,264148055.73,133348800.26,821409175.55,535439121.96,332173412.37,164592084.58,546184732.86,405834093.63,266833642.68,104397897.38,430622458.50,307971550.60,194921651.67,80662533.44,649314947.42,494528369.84,343699991.45,165481511.44,761768287.25,541910904.73,346678718.33,146414311.79,842035967.80,556032949.85,367025688.06,116354425.31,822037472.14,588892570.88,381363444.22,146402318.38,660466070.48,395001296.04,228981089.33,110947143.20,504201985.15,369358533.29,233865094.64,89898406.35,235834773.74,98938363.90,128880811.94,57069055.85,158730232.01,0.0
3,收到的税费返还,9270556.76,8799278.66,5927114.33,9414285.56,6382464.66,5200005.46,5031203.38,11289701.68,983761.83,705766.82,370005.88,11652921.20,6207129.18,2444975.50,2058342.29,8636313.41,3857973.54,3057863.73,524632.13,3915654.64,2212122.54,2192617.97,0,524344.49,1129.38,584.14,474.80,3084459.10,2805812.30,363221.34,291938.64,1155853.66,808296.03,1041.94,402707.62,2142472.91,1954989.33,1461528.43,1000075.82,1215119.67,897396.17,625457.68,0,2908081.90,2667229.60,2021675.08,1164247.32,18525893.12,14381159.61,9088832.03,4566299.37,27307776.49,14394307.23,13313358.60,4950000.00,30839962.54,17439126.66,10158261.61,2460541.65,13125011.47,8506464.97,5152253.79,3113197.08,11588482.41,7804896.58,5749433.88,2354139.79,3664796.91,15642.29,612227.03,997797.79,4323741.45,0.0
4,收到的其他与经营活动有关的现金,33257351.76,16606708.55,7456369.85,75214351.15,65204725.63,40968582.26,11605031.28,79642511.46,76742201.93,29787984.22,16206749.65,61713004.85,49845566.89,35745735.03,29166217.92,106551923.03,95664604.08,69314642.60,8420347.34,453895886.55,242463978.65,157055230.16,75984215.31,152466258.41,78958826.66,65083198.40,32750592.43,119110093.48,107230737.17,74925035.64,29565713.69,95128688.16,62897009.63,29776268.75,11104342.40,137888673.49,49316055.01,24291212.67,14299998.30,72615460.95,63144292.82,10203448.94,1473955.60,66078915.06,72536919.67,59544765.84,33481454.44,68174013.14,65032392.21,56682240.76,38629280.89,28240766.67,31801984.10,11671461.71,4499896.56,46048923.40,71578438.62,36690250.08,29193422.00,38836697.53,22644674.70,15242931.49,5069933.84,128535198.57,27613075.18,65587182.88,11203947.77,3624969.34,98982293.28,104606769.55,14577009.12,32785679.95,0.0
5,经营活动现金流入小计,1006613025.05,668665874.21,293499805.90,1550268411.00,1030725484.97,736312413.95,260887350.30,1202527864.16,797067433.97,480989081.18,191059003.56,848916125.37,645069439.35,486601880.44,215163222.40,929517314.67,670816777.82,473046534.40,182820049.79,1233627012.58,638728375.07,413019541.74,174359422.48,756480959.79,524738073.95,346033518.05,139718343.00,769801257.53,526550769.02,339436312.71,163206452.59,917693717.37,599144427.62,361950723.06,176099134.60,686215879.26,457105137.97,292586383.78,119697971.50,504453039.12,372013239.59,205750558.29,82136489.04,718301944.38,569732519.11,405266432.37,200127213.20,848468193.51,621324456.55,412449791.12,189609892.05,897584510.96,602229241.18,392010508.37,125804321.87,898926358.08,677910136.16,428211955.91,178056282.03,712427779.48,426152435.71,249376274.61,119130274.12,644325666.13,404776505.05,305201711.40,103456493.91,243124539.99,197936299.47,234099808.52,72643862.76,195839653.41,0.0
6,购买商品、接受劳务支付的现金,780435882.21,521405053.65,245500511.18,1093110113.59,831738185.79,533049719.57,238872363.52,877573165.89,656190027.29,402898700.61,181465238.53,514582404.08,458481990.84,330036085.49,121261711.28,529566764.74,404470361.14,268923489.86,105564155.66,570135725.68,368618502.23,186889525.01,55011313.86,405441517.38,313748497.48,190177958.30,67309093.45,379289384.07,242367219.51,151809019.86,69465383.92,600691833.12,412146836.37,274563239.15,135407088.30,452871940.62,346678968.14,245397550.65,110900594.05,320076686.73,225029004.14,136463734.56,58103868.21,502406926.34,418526332.64,301982440.41,146390195.67,573668808.79,445803917.26,293883640.02,116097276.72,664923801.09,469468581.00,338899138.58,131942835.78,690582569.99,479504959.86,301866023.39,114731242.04,518290213.18,325620010.74,181472941.31,97527264.84,352184463.69,251361519.16,166590238.26,74439877.62,151401156.03,80950599.09,106896091.32,34734740.85,84403795.98,0.0
7,支付给职工以及为职工支付的现金,141103099.18,95729995.51,51766502.09,183540268.11,135633275.50,90087633.26,48507807.44,179051694.76,135754975.03,89114409.84,48726014.80,155234953.97,113669252.58,73089924.98,38701896.78,144488945.33,108561049.47,75535169.52,42362014.33,123343672.03,91695592.19,61106739.79,32762669.91,115952605.38,86189499.12,55716447.65,28558581.98,108254244.26,80862589.89,56596280.82,31288097.70,109438988.70,73368072.73,48591206.86,26008595.56,69402782.46,46335082.73,31526666.66,16051199.16,60015128.68,44351638.49,28897806.11,10324072.75,59904481.73,44481844.34,29832434.90,12629905.86,60793698.09,44053246.86,28861469.22,13762195.16,50527085.09,37416261.68,24948308.35,9078950.34,41178997.27,36304042.90,24146799.40,14619080.92,61985815.38,42077584.31,29441151.04,14896836.71,65274917.18,47256423.99,28251357.71,13678734.04,40836371.77,18092969.67,33829918.41,13937742.61,33415156.96,0.0
8,支付的各项税费,45781847.88,31536469.20,10190348.97,78724646.82,59391061.62,43582896.52,25508500.86,79864308.49,60905333.43,38899211.30,15314832.74,66636442.74,46966151.04,26166831.72,12320136.03,55198809.27,44479966.82,28513391.13,12814384.58,46811172.25,33918085.44,21520968.89,11702420.38,52312687.57,37022502.01,23404498.84,10805094.32,59486580.10,45841251.87,27362654.41,10399925.87,48149583.78,37485710.58,25020943.19,12837704.81,33239055.16,23029483.31,15654160.02,5819385.15,33504605.88,22924008.89,16257984.48,8164286.31,44978790.03,34512241.39,24413761.94,14050092.75,48074149.92,37336471.77,25457509.29,11098703.69,44461878.53,36631350.82,27697194.37,3932097.34,50475905.02,35326057.62,21391813.02,10567261.19,38399681.80,20331583.99,10247394.12,6385649.09,28559908.72,25923911.82,19649317.10,10495019.00,14191816.76,4019829.50,14788621.42,8608403.94,21460938.26,0.0
