,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3199621065.60,1693421913.10,1099849339.46,541176547.94,2220843659.62,1421892320.34,928233082.47,509086346.99,2424084623.89,1695591030.20,1180363401.41,610662959.24,1830905595.22,1416212050.96,881805916.29,448403353.72,2093758982.16,1534109880.35,1048960856.86,457541176.24,1798013825.62,1230743141.55,790039366.29,388968025.15,1774357980.36,1143598634.80,792327240.54,384979476.85,1544371032.07,1086473047.82,684055328.30,312075653.61,1296427089.73,886756578.93,621511954.54,233965411.89,1027637914.94,820801992.10,530792729.92,254989907.36,1036923171.31,775430792.64,560869412.40,266587247.85,846121120.97,598334163.93,397748170.52,186612262.20,570019929.24,409052165.46,245258523.80,97443467.59,469388383.27,319067190.59,205462407.13,89431934.89,359846672.51,231130295.19,143257818.91,93974114.83,180865533.11,116166897.06,87341714.01,49238537.86,194442210.07,128947648.64,89109259.27,37539939.46,170987576.86,77550186.06,216463605.17,41486857.15,114932822.20,0.0
3,收到的税费返还,56936402.83,41600538.43,30328563.69,18765474.74,89929897.73,80402888.29,32826267.36,22252431.13,29151746.42,28969167.84,28636353.72,18732277.21,92901375.96,65296163.73,39950655.66,21801804.63,90876577.13,69882461.65,37224046.12,21858902.84,95994870.07,71681366.98,51840502.77,18014520.39,61404474.79,60333876.35,46492970.52,26499143.48,35555356.53,14169138.73,11324270.23,3783292.48,54849827.42,48872439.73,39151806.10,15019264.00,40280998.57,27459251.51,19932134.89,14437165.46,42963721.15,36543908.05,27364025.19,18129909.12,19822149.25,9797862.88,5790299.00,263314.62,14182891.67,8470575.36,6146529.24,1066771.59,1282824.51,594454.44,513878.38,0,2459209.11,2459209.11,636193.23,112409.07,1622368.74,1308309.53,1308309.53,0,6673993.35,2736800.35,100000.00,0,9317896.56,0,1899952.58,0,0,0.0
4,收到的其他与经营活动有关的现金,63381597.83,39883405.62,25227540.56,20437776.63,37197175.60,21871219.60,20195866.71,16590262.49,64578578.67,29818809.71,21330485.59,18054557.60,36896133.35,13481210.36,8390257.89,4588193.78,50839494.44,17607546.11,10138296.44,4370474.78,37256957.15,31888148.77,12746595.85,4738359.42,51787272.19,39541367.79,22455370.44,15395487.53,49697203.32,37575686.66,28148358.83,6085816.16,79142686.49,55812746.31,33895834.56,894642.48,41470558.27,27627989.95,26407717.04,11804733.90,9537630.64,2068579.46,1519601.83,214087.01,16960491.72,13653007.80,7586235.33,5580744.37,42595482.77,10484660.56,5228277.70,2518478.60,20224807.98,2087505.23,1272542.60,138891.60,1011409.21,502897.12,361961.06,29201.23,1391113.38,2870747.19,2063298.75,959095.81,0,699927.14,694062.00,436629.29,240655.00,515330.43,5671011.94,792969.62,1714579.55,0.0
5,经营活动现金流入小计,3319939066.26,1774905857.15,1155405443.71,580379799.31,2347970732.95,1524166428.23,981255216.54,547929040.61,2517814948.98,1754379007.75,1230330240.72,647449794.05,1960703104.53,1494989425.05,930146829.84,474793352.13,2235475053.73,1621599888.11,1096323199.42,483770553.86,1931265652.84,1334312657.30,854626464.91,411720904.96,1887549727.34,1243473878.94,861275581.50,426874107.86,1629623591.92,1138217873.21,723527957.36,321944762.25,1430419603.64,991441764.97,694559595.20,249879318.37,1109389471.78,875889233.56,577132581.85,281231806.72,1089424523.10,814043280.15,589753039.42,284931243.98,882903761.94,621785034.61,411124704.85,192456321.19,626798303.68,428007401.38,256633330.74,101028717.78,490896015.76,321749150.26,207248828.11,89570826.49,363317290.83,234092401.42,144255973.20,94115725.13,183879015.23,120345953.78,90713322.29,50197633.67,201116203.42,132384376.13,89903321.27,37976568.75,180546128.42,78065516.49,224034569.69,42279826.77,116647401.75,0.0
6,购买商品、接受劳务支付的现金,1786792545.61,1142941237.20,781181455.21,361693122.76,1533596345.53,1073852351.87,722463384.65,337795913.42,1627117978.73,1107153990.92,709955878.10,341203263.27,1410877284.14,1066347958.46,681329410.40,341994472.02,1634299821.26,1188759871.59,753401388.30,361620049.47,1290050177.81,954284728.43,613531496.99,301833890.58,1286065643.33,957688907.44,619554021.83,301702740.53,1189952897.45,865068642.74,532560600.63,269220574.62,966700189.07,678765490.57,487381895.23,193415893.02,635911686.74,513402105.35,329139523.22,161137318.41,654487022.81,489551926.00,302673771.42,154535426.63,596336892.25,418485432.42,239609581.44,93282574.24,433679123.08,305771526.51,194181821.58,101524569.27,334874507.96,237284580.06,143289700.74,59916677.86,237320293.55,162023096.35,104668412.90,44762419.35,125440980.19,85769298.32,53912495.86,17020492.85,73641678.49,37879634.85,22018688.12,12809738.11,70284016.04,40256618.82,136205146.69,13382604.40,49586019.37,0.0
7,支付给职工以及为职工支付的现金,602606151.21,405743418.32,270811583.55,139471627.21,593738446.85,392600860.36,261746519.09,133995187.75,607324464.92,409085107.86,268792740.16,146146132.72,542574376.34,364419205.58,239497575.52,126254033.02,502744551.25,346932012.11,219729578.05,119007295.51,467628810.96,301407635.80,195760685.12,100019753.41,402490226.57,292012053.93,189744290.63,97293766.39,356903909.78,253785418.47,166702434.08,78471948.95,297501199.97,192175672.32,123050063.81,39609460.86,152992986.64,105879371.35,70080637.13,36159973.53,129329613.83,96818660.69,64666284.29,33129066.22,110928962.83,90747601.34,62633966.01,30357747.35,101634596.71,74609860.53,46876530.16,25753805.82,80752636.60,59065877.94,39636815.56,21244945.18,69199116.67,50342728.47,35071953.09,18768557.51,58029412.88,38381620.85,25866621.51,11653640.30,45233756.65,38354301.85,25421394.71,11508385.18,46782015.35,19421296.88,41963445.21,17817352.88,31438152.93,0.0
8,支付的各项税费,46934817.75,47045864.54,43316177.02,33876847.78,47797926.27,43762572.41,28137566.32,20725055.01,43487457.37,35630655.69,27648692.14,9679409.64,34280349.98,24946792.96,15272851.00,4695156.81,40114356.17,28414310.01,20539373.13,10720260.66,36331687.47,31320456.54,22566827.90,13500769.03,44641223.60,40031141.38,30069845.59,13208316.77,42517534.97,34275994.10,26526014.13,10615028.39,40059359.91,36395977.37,31800932.12,8093774.69,43275276.34,34949929.31,20378674.69,7293178.80,51984687.99,37008871.90,26186859.52,11970530.68,21003932.89,14679780.59,9452992.66,2261382.55,17114405.57,12682895.07,7446822.03,1602093.51,18823387.49,11686873.21,7317561.89,2184386.34,15104771.91,10824665.82,7909959.03,2874013.78,16307623.31,12253644.42,9923147.88,5610488.60,24470199.70,19693789.38,13462395.04,9002814.71,6450146.18,5290443.23,2122638.12,1510504.19,969252.47,0.0
