,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2664001725.42,13227569600.63,9057059824.69,6386180943.30,2895209708.10,10923500940.15,7720572724.39,5007965130.85,2009018648.93,9789027115.61,6779536924.59,4061241772.29,1310753607.91,7016873771.41,5425472250.42,3249257431.30,1510903763.22,6193339885.53,4616097648.37,2726959675.21,1532479437.62,7568402148.87,5786231332.04,3784039164.59,1933607695.19,6962371973.19,4575315511.44,2832921908.00,1593597342.69,6700489828.15,4500943404.09,2768765837.63,1360104212.51,4043795096.84,2529431846.17,1547323649.89,732054533.43,2895616858.64,1891115082.00,1248836624.60,578882488.71,2878903240.22,1942030122.95,1060933464.42,399361402.41,1939632349.58,1937825549.32,0.0
3,收到的税费返还,220907963.86,768766371.96,622855340.02,286549452.26,152452933.40,487566120.50,259355873.22,157485594.68,105995690.83,308282103.76,223607247.27,73055928.06,44804966.62,239261485.57,127945931.07,99734033.18,50046063.58,272170308.78,155168536.35,116154123.01,50953481.11,285699147.47,178923806.35,110632096.30,55734694.74,137381920.57,45193775.84,27475203.11,13242791.57,188034601.33,146351423.66,111939742.42,43923005.72,104689140.33,91188977.59,61277102.16,41847934.03,128234424.00,126077381.84,83621330.04,48113621.87,68632762.13,53051911.74,36118830.37,22539046.69,104137717.06,62802029.70,0.0
4,收到的其他与经营活动有关的现金,129819649.63,150545278.27,232853877.63,98966823.45,40351872.19,159258416.88,121475908.37,30949422.69,37523441.17,105452054.74,143527456.59,63768870.92,9757257.91,50806161.02,81665072.43,48011873.56,13675864.22,52026089.91,43826611.77,50302999.34,22429280.02,35666043.22,53029092.66,39063166.13,16920040.18,14727686.65,20055304.04,6736157.61,15303215.71,13345708.71,17688070.84,4998646.08,4128918.03,16245700.63,31160822.19,28936366.91,41948421.72,4038223.50,4643309.70,1597240.72,1809654.16,1075363.44,589399.34,331344.65,2174054.02,963672.27,1325957.11,0.0
5,经营活动现金流入小计,3562892443.65,14146881250.86,9912769042.34,6771697219.01,3088014513.69,11570325477.53,8101404505.98,5196400148.22,2152537780.93,10202761274.11,7146671628.45,4198066571.27,1365315832.44,7306941418.00,5635083253.92,3397003338.04,1574625691.02,6517536284.22,4815092796.49,2893416797.56,1605862198.75,7889767339.56,6018184231.05,3933734427.02,2006262430.11,7114481580.41,4640564591.32,2867133268.72,1622143349.97,6901870138.19,4664982898.59,2885704226.13,1408156136.26,4164729937.80,2651781645.95,1637537118.96,815850889.18,3027889506.14,2021835773.54,1334055195.36,628805764.74,2948611365.79,1995671434.03,1097383639.44,424074503.12,2044733738.91,2001953536.13,0.0
6,购买商品、接受劳务支付的现金,2273322659.82,9497788742.37,9268541660.47,5125867033.73,2318932416.10,9043261847.02,6361128335.16,4646740274.21,1910225217.28,9956459196.75,6349724289.43,4231182084.87,1729701192.69,5441611193.90,4493594757.16,2857406478.26,1133303118.67,5559323121.71,5417056204.57,3117695864.48,1396965345.94,5956639152.83,4587721568.60,3064202821.28,1703012731.32,6328694955.73,4297854255.71,2921160037.83,1584819378.32,6032884561.11,4034070565.69,2474385963.20,1198491218.42,3985605375.45,2633059160.48,1543767994.44,778473701.12,2986009009.79,2155255061.90,1337740900.32,766110414.70,2619710915.13,1872813355.47,855408177.46,371841176.41,1785086558.26,1886383125.40,0.0
7,支付给职工以及为职工支付的现金,266032071.35,764179503.14,512000588.44,356970834.47,151356494.13,619013022.83,471578280.07,312470379.71,126775830.91,555806924.41,459351963.72,242132711.76,86847315.55,480373881.60,342277341.99,219324267.92,89172300.25,334795867.14,114481446.31,121647760.02,53780763.62,299249887.64,203913463.44,139339409.94,67274854.07,262169453.45,165705785.17,103227982.05,53958185.56,208652950.09,151666786.73,95231022.35,41838755.49,148727589.93,93457498.41,54950047.12,24834014.36,89066395.69,56161359.16,39289897.39,14730119.23,68861259.73,45850050.85,24510360.94,13681330.07,69541725.71,44608033.66,0.0
8,支付的各项税费,134054797.56,473165698.07,535860109.70,328841033.80,186961243.76,448578765.13,617397451.51,420827269.34,155575604.91,329284015.40,373174200.00,153612971.88,98641611.80,336595163.95,342893784.02,165979235.33,115794752.73,271104514.26,201849954.18,168185611.97,90121217.25,322381907.49,225994360.84,122317375.47,38878282.07,182755017.45,103519355.34,69369497.01,28884488.97,94706760.96,41689297.43,20240301.89,303709.95,68204406.67,50051414.83,33051682.15,16155023.43,64061215.41,44153171.28,24936760.08,15048856.55,26880500.01,15604979.04,6180348.58,3072666.17,26795284.56,19207754.92,0.0
