,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,639888485.53,382103190.73,177569693.22,939847184.11,663304764.37,484122330.71,262371075.47,1029427525.97,723760629.32,454405553.12,236758635.21,812958250.29,599055468.58,373094859.91,143784978.09,1004471443.12,765036587.08,493808793.94,231647775.41,1087103485.72,827746892.49,584987120.98,273179203.90,1038111204.91,802495140.84,474189768.04,206870076.35,780399106.81,563293425.12,356078931.91,169042608.54,752260137.20,544771736.87,392078401.59,166459836.92,566815454.68,414385810.39,270859569.75,114560024.65,473960610.13,347568810.44,212191326.38,121002756.40,506583146.29,366816398.20,204389246.47,91233612.14,413433669.53,302911482.28,165615446.32,85618066.83,291407068.53,0,203092439.67,210945433.10,0.0
3,收到的税费返还,10245267.39,3904533.27,2876436.61,17152487.49,15544509.89,10002094.37,9250171.63,20853478.98,9419368.41,5932077.58,4517077.17,4797187.00,2605033.43,221215.96,0,0,0,0,0,0,0,0,0,55524.02,55524.02,4368.44,4368.44,3831222.35,3831222.35,3708783.80,2583133.92,583867.07,583867.07,583867.07,583867.07,44320.28,0,0,0,10680731.18,4629041.52,3100024.73,2991066.78,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,9862246.28,7867723.35,3431401.30,41617138.38,20059127.44,7654355.36,14720421.43,13484775.28,10666042.40,7031015.61,1340189.61,19456010.19,22520776.50,9141100.92,1552959.84,14991471.83,8676581.56,5853734.93,2733552.13,13149469.55,11117138.42,10185399.94,4984272.48,11793845.09,6379179.27,3382961.33,2766667.53,13900196.92,5133470.75,2649958.77,3081948.19,9091320.73,5495478.61,5688779.23,3720939.10,9315638.94,9047515.69,8050446.49,2113151.57,16963912.41,14117538.41,9277544.85,7964995.66,14294630.27,10757400.32,9025381.01,3696963.09,14890322.05,12313518.35,8455111.44,4283497.96,9053372.20,0,10045148.90,4246473.34,0.0
5,经营活动现金流入小计,659995999.20,393875447.35,183877531.13,998616809.98,698908401.70,501778780.44,286341668.53,1063765780.23,743846040.13,467368646.31,242615901.99,837211447.48,624181278.51,382457176.79,145337937.93,1019462914.95,773713168.64,499662528.87,234381327.54,1100252955.27,838864030.91,595172520.92,278163476.38,1049960574.02,808929844.13,477577097.81,209641112.32,798130526.08,572258118.22,362437674.48,174707690.65,761935325.00,550851082.55,398351047.89,170764643.09,576175413.90,423433326.08,278910016.24,116673176.22,501605253.72,366315390.37,224568895.96,131958818.84,520877776.56,377573798.52,213414627.48,94930575.23,428323991.58,315225000.63,174070557.76,89901564.79,300460440.73,0,213137588.57,215191906.44,0.0
6,购买商品、接受劳务支付的现金,524830440.02,316458028.19,155602095.61,625813391.00,503835037.23,381800305.79,195777355.74,660252878.94,481638973.90,300497626.89,149482500.04,656669573.28,464139317.85,327934512.00,177737153.78,537262006.13,411655918.99,276945559.60,104948681.54,782332076.21,629535875.72,438955442.55,230651531.60,739253311.59,565117891.42,344965951.69,148695644.45,584706503.34,385896345.42,253019553.72,81879192.93,527255801.91,370846205.59,252677772.71,113380596.27,392488492.86,313613667.34,188170541.94,79049158.91,343130765.04,236056138.98,151764745.34,89044856.67,428710568.94,327480807.21,188278402.34,79152220.78,313084076.87,218668153.15,120317242.65,75287168.98,203051038.65,0,149494910.41,106575171.91,0.0
7,支付给职工以及为职工支付的现金,134584634.48,92991441.78,48958638.62,190047510.06,139253339.62,93015066.44,51844718.12,176151758.99,133906809.18,91666177.86,49881019.24,165985047.29,128627379.81,88631433.11,49288670.74,169379776.99,124609068.40,85116269.84,46272426.08,157797034.82,121801814.00,86343545.83,48197705.46,132866607.63,100578122.61,67748279.13,38066097.63,108837864.89,84750235.81,57072572.92,32278449.22,85676404.07,65918448.46,46412521.21,24622797.96,70124522.58,44928502.02,29011012.13,14824727.99,40628926.13,31762589.06,22139220.80,13304119.17,37312071.72,29213210.80,20533147.93,11581959.91,30655225.40,22857529.72,15796509.03,8448926.73,27997161.33,0,20898906.03,14384399.98,0.0
8,支付的各项税费,12836880.58,11397089.62,2664392.54,64986842.28,48849686.05,37739194.79,20428865.09,25611865.00,17071795.28,14442669.66,7473002.53,42326713.50,30137035.72,23873633.46,10879360.24,69098288.23,59407558.07,45657288.60,23896505.30,67243990.55,35397450.91,20462252.09,8736337.60,23540990.59,15725422.33,9422171.32,4683295.77,42804213.46,36027350.42,22413281.25,10022972.69,31998027.61,23813935.09,9580728.56,7768528.72,24957298.94,19823946.02,9459087.04,6764561.47,17706354.47,12542484.97,6521043.09,3680572.55,24948973.56,19021465.24,12956363.34,6096367.89,20650281.13,17787074.47,13371764.69,9943702.39,14988362.53,0,9918870.87,8499758.17,0.0
