,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,6397133880.25,3969741802.55,3017841062.15,14436850007.05,8830305310.18,6901718530.30,3604788468.18,14415933223.70,6372050493.24,4138118469.94,2883164705.33,9087429440.91,468200468.93,317484696.16,144605036.82,777504936.62,479571031.21,381901084.29,131224355.82,1753889049.35,1384974882.71,781009257.36,202401518.95,2158733193.28,1423866101.97,1235253243.02,647512585.81,2115704410.24,1453576647.73,1001073204.97,357787722.20,2606000305.00,1169015162.11,912712410.60,265178815.61,1882889915.39,1203860766.14,698986374.44,104007587.66,1576704560.32,1200395515.22,728092321.50,201146849.50,1848756666.01,945916698.39,712534986.62,238166705.59,1177727651.37,751400692.87,546134725.62,198780140.25,1125847693.85,1030337048.42,659270936.95,274813055.34,801110779.85,623819911.12,353737476.85,112612711.70,1038099698.85,618070534.90,276806535.71,874720369.42,456620717.80,0.0
3,收到的税费返还,3235779.96,3235779.96,0,643343.03,27579.35,27579.35,0,0,0,400318.09,0,4394664.70,3717546.82,3268741.89,378503.00,1300109.77,273469.18,273469.18,0,12571979.50,12571979.50,0,0.00,12312508.23,12312508.23,12312508.23,12012508.23,29927423.92,28235854.25,5032922.00,0,2443679.00,2443679.00,2443679.00,0,6602913.18,0,0,0,4480720.94,3444374.00,0,0,0,0,0,0,10000568.57,9970523.57,519840.00,0,1522218.00,1522218.00,1522218.00,1500000.00,2665000.00,2000000.00,0,2000000.00,3007603.00,0,0,3741681.00,0,0.0
4,收到的其他与经营活动有关的现金,563144249.68,412220684.14,100409177.94,564948536.70,362443003.59,315960942.49,110472477.33,577928909.80,319284866.28,133443661.90,59888532.91,885019691.47,17658459.38,11149022.50,8943211.46,75505203.58,54975252.99,43435885.16,11954595.39,71398381.96,26798364.80,23678430.97,8250302.36,63292265.41,35446607.76,27408433.10,6958410.75,41519739.35,23528435.11,16558511.72,3314929.40,90514891.29,55947807.41,42652999.54,12453296.56,24311866.19,39877958.78,29113662.90,15375872.84,27598334.46,40031913.07,27191876.14,26293356.31,63138395.70,35480845.34,26218858.81,12162495.64,71812868.15,39621741.42,7492390.61,105099424.66,25588859.87,124164511.88,104184388.78,87079906.34,27153199.91,1453782.81,3253807.15,375340.57,0,1591702.20,1033440.00,1242801.46,2692707.13,0.0
5,经营活动现金流入小计,6963513909.89,4385198266.65,3118250240.09,15002441886.78,9192775893.12,7217707052.14,3715260945.51,14993862133.50,6691335359.52,4271962449.93,2943053238.24,9976843797.08,489576475.13,331902460.55,153926751.28,854310249.97,534819753.38,425610438.63,143178951.21,1837859410.81,1424345227.01,804687688.33,210651821.31,2234337966.92,1471625217.96,1274974184.35,666483504.79,2187151573.51,1505340937.09,1022664638.69,361102651.60,2698958875.29,1227406648.52,957809089.14,277632112.17,1913804694.76,1243738724.92,728100037.34,119383460.50,1608783615.72,1243871802.29,755284197.64,227440205.81,1911895061.71,981397543.73,738753845.43,250329201.23,1259541088.09,800992957.86,554146956.23,303879564.91,1152958771.72,1156023778.30,764977543.73,363392961.68,830928979.76,627273693.93,356991284.00,114988052.27,1041107301.85,619662237.10,277839975.71,879704851.88,459313424.93,0.0
6,购买商品、接受劳务支付的现金,5323774377.40,3436944451.98,1914161817.13,11546179241.89,6166457886.27,4312141153.28,2155443930.15,11447621483.55,5363575779.16,2717022576.74,962383896.48,7234595313.61,316323843.35,245358727.80,96278047.60,689638179.28,540931513.19,472720793.85,281999922.68,1533626751.39,1150885266.80,952501344.54,488105564.70,1585731213.65,1144537672.90,916211199.54,389687771.82,1943732288.09,1236624151.16,958682092.35,471971131.66,1855214334.83,1078066009.82,590346005.27,336769487.32,1246653462.28,656979731.73,472932430.61,208011578.37,1282293801.00,951955773.11,666622155.10,311856784.95,1542282636.48,940974636.46,615354895.80,294325939.29,1064174319.11,721202288.93,418443751.52,157709991.08,920643243.53,925391278.06,645539880.47,227562333.00,890940267.75,758634954.89,413254665.81,231453765.07,817752080.25,609517726.58,357495955.15,832133434.06,398774672.28,0.0
7,支付给职工以及为职工支付的现金,839116996.47,525321793.97,248550393.94,1216831150.70,787144115.99,510496648.37,236014250.64,1002678924.32,734060402.17,444939547.39,216722264.93,1113668248.34,202355052.95,122361915.97,58946696.30,312567040.09,239428042.62,143528790.48,68198117.99,286220396.77,196260503.04,106040833.71,49210376.46,245664898.76,171945127.17,99656894.14,42751251.01,229268688.66,173449677.36,105431706.27,52107864.22,201807468.56,140557038.70,88951484.89,37031054.30,182123664.75,112232231.67,68113973.79,27836584.30,160480982.45,84384061.01,47795488.34,21221748.15,139264360.12,62623118.18,36423949.69,17074330.19,69686084.27,43278318.34,26436211.42,11173376.77,43625025.49,26719813.31,17685326.30,7904633.26,36447639.38,25715258.74,14424496.19,7019254.01,29001475.72,19989814.77,10874377.41,38208263.21,22801853.03,0.0
8,支付的各项税费,93934880.97,86715158.61,28219620.74,95720678.09,94374386.20,78176754.26,20211230.63,207680445.81,185300963.43,113450361.07,18642078.82,57811503.58,16760872.59,11777853.91,7835778.23,27562044.12,16485826.74,10269105.83,3985476.39,80356160.43,77987745.59,48142333.77,27975775.20,118742276.38,105123345.91,75471891.29,38599289.89,87657806.95,78973141.38,50868588.31,16915380.55,129206882.36,122336531.69,88724750.25,44313048.70,83406725.36,59200004.71,43554996.34,28284484.67,56424667.05,39298288.92,32087268.11,13889627.65,42776218.93,22070371.09,17531004.63,9474129.50,37385403.70,33089374.26,23646343.13,11110233.64,25769087.47,25048575.17,14070875.34,13756009.74,20164113.22,9028091.60,7939046.44,5231407.64,30824725.21,12380909.97,10116893.19,29906456.93,9935861.99,0.0
