,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4458612884.26,3037314345.32,1443347698.36,5798508377.76,4086159230.63,2551729067.19,1166961514.42,3208837064.55,2109619465.93,1385206878.46,619935787.46,3416592788.72,2281254352.40,1538489425.40,686577681.91,3080019297.38,2209199302.30,1358264324.54,568837996.88,2376319861.65,1704878983.81,1076644203.77,378181130.42,1584926962.90,1074506465.95,618350833.65,180394439.74,817034638.06,642003520.44,370489807.82,146368350.24,641253895.47,430702829.21,292385262.73,97085876.57,657834426.12,443805063.57,291104310.12,107795111.20,518301085.79,325935564.12,201181583.64,75029162.66,313752892.61,220070213.05,0.0
3,收到的税费返还,369756.46,254627.24,0,0,121952.43,11794.94,0,111734.53,0,16830.02,0,491083.64,0,324776.57,269944.41,0,0,223516.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74988.38,0,0,0,0,0,0,0,1313564.34,0,0.0
4,收到的其他与经营活动有关的现金,221331595.68,168412492.71,92566607.45,342081201.68,292461484.29,221709950.10,108443342.37,171106688.69,149687736.92,55969091.19,56171058.94,879256901.25,551590521.45,475232559.61,133407154.54,513577528.67,671041568.76,156436112.43,248251840.65,348254659.07,279636955.56,158997662.54,43538201.46,198274059.37,144917719.84,87987916.67,41081541.28,94108705.84,43213036.85,29316820.91,17474205.22,77565752.73,74540306.62,63304123.40,1284581.78,44522805.12,44992353.13,42553964.64,5260281.33,15232179.46,16085902.52,13801040.41,9429520.15,4887572.06,9790826.48,0.0
5,经营活动现金流入小计,4680314236.40,3205981465.27,1535914305.81,6140589579.44,4378742667.35,2773450812.23,1275404856.79,3380055487.77,2259307202.85,1441192799.67,676106846.40,4296340773.61,2832844873.85,2014046761.58,820254780.86,3593596826.05,2880240871.06,1514923953.45,817089837.53,2724574520.72,1984515939.37,1235641866.31,421719331.88,1783201022.27,1219424185.79,706338750.32,221475981.02,911143343.90,685216557.29,399806628.73,163842555.46,718819648.20,505243135.83,355689386.13,98370458.35,702432219.62,488797416.70,333658274.76,113055392.53,533533265.25,342021466.64,214982624.05,84458682.81,319954029.01,229861039.53,0.0
6,购买商品、接受劳务支付的现金,899321464.38,589338809.18,274358243.26,1217233530.31,818411706.76,448190278.31,254628322.80,945846188.53,708240849.04,514862275.36,253639205.66,1335603497.69,950715009.05,653418630.55,344711001.17,978385008.54,824064193.44,476033101.99,194532766.88,888474332.46,641057632.15,498943444.52,149071556.71,342332453.08,213127511.77,150686428.31,71937834.18,301673783.48,218831321.96,156967049.89,64740956.97,333737119.10,258934268.01,161949590.75,58594045.12,331372610.47,236479118.97,126980478.54,53946084.17,238275995.40,140550128.99,87517121.28,34514954.28,126460553.76,118614042.86,0.0
7,支付给职工以及为职工支付的现金,286103415.77,202187973.39,116776392.60,372194843.77,290275292.36,208738681.89,134927337.42,387854557.80,295268551.10,201406425.74,118303014.01,330817733.91,247720493.13,165757287.07,91175425.81,265922699.65,188515024.90,118168875.60,71834322.32,116422816.83,89494532.86,57570079.34,23482092.10,81642083.95,52898329.70,34676412.98,18046794.93,58490297.87,46898818.07,32228807.91,15061074.29,48719083.89,36525026.59,21149191.60,9777899.49,36758578.74,26040834.08,16568732.09,5570682.66,24928207.17,17166284.28,11100430.48,3714901.31,17672262.41,10529454.94,0.0
8,支付的各项税费,552073926.37,402297990.29,233965729.74,736583701.50,612366273.97,388218580.28,197368439.92,508120457.67,371368635.36,238165607.47,117008061.36,495359014.39,373422359.11,247821768.68,123956853.18,565131915.07,377586272.36,251164629.14,114324591.88,346745677.87,254904997.18,152525860.97,72536889.99,219329332.11,176988587.81,93697009.01,32656133.89,118676987.88,108073924.21,50866856.14,16664462.89,77892416.30,66894235.81,40788983.04,26162854.33,81665876.97,61499413.07,38779392.75,26909653.31,53684572.59,39502776.36,21233691.03,10034451.87,37023785.62,23631991.09,0.0
