,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1049340499.78,724789001.95,443662973.72,1546320726.82,988491565.33,687804814.33,374783982.25,1562235609.37,1102524623.00,729856968.23,410213276.56,1216809975.80,844963129.13,557236169.14,283385793.78,735679017.73,394073518.53,102338379.64,45779120.93,218959102.72,137096544.88,75085956.27,25870783.67,166041070.05,142330288.90,110402139.35,44039932.32,151811086.08,106943626.52,78389403.60,30043852.65,164596039.49,117863066.68,64822545.19,26422955.01,93819012.95,42305685.26,0.0
3,收到的税费返还,24116560.89,10732921.76,5837257.15,35263870.76,24801953.50,14125226.95,6010879.46,41673345.68,31605101.51,19275282.88,10141595.46,41421889.05,28168349.81,18134072.46,7915606.64,38866434.41,27613307.23,15924998.68,3929157.47,45866940.90,20827904.66,13063087.30,3904255.37,21250310.03,10539359.77,2240398.66,0,15853147.74,3187858.89,323861.09,0,852229.30,0,0,0,1605569.30,0,0.0
4,收到的其他与经营活动有关的现金,291797434.59,128860230.50,23373643.27,255229776.43,341409344.81,266045926.86,160019155.00,161574428.94,104909595.83,79484190.59,50030198.73,121620779.46,135602472.01,41161744.00,15310291.19,25423293.24,38806354.37,22450252.12,12115886.05,10692114.16,23135854.54,14770031.34,8449190.61,27478640.61,31280571.45,26157814.59,20146759.77,5654125.17,15921322.74,8294127.44,4869764.63,3224313.13,18856916.97,1938097.46,7686385.22,6997928.34,16022116.37,0.0
5,经营活动现金流入小计,1365254495.26,864382154.21,472873874.14,1836814374.01,1354702863.64,967975968.14,540814016.71,1765483383.99,1239039320.34,828616441.70,470385070.75,1379852644.31,1008733950.95,616531985.60,306611691.61,799968745.38,460493180.13,140713630.44,61824164.45,275518157.78,181060304.08,102919074.91,38224229.65,214770020.69,184150220.12,138800352.60,64186692.09,173318358.99,126052808.15,87007392.13,34913617.28,168672581.92,136719983.65,66760642.65,34109340.23,102422510.59,58327801.63,0.0
6,购买商品、接受劳务支付的现金,414519450.72,230239028.26,113965448.97,805628178.94,536717265.46,376851835.24,246433546.92,1038873601.82,687436512.75,430413603.89,268865267.47,889091038.57,604783281.98,416340165.61,209950703.70,508880188.58,254947734.80,36132841.54,21705132.68,70414698.58,40135116.21,24177837.03,13371368.24,47539794.42,28957789.41,12531719.91,5079215.01,37965343.33,26573006.86,18500373.58,11265545.87,18058562.09,9826307.90,4659006.09,2246969.45,11041787.67,6756476.68,0.0
7,支付给职工以及为职工支付的现金,155253296.25,107099305.33,55756525.01,200494464.96,148956574.15,95379983.08,50739384.56,176168393.16,132890178.44,90820773.25,51088578.85,115793585.21,80853090.38,52856406.70,30323727.17,89425062.61,63127914.56,42517902.40,24772907.85,76640652.45,58244574.93,37942526.57,21105745.58,60912597.39,44936550.49,29113471.65,15829266.35,48659414.72,36167755.60,24295834.09,11894465.26,34638828.71,23941231.63,14690011.42,6846934.53,16519425.30,11014574.95,0.0
8,支付的各项税费,100043417.07,76947170.27,35410205.51,211556226.92,167709672.76,129168837.17,71601713.07,174638557.41,130831706.00,95780766.28,63043220.21,119212717.05,85873737.17,64269671.87,29392986.59,104260468.13,67207014.62,40696750.26,24175608.60,57471139.35,40798864.84,25272041.51,10818436.37,36268317.55,23925674.62,14618155.53,5368629.17,25003433.28,17126305.04,10787896.75,5193722.79,14852639.56,8997087.04,6369435.39,4040367.33,6150699.17,2549341.52,0.0
9,支付的其他与经营活动有关的现金,420520733.92,236087358.74,130897990.22,306267165.22,340634724.95,257924645.95,98538789.64,435333151.90,204028636.67,154350502.96,81088547.69,111812442.51,171810372.40,70824069.15,42102707.37,52695522.80,64458192.58,37156195.48,13631573.43,44096707.33,40792842.54,24122066.63,10375601.15,41119643.41,47407662.12,41065232.78,29652475.35,22152364.94,32841298.68,19952688.74,10762219.45,13330570.71,29565523.05,8638109.89,11342027.88,11040245.86,8736615.48,0.0
10,经营活动现金流出小计,1090336897.96,650372862.60,336030169.71,1523946036.04,1194018237.32,859325301.44,467313434.19,1825013704.29,1155187033.86,771365646.38,464085614.22,1235909783.34,943320481.93,604290313.33,311770124.83,755261242.12,449740856.56,156503689.68,84285222.56,248623197.71,179971398.52,111514471.74,55671151.34,185840352.77,145227676.64,97328579.87,55929585.88,133780556.27,112708366.18,73536793.16,39115953.37,80880601.07,72330149.62,34356562.79,24476299.19,44752158.00,29057008.63,0.0
11,经营活动产生的现金流量净额,274917597.30,214009291.61,136843704.43,312868337.97,160684626.32,108650666.70,73500582.52,-59530320.30,83852286.48,57250795.32,6299456.53,143942860.97,65413469.02,12241672.27,-5158433.22,44707503.26,10752323.57,-15790059.24,-22461058.11,26894960.07,1088905.56,-8595396.83,-17446921.69,28929667.92,38922543.48,41471772.73,8257106.21,39537802.72,13344441.97,13470598.97,-4202336.09,87791980.85,64389834.03,32404079.86,9633041.04,57670352.59,29270793.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,3539697.36,0,84000000.00,1037220000.00,727220000.00,516830000.00,291550000.00,648510000.00,484850000.00,365040000.00,204000000.00,721915000.00,613000000.00,493000000.00,223000000.00,533440000.00,301440000.00,0,0,0,0,0,0,19600000.00,19600000.00,16000000.00,16000000.00,0,0,0,0,0,0,0,0,1044673.93,2964820.30,0.0
14,取得投资收益所收到的现金,0,0,68711.63,968543.24,788686.28,17770816.07,348586.56,595294.13,495611.27,429326.84,217352.04,758147.99,431880.80,337810.94,208572.57,300228.75,168186.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238815.56,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,149980.00,65000.00,65000.00,10695547.58,10226407.20,10110411.79,10051021.79,899884.50,869884.50,537585.00,99000.00,51200.00,51200.00,51200.00,50000.00,579716.00,399676.00,399676.00,0,5891796.46,3084036.38,3081936.38,0,18586766.46,18560487.00,18555764.40,15400000.00,900.00,0,0,0,158516.46,158878.00,36000.00,0,0,19607.84,0.0
