,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,7876764572.86,5189446800.81,2625405215.36,10900178822.82,7886772676.57,5164560554.81,2435654227.05,9439349687.87,7144792011.78,4832201343.42,2371023646.59,9849179978.13,6863853952.16,4628439070.61,2269755115.43,8779638869.94,4081839482.65,2951661552.97,1339486597.30,5801519361.81,3911467517.77,2562870686.24,1258018490.60,4864762990.76,3147166156.94,2009484857.01,975299767.01,4437415483.41,3158801101.76,2008881804.66,951223554.97,4085125363.42,3005227805.38,991835318.70,508908501.44,1942081305.71,1320186557.28,841853113.29,429656691.82,1443430200.29,907688854.71,577455178.83,277006284.95,1615918865.68,1155115676.47,781604571.38,357635658.74,1923612115.55,1236271317.59,740032967.96,371848665.50,1584140223.17,842158714.60,669536329.01,286416476.87,1075998510.61,704271336.50,535863037.97,0.0
3,收到的税费返还,256590708.81,191783620.47,85816188.23,306627935.85,260258025.32,176338256.56,70086593.03,400240618.64,295056383.14,200234405.57,105240098.33,276886556.41,198501668.36,91163541.20,46810829.21,262123652.48,213359614.02,139315609.26,80118616.27,252172122.60,218568440.74,141626925.15,79738828.16,222052821.92,169474216.49,90836451.60,58109577.59,226010818.32,186750001.33,121628476.76,59651011.43,236671835.76,213183115.15,66898653.89,35361946.29,88197356.43,68455837.58,46710220.49,23187570.54,60626936.06,43364297.97,29169242.63,9187871.11,116957892.83,79896342.25,56187447.34,31799284.80,175429973.91,116733414.05,81110531.41,36732961.57,158293585.76,129728842.24,82256494.84,34462637.00,85586557.24,98460050.39,25632094.47,0.0
4,收到的其他与经营活动有关的现金,278361831.15,166647569.15,47385941.90,360947208.43,439601828.93,382539414.78,53168937.51,107646529.51,238929514.52,147597001.27,65635892.32,139803678.54,188018137.40,198076109.03,96100624.92,83988036.26,94630637.04,19091853.34,24816848.79,106482788.16,124202266.54,71034589.50,52272093.21,56918430.74,214629690.03,71192260.24,38431848.98,38198321.13,131613879.68,105298348.10,49911072.64,63758830.61,45907528.74,43768511.77,42914420.49,12222933.26,81166089.64,48506204.81,16138813.87,8683194.20,90186359.15,67756897.81,34960483.73,93895032.01,187556810.68,141915525.26,82902901.93,49577753.67,56098204.27,44844946.54,26038052.59,37997393.67,81535991.14,31335696.65,40878416.71,15761076.46,4139304.75,1575042.18,0.0
5,经营活动现金流入小计,8411717112.82,5547877990.43,2758607345.49,11567753967.10,8586632530.82,5723438226.15,2558909757.59,9947236836.02,7678777909.44,5180032750.26,2541899637.24,10265870213.08,7250373757.92,4917678720.84,2412666569.56,9125750558.68,4389829733.71,3110069015.57,1444422062.36,6160174272.57,4254238225.05,2775532200.89,1390029411.97,5143734243.42,3531270063.46,2171513568.85,1071841193.58,4701624622.86,3477164982.77,2235808629.52,1060785639.04,4385556029.79,3264318449.27,1102502484.36,587184868.22,2042501595.40,1469808484.50,937069538.59,468983076.23,1512740330.55,1041239511.83,674381319.27,321154639.79,1826771790.52,1422568829.40,979707543.98,472337845.47,2148619843.13,1409102935.91,865988445.91,434619679.66,1780431202.60,1053423547.98,783128520.50,361757530.58,1177346144.31,806870691.64,563070174.62,0.0
6,购买商品、接受劳务支付的现金,5795934172.47,3811267869.73,1993521626.61,7560712199.23,6047026696.15,3869465149.26,1871575558.24,6769095428.96,5599520604.21,3604965481.24,1736149184.58,6825911502.51,4972814042.94,3189814674.21,1576272235.89,5993297291.99,2994883715.00,1993431968.64,959222676.84,4264660197.06,3009464993.23,1957140867.00,936108736.59,3789860709.64,2523049560.51,1684885808.17,800013185.86,3275725210.58,2483920691.48,1599239456.29,812419287.05,3473995986.99,2614172025.13,871989102.45,449007766.13,1558480047.31,1104110996.56,743057341.43,389465922.35,1174193225.11,715202976.59,433437555.52,197854857.07,1454435964.46,1147232901.08,789899332.46,393504878.77,1784604259.33,1105323529.60,729860679.93,380213372.48,1530830796.66,855448379.67,604297947.76,282774538.65,942910164.45,622470529.01,411266030.63,0.0
7,支付给职工以及为职工支付的现金,973353092.74,656429772.08,343897005.75,1323005734.72,842472093.73,544128097.81,289704469.31,1255986807.62,790829945.69,532850806.36,280984951.83,1199708510.72,792100722.94,536060089.98,278021546.54,1038735431.98,365844487.32,258089847.84,133761103.40,479279140.18,333721390.24,224185637.82,118500381.17,369001927.46,267724204.97,181197563.99,93730218.56,342621628.26,245519525.53,159533686.25,84304651.53,290947043.97,232383053.47,65946894.41,34141343.10,112831328.59,80764578.67,54321982.74,29920312.95,95501014.82,61012123.72,37672596.32,16497097.05,97476157.12,70720370.87,47480451.12,24790734.27,71111089.84,59723182.29,40408535.52,21523375.11,52902260.22,44326662.07,25352130.45,14129606.29,47691472.01,31386272.49,21731881.32,0.0
8,支付的各项税费,540248772.88,384072031.04,196110401.44,451818215.07,515807719.12,281073210.25,128690353.86,411566059.65,388027937.36,262576869.93,142764364.69,418010666.55,428447250.48,289650372.01,146398685.30,358409376.75,250158345.12,157048684.88,76864244.76,206665155.53,201658476.59,145984920.79,58890467.47,135523942.00,130599852.00,97613402.69,43355797.51,139888755.19,137391998.24,96499023.27,28249595.65,113869165.51,72122487.84,40469939.80,21247970.65,49199397.53,42761167.34,24450885.57,13282283.82,32578000.48,27761360.12,16676086.00,8210197.13,34866852.97,40771406.65,27832910.16,13079152.61,12242747.72,32700890.21,20915602.94,7215576.20,21920617.39,30932002.73,3235282.72,7773685.75,15095190.74,17522205.79,36194821.10,0.0
