,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2578857368.19,1659219298.32,872206492.98,3160592563.34,2140997811.20,1356814587.57,790677926.25,2562836263.94,1893994919.98,1118839820.47,605729539.68,2356418611.42,1779520893.11,1006885264.67,390794000.03,1798575249.20,1881962928.03,973979852.44,434984301.20,1706797709.06,1275404435.18,808241147.08,435186806.69,1232978986.99,902502174.62,552768840.76,210091771.91,1194923806.31,1158087898.34,848649466.23,366135338.62,1484713702.46,906998578.13,528237098.69,195863514.47,1027437487.20,686961218.83,572601399.80,178564651.91,660467717.59,723128771.55,424508004.39,182741108.86,1074317760.37,732540725.85,450374223.42,315692093.34,856667529.25,598875307.26,349045929.79,125193009.54,642931006.84,591644467.69,304318910.46,101163829.60,567532437.49,414026699.92,0.0
3,收到的税费返还,47296387.63,32709938.96,13390175.82,76497587.04,59438074.94,37995060.98,15190287.81,63246306.48,47784990.85,30467588.22,10342696.94,55527052.62,35139149.43,28837223.55,17873907.42,49289936.41,44247516.70,33480265.74,18466932.78,80818917.80,75209777.68,61618639.00,13399029.83,43570676.84,32991121.23,17297906.03,11883628.17,47570709.28,33769600.63,27456764.49,10609130.32,62876700.26,38523008.96,15890449.65,5565668.06,30340965.48,15894759.96,9898501.14,5291389.40,19266039.08,13403958.11,9158898.26,5668039.02,34828611.11,16443210.43,16443210.43,7143657.81,31834432.35,14257800.65,10619649.28,5704494.00,20795753.92,13164565.21,6495989.04,5312051.91,13992921.08,1344733.87,0.0
4,收到的其他与经营活动有关的现金,68378504.99,50992642.85,21984595.88,44390316.19,18598516.16,15469520.81,10733388.35,33399652.81,21850761.03,15969213.02,9080008.28,23515373.55,20103013.35,16340271.09,16338438.48,33088933.02,26295240.95,18253253.81,2525250.97,26223003.14,20916374.49,16153558.66,18106168.32,75569054.51,27614223.86,14665017.56,9379539.80,34783513.17,45282974.38,25985951.90,14215816.67,47900343.38,33021399.43,19691238.89,13591152.43,34879712.06,1097983.70,1947817.60,412973.31,17634077.36,4943686.60,3542973.14,2789418.45,12937780.76,4513201.10,2189798.58,4740242.94,5721896.40,3210396.56,1059020.41,848380.69,9647490.89,1768256.04,13272398.12,3443199.05,1136020.13,16006761.90,0.0
5,经营活动现金流入小计,2694532260.81,1742921880.13,907581264.68,3281480466.57,2219034402.30,1410279169.36,816601602.41,2659482223.23,1963630671.86,1165276621.71,625152244.90,2435461037.59,1834763055.89,1052062759.31,425006345.93,1880954118.63,1952505685.68,1025713371.99,455976484.95,1813839630.00,1371530587.35,886013344.74,466692004.84,1352118718.34,963107519.71,584731764.35,231354939.88,1277278028.76,1237140473.35,902092182.62,390960285.61,1595490746.10,978542986.52,563818787.23,215020334.96,1092658164.74,703953962.49,584447718.54,184269014.62,697367834.03,741476416.26,437209875.79,191198566.33,1122084152.24,753497137.38,469007232.43,327575994.09,894223858.00,616343504.47,360724599.48,131745884.23,673374251.65,606577288.94,324087297.62,109919080.56,582661378.70,431378195.69,0.0
6,购买商品、接受劳务支付的现金,1375078456.01,797676406.95,548185528.57,1776117383.78,1185904399.59,683862672.48,489873981.00,1332562213.57,1063406626.58,518987683.20,346327885.97,1150382951.58,910066862.17,493066780.13,186039210.23,989996922.15,1299646211.72,594639291.91,240877741.70,1016441767.38,763537867.08,442906913.98,239086817.70,719445406.40,522186623.86,318907303.44,97065494.98,652406483.07,790013813.56,569450458.35,295071588.42,1115532417.17,587949846.35,328494099.07,84546169.32,591855566.47,376372695.65,391675359.79,69385538.07,378119371.87,538701706.14,351849841.98,118066455.36,825444985.14,572008753.08,357121824.89,273000463.65,745492357.43,533146764.81,309266230.78,116217555.55,471730361.50,432547230.37,270056747.51,92882124.83,409353909.37,242861171.07,0.0
7,支付给职工以及为职工支付的现金,571488953.73,404175743.15,223953693.90,650001061.67,457257879.09,338238543.36,176986284.35,560032228.95,403746107.86,284366391.89,154560019.39,423389965.18,304533733.77,212127368.72,126517276.06,351301883.76,278732145.50,193958775.17,116304956.45,297989640.94,225007931.85,158861835.71,90728006.62,223787516.15,164861545.23,107757302.42,59608909.06,177980570.20,130182101.97,93946099.71,49834162.62,170464711.77,131727881.19,103034485.87,60099712.08,132963364.88,86804983.38,57228494.12,31655224.72,86916499.49,56154664.70,37366338.95,19205563.76,79169521.66,63573783.34,38001476.91,19612452.37,61755165.22,38273803.94,25416545.85,13256419.28,43526458.37,36095298.20,21702545.24,10876812.92,33786668.99,33724534.04,0.0
8,支付的各项税费,136982177.49,115410261.54,53201065.94,200342543.59,169977397.73,117793638.74,46901836.86,215490056.79,173646363.38,126576115.27,49949093.91,166140243.48,124301749.41,89775568.01,48216702.37,130634216.48,100268641.96,65699254.75,36557916.82,119676469.78,71723895.24,44788816.04,31390722.36,87080539.25,61688672.10,42742377.89,15092979.75,76572758.80,56830638.80,42143413.21,18547264.84,76308199.85,64931075.76,64069905.57,31984467.69,74357510.64,59675623.06,36750700.50,14273637.10,65446588.02,53058941.75,33380815.40,15783394.62,54293621.56,43381029.44,27522392.55,11541572.43,42204231.74,33093190.88,20965687.12,7378749.06,43728050.00,35261194.93,21665998.80,10774849.94,35570584.69,49774060.18,0.0
