,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1661403522.35,846519895.71,319699353.96,2598390163.03,1794748930.21,1124985710.90,594447299.86,2185852263.98,1591563640.57,1172212844.00,429650712.05,1570800784.86,1188940553.66,563681335.11,232779310.99,1564457792.94,916254364.99,633103771.55,438250171.21,1448395140.62,1001127299.90,591810151.03,300197185.84,992014544.76,678122130.65,440027531.28,187760103.54,921234023.30,721656453.36,486150082.93,252220755.46,928083174.61,694088706.61,457424555.96,219411559.26,673342289.10,460854216.72,282461959.81,126366643.58,651459083.83,530485819.32,314658312.15,123315759.95,917042940.36,817254898.61,0.0
3,收到的税费返还,0,0,0,0,95076102.52,0,0,0,0,0,0,3121494.13,3121494.13,0,0,17746.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215997.32,215997.32,215997.32,0,32712.23,32712.23,32712.23,0,15908213.18,5722444.28,0.0
4,收到的其他与经营活动有关的现金,1071641844.74,651272187.13,328834637.24,683980627.79,378565017.23,294205947.79,186679588.68,335407130.59,233702689.16,115108782.80,46726072.19,248314970.96,64691112.01,62790667.05,40637349.06,516049087.70,76686012.86,83717338.85,104424400.18,170933700.22,35722088.94,22017914.44,14521932.94,25232144.98,20119476.48,17742608.34,13206081.54,39137542.94,14611506.91,9133223.47,3957155.59,27188070.40,14058800.36,4321058.85,-55542.24,23830658.92,10983396.98,2111626.22,1159065.30,13225236.78,9628540.67,9942104.27,7287695.01,9586109.16,16737680.86,0.0
5,经营活动现金流入小计,2763048805.22,1516784361.87,658774977.89,3316684077.95,2294445764.78,1437465848.36,789772305.44,2554277967.32,1845416456.87,1296748321.44,480123037.69,1836455228.45,1265962434.78,632827981.58,276474418.11,2094957156.59,1002616334.36,722594683.51,545287790.05,1626385082.43,1041015423.61,614997020.78,314719118.78,1017246689.74,698241607.13,457770139.62,200966185.08,960371566.24,736267960.27,495283306.40,256177911.05,955271245.01,708147506.97,461745614.81,219356017.02,697388945.34,472053611.02,284789583.35,127525708.88,664717032.84,540147072.22,324633128.65,130603454.96,942537262.70,839715023.75,0.0
6,购买商品、接受劳务支付的现金,1435504288.35,724738568.91,123293926.07,1430634215.04,1122162494.66,869850407.08,457860935.31,1568482599.82,1135951345.84,761198218.52,386286878.43,911657742.73,788230313.73,518942529.25,290312591.50,1317950868.54,643327435.71,491906056.68,379356991.30,896091341.67,562287745.45,371632744.31,233676726.95,754819862.32,523175782.58,317671429.46,161723224.03,521708582.14,469943668.00,279472379.84,166975842.27,871201502.43,658577527.29,496226180.82,199687811.65,654688329.29,498997774.94,350348703.33,201224599.78,451221367.82,361118397.05,255521364.11,154553295.75,612557941.35,603274742.51,0.0
7,支付给职工以及为职工支付的现金,267077609.03,188546071.49,104443736.41,354902277.35,265301995.29,177753285.39,92903251.96,306461601.43,225526592.77,145064217.00,75525601.31,240202326.39,173942337.23,113879355.18,55458072.87,152458161.91,110611863.52,67111531.59,33694685.59,115341857.81,86994007.36,57910973.76,28348566.51,95641778.48,69551015.68,46498915.99,23326151.35,92759372.58,67383958.34,43986740.99,24362628.39,64387066.32,48454587.82,30492219.67,15085942.93,36490549.39,26377709.19,17226206.33,9940505.10,28372847.14,21966473.46,14893529.57,6296518.88,35884648.53,35902394.70,0.0
8,支付的各项税费,114130074.44,86357714.34,45116585.09,207496610.44,173383912.25,136902844.10,64250281.94,124743883.76,100208895.97,80847881.11,28705082.21,212053912.92,136374697.69,69801565.56,23307978.51,68315898.68,44792980.85,32255173.19,11932337.97,46870034.07,33109989.50,25331769.55,12669799.38,36300496.42,26356580.77,20200910.16,5710231.33,42482815.68,30943774.05,21538509.91,16196748.47,76660801.04,55413949.92,39729943.87,21048286.56,53270955.41,37198926.22,35766120.54,13128236.10,74696159.25,56388113.86,38083054.61,11702457.29,79239089.86,30109094.11,0.0
