,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,客户存款和同业存放款项净增加额,588083000000.00,502065000000.00,448429000000.00,261416000000.00,196044000000.00,158345000000.00,177301000000.00,78826000000.00,0,0,0,92285000000.00,443232000000.00,204449000000.00,344148000000.00,323329000000.00,703324000000.00,450319000000.00,445678000000.00,292134000000.00,330777000000.00,290318000000.00,629087000000.00,278475000000.00,596525000000.00,396543000000.00,437417000000.00,203025000000.00,287328000000.00,267840000000.00,220173000000.00,73973000000.00,638650000000.00,144339000000.00,153010000000.00,70656000000.00,393211000000.00,298683000000.00,289082000000.00,112021000000.00,481251000000.00,250027000000.00,230249000000.00,114569000000.00,170620000000.00,75604000000.00,95026000000.00,64643000000.00,234087000000.00,162959000000.00,109764000000.00,93242000000.00,40422000000.00,95553000000.00,89664000000.00,0.0
3,向央行借款净增加额,0,0,0,0,43980000000.00,81980000000.00,28500000000.00,21950000000.00,53550000000.00,38550000000.00,9550000000.00,0,146550000000.00,41550000000.00,40600000000.00,44500000000.00,0,0,0,5000000000.00,50050000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,向其他金融机构拆入资金净增加额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,收取利息、手续费及佣金的现金,325336000000.00,246798000000.00,160790000000.00,82551000000.00,293082000000.00,217546000000.00,140376000000.00,66607000000.00,278828000000.00,209103000000.00,138734000000.00,66794000000.00,259350000000.00,192165000000.00,129188000000.00,64743000000.00,245701000000.00,184183000000.00,124392000000.00,58093000000.00,221864000000.00,165670000000.00,109876000000.00,52005000000.00,180514000000.00,131048000000.00,83844000000.00,39818000000.00,148194000000.00,110877000000.00,72987000000.00,34909000000.00,112520000000.00,81173000000.00,51269000000.00,23653000000.00,76951000000.00,55733000000.00,35733000000.00,16762000000.00,60820000000.00,42152000000.00,26821000000.00,17521000000.00,61750000000.00,46091000000.00,30050000000.00,14122000000.00,42508000000.00,29737000000.00,18526000000.00,30100000000.00,12052000000.00,20173000000.00,16095000000.00,0.0
6,收到其他与经营活动有关的现金,11036000000.00,14762000000.00,8106000000.00,2841000000.00,36760000000.00,35576000000.00,27917000000.00,14205000000.00,9287000000.00,2329000000.00,12747000000.00,8418000000.00,23663000000.00,11736000000.00,6862000000.00,4581000000.00,17184000000.00,12773000000.00,2744000000.00,863000000.00,7059000000.00,1384000000.00,853000000.00,21000000.00,21178000000.00,4163000000.00,7328000000.00,1440000000.00,10311000000.00,11714000000.00,5562000000.00,3712000000.00,10469000000.00,9821000000.00,8080000000.00,4666000000.00,6443000000.00,4642000000.00,3704000000.00,2778000000.00,2945000000.00,352000000.00,2682000000.00,8077000000.00,3772000000.00,2427000000.00,4266000000.00,5707000000.00,779000000.00,1586000000.00,1647000000.00,472000000.00,0,5883000000.00,0,0.0
7,经营活动现金流入小计,999387000000.00,838660000000.00,679304000000.00,423156000000.00,783054000000.00,769041000000.00,534922000000.00,422853000000.00,1015766000000.00,955505000000.00,612270000000.00,339020000000.00,1037300000000.00,607386000000.00,570479000000.00,577099000000.00,1047450000000.00,690177000000.00,654852000000.00,401653000000.00,903185000000.00,594665000000.00,776631000000.00,385964000000.00,835295000000.00,575849000000.00,589810000000.00,304589000000.00,579809000000.00,423812000000.00,321966000000.00,185064000000.00,767070000000.00,328176000000.00,236539000000.00,105706000000.00,527499000000.00,432609000000.00,376089000000.00,217136000000.00,555231000000.00,332635000000.00,303804000000.00,169866000000.00,297517000000.00,204626000000.00,209325000000.00,110210000000.00,292061000000.00,202899000000.00,140233000000.00,127337000000.00,78372000000.00,128553000000.00,118347000000.00,0.0
8,客户贷款及垫款净增加额,440025000000.00,381615000000.00,262403000000.00,133801000000.00,450950000000.00,342963000000.00,211393000000.00,112580000000.00,365544000000.00,326259000000.00,236929000000.00,82851000000.00,369112000000.00,329796000000.00,236510000000.00,146014000000.00,358952000000.00,203112000000.00,130709000000.00,54337000000.00,237111000000.00,179785000000.00,165984000000.00,98889000000.00,288623000000.00,223770000000.00,167010000000.00,93462000000.00,228474000000.00,166865000000.00,100905000000.00,42948000000.00,174787000000.00,124823000000.00,93145000000.00,34749000000.00,201193000000.00,136836000000.00,128469000000.00,68276000000.00,335972000000.00,326236000000.00,323867000000.00,171002000000.00,90647000000.00,73996000000.00,58604000000.00,30341000000.00,112041000000.00,86167000000.00,74927000000.00,96892000000.00,72721000000.00,67202000000.00,52293000000.00,0.0
9,存放中央银行和同业款项净增加额,70522000000.00,30013000000.00,0,0,0,0,0,0,24172000000.00,0,0,0,46833000000.00,43078000000.00,18837000000.00,27198000000.00,2400000000.00,2406000000.00,3455000000.00,0,37378000000.00,32466000000.00,40404000000.00,41507000000.00,82544000000.00,70349000000.00,66638000000.00,39571000000.00,58577000000.00,47558000000.00,31378000000.00,30311000000.00,117386000000.00,89460000000.00,62562000000.00,29165000000.00,102381000000.00,73699000000.00,58325000000.00,32295000000.00,39286000000.00,34255000000.00,21802000000.00,12076000000.00,10810000000.00,30615000000.00,30768000000.00,4197000000.00,43560000000.00,23703000000.00,14518000000.00,12367000000.00,3627000000.00,12752000000.00,5774000000.00,0.0
