,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1972570258.95,1309559583.22,563843257.68,3052686223.26,2005569575.50,1334924551.80,585420753.12,2789516707.91,1908543921.60,1228651789.54,544214702.73,2719906006.14,1842008319.54,1224989649.92,584079182.91,2758359320.80,1780798028.30,1118597474.30,534143662.08,2527141634.70,1557499900.27,996802963.85,465623271.73,2249150519.33,1517998967.38,980436105.82,427618740.72,2091757177.12,1342945596.69,899707684.81,369827723.21,2008138217.58,1332309407.96,850961639.34,330636292.29,1750497675.10,1174705194.28,827912968.71,328242085.11,1559657612.74,1051851572.84,696343026.49,276150153.87,1502397050.87,1065065172.42,727560679.00,249517229.88,1247217641.80,853870616.67,574327898.89,215938428.26,1117539676.28,793261943.45,513369050.75,213821561.21,967604737.26,648286952.98,430785841.61,199010432.62,888118174.96,547129480.69,355206418.01,174287081.58,701069207.11,454203524.82,286754474.17,139905099.94,484124658.93,203428040.88,325624437.48,147752087.24,234503707.11,129643416.39,0.0
3,收到的税费返还,0,0,0,885663.62,0,0,0,0,0,0,0,0,22873.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7201.81,0,0,0,0,0,412760.19,0,0,36711.40,345217.55,0,20596.89,94150424.58,0,0,52961.00,0,0,0,37976.00,0,124921.39,92716.00,92716.00,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,43282989.24,17081734.02,18941161.23,29335622.40,19610846.92,12605864.98,13411185.23,16745745.53,12939287.54,7776114.08,6311688.72,14194063.65,6171994.84,2896277.94,1160727.06,4958376.22,11540505.71,9008793.82,2212207.91,31057607.26,25730874.16,15829932.27,2478110.28,7982568.80,6858565.05,4180451.35,2122526.20,16194382.44,12846844.63,10898380.15,573417.71,42360847.06,18987344.86,16329742.51,3325858.26,137559068.27,134468696.39,5855665.83,127287468.48,63140196.24,65986397.80,55482918.24,18078670.60,122146717.24,90466609.34,90091049.19,1624689.17,148937473.82,122946435.89,42137295.84,34777109.77,50651491.92,49139290.51,18329290.93,564499.46,9168819.41,17559838.00,7271367.61,11574512.74,38883619.12,32058389.03,16378694.97,10849935.64,62791317.24,21217854.38,266430.53,3198479.66,18408202.50,14898518.67,7327526.80,5630106.83,1785670.50,3079849.31,0.0
5,经营活动现金流入小计,2015853248.19,1326641317.24,582784418.91,3082907509.28,2025180422.42,1347530416.78,598831938.35,2806262453.44,1921483209.14,1236427903.62,550526391.45,2734100069.79,1848203187.64,1227885927.86,585239909.97,2763317697.02,1792338534.01,1127606268.12,536355869.99,2558199241.96,1583230774.43,1012632896.12,468101382.01,2257133088.13,1524857532.43,984616557.17,429741266.92,2107951559.56,1355792441.32,910606064.96,370401140.92,2050499064.64,1351296752.82,867291381.85,333962150.55,1888056743.37,1309173890.67,833768634.54,455536755.40,1622797808.98,1117837970.64,751825944.73,294228824.47,1624543768.11,1155944541.95,817651728.19,251141919.05,1396191827.02,977162270.11,616465194.73,250736134.92,1262341592.78,842401233.96,531698341.68,214439021.67,976773556.67,665846790.98,438057209.22,210622921.36,927001794.08,579312791.11,371677828.98,185229733.22,763860524.35,475421379.20,287020904.70,143103579.60,502532861.43,218326559.55,332951964.28,153382194.07,236289377.61,132723265.70,0.0
6,购买商品、接受劳务支付的现金,849418540.34,509325673.82,287180869.07,1226306341.71,804995636.52,472226512.14,236489485.09,987277135.54,693757953.84,399366176.31,209467319.88,839716646.29,556057077.69,383299450.92,183964998.84,740901298.63,508139430.91,372175337.84,217387403.80,638512148.97,415103191.62,288787329.44,153045230.60,554835861.69,387323218.70,243679677.92,137552432.11,625894870.21,391455048.03,286268969.66,168771193.34,572218565.32,359808862.97,232343646.39,101207301.37,531027569.74,312789050.08,0,94804571.48,495855057.43,303644449.46,186784677.15,106569388.39,523845481.31,383924379.28,274925080.54,71517817.30,246521018.85,235990850.90,131715847.67,82929652.99,220059775.84,163834486.58,107022625.39,54301525.39,189156134.47,149004196.15,75636661.90,49375781.27,146946627.22,129493896.55,77552359.13,43892402.36,122932334.63,88170136.94,54511837.15,36359651.33,95003579.06,58827568.73,88629762.37,45766261.97,60141564.52,23866348.06,0.0
7,支付给职工以及为职工支付的现金,526628319.95,358923472.31,144092854.38,688963996.98,501603503.31,360259177.56,129708979.48,607829488.30,471816632.94,327667981.03,123162155.20,562062621.77,430622125.77,301655149.75,111185630.89,518736972.21,404758405.62,286637927.08,104290411.00,506660973.35,403594510.30,302175149.64,108127805.70,477056925.79,361619810.83,271665880.50,89889896.29,422889193.00,320113733.78,249355450.95,91929907.36,405818563.83,309218788.65,237678774.35,82436686.02,339889309.71,256292213.25,200945156.65,65870396.12,291325947.89,228072188.09,175505680.37,55883814.33,268136416.31,195833681.34,147235084.89,51352935.38,198761263.57,151136235.20,109365297.28,40306472.41,150640247.09,114702239.04,89038322.91,34050226.58,130972758.20,93502779.97,73330164.77,26196125.85,113418188.33,81829726.63,55635811.32,31525633.40,78114295.24,53354653.63,33925163.10,17482732.62,50391035.01,18049044.46,27744033.55,12146620.07,20775217.66,6315353.66,0.0
8,支付的各项税费,33492415.58,24333245.28,10538624.81,35926625.30,23545529.23,20168463.38,6883348.73,38115996.81,23936353.16,19133961.15,6947680.73,63622958.63,42535695.66,35196213.63,14104974.97,107026624.43,80735904.83,55771683.62,26778251.10,131672466.41,99220838.42,70464148.32,36076946.39,107440686.73,77046986.76,54146240.65,25409594.47,90167366.61,68190444.46,48048878.25,22707753.52,66724273.37,48025451.81,32146749.02,14078757.64,50749873.15,38643223.16,27947221.65,15020131.12,39089215.13,86004750.00,32843512.12,9045446.44,51814735.80,47009123.77,30583303.26,18541180.58,43572387.46,33608249.90,21780257.41,12016654.85,67989178.14,57087442.84,45304571.24,9486770.58,79861983.37,64182591.00,37980436.74,15894889.29,75547896.58,57999266.18,42815989.76,30973677.07,40690269.56,30909853.34,15958060.46,5157513.79,37843762.19,13865620.14,23079522.05,12218592.62,29840539.49,24935078.59,0.0
