,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2710040367.37,1909082263.94,857813011.94,5112194847.96,3585641227.87,1713774390.73,970309908.44,3818384648.64,2589979617.92,1590334136.26,740926733.23,2411502971.77,1923904283.81,1271838363.42,582526473.41,2279451896.64,1593085640.76,1060308561.31,527503271.92,1245694889.44,990645849.34,669818444.64,360274943.38,1073190207.67,817084435.16,508852608.55,245137502.33,1028039084.14,805578151.99,508045336.25,303177170.57,805550524.35,609030473.80,427775883.22,214569911.56,695941491.54,520854242.18,312376468.56,145226732.20,454071323.40,328942201.01,187009686.76,431094476.11,354639770.44,0.0
3,收到的税费返还,54445290.39,28727192.31,12219294.63,42209058.74,60012016.00,23253115.24,5243489.44,27325338.40,24367158.14,10698977.88,5191692.64,20232720.21,12732461.77,4347448.21,3609930.44,42083938.93,28803332.60,17357851.92,9860392.70,19150442.01,13830027.74,7599768.01,4255697.61,8056881.25,10548111.47,5279078.97,3540008.10,10555921.48,8022228.13,5958329.59,1805466.93,10100441.09,8476113.88,5409134.17,2041173.46,11697064.65,12724799.29,8699134.55,3917876.37,8696765.57,7334341.67,5833432.08,16266435.66,13705815.73,0.0
4,收到的其他与经营活动有关的现金,83097469.24,64417278.57,32914638.10,67197317.46,86722469.67,44510518.11,21495430.90,55158131.08,69187503.53,32185328.16,12510274.28,60191073.08,59376369.86,28915047.16,11213390.61,50639753.18,39133470.43,23129836.10,14038116.10,27106916.32,23895766.30,11935683.89,4007779.01,27295277.74,50007946.54,50556658.25,3623038.89,12410854.41,10042617.49,5757946.21,3458304.30,19863855.53,19467287.95,11895603.29,4256482.52,10183217.04,8878558.43,5692014.63,3639136.01,9139390.27,7973448.32,7188870.98,7646270.59,45238898.01,0.0
5,经营活动现金流入小计,2847583127.00,2002226734.82,902946944.67,5221601224.16,3732375713.54,1781538024.08,997048828.78,3900868118.12,2683534279.59,1633218442.30,758628700.15,2491926765.06,1996013115.44,1305100858.79,597349794.46,2372175588.75,1661022443.79,1100796249.33,551401780.72,1291952247.77,1028371643.38,689353896.54,368538420.00,1108542366.66,877640493.17,564688345.77,252300549.32,1051005860.03,823642997.61,519761612.05,308440941.80,835514820.97,636973875.63,445080620.68,220867567.54,717821773.23,542457599.90,326767617.74,152783744.58,471907479.24,344249991.00,200031989.82,455007182.36,413584484.18,0.0
6,购买商品、接受劳务支付的现金,1640420389.52,1147488976.58,455875442.43,3141815062.06,2096232314.08,1072423778.26,591926965.65,2655436391.70,1771931153.18,1065413305.85,474951542.27,1344220575.25,1119203183.62,855575067.31,390312577.82,1380770966.95,1012110929.60,670071971.61,331979209.29,778979561.54,652965407.49,401092731.70,225644308.03,663192818.01,521197785.84,309259291.89,147823189.68,519630031.89,388801704.94,223485934.16,104969473.89,434572408.36,327399838.78,225291343.89,119986914.14,416423858.90,306517566.73,208371049.22,102812622.64,279974582.13,213989653.22,101343560.59,249425730.80,189866860.62,0.0
7,支付给职工以及为职工支付的现金,389519990.45,267594579.27,145930169.03,599280632.18,430951590.01,262837516.14,146639802.91,500465542.23,338391535.24,225251262.33,116340707.28,344383127.40,248044653.73,165207475.75,84620759.10,286255633.51,201151121.49,137226597.09,72687962.82,206817976.57,144747304.38,98257433.83,51754322.85,158728649.16,115331122.28,74750404.55,37493388.79,148779019.82,99508413.18,65048851.90,33403075.01,147486979.43,96525073.07,66121029.24,33818425.98,92902341.85,61158917.11,41832048.15,23494732.81,67427145.54,47916227.67,28307221.42,62779804.03,53817597.85,0.0
8,支付的各项税费,199700440.84,169814808.37,98197210.06,310727476.10,338763795.71,162091296.01,82675692.03,185618707.76,180146609.24,133452233.26,51267573.96,180391004.74,147544486.96,107485653.06,48089139.93,142580430.84,127632908.45,91144428.52,40273959.13,92103038.61,75616344.93,52031527.79,21096669.94,83542396.17,73575466.78,55262192.07,29290889.30,90914989.06,90622514.65,70466945.88,38791502.18,72982552.28,66236783.63,46839661.43,24274246.14,57147303.91,47948324.49,34793320.19,15960293.03,40806643.44,31710080.15,21312577.59,47109886.02,40248112.33,0.0
9,支付的其他与经营活动有关的现金,243216768.06,149732608.43,65816899.60,384103585.38,300420685.19,132714104.20,75705602.83,315786012.40,144432885.68,106070433.10,39584771.11,279966869.22,93125776.22,77466690.83,28311387.26,201226087.93,136984455.98,72136822.59,42673789.85,125765195.81,91283500.44,97385234.91,33883128.65,90822085.14,64600275.69,45779630.37,15396096.59,87001909.58,69564850.38,50835563.38,29969159.41,69178092.29,49787686.73,35865173.06,17617167.34,59647951.26,52288983.27,32191591.24,18260516.80,38219161.61,28536715.70,25444521.10,30785847.67,32513336.79,0.0
10,经营活动现金流出小计,2472857588.87,1734630972.65,765819721.12,4435926755.72,3166368384.99,1630066694.61,896948063.42,3657306654.09,2434902183.34,1530187234.54,682144594.62,2148961576.61,1607918100.53,1205734886.95,551333864.11,2010833119.23,1477879415.52,970579819.81,487614921.09,1203665772.53,964612557.24,648766928.23,332378429.47,996285948.48,774704650.59,485051518.88,230003564.36,846325950.35,648497483.15,409837295.32,207133210.49,724220032.36,539949382.21,374117207.62,195696753.60,626121455.92,467913791.60,317188008.80,160528165.28,426427532.72,322152676.74,176407880.70,390101268.52,316445907.59,0.0
