,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4452514524.85,3201540052.58,1455915188.29,5487763943.90,4935254685.75,3533260536.80,1333260536.80,5166576066.99,4077566329.95,2711145324.76,1070924774.29,4025192621.87,2749117409.44,1797442954.05,750496809.29,2822654090.05,1997978854.05,1410725613.99,628232450.63,3129461644.00,2099713025.65,1457118020.13,699854462.36,2856938245.80,2781409706.31,1661553442.87,949837019.11,3474037552.67,2568419892.92,1670397650.23,800353456.85,3294214628.77,2423266570.77,1548784502.93,735050763.83,2800704386.61,1910777460.86,1217043248.71,560544402.94,2103606982.89,1498133373.68,935363258.10,437357294.10,1893986066.62,1465791782.31,917284672.14,427468252.23,1718548709.52,1373141502.34,789541586.34,416201541.30,1536974873.82,0,731821715.48,354154879.64,1485091771.58,1290650475.57,1105152351.62,0.0
3,收到的税费返还,49065874.68,49065874.68,22548482.68,42235075.20,31016436.45,23211882.96,17482493.92,52110722.66,43728957.41,27800494.48,19731005.07,46364890.36,42960058.49,34287861.12,23614813.97,33699510.74,28947033.69,22120008.61,7031738.37,65098463.75,60059436.14,40786867.58,35666882.12,42461297.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821113.46,482903.01,0,0,2382882.48,2382882.48,1052411.61,1052411.61,3119459.89,3119459.89,3119459.89,0,4679499.79,0,2025680.10,0,8245194.78,20347949.80,4899184.67,0.0
4,收到的其他与经营活动有关的现金,113458738.65,92369647.87,73910830.29,146194514.11,124986611.07,81073074.20,54198882.50,129010887.21,143092543.22,88101065.81,12920770.94,136704544.74,33031378.68,16990520.10,9716209.43,147623171.35,79478610.34,26928890.92,5501959.00,64126131.20,34784091.80,27498908.80,11124012.00,75863722.40,82864233.17,22196669.00,20890500.00,66802327.35,45557563.20,32757563.20,25102362.40,86610241.60,69636704.21,54623780.00,16515400.00,57451829.94,26528324.21,18997388.80,12172288.00,35555148.47,18279456.47,13218038.07,3507727.87,18533118.40,1365418.95,987451.05,504162.35,0,1105412.31,845156.37,451014.00,0,0,745106.34,325471.64,1630894.65,1835487.41,12274236.56,0.0
5,经营活动现金流入小计,4615039138.18,3342975575.13,1552374501.26,5676193533.21,5091257733.27,3637545493.96,1404941913.22,5347697676.86,4264387830.58,2827046885.05,1103576550.30,4208262056.97,2825108846.61,1848721335.27,783827832.69,3003976772.14,2106404498.08,1459774513.52,640766148.00,3258686238.95,2194556553.59,1525403796.51,746645356.48,2975263265.37,2864273939.48,1683750111.87,970727519.11,3540839880.02,2613977456.12,1703155213.43,825455819.25,3380824870.37,2492903274.98,1603408282.93,751566163.83,2858156216.55,1937305785.07,1236040637.51,572716690.94,2139983244.82,1516895733.16,948581296.17,440865021.97,1914902067.50,1469540083.74,919324534.80,429024826.19,1721668169.41,1377366374.54,793506202.60,416652555.30,1541654373.61,0,734592501.92,354480351.28,1494967861.01,1312833912.78,1122325772.56,0.0
6,购买商品、接受劳务支付的现金,3337678756.45,2126954641.69,803274168.45,4942109285.88,4183417767.52,2923168058.04,1073087454.54,4708019744.02,3604589436.37,2516254418.83,928270973.31,3500792788.65,2711263111.15,1928355507.57,906670269.81,2375791167.99,1724951988.41,1304292005.32,708344200.66,2529410427.88,1821376099.71,1322738463.96,720053457.14,2328650104.44,2420769157.34,1359615948.26,818085076.19,2920452344.14,2426058430.16,1365002722.83,637208336.43,2534641891.66,2062910002.38,1044337858.24,579149032.72,2805312005.16,1696889055.78,1044249637.09,456668182.72,1875855537.96,1353643456.92,837164757.93,358973810.47,1608068108.15,1251339859.51,776888410.89,343085167.08,1283648644.27,1086402561.25,601055823.88,337470462.90,1515953207.91,0,607571285.30,294039625.94,1237841870.68,1014978213.25,895768317.71,0.0
7,支付给职工以及为职工支付的现金,322430082.68,209537389.13,115723577.82,448935932.58,333667694.31,230158156.54,113095374.37,389729587.22,283476194.26,206132931.32,105138138.52,398699791.54,246273047.90,192386395.59,97723672.58,318542815.94,236441080.79,165649455.87,78662280.51,309299785.40,208816927.72,136621803.99,72539521.95,259648895.05,192119581.31,154295228.66,70701153.66,233748298.66,177821377.18,127428115.90,57449384.44,205453020.22,150144005.53,101321606.04,49622787.65,186711500.88,119030613.19,79291259.54,36745145.85,142600305.52,103521779.85,70400976.12,29057844.21,125873799.23,104152654.52,70781777.75,25896758.61,120438165.49,77652138.50,48957410.40,24150330.85,98541447.50,0,45127489.35,22451441.00,87518746.37,92161834.48,81487602.59,0.0
8,支付的各项税费,13895575.65,9016674.48,5837200.88,89844555.83,60228792.00,50089878.71,7182847.31,98216495.95,46012582.65,39240206.14,992811.88,105817299.97,30075193.14,29507839.60,7692.10,95684739.11,29502265.81,27416025.19,529999.98,143874611.30,44992434.21,18841222.69,203178.57,105231755.74,48209913.52,37440028.48,2019190.17,106264206.16,41533079.90,37751403.58,8595983.42,87078139.57,45010868.67,35384135.62,12355986.72,92068498.61,65357597.07,55620560.91,2725127.94,40803561.45,22090127.04,21478410.12,3283402.74,45757622.08,28748519.53,28125075.62,2386192.47,55273502.68,46862846.16,30019702.87,7000000.00,34819261.10,0,18688146.17,3356430.37,60092212.34,59856552.38,42933021.45,0.0
