35,支付其他与筹资活动有关的现金,30499568.73,108088594.59,57301629.61,15318531.61,12849846.66,57410781.27,0,0,0,5557300.00,2350000.00,0,0,0,0,0,0,0,160000.00,160000.00,160000.00,316079.18,316079.18,36079.18,0,0,500.00,500.00,0,1848029.84,1848529.84,1798529.84,250500.00,1308890.00,207890.00,207890.00,0,51175.00,50675.00,39200.00,17225.00,4300.00,3800.00,3800.00,2300.00,37350.00,38850.00,1500.00,0,19327.20,23070.00,22570.00,4320.00,4793376.81,3166042.71,1280000.00,0,0,0,0,0.0
36,筹资活动现金流出小计,32315452.34,170636671.70,118960746.50,55409883.43,13706202.48,100772078.85,43498485.57,42875785.95,1054385.88,11978767.91,10765517.98,7006525.86,0.00,1997751.35,1997751.35,1997751.35,0.00,32972262.52,13043929.19,10802083.32,460000.00,63865075.45,53595075.45,33107297.66,150000.01,72076311.53,61825144.86,31446811.52,20661550.01,177841308.69,157452862.54,96313371.97,42143236.15,160486476.03,92465831.94,56750399.94,23839175.39,76438693.70,62695825.94,61539750.94,15885750.00,53372025.00,37580300.00,26687975.00,5824950.00,84300797.28,48039609.78,26521022.28,10689134.78,45735586.58,28136612.83,17306627.77,513032.50,36711501.48,30364097.88,17944916.92,731415.86,29133119.38,29191953.76,578962.17,0.0
37,筹资活动产生的现金流量净额,11230676.46,8601624.17,44933381.51,59698293.52,-3311570.26,-100772078.85,-43498485.57,-42875785.95,-1054385.88,254822020.88,252313105.57,-6897926.06,0.00,-1997751.35,-1997751.35,-1997751.35,0.00,-22972262.52,-3043929.19,-802083.32,-460000.00,9566383.55,-163616.45,19622702.34,-150000.01,-50071229.53,-39820062.86,-11446811.52,-20661550.01,161142967.81,152031413.96,193170904.53,-12143236.15,28580773.74,46620236.56,37329557.22,25940474.38,24163306.30,22704174.06,3460249.06,9114250.00,6627975.00,2419700.00,13312025.00,4175050.00,699202.72,26965758.72,23483435.61,-5689134.78,-4735586.58,6863387.17,-2306627.77,-513032.50,121408498.52,127755750.79,-2844916.92,-731415.86,-2643119.38,32208046.24,19321037.83,0.0
38,四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79753.83,0,-149297.47,0,35014.15,0,-5399.58,0,0,0.0
39,五、现金及现金等价物净增加额,-107163693.79,-9051278.90,-108002710.82,-90437610.64,-97693621.20,66952473.98,-6557829.17,-107207102.08,-47779151.47,176102903.78,240453601.97,-2088616.81,14619299.20,-27871807.91,-54694095.59,18924740.09,-16004709.74,-24742150.45,-24382220.28,-15226984.55,-12446420.65,-36342670.79,-44626410.23,-11108216.87,-29521587.87,-67093815.81,-75537834.80,-38119793.30,-45319683.29,162740381.68,117313575.35,175597295.80,-31350791.51,-6212351.53,22527673.41,-17616699.32,-11482159.86,30506288.13,-4441970.16,-12963685.94,-17728781.24,-10003773.97,-28685404.62,-11092311.56,-16664991.62,-65661167.58,-28729717.63,-28676487.04,-49347396.45,-32314388.26,-46198890.58,-35953378.70,-22387259.56,108463793.14,120122908.98,-5144483.00,-14756017.31,-1930935.01,21975763.19,3819859.67,0.0
40,加:期初现金及现金等价物余额,350945645.38,359996924.28,359996154.75,359996154.75,359996924.28,293044450.30,293044450.30,293044450.30,293044450.30,116941546.52,126843685.09,126843685.09,66507566.49,94379374.40,94379374.40,94379374.40,94379374.40,119121524.85,119121524.85,119121524.85,119121524.85,155464195.64,155464195.64,155464195.64,155464195.64,222558011.45,222558011.45,222558011.45,222558021.45,59817629.77,59817629.77,59817629.77,59817629.77,66029981.30,66029981.30,66029981.30,66029981.30,35523693.17,35523693.17,35523693.17,35523693.17,45527467.14,45527467.14,45527467.14,45527467.14,111188634.72,111188634.72,111188634.72,111188634.72,143503022.98,143503022.98,143503022.98,143503022.98,35039229.84,35039229.84,35039229.84,35039229.84,36970164.85,14994401.66,11174541.99,0.0
41,六、期末现金及现金等价物余额,243781951.59,350945645.38,251993443.93,269558544.11,262303303.08,359996924.28,286486621.13,185837348.22,245265298.83,293044450.30,367297287.06,124755068.28,81126865.69,66507566.49,39685278.81,113304114.49,78374664.66,94379374.40,94739304.57,103894540.30,106675104.20,119121524.85,110837785.41,144355978.77,125942607.77,155464195.64,147020176.65,184438218.15,177238338.16,222558011.45,177131205.12,235414925.57,28466838.26,59817629.77,88557654.71,48413281.98,54547821.44,66029981.30,31081723.01,22560007.23,17794911.93,35523693.17,16842062.52,34435155.58,28862475.52,45527467.14,82458917.09,82512147.68,61841238.27,111188634.72,97304132.40,107549644.28,121115763.42,143503022.98,155162138.82,29894746.84,20283212.53,35039229.84,36970164.85,14994401.66,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,0,137456352.43,0,77242660.50,0,122305772.27,0,70720054.21,0,135749392.36,0,54216863.98,0,34278229.85,0,4136100.24,0,16285312.06,0,3994313.87,0,19432715.82,0,7234543.13,0,21279274.62,0,5819172.24,0,-34707961.74,0,1018722.36,0,10608067.88,0,7797990.45,0,10568899.70,0,6024627.22,0,2909677.16,0,620705.25,0,-13452357.28,0,2496560.28,0,11660160.75,0,3786863.48,0,18474112.13,14978924.87,10703126.13,0,14776405.41,16636380.16,7435759.84,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204724.59,206252.80,178793.48,0,-91082.00,169726.41,-278185.97,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,2893464.93,0,3938465.59,0,6139981.38,0,3342645.60,0,13993287.20,0,10977084.22,0,8803658.75,0,5160407.59,0,4459543.91,0,1225120.12,0,4000493.94,0,2115117.83,0,6618769.22,0,-1735969.26,0,21496144.87,0,2081600.10,0,7804896.60,0,547753.84,0,955930.66,0,497394.25,0,6295980.84,0,4895953.53,0,17038058.54,0,2169832.53,0,1857036.65,0,1513150.23,0,1455902.17,814489.09,689095.81,0,1016593.51,645400.59,-53559.24,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,33883946.65,0,16427041.15,0,30642299.40,0,14762974.25,0,29291709.06,0,14152616.09,0,14118885.96,0,6912080.71,0,12592701.64,0,5973808.12,0,10747270.44,0,4988681.33,0,8877959.40,0,4289926.63,0,8618845.05,0,4249927.94,0,10254127.74,0,4081790.77,0,7917483.52,0,3854103.01,0,8382754.95,0,3924975.37,0,6633272.26,0,3127862.63,0,4393520.74,0,1923591.54,0,4026372.46,5852141.99,1979771.28,0,3813294.53,2476727.57,2301047.75,0.0
48,无形资产摊销,0,3292317.96,0,1398692.10,0,2899358.36,0,1474582.48,0,2871354.70,0,1525862.31,0,1774431.12,0,890455.20,0,1780910.47,0,890455.20,0,1792820.21,0,902364.92,0,1854329.51,0,951864.52,0,2195000.02,0,882824.52,0,828147.66,0,436257.96,0,650077.80,0,213819.75,0,437831.49,0,211027.08,0,346452.95,0,142103.64,0,382172.62,0,137384.91,0,190305.60,151838.85,95152.80,0,181532.88,118776.12,112471.24,0.0
49,长期待摊费用摊销,0,403472.14,0,449731.50,0,539568.60,0,187189.70,0,380867.08,0,214129.36,0,0,0,20359.64,0,0,0,214465.66,0,0,0,25019.54,0,0,0,0,0,1481147.33,0,258225.29,0,56943.50,0,516631.32,0,107700.00,0,102450.00,0,76071.44,0,2857.14,0,555452.19,0,287484.15,0,472613.40,0,236306.70,0,479399.12,350174.34,233449.56,0,466899.12,0,279740.72,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14787.42,2188.75,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147371.94,372104.21,-233559.70,0,355140.15,277157.32,655494.33,0.0
