,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1993071651.16,1186866325.85,692596906.67,2253224291.46,1657415880.82,1031319699.12,611397533.56,1875311416.60,1352468612.49,864628591.74,446198414.06,1921663859.88,1384108525.71,908340414.38,487843347.51,1785741789.56,1418633931.24,835152723.87,400722744.23,1872194934.24,1396241950.34,921048067.59,479893813.85,2376974309.10,1667455627.66,1145330886.69,557016623.47,2269073118.42,1529260318.77,981857556.92,526400783.51,2152626615.49,1625356700.36,1038578572.51,510924564.43,1600767110.54,1166438275.58,750329852.39,377028184.05,1246222995.13,946726527.58,624231688.15,357053297.02,1323395411.37,1026616160.98,1119091584.01,840036674.44,0.0
3,收到的税费返还,0,0,0,11478.04,0,0,0,0,0,0,0,2844.24,0,0,0,3263185.78,0,0,0,2602069.80,0,0,0,2553069.80,0,0,0,0,0,0,0,3333188.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,21135193.56,31001251.14,19051216.47,16363120.94,24929127.00,25929216.05,20167416.39,67350666.89,28756019.52,25061781.26,22167473.92,11987116.54,11101072.37,8618821.26,11693944.68,28588321.23,9112412.61,7812593.25,7363667.82,28386520.04,7743633.01,6801835.66,10304623.52,21863413.59,11335588.58,8608547.54,9543789.62,16959856.32,11019432.79,6942323.56,11821697.64,45843659.71,46650362.13,31815625.81,19776575.21,38685174.84,35726936.44,12031953.65,9420138.41,4354611.66,11885490.27,719415.57,490670.45,5900318.59,2984491.23,2344606.16,9934262.91,0.0
5,经营活动现金流入小计,2014206844.72,1217867576.99,711648123.14,2269598890.44,1682345007.82,1057248915.17,631564949.95,1942662083.49,1381224632.01,889690373.00,468365887.98,1933653820.66,1395209598.08,916959235.64,499537292.19,1817593296.57,1427746343.85,842965317.12,408086412.05,1903183524.08,1403985583.35,927849903.25,490198437.37,2401390792.49,1678791216.24,1153939434.23,566560413.09,2286032974.74,1540279751.56,988799880.48,538222481.15,2201803464.06,1672007062.49,1070394198.32,530701139.64,1639452285.38,1202165212.02,762361806.04,386448322.46,1250577606.79,958612017.85,624951103.72,357543967.47,1329295729.96,1029600652.21,1121436190.17,849970937.35,0.0
6,购买商品、接受劳务支付的现金,1801861283.37,1076219288.45,675286794.20,1972600609.74,1499986615.67,917487957.27,562764759.87,1568116816.33,1185316319.77,762386524.42,414677062.29,1554769991.52,1172097652.13,747145234.33,408758276.49,1351925821.20,1149473362.70,647420108.56,335135235.94,1527698949.68,1147406323.27,772817144.25,429256135.21,1994122760.18,1419437437.04,956704753.45,493068311.69,1914554339.96,1313307900.12,849922047.18,453735816.39,1928059836.06,1387169842.15,866171864.29,404736444.73,1491465457.49,1070866901.71,679955978.31,331240016.93,1010838483.47,727994543.28,451108225.19,237190929.17,1137621739.64,905099349.38,938012940.55,634251330.27,0.0
7,支付给职工以及为职工支付的现金,103917017.75,67997193.33,30607226.61,144149107.65,107333888.04,75291593.01,40564122.72,133284064.57,94847369.39,65378713.02,33087269.56,127697053.15,89427343.16,61841877.24,30097369.96,140901885.09,99105274.68,64438485.95,35803510.35,142019274.17,104696880.43,72908827.11,34176450.69,144712172.41,105632418.91,75684262.62,41726217.86,125676240.60,86852203.83,59988138.31,28462515.49,110201877.38,69180604.32,45670714.61,22321748.43,83120045.71,57415555.97,38181101.29,19850236.82,48340818.87,36055598.19,23812170.22,12693178.95,43394763.81,32580667.67,36702316.46,32154530.35,0.0
8,支付的各项税费,30785423.91,23627213.66,12856717.93,50337896.86,43504747.04,37309257.69,26847915.66,58246296.48,44220858.41,33187167.48,22789951.09,61553446.33,49860580.00,36596688.57,26738189.18,68318249.04,53553266.08,38540472.06,24468417.34,73143736.16,57316203.16,41067997.52,26232121.22,63472321.83,47655207.71,34392541.59,20828916.64,64383588.26,48562304.03,36874299.90,20011800.98,42527174.60,28607697.46,24103293.40,13414054.66,56297418.38,43904138.29,34193343.04,15176548.71,60527326.09,48815011.51,39139595.21,20672295.77,56772857.03,43721795.96,68498889.04,20341137.00,0.0
9,支付的其他与经营活动有关的现金,54455673.57,33577635.67,12771658.59,79867913.74,50838172.86,36761117.59,14539854.53,96659612.53,42031008.85,36686130.24,12731900.83,101037459.22,47671451.62,37203406.23,10831967.28,114525399.32,59187099.42,33924451.89,9814422.73,116103835.79,75512680.20,39950942.27,27148737.15,102759938.97,52104615.84,40173334.53,16359370.95,67670546.56,46383943.14,17755354.52,16199231.04,62506438.61,37381489.45,26059698.64,12671748.16,40262218.39,25891383.84,12288806.15,9693024.23,25666672.68,21268703.73,10332743.15,7281576.57,23177865.02,10915542.30,57380300.35,105546745.59,0.0
10,经营活动现金流出小计,1991019398.60,1201421331.11,731522397.33,2246955527.99,1701663423.61,1066849925.56,644716652.78,1856306789.91,1366415556.42,897638535.16,483286183.77,1845057950.22,1359057026.91,882787206.37,476425802.91,1675671354.65,1361319002.88,784323518.46,405221586.36,1858965795.80,1384932087.06,926744911.15,516813444.27,2305067193.39,1624829679.50,1106954892.19,571982817.14,2172284715.38,1495106351.12,964539839.91,518409363.90,2143295326.65,1522339633.38,962005570.94,453143995.98,1671145139.97,1198077979.81,764619228.79,375959826.69,1145373301.11,834133856.71,524392733.77,277837980.46,1260967225.50,992317355.31,1100594446.40,792293743.21,0.0
