,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3114240540.41,2233942728.64,1158974229.02,4895616618.54,3508444968.51,2234092124.18,1202463157.90,4814681886.10,3318508808.25,2128847221.09,1036927329.29,4565062349.54,3413167403.49,2318403301.78,1015500783.54,4432385511.63,3294658556.23,2160954378.26,1098299679.12,4296263546.56,3460915400.59,2249425385.47,1140021198.17,4457754859.03,3495099638.02,2232535606.40,1184471966.84,5108655385.89,4211981326.57,2572811423.58,1336484000.81,4972046186.39,3662259012.29,2341789108.88,1185969636.71,4096221823.69,2632536981.99,1509159916.56,767388904.83,3157614372.85,2282109893.32,1493606698.27,920428691.51,3988276088.92,2829473317.47,1957836075.56,1095430958.78,4177159720.86,2966899816.61,1962852742.54,1054565675.80,3922969822.21,2787782675.05,1768453658.01,897165115.82,3952752099.70,2743330588.34,1741027471.97,797279632.57,3936915617.14,2631698801.49,1768221978.70,1055008734.04,3619655346.59,2255723868.95,1547471475.16,738320773.21,2622430950.33,1119293207.27,2586027343.17,1092992193.75,2417424252.83,1149542192.60,2177433349.44,1529089753.05,0.0
3,收到的税费返还,208102807.68,172815085.86,82339281.93,264052710.05,190957765.56,117450162.02,59903078.77,302341725.03,224097916.17,157943731.39,83759075.95,341203623.50,290674899.74,204383411.16,175070900.49,253977069.53,212049699.49,165465147.61,113430710.19,254953147.82,216255769.76,143005438.84,37342113.24,296988381.66,232379478.68,128935841.85,67306077.88,387526767.82,203214153.71,155525225.10,90517050.13,315974631.91,216855336.63,121043510.51,63993574.43,156082020.10,48747601.21,35789964.07,22549241.72,168176446.03,131294359.29,91326502.29,60705753.49,151348935.53,117464708.96,88683941.91,52002609.74,225177384.41,162449141.87,109617648.85,37678412.71,232515643.83,186494900.45,111394984.65,55526857.93,168615019.04,133801309.57,75707895.16,18985866.01,311501543.03,276204087.70,245476784.25,48717383.49,174026177.66,33027995.93,13894999.90,11919548.46,68776240.50,57993636.10,79174711.29,353962422.20,68225277.38,19579482.41,56466388.61,9805739.23,0.0
4,收到的其他与经营活动有关的现金,1558711595.30,1808952661.05,966436677.17,99128095.70,2321977758.51,1418807606.77,746978697.22,65740946.58,2583939699.41,1725323758.98,841644295.48,92606601.77,424393664.77,183643803.12,93934869.14,73462264.32,375301417.37,221327026.88,137126658.55,72545320.56,1190149874.39,774070735.53,409912610.21,216585717.07,1003137663.80,436650969.73,254265376.01,59195140.10,631381046.99,311411729.98,168401534.67,65197814.33,573758625.09,640599540.67,156156895.48,75722391.25,658170721.38,403085382.66,195669594.86,119537156.88,710175154.53,478328997.93,177806002.09,97246914.15,183108825.57,172062089.96,183398102.46,257943723.70,519468218.57,597626376.78,250651035.20,563924727.78,626157623.31,160918905.01,-24772692.60,186315675.91,272503213.91,145528491.09,88105018.56,322394991.20,164257760.70,236980366.75,253998777.90,65093103.77,324899017.63,151951387.15,154196179.33,113946272.64,342489796.89,71731315.50,336337769.35,207811461.10,84813300.07,48843642.06,25396800.73,0.0
5,经营活动现金流入小计,4881054943.39,4215710475.55,2207750188.12,5258797424.29,6021380492.58,3770349892.97,2009344933.89,5182764557.71,6126546423.83,4012114711.46,1962330700.72,4998872574.81,4128235968.00,2706430516.06,1284506553.17,4759824845.48,3882009673.09,2547746552.75,1348857047.86,4623762014.94,4867321044.74,3166501559.84,1587275921.62,4971328957.76,4730616780.50,2798122417.98,1506043420.73,5555377293.81,5046576527.27,3039748378.66,1595402585.61,5353218632.63,4452872974.01,3103432160.06,1406120106.62,4328026235.04,3339455304.58,1948035263.29,985607741.41,3445327975.76,3123579407.14,2063262198.49,1158940447.09,4236871938.60,3130046852.00,2218582107.43,1330831670.98,4660280828.97,3648817177.05,2670096768.17,1342895123.71,4719410193.82,3600435198.81,2040767547.67,927919281.15,4307682794.65,3149635111.82,1962263858.22,904370517.14,4570812151.37,3072160649.89,2250679129.70,1357724895.43,3858774628.02,2613650882.51,1713317862.21,904436501.00,2805153463.47,1519776640.26,2736933369.96,1783292385.30,2693460991.31,1253934975.08,2282743380.11,1564292293.01,0.0
6,购买商品、接受劳务支付的现金,2619086069.53,1879105882.78,903401689.35,4002406098.94,3312794491.81,1870243836.47,924099962.95,3956297433.24,2955435723.16,1790930655.07,829689163.67,3951147264.68,3131413835.80,2087637900.09,849008581.17,3826333909.65,2995977942.03,1885524975.67,913425665.33,3616769581.22,3159304799.10,1943716893.66,944242514.95,3928780892.34,3329420476.08,2066596087.33,1056483448.31,4486370513.06,3981032210.20,2342129968.96,1085552877.60,4508581992.54,3487611292.05,2169603490.18,1011115153.29,3497898767.65,2579912421.70,1350982988.70,640255113.34,2530137487.93,1971556864.47,1255865117.23,753839224.84,3395607464.36,2636080246.46,1714957200.75,864601735.24,3590285055.78,2727040836.06,1783825231.10,899906275.86,3646463170.29,2468197766.01,1581179178.97,764900445.66,3326420968.99,2463311853.49,1519730165.15,607060465.51,3335364784.88,2410866483.11,1523076197.65,893168556.07,3248732279.85,2042280813.80,1331924471.87,541780481.51,2226253481.50,872713247.67,2124750001.47,892232656.98,1976367900.16,967660661.70,1817535368.70,1142393039.97,0.0
7,支付给职工以及为职工支付的现金,322689692.75,229291696.45,134660700.47,497729594.16,365519340.19,253006703.35,158321082.07,475533738.60,346308151.47,237740786.21,134542060.28,463597604.69,299148670.60,230852704.87,125178979.82,437388633.43,306013435.14,215528624.13,112062807.66,405077845.60,284205351.11,199357041.82,112493351.17,407228581.76,301393186.74,204784728.09,111208601.60,377512826.80,267229640.51,186340811.93,99729788.55,352351097.70,251977629.93,170591028.34,92229165.99,316170983.95,211384374.48,142006162.07,75243584.43,305712365.58,210326208.14,142549355.18,76786832.77,316254093.19,195511106.72,130982408.13,74214182.10,327136964.22,172235035.89,111348081.46,58956170.44,185680728.52,160044759.45,109664892.16,55867946.60,199930696.10,163523632.52,108077652.14,50854665.23,181125594.55,160238731.18,116265485.93,50369303.48,178666382.63,161135549.82,106200397.28,55267635.12,174319923.15,100857796.54,88933724.95,87479008.38,163607159.89,69151021.64,152591898.79,169839320.57,0.0
8,支付的各项税费,156751330.47,131452445.99,96913442.86,266966470.41,228772913.60,188537887.47,126827233.60,212001398.11,183035585.88,143168737.16,102453933.58,136753811.23,108115738.40,90947111.06,65169774.89,158854466.08,119322393.42,97807025.27,64372049.16,145805669.51,105643254.59,86187398.90,56954805.72,164375926.76,113332574.70,89401988.13,55551562.82,161846097.84,138631137.65,109243991.69,62811833.64,160265493.14,132589122.65,99088359.26,64151728.98,160193280.23,142830852.90,105108193.27,66613895.62,133659427.83,114042804.76,93646385.22,52972892.23,135218050.31,108198638.44,91863937.74,42608992.50,112663187.11,84082724.60,68617699.19,28204051.88,92742846.51,80063643.69,68627153.79,39826508.36,74930410.69,84537029.87,63461941.51,40727715.88,73381027.31,76990868.41,62800961.00,40967662.73,86713139.23,64055902.19,50748362.03,30679801.53,107748845.95,67740267.77,140746811.80,89414821.14,134945095.38,59884424.61,101583203.24,142487464.55,0.0
