,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2006233867.99,1804986641.00,1218767209.99,3815129061.53,2460119308.05,1308128231.85,522338595.46,2819776593.10,1899019663.64,1109644512.96,429757001.45,1797835769.84,1296877538.15,841284516.37,397425815.23,1538636009.50,1080688461.54,646742494.50,310495494.86,684679865.00,340646795.01,224013641.32,103194896.77,400060246.05,300280918.10,197600586.07,100986698.29,427262956.76,318565843.40,200676564.30,107769951.21,400947781.51,281706616.83,208386670.73,93966737.83,296787235.93,206995958.30,128461389.50,58870420.97,183962669.79,116410852.61,76786730.77,35658714.55,181044126.62,123224373.40,83554993.43,44051744.85,154691016.42,106207874.46,72235007.40,31739974.57,126494132.07,0,88156698.20,70813354.69,0.0
3,收到的税费返还,0,0,0,0,0,0,0,290596.25,209647.28,209647.28,0,0,204710.12,0,0,0,0,0,0,0,53160.66,53160.66,0,7095685.01,7095685.01,1337319.48,0,0,0,0,0,0,0,0,0,216500.00,0,0,0,830606.31,830606.31,830606.31,0,1444614.25,0,0,0,1019262.18,0,0,0,751147.29,0,610000.00,430000.00,0.0
4,收到的其他与经营活动有关的现金,327899150.70,105510868.75,25850478.19,280075790.03,159546386.33,137797789.83,65970082.59,124366288.83,95783821.25,88892150.27,74030407.67,71613161.83,53589246.07,22189704.03,9122744.31,45091818.29,23114554.90,32648560.95,3186505.38,18756242.15,7734300.48,3862707.18,3826454.77,14274315.16,9680940.76,5536286.00,4618723.83,16318006.70,11688530.59,5362604.86,2307572.06,12246350.88,10625425.57,8816663.85,4398955.96,12787205.87,7201512.37,5877878.81,1689822.97,12472103.43,8077526.56,4431027.45,2887454.83,12369475.42,10241374.51,5518608.14,1564117.55,6416949.61,5704959.81,4069895.90,2178218.74,3146344.72,0,5252909.11,4055382.79,0.0
5,经营活动现金流入小计,2563648110.92,1920600739.80,1365882664.91,4439999594.57,2816978789.61,1550746089.26,612369970.09,3162741048.76,2139698203.12,1252731027.19,510335474.11,1886244098.00,1350671494.34,863474220.40,406548559.54,1583727827.79,1103803016.44,679391055.45,313682000.24,703436107.15,348434256.15,227929509.16,107021351.54,421430246.22,317057543.87,204474191.55,105605422.12,443580963.46,330254373.99,206039169.16,110077523.27,413194132.39,292332042.40,217203334.58,98365693.79,309790941.80,214197470.67,134339268.31,60560243.94,197265379.53,125318985.48,82048364.53,38546169.38,194858216.29,133465747.91,89073601.57,45615862.40,162127228.21,111912834.27,76304903.30,33918193.31,130391624.08,0,94019607.31,75298737.48,0.0
6,购买商品、接受劳务支付的现金,898076508.86,270261858.11,386543976.22,458458848.53,769472710.28,465084155.99,194260310.17,452667294.51,656582950.48,422164580.29,237183169.87,725206317.40,498975491.63,384336540.38,315576246.21,574528567.49,212376258.00,62372507.41,144731711.70,227995801.94,85091441.24,46833117.08,29871793.39,104317278.77,71140516.77,44240262.46,24645504.52,121015591.28,95737466.84,52340937.75,24390733.36,98212053.50,55825980.02,50386887.89,19916987.02,80400228.11,62546340.91,40773267.03,16071204.63,42605831.83,24409680.17,23759918.81,10132385.91,49444916.83,26514915.21,18539791.73,13112105.83,41630134.19,22789486.19,17327014.03,8815259.25,30357957.99,0,18252539.39,16405931.42,0.0
7,支付给职工以及为职工支付的现金,299520501.05,213102089.79,119393322.64,297664273.29,226729024.15,131591463.91,83189099.08,196773192.74,153358187.46,103226419.21,60345546.77,410361136.26,312092018.43,225255064.87,113083713.57,369897586.15,272103007.71,182467617.46,92744698.78,273398330.50,177767630.26,121094719.91,62677270.39,218870781.89,159628928.72,102365221.98,56341411.26,195244220.44,135077382.28,92200738.55,51856560.11,177737727.50,135501105.28,87473347.45,45614710.87,136409006.77,101894120.88,64323228.51,31638568.66,102527004.82,68808688.34,43512055.65,22994938.59,82453565.51,57965676.72,38307391.72,20232271.87,67483608.62,46785553.38,30157780.16,14507089.98,54449237.09,0,40554066.69,31500041.75,0.0
8,支付的各项税费,357045687.28,302331040.24,162356608.39,318329141.72,247061768.57,153608081.10,89067689.54,215946393.54,140538271.63,98975836.68,19407743.47,132431299.71,104047475.28,79630665.39,35925696.70,72003833.77,56671426.05,39828829.77,11659044.81,25053354.94,13831393.52,9507756.08,3330185.03,22520544.04,20235365.38,14454925.54,5882466.41,30815283.17,26951849.02,24364758.28,3784574.93,24324463.79,23256508.17,16212881.17,4770299.64,18080166.93,9945183.19,7120693.28,4371225.44,14883068.61,6972164.94,4202551.06,1707587.75,14050956.37,12967189.24,6875855.75,3376156.78,13778687.69,7945276.88,5167215.68,2762326.99,8865077.83,0,3697187.72,3554829.05,0.0
