,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20131231,20121231,20111231,20101231,20091231,20081231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,
2,客户存款和同业存放款项净增加额,41671927000.00,28253483000.00,22162440000.00,40356205000.00,8951815000.00,5512511000.00,1042680000.00,-22505932000.00,60379371000.00,29895508000.00,27572976000.00,18286195000.00,62134008000.00,41094557000.00,23804014830.00,53528530000.00,9397162000.00,26430240000.00,34981796000.00,31577463000.00,16672951000.00,12227986000.00,3234638916.81,12299484495.70,0.0
3,向央行借款净增加额,-8740000000.00,-6130000000.00,-3630000000.00,-2499362000.00,1900000000.00,550000000.00,-1500000000.00,-500000000.00,5550000000.00,1550000000.00,-400000000.00,-1950000000.00,1830000000.00,-270000000.00,0,730000000.00,371000000.00,94000000.00,28000000.00,47000000.00,0,0,0,0,0.0
4,向其他金融机构拆入资金净增加额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,收取利息、手续费及佣金的现金,18001117000.00,12620734000.00,8276238000.00,3720641000.00,14134671000.00,9622154000.00,6517647000.00,3080642000.00,11259361000.00,8228674000.00,6686935000.00,2621107000.00,8991614000.00,6528908000.00,3581427150.00,7361774000.00,6195252000.00,5301831000.00,5083548000.00,3710280000.00,2225030000.00,1718138000.00,1851649030.17,1072385121.60,0.0
6,收到其他与经营活动有关的现金,85949000.00,144436000.00,36990000.00,-540813000.00,1815900000.00,100879000.00,772419000.00,10176000.00,124997000.00,30313000.00,142432000.00,14016000.00,724311000.00,491000000.00,-11628740.00,1761929000.00,607357000.00,2178414000.00,11104411000.00,342292000.00,194964000.00,60201000.00,27468475175.59,-5801370177.50,0.0
7,经营活动现金流入小计,60674295000.00,53883141000.00,42683933000.00,33000976000.00,17918590000.00,8912088000.00,-5216550000.00,-15352474000.00,87993993000.00,57715040000.00,48709243000.00,19775218000.00,69576076000.00,45796923000.00,34976035880.00,60388803000.00,22026336000.00,33654934000.00,52693130000.00,41826107000.00,16214160000.00,8072099000.00,31059772314.51,11579269247.28,0.0
8,客户贷款及垫款净增加额,58861478000.00,48235264000.00,31065784000.00,14057118000.00,50752468000.00,41894678000.00,23920293000.00,10170362000.00,36622932000.00,30042912000.00,21967302000.00,9790535000.00,25590312000.00,25587524000.00,21965800500.00,20771039000.00,15255081000.00,9640155000.00,7704142000.00,7216954000.00,6457691000.00,4560688000.00,3500565663.63,6006510223.40,0.0
9,存放中央银行和同业款项净增加额,-4200852000.00,-7917141000.00,-4700381000.00,-3657435000.00,-7450474000.00,-4832248000.00,-5373519000.00,-5654884000.00,9200047000.00,5863550000.00,8664573000.00,5160381000.00,9336932000.00,5272882000.00,2963652230.00,-2679927000.00,8540472000.00,2834646000.00,2434245000.00,6639705000.00,4463261000.00,2588613000.00,-190900152.70,0,0.0
10,支付给职工以及为职工支付的现金,2753007000.00,2170916000.00,1613920000.00,916836000.00,2582663000.00,1697005000.00,1436744000.00,794171000.00,2130107000.00,1629883000.00,1210570000.00,643196000.00,1566595000.00,1199060000.00,858749050.00,1209761000.00,1074204000.00,858576000.00,733919000.00,546642000.00,468239000.00,283980000.00,275762026.66,89222762.65,0.0
11,支付的各项税费,2586541000.00,2049735000.00,1522443000.00,681056000.00,2195748000.00,1570159000.00,1023253000.00,312181000.00,2681755000.00,1876932000.00,1606698000.00,571143000.00,1984235000.00,1495523000.00,656080680.00,2039608000.00,1239554000.00,860639000.00,567252000.00,534998000.00,307027000.00,210522000.00,95720951.37,60926398.23,0.0
12,支付其他与经营活动有关的现金,2910072000.00,3294791000.00,980883000.00,588149000.00,1570178000.00,1516274000.00,667948000.00,1944707000.00,2562278000.00,1966380000.00,1137908000.00,859160000.00,1271927000.00,1628272000.00,433326000.00,1083143000.00,3159995000.00,841967000.00,591394000.00,8318961000.00,370848000.00,270761000.00,27147733709.16,-6306794353.91,0.0
13,支付利息、手续费及佣金的现金,8391445000.00,5782599000.00,3664865000.00,2083632000.00,6530220000.00,4541098000.00,2883347000.00,1916745000.00,6558482000.00,4925245000.00,2623150000.00,983366000.00,4684729000.00,3379986000.00,2213755650.00,4518866000.00,4372037000.00,3326110000.00,2494522000.00,1211976000.00,772082000.00,667047000.00,770057834.17,521516826.92,0.0
14,经营活动现金流出小计,86462863000.00,68112696000.00,41466989000.00,20752681000.00,56180803000.00,46386966000.00,24558066000.00,9483282000.00,59755601000.00,46304902000.00,37210201000.00,18007781000.00,44434730000.00,38563247000.00,29091364100.00,26942490000.00,33641343000.00,18362093000.00,14525474000.00,24469236000.00,12839148000.00,8581611000.00,31598940032.29,11728795040.44,0.0
15,经营活动产生的现金流量净额,-25788568000.00,-14229555000.00,1216944000.00,12248295000.00,-38262213000.00,-37474878000.00,-29774616000.00,-24835756000.00,28238392000.00,11410138000.00,11499042000.00,1767437000.00,25141346000.00,7233676000.00,5884671780.00,33446313000.00,-11615007000.00,15292841000.00,38167656000.00,17356871000.00,3375012000.00,-509512000.00,-539167717.78,-149525793.16,0.0
16,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,
17,收回投资收到的现金,279040111000.00,70548891000.00,137512183000.00,70548891000.00,1777585874000.00,1174713105000.00,760789481000.00,277223791000.00,1463137449000.00,920959951000.00,331935510000.00,308499147000.00,1986712288000.00,1614694317000.00,1007246305190.00,1102550147000.00,486615228000.00,84959864000.00,37972679000.00,6102458000.00,14553198000.00,2792351000.00,182928857324.36,49276019738.76,0.0
18,取得投资收益收到的现金,9810635000.00,7735004000.00,4947392000.00,2269901000.00,10594902000.00,7915011000.00,5248234000.00,2407524000.00,8358985000.00,6327660000.00,4734356000.00,1923729000.00,7866802000.00,5373764000.00,3403638680.00,5614634000.00,5109642000.00,2960360000.00,1464258000.00,887004000.00,865768000.00,711154000.00,653910743.69,477164886.76,0.0
