,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,520094541.39,315891129.36,164783446.14,893426403.59,455487798.20,290492104.99,177899578.34,827753721.46,432261103.79,259509094.29,109426178.65,603069422.79,235056851.72,117904583.53,47820876.95,439194151.90,174172756.24,81995574.70,29054322.81,183079577.11,97483078.87,69811198.69,40598169.55,120493936.30,54181259.02,29333159.54,22791929.13,203840416.53,106230861.00,77188092.23,50654967.48,152176808.99,113616535.36,64134667.43,25213957.08,135634189.82,95257016.49,87591598.23,34117517.21,120425447.37,61058495.23,28148262.74,-8051001.99,178613002.10,64328280.29,48622569.99,0.0
3,收到的税费返还,2189263.90,1933864.93,668904.76,4887920.37,4140827.25,1589931.63,4792.53,11298392.74,5908576.63,2421616.07,14093.63,12525880.17,8515880.90,5813565.35,4037539.74,5646437.43,4114640.64,1186685.45,0,271045.57,0,0,0,0,108193.52,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,108083784.15,52717589.55,40219500.68,125932611.57,100474615.31,73358522.59,39589823.28,117425855.03,58480315.47,39483513.74,10405692.49,43092220.17,25596813.78,12898578.62,6662818.28,49825791.64,44968467.60,5988384.41,1822364.54,3607338.90,6105091.45,2540770.52,1157365.72,11316451.65,7352310.19,5092075.62,3324262.46,25671819.54,24536830.51,12691606.00,2115680.61,16779091.05,10178873.74,9019670.62,995678.52,9348703.52,3887160.74,2594145.79,496881.43,5438073.32,4040104.22,2693595.72,1245158.01,6316082.73,10310255.01,4138749.67,0.0
5,经营活动现金流入小计,630367589.44,370542583.84,205671851.58,1024246935.53,560103240.76,365440559.21,217494194.15,956477969.23,496649995.89,301414224.10,119845964.77,658687523.13,269169546.40,136616727.50,58521234.97,494666380.97,223255864.48,89170644.56,30876687.35,186957961.58,103588170.32,72351969.21,41755535.27,131810387.95,61641762.73,34425235.16,26116191.59,229512236.07,130767691.51,89879698.23,52770648.09,168955900.04,123795409.10,73154338.05,26209635.60,144982893.34,99144177.23,90185744.02,34614398.64,125863520.69,65098599.45,30841858.46,-6805843.98,184929084.83,74638535.30,52761319.66,0.0
6,购买商品、接受劳务支付的现金,401413137.50,283153951.21,183678838.68,509328444.83,331866542.33,235663547.48,159435871.73,486569606.57,380639901.16,244411672.43,122149598.41,355965513.37,236055276.34,143033470.00,88520970.37,223055246.31,121686525.36,57808806.71,16584490.92,108640218.64,94166154.09,63881889.92,36088945.90,76310663.35,66707775.47,36985061.38,22368638.65,145273683.08,105479692.68,61392286.51,41840703.38,146891712.95,131210203.19,77086651.52,32025973.83,123223204.51,122282823.19,108556153.59,63043950.02,94217208.63,73680009.08,39991164.45,15513296.04,127045036.26,29594904.41,38912348.60,0.0
7,支付给职工以及为职工支付的现金,116982437.00,80977970.39,38711611.38,124949736.27,86183636.43,60152673.91,30299728.27,95689687.44,64025433.02,42175625.93,20550429.69,52394488.38,35680582.70,24381627.19,11941118.80,36225611.87,22301118.84,12571249.83,4565319.59,18222581.65,12138504.22,8599608.23,5113797.45,18064137.16,13829731.77,9742079.40,4547523.07,15172203.08,10677309.50,7333000.60,3741218.26,9762141.32,7830058.18,4898983.36,2752860.99,7559219.93,6240236.17,4518398.80,2071548.77,5268721.92,4200589.45,2924871.39,1190076.96,4284166.74,3052381.39,3108271.35,0.0
8,支付的各项税费,37255166.58,28553224.16,14333519.53,58835312.59,49433560.95,29878677.88,15036978.87,71892657.65,55051562.17,39964051.49,19161258.93,39456392.24,28393757.38,19443423.61,9398804.46,22018622.44,17710565.70,8082774.11,1277514.70,8902469.29,8433154.37,6764317.65,2055494.88,9012952.91,7830143.79,6313325.32,1493723.00,11745142.88,11261341.26,9029569.24,3640347.06,11256370.54,9392536.75,7913807.81,2598914.67,10061291.66,17773024.64,13207967.23,7120004.95,8363561.28,4081974.88,3892394.58,3229483.72,6676448.33,1380576.82,811218.86,0.0
9,支付的其他与经营活动有关的现金,156869064.76,89816432.08,120142378.54,110764566.25,140759161.58,79919972.18,45251257.29,161163295.24,84515188.07,57433990.29,32911752.82,68950909.98,51420085.54,29897052.29,15128555.94,84530737.59,61345785.24,16694300.67,7245591.36,15446267.71,15858505.22,8940121.36,3236918.97,16303360.18,12126519.66,7289425.67,3357485.03,28195164.00,17063998.06,11925331.32,5997385.79,16273607.39,11566608.82,9463355.69,4030974.68,12137389.68,10373113.02,6743275.38,2729063.19,14640910.18,9821851.27,5886596.53,2457778.07,8371714.06,11636800.93,3654911.97,0.0
10,经营活动现金流出小计,712519805.84,482501577.84,356866348.13,803878059.94,608242901.29,405614871.45,250023836.16,815315246.90,584232084.42,383985340.14,194773039.85,516767303.97,351549701.96,216755573.09,124989449.57,365830218.21,223043995.14,95157131.32,29672916.57,151211537.29,130596317.90,88185937.16,46495157.20,119691113.60,100494170.69,60329891.77,31767369.75,200386193.04,144482341.50,89680187.67,55219654.49,184183832.20,159999406.94,99362798.38,41408724.17,152981105.78,156669197.02,133025795.00,74964566.93,122490402.01,91784424.68,52695026.95,22390634.79,146377365.39,45664663.55,46486750.78,0.0
