,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,20031231,20021231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,客户存款和同业存放款项净增加额,59710026000.00,78975420000.00,92247350000.00,43345205000.00,37036532000.00,35761023000.00,16311451000.00,49151841000.00,27256933000.00,38747152000.00,53745392000.00,114072501000.00,122563446000.00,124120764000.00,143114472000.00,149700703000.00,126838246000.00,116276304000.00,52462216000.00,98372764000.00,80364275858.91,73978296000.00,69594534145.86,97058449000.00,76762264391.30,64429097000.00,52368076701.38,47491936000.00,53779220440.69,39649791000.00,19338417569.89,36750179000.00,22572573373.07,27432275000.00,12429883051.06,59376185000.00,49651574373.55,36816012022.79,22225641563.32,41572058128.35,38521224127.64,34074332330.91,22539953797.64,16745037788.64,10198839809.47,9630726815.72,1842660170.80,5041956237.37,7589386260.14,6358584201.85,213172307.00,12500804475.50,7325812536.74,5082332518.27,8662953636.43,1438079757.06,0.0
3,向央行借款净增加额,13220050000.00,5430000000.00,0,44284000000.00,42590000000.00,12590000000.00,9000000000.00,0,0.00,1430000000.00,21150842000.00,26870000000.00,16370000000.00,11280000000.00,4680000000.00,2420000000.00,570000000.00,520000000.00,1370000000.00,1730000000.00,1530000000.00,1380000000.00,0,0,0,0,0,0,0,0,-100000000.00,100000000.00,100000000.00,0,0,80000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127342429.68,0,0,0.0
4,向其他金融机构拆入资金净增加额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,收取利息、手续费及佣金的现金,47888943000.00,31985772000.00,24864004000.00,59510753000.00,44074643000.00,28852398000.00,13185682000.00,51953046000.00,38386155000.00,25543684000.00,12703221000.00,48590415000.00,37918034000.00,25309733000.00,12451617000.00,39931466000.00,29789563000.00,19051802000.00,9299565000.00,30199006000.00,21793276097.32,14206415000.00,6761391089.53,20956702000.00,14582036587.86,9576058000.00,4299271414.25,17305096000.00,12710881969.45,8400489000.00,3650856118.20,13101237000.00,8955149002.23,5790574000.00,2661710608.62,7679560000.00,5520456431.97,3490217953.84,1093562177.27,3540667312.75,2334485489.16,1461095052.11,526692042.03,2789712159.84,1907716941.80,1168303610.93,516586202.31,1807709700.18,1226072564.87,734162486.79,270849877.28,1323301652.54,1173634882.83,909976182.39,617437633.70,468000478.16,0.0
6,收到其他与经营活动有关的现金,5036460000.00,3938650000.00,5136560000.00,3888961000.00,2716212000.00,2246760000.00,310369000.00,884433000.00,617389000.00,386536000.00,142969000.00,632245000.00,449843000.00,264570000.00,103806000.00,9130493000.00,423910000.00,1835623000.00,230930000.00,1749612000.00,2062795853.56,105294000.00,19494651.80,117320000.00,93241884.22,100829000.00,155891963.02,168513000.00,621087314.43,622998000.00,284061553.19,428161000.00,130075071.16,66075000.00,13654734.54,86429000.00,50810330.32,54510747.32,19299058.58,337359308.85,17287021.70,5131558.47,321702620.36,379396213.77,3304505412.38,2490874821.74,333468177.48,54637500.58,877994386.99,1073657567.76,285865383.87,40974016.55,134885434.14,1647461290.79,27717224.30,10505687.50,0.0
7,经营活动现金流入小计,132383722000.00,121052272000.00,122247914000.00,181510429000.00,140924323000.00,94628061000.00,45371361000.00,107966182000.00,74729435000.00,75617274000.00,87742424000.00,217142530000.00,184465065000.00,205770642000.00,160349895000.00,203924174000.00,160527769000.00,137683729000.00,75736298000.00,176438479000.00,139583398931.99,105125887000.00,76375419887.19,118132471000.00,91437542863.38,74105984000.00,56823240078.65,64965545000.00,67111189724.57,48673278000.00,23173335241.28,58660281000.00,42768263790.53,37114737000.00,15105248394.22,67222174000.00,55222841135.84,40360740723.95,24427709098.51,47853754193.26,41475461891.95,33817388002.66,18746741423.62,17472778058.47,18861234664.21,11619677106.08,9365697835.68,10145308035.47,10675123394.07,12847390797.81,10102277967.32,10132173363.20,9912753886.99,8891347065.92,11211888266.49,3352931807.45,0.0
8,客户贷款及垫款净增加额,86746524000.00,60994192000.00,35258546000.00,90747432000.00,80947955000.00,47948693000.00,18451665000.00,58704315000.00,50670945000.00,37509882000.00,15344930000.00,83437094000.00,69857713000.00,51232585000.00,62695373000.00,79153556000.00,42112094000.00,30860695000.00,12719104000.00,28849459000.00,20991425773.23,14760672000.00,7376650619.16,21937681000.00,16956966598.62,10431341000.00,7407385227.51,22573976000.00,19154938228.24,14536278000.00,6714073279.23,18920361000.00,14057470640.97,10020150000.00,6275205462.32,16884561000.00,12699170221.99,9271958524.56,4464506949.84,26926698871.67,23681115755.27,19854216712.17,11310560550.55,9634164053.11,6662055676.80,3821580934.08,2352572342.11,5181928639.97,4995239799.19,4604811047.53,2116383235.35,5442988064.91,4556679224.57,3031402926.99,5118285027.60,140292336.69,0.0
