36,筹资活动现金流出小计,152958437.50,311473020.86,308562916.69,305620833.35,302678750.01,602076705.56,446421026.39,440467730.55,435311830.55,969612711.83,561379018.25,514218805.24,161311902.08,924243213.53,225352991.79,190014797.86,80750450.88,366299261.04,219208255.57,151879331.47,48193834.69,245127806.36,117967659.32,104558884.13,4612874.49,295697325.17,133391785.74,120744413.09,33143500.00,359548923.39,232999106.64,212470255.38,25612631.79,345899290.95,290984189.99,246650170.32,64797524.88,277106293.32,231582058.22,191479634.60,54555585.98,276924110.48,215241822.35,175822792.72,56447125.00,239711485.00,174997175.00,155067130.00,76066588.00,179168840.71,126938588.25,121935471.25,67156596.25,301415840.75,230549827.89,99946892.48,45459010.00,331998210.21,180740386.15,108175621.25,0.0
37,筹资活动产生的现金流量净额,47041562.50,-161473020.86,-158562916.69,-155620833.35,-152678750.01,-202076705.56,-46421026.39,-140467730.55,-135311830.55,-519124321.12,-261379018.25,-214218805.24,-61311902.08,-204243213.53,14647008.21,19985202.14,19249549.12,-57622141.04,-18531135.57,18297788.53,31306165.31,171672193.64,141932340.68,50441115.87,45387125.51,-130697325.17,-63391785.74,-50744413.09,-33143500.00,-104548923.39,-112999106.64,-122470255.38,14387368.21,-65999290.95,-160984189.99,-116650170.32,-44797524.88,-2106293.32,-16582058.22,-11479634.60,5444414.02,-6924110.48,-241822.35,-55822792.72,-6447125.00,-72711485.00,-84997175.00,-65067130.00,-46066588.00,393657159.29,405887411.75,410890528.75,405669403.75,-33641840.39,-50549827.89,30053107.52,-25459010.00,-22722210.57,9613.85,-13175621.25,0.0
38,四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,-31838.57,-31923.08,-31923.08,-34728.03,-57344.29,-42817.95,-23373.74,-5711.96,211839.53,138651.99,98366.68,-14363.59,1015252.37,892098.94,455597.75,139234.53,213874.66,134860.25,113352.45,-66341.85,-2348009.68,-1587853.83,-1072903.74,-483006.54,-233646.96,523543.16,232646.68,-81350.64,-286078.67,-196050.87,-64530.16,0,-135086.07,-102405.83,0,0,-157067.34,-22264.91,-16976.01,0,-41269.08,-41269.08,-38139.05,0,-108257.05,0,0,0,3603.26,3603.26,3722.38,3722.38,-2863.54,280.31,0,0.0
39,五、现金及现金等价物净增加额,85985039.56,146136549.82,-8576992.10,-94629953.55,-24872838.45,270922766.55,101377354.61,-51088827.39,-68668329.57,-37178568.58,-37629080.31,-25623715.31,-15568527.96,5662589.52,12265578.77,17271528.77,37761544.91,-62974475.40,-73583039.11,5369445.15,41342710.22,-36330009.19,-39415659.72,-48872971.96,-25540882.68,-153202615.44,-60506317.53,-72435908.13,-24820897.39,-77820858.45,-59007650.77,-15513225.23,6734745.59,-8717402.99,-75848342.87,-64761048.78,-65817003.81,-27115548.54,-87921033.64,-92701677.01,-57677850.46,147232892.14,139035632.46,104071321.61,88614237.79,62917884.83,85458012.88,82630092.15,-35522556.88,49474876.28,331937746.21,352643054.59,368166030.30,14299817.44,-10608209.07,36148570.78,-47792479.49,33692189.22,22330180.90,-23916947.97,0.0
40,加:期初现金及现金等价物余额,499755508.82,353618959.00,353618959.00,353618959.00,353618959.00,82696192.45,82696192.45,82696192.45,82696192.45,119874761.03,119874761.03,119874761.03,119874761.03,114212171.51,26667525.30,26667525.30,26667525.30,89642000.70,89642000.70,89642000.70,89642000.70,125972009.89,125972009.89,125972009.89,125972009.89,279174625.33,279174625.33,279174625.33,279174625.33,356995483.78,356995483.78,356995483.78,356995483.78,365712886.77,365712886.77,365712886.77,365712886.77,392828435.31,392828435.31,392828435.31,392508195.08,245595543.17,245595543.17,245595543.17,245595543.17,182677658.34,182677658.34,182677658.34,447677658.34,133202782.06,133202782.06,133202782.06,133202782.06,118902964.62,118902964.62,118902964.62,118902964.62,85210775.40,62880594.50,86797542.47,0.0
41,六、期末现金及现金等价物余额,585740548.38,499755508.82,345041966.90,258989005.45,328746120.55,353618959.00,184073547.06,31607365.06,14027862.88,82696192.45,82245680.72,94251045.72,104306233.07,119874761.03,38933104.07,43939054.07,64429070.21,26667525.30,16058961.59,95011445.85,130984710.92,89642000.70,86556350.17,77099037.93,100431127.21,125972009.89,218668307.80,206738717.20,254353727.94,279174625.33,297987833.01,341482258.55,363730229.37,356995483.78,289864543.90,300951837.99,299895882.96,365712886.77,304907401.67,300126758.30,334830344.62,392828435.31,384631175.63,349666864.78,334209780.96,245595543.17,268135671.22,265307750.49,412155101.46,182677658.34,465140528.27,485845836.65,501368812.36,133202782.06,108294755.55,155051535.40,71110485.13,118902964.62,85210775.40,62880594.50,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,0,146148587.43,0,100445024.73,0,238031212.35,0,125166131.39,0,206413021.39,0,100062529.93,0,28168736.83,0,-47383785.74,0,-134655623.94,0,-57153991.80,0,-150625163.14,0,-40113748.33,0,61503779.88,0,39925830.54,0,130428118.08,0,96047936.81,0,172893255.27,0,74045102.73,0,95721625.13,0,53366686.51,0,90487414.49,0,45164304.25,0,167273053.56,0,64648560.93,0,96678566.46,0,0,0,91713829.99,0,0,0,82510414.87,51760801.75,30008942.72,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1260963.35,0,0,0,0,0,0,0,134342.71,1360.48,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,-1531971.70,0,-2853841.22,0,32699266.31,0,7020110.63,0,3787397.24,0,1606280.99,0,2838911.10,0,4789692.93,0,11692525.81,0,1887553.07,0,15002041.88,0,1127871.25,0,2981719.30,0,2109910.72,0,-1499008.75,0,680909.95,0,177427.60,0,72281.02,0,1722949.84,0,1437640.70,0,-494519.47,0,-654311.77,0,3870359.99,0,1678986.40,0,884732.91,0,0,0,548309.97,0,0,0,3842421.35,4870751.62,-278680.43,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,181672654.57,0,93286659.07,0,188038774.16,0,88581441.82,0,177122747.31,0,88568916.73,0,264427084.03,0,50179557.19,0,108574311.70,0,55873767.25,0,85639880.26,0,38942961.52,0,78101796.33,0,38221632.84,0,79526915.17,0,38575862.04,0,89014992.53,0,39342756.65,0,67424520.99,0,33294691.68,0,51404917.20,0,26335421.38,0,43449053.14,0,21673128.21,0,29560591.01,0,0,0,27964140.54,0,0,0,26555161.75,25606040.43,15863478.01,0.0
48,无形资产摊销,0,6162592.68,0,3081296.34,0,6162592.68,0,3081296.34,0,6162592.68,0,3081296.34,0,6973540.70,0,526875.36,0,1053750.72,0,526875.36,0,984819.92,0,482598.64,0,957901.73,0,471317.88,0,881524.71,0,437984.58,0,959223.02,0,521238.44,0,1875185.16,0,937592.58,0,1875185.13,0,868895.70,0,1737791.40,0,868895.70,0,1719591.42,0,0,0,1350303.70,0,0,0,999216.00,999216.00,999216.00,0.0
49,长期待摊费用摊销,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-158203.01,0,0,0,2432127.83,0,0,0,0,0,0,0,0,0,0,0,0,0,51233.74,0,34672.66,0,34672.66,0,164241.88,0,0,0,230128.81,0,0,0,122050.03,529225.76,9596.45,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1598863.63,2579236.46,-1884954.88,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527120.76,-2501590.70,2880655.46,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4448261.72,0,-136606.45,0,-1100.14,0,35278.86,0,5442857.21,0,398034.43,0,1295506.99,0,1326419.99,0,898614.33,0,22301.00,0,-255153.88,0,0,0,4508847.51,0,0,0,-398536.52,0,0,0,-738749.75,0,0,0,-755478.29,-116123.04,222749.91,0.0
