,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1359351887.11,1059895055.93,692916686.77,8066221282.12,8802985040.44,5667373170.41,3281316778.57,12670013192.51,9436275968.44,6495248156.31,3718062040.29,7852290622.65,6753191184.56,4421322728.81,2005503973.47,6915654874.92,4560658692.85,3177588060.61,1363958564.11,3955149504.29,3416314815.52,2174377112.32,1160713867.67,3261851774.54,2711071856.59,1654178062.00,725305512.35,2394296084.63,1579980785.72,1030061435.03,466165218.33,1724816960.48,1387941321.89,880167787.29,369440482.77,563149145.16,388332817.56,218990053.92,104305858.99,390611279.65,236431974.85,127830072.05,291975059.07,173409984.89,0.0
3,收到的税费返还,9607822.97,6851670.53,3858258.86,32210516.23,19180464.12,6287825.08,2593813.33,30879104.22,21677778.83,16165300.60,3659864.30,30350696.17,26044562.62,6428319.16,352874.41,102954054.88,102495669.29,101990185.03,64166061.99,66527853.88,49974080.03,4202720.46,867057.99,455222.28,6923008.19,181703.35,181703.35,1629528.02,22152.78,0,0,0,1569047.90,0,0,759253.41,759253.41,759253.41,0,69003.53,69003.53,0,510882.29,1629990.21,0.0
4,收到的其他与经营活动有关的现金,20706120.38,12381302.18,21395179.02,248446938.82,193606539.79,153077278.14,69598545.09,218760373.82,132703084.39,84142746.87,51547257.33,121211047.76,84997659.66,69312837.34,43907130.10,53696344.18,38679476.61,25792301.83,72710651.23,36912143.80,32555736.94,71958467.60,152549369.21,77717831.11,75259842.75,25397275.95,9437045.52,39864897.87,15344646.62,2771125.40,2169011.38,14890835.00,7522536.30,7197823.95,1240772.98,7217499.38,2638003.21,1310997.61,551498.94,4877191.84,1327612.30,32819.07,5628916.18,1906208.42,0.0
5,经营活动现金流入小计,1389665830.46,1079128028.64,718170124.65,8346878737.17,9015772044.35,5826738273.63,3353509136.99,12919652670.55,9590656831.66,6595556203.78,3773269161.92,8003852366.58,6864233406.84,4497063885.31,2049763977.98,7072305273.98,4701833838.75,3305370547.47,1500835277.33,4058589501.97,3498844632.49,2250538300.38,1314130294.87,3340024827.93,2793254707.53,1679757041.30,734924261.22,2435790510.52,1595347585.12,1032832560.43,468334229.71,1739707795.48,1397032906.09,887365611.24,370681255.75,571125897.95,391730074.18,221060304.94,104857357.93,395557475.02,237828590.68,127862891.12,298114857.54,176946183.52,0.0
6,购买商品、接受劳务支付的现金,1303584387.42,856955590.76,421916412.54,5044873757.18,5308739109.08,4106071635.25,2410058642.60,6988532240.53,5707720900.75,3723045404.06,1993445895.18,6466444729.74,5500799386.04,3544903932.27,1449342036.13,5041361317.00,3452939476.00,2426531378.45,1077089132.49,2686633286.23,2382499052.05,1397417369.99,901447457.97,2396655092.06,1984237003.83,1146652580.16,560667632.38,1816388034.39,1231366342.08,790814371.48,346095198.35,1415988027.04,1216151842.97,752071376.54,328957032.05,375060723.76,299211502.86,187009032.46,80338668.00,302988591.59,186406970.85,82316003.29,226608831.63,149805499.38,0.0
7,支付给职工以及为职工支付的现金,376952868.23,272991644.43,140038640.11,675341317.61,510708187.97,316924194.92,182079117.82,629488734.75,474724817.65,328677327.35,189769304.09,522016652.87,358418563.60,224547190.32,97871146.79,365302541.30,257205946.26,169886866.84,85745030.23,349137446.56,184456039.84,115573631.71,60825406.78,166864878.43,108840836.86,65872146.72,30757435.77,81146174.40,50588191.91,30722778.24,14488106.71,45455592.53,30765120.12,17360055.41,6956946.38,17766108.32,14850538.89,9608360.98,4600934.42,15439636.98,10950777.82,7161099.43,11963771.67,8413820.26,0.0
8,支付的各项税费,-58624912.78,-76435625.82,31416937.89,797137719.97,739306760.10,499334135.73,323483468.89,1100210547.48,828166274.78,540137229.79,333304448.39,712704964.63,437549846.49,325900137.27,212555564.59,497462911.06,344290298.93,203131302.01,126933440.98,418832515.06,426425203.14,302560895.69,162728059.31,429834251.95,334202715.37,175242070.99,37926783.74,206117560.65,144617000.75,101720411.34,32885641.64,68482801.15,50920853.86,22746051.55,8344778.69,30704847.04,19664029.81,9689709.70,5026706.46,20992400.58,12001567.97,7850734.07,14373688.91,9039267.56,0.0
9,支付的其他与经营活动有关的现金,326949015.65,203301802.56,115983412.29,519163125.16,383347556.66,268509618.15,137458959.46,539659457.22,329678171.66,244016269.63,115364652.38,350268860.12,231277479.92,139594696.38,67234169.69,261639628.16,258711753.76,151648812.36,71906219.19,174300905.72,208615879.85,178379107.73,85653766.04,121147042.49,135200179.27,90502667.26,35615050.24,59331199.54,54685083.51,33560309.20,20998786.66,48963778.00,38855678.52,19910767.47,14487831.79,38498709.20,11023024.61,6652317.10,3960596.10,10056945.45,5722387.29,3947456.90,10377228.96,5708963.24,0.0
10,经营活动现金流出小计,1948861358.52,1256813411.93,709355402.83,7036515919.92,6942101613.81,5190839584.05,3053080188.77,9257890979.98,7340290164.84,4835876230.83,2631884300.04,8051435207.36,6528045276.05,4234945956.24,1827002917.20,6165766397.52,4313147474.95,2951198359.66,1361673822.89,3628904153.57,3201996174.88,1993931005.12,1210654690.10,3114501264.93,2562480735.33,1478269465.13,664966902.13,2162982968.98,1481256618.25,956817870.26,414467733.36,1578890198.72,1336693495.47,812088250.97,358746588.91,462030388.32,344749096.17,212959420.24,93926904.98,349477574.60,215081703.93,101275293.69,263323521.17,172967550.44,0.0
