,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,21626315751.88,13001841294.10,5315146430.95,28268895950.07,27414041408.85,16721618957.15,6617725649.11,24436962059.59,24334185366.09,14326561994.60,6782050518.86,27277002473.35,20994471935.85,13838195068.51,5312788096.76,24308468931.51,18842132828.37,12149261313.24,6001202101.54,30406067611.38,22523120891.51,14133113271.51,6830202521.96,32829669394.76,23695003257.86,13551170322.50,6449069167.02,25918596417.55,19494638664.60,13209524136.00,6290528675.18,35351782990.57,28019369059.93,18359240349.26,8948300916.98,32912904380.95,24096346413.43,15440955975.75,6603782137.48,27272919546.96,19705525344.02,11154002835.42,5183683602.42,45209111824.77,36025279168.82,23576412254.75,10076691879.69,30047029997.70,19941980036.46,12083941833.96,5580421280.57,19957277659.21,14177230842.33,9008136730.00,3777485821.25,17475924551.13,13514590430.64,9349999196.38,4927630185.06,16208857117.96,12226853137.04,8005422624.66,4325596453.09,11413011796.92,8227944990.28,5133882146.20,2346495121.55,8093320660.85,3732788504.54,7406910357.12,0,6042349941.31,3646054440.24,0.0
3,收到的税费返还,1250628.52,463174.04,290096.64,6049637.60,3279893.78,1849486.44,166794.93,6302881.32,4650585.74,2781638.07,780956.41,20219341.75,53590639.83,51814470.53,14512796.28,10980097.16,5090004.71,5090004.71,497272.37,17010927.99,15593529.41,14164980.72,12933332.01,2491405.35,1781378.51,1770923.65,824934.45,16748912.67,16587850.87,16587850.87,587487.33,19757421.28,12484057.08,3588231.71,1210667.36,28354315.02,24465215.53,24465215.53,7257639.51,0,34901.52,34301.52,34301.52,5302654.15,32431.30,32431.30,31568.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51270000.00,51270000.00,0,0,0,2500000.00,0.0
4,收到的其他与经营活动有关的现金,135987003.29,90482905.99,42375252.17,179588415.48,101959870.64,62201073.68,27527840.42,108180949.10,84665799.82,54179007.71,33499376.83,123989152.32,94477284.61,70134375.32,33961324.26,195016801.61,122489017.30,74697142.40,32798494.43,203318652.04,140411070.38,83462504.61,33131245.18,199951490.88,156073125.18,68103826.47,62686551.39,219926983.35,150846090.33,93188939.00,48077026.35,260461003.64,204099858.48,124428606.49,57864065.84,128539561.64,98870776.05,63611256.24,26849918.89,78650994.17,57674980.75,33148511.13,14290047.67,117441775.22,121244286.67,83169821.23,48693332.05,61295065.76,33332908.98,16496153.05,6832930.03,38852425.48,27781324.05,17620716.59,7392722.02,46680910.09,55872172.15,48060762.04,37463741.79,46668369.66,28123778.14,16369249.61,7183583.66,56666734.98,23958093.98,19976936.02,14867115.59,17114704.44,3955096.67,11928664.03,342472267.31,112615.00,35843064.53,0.0
5,经营活动现金流入小计,21763553383.69,13092787374.13,5357811779.76,28454534003.15,27519281173.27,16785669517.27,6645420284.46,24551445890.01,24423501751.65,14383522640.38,6816330852.10,27421210967.42,21142539860.29,13960143914.36,5361262217.30,24514465830.28,18969711850.38,12229048460.35,6034497868.34,30626397191.41,22679125491.30,14230740756.84,6876267099.15,33032112290.99,23852857761.55,13621045072.62,6512580652.86,26155272313.57,19662072605.80,13319300925.87,6339193188.86,35632001415.49,28235952975.49,18487257187.46,9007375650.18,33069798257.61,24219682405.01,15529032447.52,6637889695.88,27351570541.13,19763235226.29,11187185648.07,5198007951.61,45331856254.14,36146555886.79,23659614507.28,10125416780.11,30108325063.46,19975312945.44,12100437987.01,5587254210.60,19996130084.69,14205012166.38,9025757446.59,3784878543.27,17522605461.22,13570462602.79,9398059958.42,4965093926.85,16255525487.62,12254976915.18,8021791874.27,4332780036.75,11469678531.90,8251903084.26,5153859082.22,2361362237.14,8161705365.29,3788013601.21,7418839021.15,342472267.31,6042462556.31,3684397504.77,0.0
6,购买商品、接受劳务支付的现金,19103355564.07,11326982275.76,3973548648.30,19816819455.95,20827929430.62,12067712853.14,5167378814.37,17369876105.14,18707899119.19,10692519113.55,4514006291.16,23385966497.34,17068364071.24,11381486999.45,3954953226.36,20285443888.58,14804233367.51,8968656448.09,4405764838.97,22855717051.29,15521804470.04,8529405622.34,4068720913.17,27227414665.91,20823127511.88,12383826969.17,4759296826.05,22162862824.78,16870524390.11,11563609066.43,5033835016.16,28335921763.05,24096327442.09,15143224495.06,7190026417.58,31021756453.00,22301657684.21,14339901230.06,6598704927.21,23730043877.98,17146920464.74,10326215712.15,5214035615.62,40076410510.76,31844411497.84,19824453085.98,8237140898.56,26028371255.87,16899888235.91,10127186089.41,4586437368.40,15744775674.60,11271251362.45,7368134438.01,3230878486.64,14750995751.16,11154209009.94,7636276759.71,3919996454.83,12842463036.83,9579974962.52,6387235650.18,3013253143.76,8131763493.77,5598145120.21,3512083004.73,1733601436.24,5660841425.07,2786471942.83,5432377913.45,0,3209573932.88,1851282087.02,0.0
7,支付给职工以及为职工支付的现金,1475902786.51,963127185.29,470778489.43,1929866493.99,1482670617.78,891662668.82,456641263.13,1585273745.73,1153494889.99,732473907.70,384325213.56,1436203593.36,1064060776.27,683764969.91,361838987.64,1526117292.18,1225554940.30,818723794.50,430053022.57,1569358046.20,1220648784.03,792098910.45,414460173.60,1557573751.60,1175353590.35,749212972.01,354793725.84,1677563536.30,1230740208.24,834040403.35,417929198.53,1724625218.36,1353020448.01,886403598.07,440445714.27,1709586411.53,1289497638.93,867387165.64,440386394.74,1482190910.11,1068980660.48,699648928.43,348243526.68,1588659913.95,1175467712.12,702674710.72,353049004.20,1158010525.56,826046023.13,493336395.45,236898420.92,873836991.67,632576343.02,403578636.51,217261321.75,829706065.72,582409288.83,342244941.35,168566094.47,727128330.55,486997553.92,291964604.09,152390870.88,716413503.94,452398439.88,261694523.51,88229415.24,499676718.24,210854409.31,494257816.81,0,570539575.61,497844471.29,0.0
8,支付的各项税费,464598945.70,196214649.40,55413950.69,1542076237.67,1206805397.08,664742981.16,210428073.35,1345736991.36,923124438.08,424976089.52,104652035.86,799327986.72,598212246.48,386893287.08,87344712.22,822561606.03,700690614.40,557068899.60,243487193.69,924397772.14,794421256.36,443172545.12,161278300.24,578306372.86,527290257.19,201396962.37,109904755.16,331791594.90,236428783.70,203416738.25,130704237.76,733672594.73,706716728.10,670213310.71,244394109.03,815745548.14,784735723.48,709378248.59,268278895.91,1242529322.30,1119244219.45,819514420.18,407266948.19,2183930696.87,1765564060.67,1195364656.60,456003277.29,1558407247.48,1062009689.01,610898449.41,305753903.46,1228908628.35,785530651.71,453902078.78,161933561.72,1080559083.58,1004838536.01,743769811.58,361987022.98,1180117308.17,919477566.77,633426644.28,238966135.33,1163479239.99,854820849.35,498292459.99,212107243.39,764290904.18,296127990.71,763976166.91,0,648868284.81,596639798.31,0.0
