,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,171195853.48,114179365.19,56659165.94,380444096.28,201575014.01,100688109.60,54229774.36,248074175.70,144415444.09,85511720.24,36707791.98,288726304.44,159804595.68,96297580.12,56088340.62,332378437.09,194267443.34,117614459.36,60091297.77,296783700.53,158410992.93,106026607.63,57102751.43,214608751.71,144800741.55,91455520.57,53387439.11,259167495.54,145208160.25,62283965.33,40669579.58,179034352.37,131996009.43,118309384.19,42660529.37,114647456.82,51874889.17,39764325.35,7543762.38,126696046.71,75354409.30,30432314.99,13641470.04,124652953.43,71238673.34,71997778.22,36469775.84,134101203.71,62169936.71,46656764.50,30961255.92,112939977.06,71579557.52,0.0
3,收到的税费返还,4440043.75,3142943.19,2364779.63,4424133.07,1795443.64,980769.89,0,7339048.21,3397815.02,3120060.50,2968302.20,5551374.96,3473685.23,3425296.33,3413569.83,353676.88,352340.25,195814.54,168541.41,1838614.13,1476680.81,504981.16,134495.72,8290074.80,4008118.79,3900426.48,742747.71,18267150.12,665745.61,665745.61,0,10903133.11,3913931.36,3758710.33,167521.37,6039882.91,3593141.01,3580217.94,3483529.41,8499106.10,4271546.47,4271546.47,4271545.57,7758368.86,6379827.83,5028158.05,149699.26,6922582.53,1202436.04,110276.92,0,10327336.75,6704849.97,0.0
4,收到的其他与经营活动有关的现金,33833109.95,25637424.22,12208204.67,77834097.41,32151330.24,15718109.30,4441890.00,61628932.91,54575105.55,36472366.25,26145843.06,61194771.69,26145785.70,18865458.15,6824004.89,50524436.95,22345104.52,12519779.55,8234215.10,38391462.83,25885251.88,22634588.69,20854646.07,42385937.23,29833450.11,13707080.85,6969932.70,39802040.73,19873956.59,17828260.36,5372567.14,19328428.72,14790443.66,10083691.84,8054497.33,37590248.34,14145101.62,10172277.57,1948399.72,14916141.42,14617705.38,11027811.11,7880303.19,6948035.19,4266887.36,1263196.20,2681819.13,3287461.00,2158565.89,1779849.90,3083727.50,7412834.27,515755.91,0.0
5,经营活动现金流入小计,209469007.18,142959732.60,71232150.24,462702326.76,235521787.89,117386988.79,58671664.36,317042156.82,202388364.66,125104146.99,65821937.24,355472451.09,189424066.61,118588334.60,66325915.34,383256550.92,216964888.11,130330053.45,68494054.28,337013777.49,185772925.62,129166177.48,78091893.22,265284763.74,178642310.45,109063027.90,61100119.52,317236686.39,165747862.45,80777971.30,46042146.72,209265914.20,150700384.45,132151786.36,50882548.07,158277588.07,69613131.80,53516820.86,12975691.51,150111294.23,94243661.15,45731672.57,25793318.80,139359357.48,81885388.53,78289132.47,39301294.23,144311247.24,65530938.64,48546891.32,34044983.42,130680148.08,78800163.40,0.0
6,购买商品、接受劳务支付的现金,89979073.52,69209291.45,35725506.65,200527193.71,145288902.42,70516273.19,29479840.56,96007859.53,94670942.18,62821894.05,37067234.95,147219913.90,107938267.32,77205176.66,51116604.74,134423838.71,106994982.97,71345321.09,40263548.04,149853178.68,67690384.29,46729731.59,26035203.11,137295611.99,101499863.04,56043787.95,34167172.39,138859347.30,92296445.43,43263299.48,16455294.31,91189436.22,63305358.87,61441726.94,26754709.47,89484104.62,56790014.35,28627098.42,12372174.61,71453668.59,58262670.37,20960744.37,10213933.90,53397826.81,56306915.84,69759239.10,40358112.35,95129731.62,86338750.03,70241100.31,60914138.63,36738913.29,36299825.54,0.0
7,支付给职工以及为职工支付的现金,51596625.06,38205974.13,23856895.88,68121612.91,46266192.91,33447997.21,21035434.02,54832108.78,41745032.98,29370584.84,19063376.47,58497477.83,47800804.16,38692891.04,23367555.55,51116189.27,50749834.12,32499138.44,17726507.45,62436045.40,48147947.09,33460999.67,19269288.15,45986713.13,42263160.78,28725384.84,16815276.47,34787596.74,32877439.90,21780776.79,11984825.00,29561481.14,23218953.73,16360888.67,9814612.54,22010276.27,18404425.28,13544790.50,9242747.71,18654492.50,16916718.01,10649171.61,7067832.95,22659377.38,17158473.95,12390661.06,7534596.39,19273216.80,12897887.06,9103077.34,5943827.12,13811400.33,10786607.79,0.0
8,支付的各项税费,9761316.20,6579418.50,2747503.54,24243728.30,13905023.81,9979824.31,5762031.15,18474646.86,13966831.17,9521397.04,4220951.61,50770540.07,28480092.40,28108417.89,6459133.89,19261767.01,9674988.18,7312599.44,2752832.51,12531535.52,11574908.65,9505152.89,6025485.07,33682080.96,25251198.69,17532507.03,12408300.75,19436512.21,26085162.32,25428247.69,20244201.32,32592116.07,20850922.99,15615120.55,7756284.34,11278638.44,6114205.89,4664380.47,2016455.02,23443247.27,16994032.34,16110432.00,11905628.58,16188067.34,14455701.73,11310024.49,8672479.61,13823074.28,10647801.72,6002523.71,2591695.01,15082964.07,13174624.67,0.0
