,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2466380326.46,1559787857.52,944069253.73,3728790082.63,2799267340.13,1941457998.29,955060017.19,3453418172.31,2262791372.76,1555775809.21,714081535.12,2949305977.52,2445663731.90,1660705691.94,720452740.13,2938944352.63,3258274921.31,1788585922.78,842762793.24,2480449143.65,1659079609.45,1085502348.04,444341456.46,1587213752.56,1080906749.24,691820249.29,300637038.16,1670662717.38,1086815608.21,613465231.43,474239158.45,1029384727.67,932884030.04,605049124.02,246268310.92,730985983.17,518462015.54,325708866.55,192548877.68,416704727.79,304180646.86,180218338.86,61915405.77,378611268.51,291435404.00,0.0
3,收到的税费返还,14077235.47,3485467.58,2662146.86,34589835.33,26157737.27,21517096.12,16114364.50,92450492.83,64265739.58,52308195.01,30719960.18,126604306.30,115820422.33,74485684.29,37610972.61,169014697.62,152453505.92,106070719.02,69430713.46,18083858.75,15187324.70,5070334.32,342928.81,21022199.16,17149197.92,8439360.70,4048212.72,9685229.88,7989663.07,3551528.37,20363.70,1503702.54,1216819.23,1085553.57,160990.92,0,180356.68,180356.68,161404.66,2311439.44,2311439.44,1602554.64,1288447.43,13221867.68,12112453.55,0.0
4,收到的其他与经营活动有关的现金,53191049.92,38996681.76,14034284.70,63179682.51,60561654.08,19542053.11,-298405.19,419777507.08,30262236.79,19874285.36,14110721.87,105506292.65,133986833.47,82900113.99,10497790.68,119526807.03,143201670.27,34840928.92,13331677.02,30089348.82,44876876.25,28666035.17,19485612.58,86431220.05,30736557.08,34543743.07,25601344.82,36537689.00,14254453.69,8330980.49,21270064.42,18614385.02,22296867.95,19169670.11,6422162.92,11689883.05,8622713.01,5940821.91,268910.90,12514338.29,14796187.52,6972151.60,2360046.27,13559085.40,22482606.89,0.0
5,经营活动现金流入小计,2533648611.85,1602270006.86,960765685.29,3826559600.47,2885986731.48,1982517147.52,970875976.50,3965646172.22,2357319349.13,1627958289.58,758912217.17,3181416576.47,2695470987.70,1818091490.22,768561503.42,3227485857.28,3553930097.50,1929497570.72,925525183.72,2528622351.22,1719143810.40,1119238717.53,464169997.85,1694667171.77,1128792504.24,734803353.06,330286595.70,1716885636.26,1109059724.97,625347740.29,495529586.57,1049502815.23,956397717.22,625304347.70,252851464.76,742675866.22,527265085.23,331830045.14,192979193.24,431530505.52,321288273.82,188793045.10,65563899.47,405392221.59,326030464.44,0.0
6,购买商品、接受劳务支付的现金,1529651172.84,948340572.16,492810983.36,2852138261.16,2165868545.33,1475909749.03,750748011.03,2754594482.58,1795699104.69,1171140303.98,435077015.63,2137678760.98,1575342997.06,1076751630.83,512438545.94,2245447790.25,2805670410.11,1381471869.45,615661611.79,2074185455.99,1309987081.43,805497417.79,341667912.39,1349565580.03,867164269.05,550949799.00,289629487.30,1398229665.18,918709378.29,484317989.67,456319023.81,783552475.05,776984637.03,483838371.18,154657746.17,599484218.22,472551907.08,307283033.73,191741117.39,305861751.20,300083779.96,153116483.07,94779791.50,303786291.55,251974102.62,0.0
7,支付给职工以及为职工支付的现金,494943121.46,302398493.86,136189338.66,653725403.41,515306258.81,338803260.73,169890782.70,559986779.38,397244993.71,261167203.16,139198140.49,522587024.78,369494244.04,226680695.77,108080369.99,433802346.35,316566604.92,194392529.42,93141537.41,327753725.85,222418500.68,130426604.29,57819452.44,176081209.54,129249260.77,79675234.61,35001142.83,154536295.17,104408318.48,72118157.58,33862988.46,110246166.68,80822705.69,50277792.24,23206274.61,56948884.80,39343101.31,26235898.39,11009597.52,35945604.09,23410846.99,14365134.25,6639456.34,30726205.83,25513773.45,0.0
8,支付的各项税费,93514840.89,69559799.46,41739710.61,92652494.01,66321555.63,43738454.58,13458274.69,63785626.27,56070923.71,36193462.64,19958263.63,89811845.76,50461187.52,37767403.65,13154584.53,28548454.70,19140499.69,13234798.06,7630273.38,39928729.84,27472699.42,16826259.16,7913468.89,27173882.97,16947774.68,10010902.98,3155362.67,23912859.55,15924867.91,12406222.65,4702134.39,18472055.58,12469847.02,6842483.63,3061664.44,18326585.90,13844885.64,9222710.12,3956808.05,8588808.63,7324428.60,2259098.40,2036204.02,2816771.59,2198071.31,0.0
