9,支付的其他与经营活动有关的现金,143542430.94,44407782.70,25257150.92,135112622.25,131725742.82,86228766.63,25435693.53,118294345.16,63428741.55,36349374.21,27098060.40,70883758.10,46371280.55,35111635.66,19667314.97,96114602.88,58833255.81,59046387.81,28843019.92,94071682.22,43022899.26,48449012.50,7717803.91,97836302.82,72078870.02,47852545.14,31231401.52,94770315.71,100409319.33,60628256.55,30075286.12,138178608.41,62226104.05,54632349.04,26668971.93,84932928.51,55262709.19,36899318.43,20445954.71,59844459.47,23172809.08,10257262.45,9057927.93,47664003.12,60057758.32,18387077.10,17930548.42,28337793.74,18616693.39,35403324.48,21775356.37,0.0
10,经营活动现金流出小计,618258466.99,416322571.90,207057607.99,647378644.80,479363420.10,290263795.91,139072284.15,594385449.84,429223149.97,298425853.70,147815458.10,429912931.03,434466002.32,298988885.51,134870570.26,400149551.84,368712437.15,265119245.03,122520683.25,568596595.82,415796548.35,305978705.50,144034383.68,570707150.18,447829885.73,272445172.94,116503422.00,548331617.52,472581756.26,314261872.88,139923311.30,646199342.19,385152893.26,263525637.45,116506695.40,423378118.37,302634818.11,204702539.81,97227818.11,315662570.17,221260062.62,146834463.76,74370695.20,316207739.42,273165976.20,153539105.96,92853344.67,251173309.27,217241374.52,261126405.21,176248820.45,0.0
11,经营活动产生的现金流量净额,-79661184.03,-62760578.56,-5556664.85,-22318799.11,-28392417.59,30433662.01,-21760565.22,4359911.11,-39666479.69,-4819923.00,-10033930.14,4227340.88,-44299920.31,-25031158.09,-935946.13,-5710750.74,12501657.20,-26965262.78,-32874189.68,-44514885.73,-40120075.26,-45610686.65,10400116.20,-90080453.90,-129129273.22,-34173675.25,-9731005.03,-17562861.63,-93358607.32,-46851095.08,-43389841.67,-55421720.35,-44369865.47,-13435050.66,-944473.12,11467453.76,-19943612.50,-21756490.44,-831328.27,-902434.72,-11744497.44,-22862883.50,-21384557.13,-11830456.71,-26491274.17,8837722.77,-4890883.27,31110385.94,-13606089.50,38461469.17,13101802.17,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,204272.00,0,0,0,0,0,0,0,0,0,475900.86,0,0,0,0,0,0,0,0,0,1936933.12,1930533.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,10000.00,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0,0,0,81525.82,0,0,0,73306.68,0,0,0,0,475900.86,0,389268.27,0,0,0,0,0,0,0,0,5658587.29,6400.00,6400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.18,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,33016294.00,33000000.00,10000000.00,11379373.00,610235.00,564100.00,564100.00,135754.00,9696.00,1950.00,1950.00,0,0,0,0,25000.00,0,0,0,4592927.00,1458200.00,1357200.00,1255800.00,14548811.00,19337690.00,19337690.00,19172690.00,104600.00,89200.00,1200.00,0,8800.00,11000000.00,8800.00,0,899814.50,1011940.00,5880.00,5880.00,5000.00,5000.00,5000.00,0,111000.00,110350.00,110350.00,0,9550815.00,63347.00,1344814.03,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6237854.48,12754.48,0,0,0.00,0,0,0,9258527.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6477578.00,1288.71,0,0,0.0
17,收到的其他与投资活动有关的现金,162137.80,162137.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10308787.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,33178431.80,33162137.80,10000000.00,11379373.00,610235.00,564100.00,564100.00,135754.00,9696.00,1950.00,1950.00,285797.82,0.00,0.00,0.00,98306.68,0.00,0.00,0.00,14901714.60,1934100.86,1833100.86,1645068.27,20786665.48,19350444.48,19337690.00,19172690.00,104600.00,89200.00,1200.00,0.00,16862847.58,12936933.12,15200.00,0,899814.50,1011940.00,5880.00,5880.00,5000.00,5000.00,5000.00,0,111000.00,110350.00,110350.00,0,16028393.00,64635.71,1444983.21,10000.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,3250337.21,2099541.72,1217320.15,14188380.57,9247366.94,6380201.54,6119276.85,5151261.53,3886999.20,1882484.65,196208.00,1793309.47,1630369.47,1409109.47,276204.97,12775873.23,10505281.80,8749455.50,6652239.50,19713257.81,20650200.03,17126049.52,13982285.12,50221659.19,42626265.01,38355156.57,21731232.87,92848489.63,74407462.23,47698742.76,5124635.84,53186581.89,42563860.24,27392689.85,8552060.54,63313817.52,51812211.71,35679734.08,17856936.13,111952424.21,78322062.06,40506694.69,19541461.77,114914336.93,58928690.66,44867815.20,24536062.95,28136155.53,2860669.87,9840681.02,14472701.64,0.0
20,投资所支付的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000.00,0,0,0,2000000.00,2000000.00,2000000.00,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600000.00,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,6515611.52,0,0,0,0,0,0,0,0,0,0,5800293.24,0,0,0,0,0,0,4167447.05,919564.68,0.0
22,支付的其他与投资活动有关的现金,1681.69,1681.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308.00,0,0,0,0,0,0,0,0,48766.70,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,3252018.90,2101223.41,1217320.15,14188380.57,9247366.94,6380201.54,6119276.85,5151261.53,3886999.20,1882484.65,196208.00,1793309.47,1630369.47,1409109.47,276204.97,12775873.23,10505281.80,8749455.50,6652239.50,19713257.81,20650200.03,17126049.52,13982285.12,50221659.19,42626265.01,38355156.57,21731232.87,96348489.63,74407462.23,47698742.76,5124635.84,61702193.41,44563860.24,29394997.85,10552060.54,63313817.52,51812211.71,35679734.08,17856936.13,111952424.21,78322062.06,40506694.69,25390521.71,114914336.93,58928690.66,44867815.20,24536062.95,28136155.53,2860669.87,24608128.07,15392266.32,0.0
24,投资活动产生的现金流量净额,29926412.90,31060914.39,8782679.85,-2809007.57,-8637131.94,-5816101.54,-5555176.85,-5015507.53,-3877303.20,-1880534.65,-194258.00,-1507511.65,-1630369.47,-1409109.47,-276204.97,-12677566.55,-10505281.80,-8749455.50,-6652239.50,-4811543.21,-18716099.17,-15292948.66,-12337216.85,-29434993.71,-23275820.53,-19017466.57,-2558542.87,-96243889.63,-74318262.23,-47697542.76,-5124635.84,-44839345.83,-31626927.12,-29379797.85,-10552060.54,-62414003.02,-50800271.71,-35673854.08,-17851056.13,-111947424.21,-78317062.06,-40501694.69,-25390521.71,-114803336.93,-58818340.66,-44757465.20,-24536062.95,-12107762.53,-2796034.16,-23163144.86,-15382266.32,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,5377000.00,3377000.00,0,26307500.00,26802500.00,26802500.00,320000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.00,0,482180000.00,482180000.00,482180000.00,482180000.00,3500000.00,0,0,0,254500000.00,254500000.00,254500000.00,254500000.00,0,0,0,0,227720000.00,227720000.00,0,0,0,0,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,5377000.00,3377000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,35000000.00,25000000.00,25000000.00,120000000.00,100000000.00,100889216.00,100000000.00,90400000.00,61000000.00,61000000.00,60000000.00,78000000.00,78000000.00,60000000.00,40000000.00,245690613.59,195690613.59,175690613.59,175690613.59,237500000.00,189000000.00,169000000.00,123000000.00,245000000.00,175000000.00,0,40000000.00,200008000.00,200008000.00,125000000.00,65000000.00,98000000.00,88000000.00,80000000.00,10000000.00,79300000.00,51600000.00,51600000.00,11100000.00,142000000.00,142000000.00,124000000.00,79500000.00,156500000.00,126100000.00,72100000.00,13649200.00,108500000.00,68000000.00,67100000.00,27400000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,889216.00,889216.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12672581.83,0,0,0,0,0.0
31,筹资活动现金流入小计,40377000.00,28377000.00,25000000.00,147196716.00,127691716.00,127691716.00,100320000.00,90400000.00,61000000.00,61000000.00,60000000.00,78000000.00,78000000.00,60000000.00,40000000.00,245690613.59,195690613.59,175690613.59,175690613.59,237500000.00,189000000.00,169000000.00,123000000.00,245000000.00,175000000.00,50000000.00,40000000.00,682188000.00,682188000.00,607180000.00,547180000.00,101500000.00,88000000.00,80000000.00,10000000.00,333800000.00,306100000.00,306100000.00,265600000.00,142000000.00,142000000.00,124000000.00,79500000.00,384220000.00,353820000.00,72100000.00,976618.17,108500000.00,68000000.00,67100000.00,27400000.00,0.0
32,偿还债务支付的现金,70000000.00,20000000.00,20000000.00,139400000.00,109400000.00,89400000.00,89400000.00,79000000.00,79000000.00,61000000.00,60000000.00,59000000.00,59000000.00,39000000.00,39000000.00,319990613.59,268190613.59,248190613.59,59500000.00,315000000.00,221000000.00,166000000.00,110000000.00,90008000.00,90008000.00,65008000.00,25000000.00,226000000.00,156000000.00,100000000.00,0,70200000.00,64800000.00,50500000.00,10000000.00,202600000.00,174900000.00,174900000.00,114500000.00,52500000.00,52500000.00,44500000.00,5000000.00,181500000.00,105500000.00,47500000.00,13500000.00,55640000.00,38490000.00,58860000.00,29034000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,2327970.16,1728628.62,817061.95,4309840.94,3324675.67,2191003.44,962414.55,3723236.99,2721770.46,1831413.78,1306157.07,3283586.37,2060453.37,1206728.36,441050.57,8656453.19,6681972.06,5211025.11,3609027.77,11504455.59,7262416.69,5155850.02,3892883.35,9951265.79,8637821.60,7743084.83,767622.20,24294270.32,23120344.98,17275796.09,15353534.99,4790429.42,3486211.96,1372330.04,614053.76,33198807.10,31533683.96,30888720.45,1738109.83,41232622.44,36716865.26,35300831.34,1001661.38,8743250.11,6480626.86,4472051.05,1100649.87,19678585.71,3450263.32,3005757.97,2347873.52,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,24750.00,24750.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596966.67,0,0,250000.00,1009470.00,429470.00,1827000.00,0,0,0,0,1213959.47,1071967.85,971967.85,971967.85,0,366284.60,0,0,5902088.00,1902152.72,0,487996.40,0,0,0,0,0.0
36,筹资活动现金流出小计,72352720.16,21753378.62,20817061.95,143709840.94,112724675.67,91591003.44,90362414.55,82723236.99,81721770.46,62831413.78,61306157.07,62283586.37,61060453.37,40206728.36,39441050.57,328647066.78,274872585.65,253401638.70,63109027.77,326504455.59,228262416.69,171155850.02,113892883.35,99959265.79,99242788.27,72751084.83,25767622.20,250544270.32,180129814.98,117705266.09,17180534.99,74990429.42,68286211.96,51872330.04,10614053.76,237012766.57,207505651.81,206760688.30,117210077.68,93732622.44,89583149.86,79800831.34,6001661.38,196145338.11,113882779.58,51972051.05,15088646.27,75318585.71,41940263.32,61865757.97,31381873.52,0.0
37,筹资活动产生的现金流量净额,-31975720.16,6623621.38,4182938.05,3486875.06,14967040.33,36100712.56,9957585.45,7676763.01,-20721770.46,-1831413.78,-1306157.07,15716413.63,16939546.63,19793271.64,558949.43,-82956453.19,-79181972.06,-77711025.11,112581585.82,-89004455.59,-39262416.69,-2155850.02,9107116.65,145040734.21,75757211.73,-22751084.83,14232377.80,431643729.68,502058185.02,489474733.91,529999465.01,26509570.58,19713788.04,28127669.96,-614053.76,96787233.43,98594348.19,99339311.70,148389922.32,48267377.56,52416850.14,44199168.66,73498338.62,188074661.89,239937220.42,20127948.95,-14112028.10,33179665.66,26059736.68,5234242.03,-3981873.52,0.0
38,四、汇率变动对现金及现金等价物的影响,-107835.59,-245332.50,-323403.92,2387118.82,2228877.98,852397.19,-1822791.34,-1988173.63,-914513.52,-456143.15,-167621.82,695930.46,268724.69,209928.49,-50322.26,678796.34,831458.15,70935.20,147217.48,-308769.40,-127164.21,-76945.93,-35088.74,-1050749.83,-841837.70,-750844.57,-172905.36,-155239.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,-81818326.88,-25321375.29,7085549.13,-19253812.80,-19833631.22,61570670.22,-19180947.96,5032992.96,-65180066.87,-8988014.58,-11701967.03,19132173.32,-28722018.46,-6437067.43,-703523.93,-100665974.14,-76354138.51,-113354808.19,73202374.12,-138639653.93,-98225755.33,-63136431.26,7134927.26,24474536.77,-77489719.72,-76693071.22,1769924.54,317681739.02,334381315.47,394926096.07,481484987.50,-73751495.60,-56283004.55,-14687178.55,-12110587.42,45840684.17,27850463.98,41908967.18,129707537.92,-64582481.37,-37644709.36,-19165409.53,26723259.78,61440868.25,154627605.59,-15791793.48,-43538974.32,52182289.07,9657613.02,20532566.34,-6262337.67,0.0
40,加:期初现金及现金等价物余额,159209408.11,159209408.11,159209408.11,178463220.91,178463220.91,178463220.91,178463220.91,173430227.95,173430227.95,173430227.95,231430462.80,154298054.63,154298054.63,154298054.63,154298054.63,254964028.77,254964028.77,254964028.77,254964028.77,393603682.70,393603682.70,393603682.70,393603682.70,369129145.93,369129145.93,369129145.93,369129145.93,51447406.91,51447406.91,51447406.91,51447406.91,125198902.51,125198902.51,125198902.51,132980294.39,79358218.34,85104349.59,85104349.59,85104349.59,149686830.96,149686830.96,149686830.96,149686830.96,88245962.71,88245962.71,88245962.71,88245962.71,36063673.64,36063673.64,15531107.30,21793444.97,0.0
41,六、期末现金及现金等价物余额,77391081.23,133888032.82,166294957.24,159209408.11,158629589.69,240033891.13,159282272.95,178463220.91,108250161.08,164442213.37,219728495.77,173430227.95,125576036.17,147860987.20,153594530.70,154298054.63,178609890.26,141609220.58,328166402.89,254964028.77,295377927.37,330467251.44,400738609.96,393603682.70,291639426.21,292436074.71,370899070.47,369129145.93,385828722.38,446373502.98,532932394.41,51447406.91,68915897.96,110511723.96,120869706.97,125198902.51,112954813.57,127013316.77,214811887.51,85104349.59,112042121.60,130521421.43,176410090.74,149686830.96,242873568.30,72454169.23,44706988.39,88245962.71,45721286.66,36063673.64,15531107.30,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,0,45973764.02,0,44280978.82,0,-18054399.66,0,6373093.54,0,2805231.90,0,14548237.89,0,3612876.37,0,-67865903.67,0,4758797.87,0,10607301.47,0,5134867.82,0,-29237106.52,0,2751205.92,0,13978034.84,0,23981506.71,0,57562181.76,0,21607051.66,0,50706953.57,0,16852525.67,0,60503489.56,0,27795763.98,0,50279804.47,0,23351199.18,0,43877911.21,0,32311470.11,18085356.16,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,3851632.08,0,18507570.55,0,-5083005.09,0,-2533706.78,0,1855899.48,0,7893207.65,0,3687061.83,0,49606107.92,0,5332725.72,0,15909173.69,0,6446313.93,0,15345210.97,0,1268227.19,0,8260237.88,0,350830.45,0,7091184.43,0,1388867.54,0,6212045.76,0,2281927.11,0,853141.26,0,852706.25,0,1022413.82,0,-1068419.75,0,3635416.29,0,-1462159.67,2585911.04,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,19329270.17,0,47554155.08,0,23811194.67,0,47056676.91,0,23541047.07,0,47245494.58,0,23680649.70,0,49800650.75,0,25095603.39,0,45928714.95,0,22566814.70,0,35943293.97,0,17640109.09,0,33213447.12,0,15777168.64,0,27770601.89,0,11104384.45,0,19396162.14,0,9009075.55,0,11730330.84,0,4998476.60,0,7462401.35,0,3176743.11,0,7331407.41,0,8370007.67,5827738.34,0.0
48,无形资产摊销,0,946243.11,0,1539731.70,0,798874.44,0,1595822.40,0,797911.20,0,1595822.40,0,797911.20,0,1585718.29,0,787807.09,0,1524813.45,0,760186.84,0,1510644.59,0,755629.55,0,1535883.99,0,782458.07,0,1549819.25,0,814954.32,0,2079581.77,0,1075963.31,0,1924002.10,0,936123.72,0,1035449.23,0,370559.34,0,4796454.91,0,4808743.37,4651045.24,0.0
49,长期待摊费用摊销,0,975785.88,0,658201.54,0,0,0,0,0,125786.16,0,0,0,0,0,0,0,0,0,74666.56,0,16000.02,0,32000.04,0,16000.02,0,32000.04,0,16000.02,0,21333.36,0,5333.34,0,0,0,0,0,0,0,0,0,0,0,0,0,44099.56,0,46737.72,50148.11,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,-48989808.00,0,-129318984.13,0,-62835.66,0,-38872.54,0,-33013.99,0,-262791.62,0,-250913.82,0,135092.96,0,-4012.80,0,-4288006.35,0,-1204236.58,0,-13155431.98,0,-17918266.21,0,-166644.74,0,-78750.20,0,41234.34,0,0,0,-665325.93,0,37885.88,0,302027.55,0,-675.50,0,103816.76,0,8416.00,0,-2859953.99,0,244071.56,-354398.24,0.0
53,固定资产报废损失,0,58544.58,0,-3024.61,0,0,0,15923.04,0,0,0,25430.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37391.30,0,0,0,-185.00,0,-185.00,0,0,0,222861.83,311363.92,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67266.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,1770923.98,0,-2119709.94,0,1355559.37,0,5711410.62,0,1831413.78,0,3283586.37,0,1206728.36,0,5715530.24,0,5211025.11,0,5070703.37,0,6204063.97,0,5404212.23,0,1740298.34,0,7239270.32,0,0,0,3962373.60,0,1360123.04,0,3804877.20,0,2062883.91,0,4524115.52,0,2025171.10,0,8743250.11,0,4172371.00,0,5328334.34,0,2753437.56,2287873.52,0.0
58,投资损失,0,-151278.50,0,0,0,0,0,0,0,0,0,-81525.82,0,0,0,-73306.68,0,0,0,-1522115.55,0,-1338934.95,0,-318774.17,0,0,0,0,0,0,0,-6519736.88,0,0,0,0,0,0,0,-138098.07,0,0,0,-4272.00,0,0,0,445781.44,0,-114857.79,-10000.00,0.0
59,递延所得税资产减少,0,-1988583.76,0,29104170.26,0,-3234413.82,0,898184.40,0,-531486.33,0,-881796.84,0,-1896950.62,0,-20056410.50,0,-3309663.03,0,-5999627.50,0,-2807576.74,0,-3149400.95,0,934175.26,0,-7309880.32,0,-282453.02,0,-1004198.00,0,-1706660.77,0,-776613.97,0,-183202.10,0,-732496.82,0,-311260.81,0,590799.96,0,-125516.00,0,-983255.43,0,1356633.78,-1261174.95,0.0
60,递延所得税负债增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,存货的减少,0,-44460364.00,0,-54499885.99,0,-13924873.01,0,-7162538.45,0,-9157177.38,0,19217726.55,0,20594850.56,0,77265440.30,0,-26403882.30,0,-9951540.73,0,-24243266.56,0,20286758.38,0,-4918318.06,0,-7343203.54,0,30007233.36,0,-44961488.25,0,-15916468.38,0,-43317014.55,0,-58944954.39,0,-59608760.16,0,-38619763.99,0,-78250421.39,0,-37386949.72,0,-23614566.42,0,-20495499.28,-5419889.12,0.0
62,经营性应收项目的减少,0,-2439943.03,0,-135915166.63,0,34243774.22,0,47189374.15,0,29375513.07,0,79369560.67,0,42918198.94,0,-110393575.15,0,-57286814.80,0,-34456566.43,0,-83771688.27,0,-189021963.97,0,-68983214.69,0,-111018686.96,0,-74148919.23,0,-162802054.45,0,-54365641.88,0,-65264038.98,0,-26543026.84,0,-25091167.47,0,-45209511.36,0,-18373136.65,0,-194945.04,0,-50886124.21,0,8550323.35,-8338479.27,0.0
