,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,7178630812.94,4941282803.01,3085596568.22,1269587639.61,6058820198.49,4137603919.63,2657062041.60,1102359136.67,5146025904.50,3581890968.82,2549821639.48,1038322554.60,4772272706.23,3245318393.82,2161427685.22,932902255.36,4096051669.15,2596297595.91,1735534559.64,664108465.19,2687805695.26,1718697726.84,1103322291.14,467681588.93,1810281131.54,1206437613.89,776022399.01,310743315.19,1597873966.98,1066082754.64,700724076.13,308452971.25,1474159382.28,1016447179.54,664395757.14,290208258.91,1247357746.23,774562486.26,472652130.11,212939605.07,1008807760.40,720902918.81,514966916.09,211331274.55,820080391.95,525088323.82,354781600.23,168947457.63,457695320.04,319221835.04,196391017.67,108931188.23,388689056.26,271760885.45,344192523.60,195653318.99,0.0
3,收到的税费返还,20382078.59,12066723.90,3648546.34,0,5657700.78,3843542.30,2485383.52,1353471.37,5363576.18,3637658.27,2605933.30,1781597.07,2979701.28,2973166.29,113912.42,110336.85,203844.30,166.09,0,0,245365.36,0,0,0,1101225.49,1972.80,0,0,294335.23,39179.91,39179.91,39179.91,129422.53,0,0,0,0,0,0,0,4194365.02,3769715.04,3574918.72,3574918.72,18824401.44,13416249.89,13161876.60,11458578.77,9771857.83,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,287353877.03,171720597.18,100478213.16,55997885.12,142474670.75,112740177.40,80207430.93,33199302.53,84933536.07,42706100.48,27217710.62,18065403.31,63994314.96,31625329.42,24746351.85,12775129.47,72193806.84,38487143.97,21811799.23,12810698.32,103363051.83,99128112.54,47585719.62,14180742.17,60184893.42,33557750.35,21220516.23,12700398.63,39082031.93,28971411.03,26055837.92,20609905.07,38720755.27,32461533.05,17236858.98,3685803.01,36102770.93,22172996.08,11378784.94,3537374.32,19690390.61,13808924.29,9172152.86,2383708.14,29059496.88,13134156.79,8387757.81,2061334.28,19192164.74,15272615.90,12813672.01,1600055.74,7023962.03,2308718.67,5313637.93,7393118.52,0.0
5,经营活动现金流入小计,7486366768.56,5125070124.09,3189723327.72,1325585524.73,6206952570.02,4254187639.33,2739754856.05,1136911910.57,5236323016.75,3628234727.57,2579645283.40,1058169554.98,4839246722.47,3279916889.53,2186287949.49,945787721.68,4168449320.29,2634784905.97,1757346358.87,676919163.51,2791414112.45,1817825839.38,1150908010.76,481862331.10,1871567250.45,1239997337.04,797242915.24,323443713.82,1637250334.14,1095093345.58,726819093.96,329102056.23,1513009560.08,1048908712.59,681632616.12,293894061.92,1283460517.16,796735482.34,484030915.05,216476979.39,1032692516.03,738481558.14,527713987.67,217289901.41,867964290.27,551638730.50,376331234.64,182467370.68,486659342.61,334494450.94,209204689.68,110531243.97,395713018.29,274069604.12,349506161.53,203046437.51,0.0
6,购买商品、接受劳务支付的现金,3966220630.95,2789841730.29,1703636727.72,711232349.93,3683405288.97,2832475925.77,1675654918.48,803650115.01,2734102514.54,2148824354.19,1453524131.69,739981335.53,2772520907.93,2027656471.37,1250981671.14,637515816.45,2010811484.62,1584371675.00,1005454675.39,485048494.86,1479550361.16,1099047808.19,716750322.70,318076332.58,833607673.99,607112692.67,426491508.44,186026409.75,823404793.75,699815534.53,531767731.25,230191490.51,913173768.77,721815504.03,470439303.66,235574939.61,651512490.67,519791690.30,340354153.79,176006551.97,486835048.21,369355945.73,238978032.54,102032434.17,448369314.86,372363492.71,261609307.57,131909081.09,227039126.46,156443785.11,121907121.11,87458875.90,224854124.71,179427947.41,161357239.24,96046204.79,0.0
7,支付给职工以及为职工支付的现金,2027027548.00,1346537458.07,970522705.89,477184425.07,1858109477.43,1206752310.67,857931209.91,460181443.76,1390141522.22,969367780.25,644195119.71,345740827.58,1258466991.00,906702611.80,615203355.22,327159522.91,1056615094.23,773351629.00,524759658.38,296593466.02,810947896.10,549462785.64,369398864.36,206878040.23,544911505.95,415854724.25,285597434.65,153967614.03,511434502.77,365997925.88,239807592.41,133254811.85,448441083.42,303708516.12,210544873.05,113456693.73,337242405.98,246105748.69,156292195.07,81231392.50,260946341.75,193747874.39,130311705.83,69268131.98,203236177.64,145004266.03,90367208.96,45142532.51,107324441.90,78889264.30,54743732.57,44171310.29,70898438.65,51182904.06,64214072.82,44870051.60,0.0
8,支付的各项税费,239825307.96,173594505.14,120878491.23,61058778.01,281293356.80,206136493.85,142792722.58,54037202.54,309884555.66,219273253.78,155098348.75,49302697.47,255637203.41,182224159.83,105514130.33,42830261.11,220417529.20,185275445.80,141343183.80,33237636.31,166710620.53,136108967.12,100564045.94,43447004.59,116022948.10,89506403.72,68535712.03,19824668.59,85996446.78,64702354.43,45516729.04,8690370.29,71456837.93,68282426.17,44916486.89,16994753.16,68596617.16,51986932.74,34790428.11,11539539.76,60549625.03,47404012.94,34872351.38,6444399.63,53329847.05,42229138.35,30479859.03,8604135.97,37421093.54,28874828.13,18117902.86,7789684.29,21330070.06,16036295.76,23342062.55,15587990.44,0.0
