,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,23592543166.17,12719554129.60,6354838683.30,41441413542.17,32230466273.87,18026454553.45,8227680568.78,37641768673.66,29013884880.18,19723369604.88,6411300951.84,35218375552.42,26063813769.60,17236612216.77,7517969398.04,52383657731.67,37142808497.52,23223994564.26,14028134293.75,51644747326.18,35037056353.09,27076358743.97,8528408121.88,40598746597.00,25805712148.29,15427919606.87,7346113788.71,35278562453.61,23697025912.21,15778633782.76,6829337724.22,39120726041.01,30971253030.26,20812711460.71,9357852169.57,14027053200.48,9411368013.96,5538646348.28,2373567852.06,11729980601.22,8449132456.44,5454140641.46,2530281809.30,18018398769.56,0.0
3,收到的税费返还,1126826320.72,686458013.57,230587104.73,2569324677.60,2009364404.30,803042923.20,430571020.56,1334468833.11,970657570.42,571003384.16,221632034.65,1679782354.63,1318434003.51,931144456.18,335232141.70,2008448670.09,1496261956.93,1018928162.58,377787937.26,2607185819.23,1859304775.33,958589351.91,457586088.47,2668576463.42,1692773459.92,748856487.48,392022070.80,3729021456.23,3284900330.25,2008090595.84,784868506.47,2547201717.26,2574926453.42,1813855597.01,957629313.67,21248554.88,25920553.48,23188211.39,9396127.73,287612335.43,208057615.21,166076417.33,79950005.77,237241926.51,0.0
4,收到的其他与经营活动有关的现金,2644523779.62,1798943076.41,806700637.44,4493123434.85,1926419660.48,1339073945.28,721240016.69,2545932263.12,3901139393.77,2625495574.29,722840005.11,3851006695.22,3805386562.35,3317319868.89,1859405825.28,4528598802.02,3576810114.21,2882772542.60,1016149989.16,5660115721.60,8940838517.09,2776201769.69,842306117.85,3162427609.57,5375142254.11,2448107691.34,504683067.02,2348380758.90,2897412372.72,1927401844.96,362855099.31,5258367079.55,3410964557.55,2457374368.51,944703766.92,393630229.28,204156436.26,153280204.89,185071817.83,302142779.10,258526458.50,149248256.82,154011650.11,227982719.90,0.0
5,经营活动现金流入小计,27363893266.51,15204955219.58,7392126425.47,48503861654.62,36166250338.65,20168571421.93,9379491606.03,41522169769.89,33885681844.37,22919868563.33,7355772991.60,40749164602.27,31187634335.46,21485076541.84,9712607365.02,58920705203.78,42215880568.66,27125695269.44,15422072220.17,59912048867.01,45837199645.51,30811149865.57,9828300328.20,46429750669.99,32873627862.32,18624883785.69,8242818926.53,41355964668.74,29879338615.18,19714126223.56,7977061330.00,46926294837.82,36957144041.23,25083941426.23,11260185250.16,14441931984.64,9641445003.70,5715114764.56,2568035797.62,12319735715.75,8915716530.15,5769465315.61,2764243465.18,18483623415.97,0.0
6,购买商品、接受劳务支付的现金,26135165339.00,17353912153.70,7598831453.40,39091439459.77,22104202332.09,14971075911.79,6637979415.69,34459353662.20,24415696858.07,17694569119.61,6008620156.96,35348598193.60,26195248606.62,18925523611.66,10170554231.26,49203193603.18,37021654650.86,23416946109.18,10729434603.01,46884807199.29,37353958670.79,25386163356.10,9882093772.18,39558879265.46,28172691060.06,18511320856.05,8486800680.35,40058432745.64,31877687157.28,20686807043.12,9844131592.74,48880354146.29,35136328117.31,24559260052.51,12304512775.11,11672546940.20,8196671896.65,5261321976.53,2445713741.71,9479108430.30,6940661099.60,4508872842.95,2362423139.34,12383842605.52,0.0
7,支付给职工以及为职工支付的现金,3663469469.15,2183285017.59,1168438143.74,4849449123.85,3275360365.01,2264405170.01,1139165072.19,4535546599.06,3226822096.93,2245047294.69,1194730941.04,5150303392.87,3725550682.96,2709500002.27,1635514992.17,5996449183.52,4463686272.02,3014506860.54,1619347021.10,5668047668.88,4050047301.43,2640532395.97,1373565198.71,4854809498.32,3477513925.41,2185903061.12,1191185274.05,4797703858.79,3549828366.34,2334757502.14,1225060897.67,4067166381.19,2477778006.02,1633311441.10,833017604.37,1916162789.60,1301979127.87,837563917.51,450076368.47,1623467954.99,1347301922.53,697150012.31,351152354.36,1552758856.12,0.0
8,支付的各项税费,757064725.59,679892797.97,455692515.78,1470481081.97,1271290927.74,867029785.44,473132740.73,1182357212.26,1069215345.62,806891884.75,471124468.09,1206653773.72,1067502193.09,869238495.76,570317488.97,1720896914.93,1381978525.88,1008204217.78,615066468.87,2488969980.31,2007662052.31,1332068607.51,566391438.06,1521414498.70,1097616052.33,876375149.03,435524500.01,2084818048.62,1765653612.05,1239585613.53,419497536.27,2662526687.34,2127804857.67,1617639762.06,822163915.86,1419337743.06,1162697920.05,848611544.82,357596530.24,1336382219.32,973529588.12,647379290.27,311062928.40,1235120314.28,0.0
