,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010930,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,136719687.17,85864800.34,39657338.99,211757722.15,142670905.35,80647959.81,40193413.49,223855144.67,144091583.93,94879873.62,38929306.10,196639071.98,129120495.43,74474237.45,32769193.00,160592130.12,100142852.54,65067757.91,31936258.80,210023159.73,154587652.38,107667383.13,54747721.96,263663923.82,181443157.06,113110121.60,50654900.05,197896743.18,163027183.02,101458391.79,42765442.30,202153540.00,157878416.54,104217581.78,50958950.98,196134353.22,14226846.26,87194098.05,40819639.07,147900458.17,103500340.83,64551072.37,31499187.39,240319928.87,156288048.68,112746358.95,43946714.85,252272181.05,169997170.51,101110244.37,52204078.42,269383033.99,233478960.25,156868324.78,66608197.81,201447257.07,180483448.19,104445579.21,53799605.52,180490668.03,137772068.52,81656709.84,39327064.14,107976166.91,81221089.82,49829516.60,19991212.62,85931420.28,37366087.09,85750618.09,61743915.42,71404898.37,0.0
3,收到的税费返还,639029.96,320401.93,120241.94,1963065.41,2971080.61,969646.51,533723.68,2016565.76,1275832.41,986217.46,547337.45,1876715.17,730918.63,658153.33,436300.89,1513222.71,1137222.71,837182.10,758347.84,1500320.69,1342875.06,583316.37,208611.54,1703414.90,2607482.08,2050299.95,634803.37,768528.66,747766.43,617873.98,617873.98,2838768.80,2488153.48,2067450.81,863593.31,1397625.77,0,285122.32,0,1084002.52,711611.36,674801.32,0,842801.31,2422718.30,681182.11,308852.57,1971301.39,2924484.15,1422577.08,264324.30,6485951.44,4374583.93,3053253.19,951204.34,6246260.50,2081614.10,490816.50,0,5389970.85,2505753.73,2505753.73,0,7680650.20,7453650.20,7453650.20,7453650.20,6265703.22,6265703.22,4860513.31,4860513.31,2718123.79,0.0
4,收到的其他与经营活动有关的现金,9782712.68,9248211.82,8683685.24,18491854.89,16154983.56,12013630.27,554775946.22,16129673.31,7369784.02,4411353.91,7138643.39,27959819.82,7212474.92,7948206.15,4696177.97,22384091.90,18078376.79,159124400.84,44923850.61,33210161.45,30756280.12,26569619.71,20222057.28,60994400.97,17350729.30,12691817.97,5964659.45,34408166.35,15576609.57,11153145.19,41415935.06,6885348.51,23035848.25,2018304.63,79210781.27,24821205.45,16275386.40,5693508.82,322994.88,2723367.70,2059351.43,2566379.98,332692.22,3348506.25,10096389.87,3374771.43,1796247.09,25163813.43,20392825.83,6352232.36,13453904.52,24622129.98,10369021.35,5385905.16,6437646.35,359237.46,9651105.31,5059508.60,407038.21,71127.07,926749.82,587521.83,1468629.96,30289635.59,989619.12,770259.23,309881.32,21090.00,332388.93,379140.92,177621.49,8598081.66,0.0
5,经营活动现金流入小计,147141429.81,95433414.09,48461266.17,232212642.45,161796969.52,93631236.59,595503083.39,242001383.74,152737200.36,100277444.99,46615286.94,226475606.97,137063888.98,83080596.93,37901671.86,184489444.73,119358452.04,225029340.85,77618457.25,244733641.87,186686807.56,134820319.21,75178390.78,326361739.69,201401368.44,127852239.52,57254362.87,233073438.19,179351559.02,113229410.96,84799251.34,211877657.31,183402418.27,108303337.22,131033325.56,222353184.44,30502232.66,93172729.19,41142633.95,151707828.39,106271303.62,67792253.67,31831879.61,244511236.43,168807156.85,116802312.49,46051814.51,279407295.87,193314480.49,108885053.81,65922307.24,300491115.41,248222565.53,165307483.13,73997047.77,208052755.03,192216167.60,109995904.31,54206643.73,185951765.95,141204572.07,84749985.40,43995694.10,145946452.70,89664359.14,67553707.22,27754744.14,92218213.50,43964179.24,90990272.32,66782050.22,82721103.82,0.0
6,购买商品、接受劳务支付的现金,79280872.60,46954867.59,21553318.72,121797363.59,100209436.29,64218721.63,46632717.16,135854819.57,102114721.97,64230651.30,23702354.64,106661029.82,56741936.20,28145855.84,19477576.00,92165951.01,122561650.31,45314673.77,21157360.97,188225299.20,158481580.12,96625655.35,61728965.23,179719507.21,102511464.73,75161553.89,23117511.98,126125909.68,93337414.04,65950269.04,25893486.60,168241979.95,121327415.12,76715432.26,21641236.25,134012329.98,10371274.32,60148180.62,20986984.47,63472188.78,35961205.50,22059829.64,12202314.11,144544530.87,71770902.79,56223047.13,28635404.78,162224517.50,104457476.81,65746932.65,36076986.43,209174708.76,159003737.84,115969994.89,53890120.37,147815829.03,146091755.54,75141506.73,41106343.39,113551223.87,69761751.01,51355250.60,35126668.01,48507742.24,44888513.70,26695197.20,11161991.22,34775477.26,17106457.50,40971653.01,30889929.73,37373096.08,0.0
7,支付给职工以及为职工支付的现金,52375193.70,37491948.33,19414640.01,67036749.14,53215479.86,37007024.53,22999387.08,60455177.73,45798200.63,32476063.55,19427856.35,63094882.54,48227254.87,32332953.17,19198298.31,64385349.39,50029285.11,34525369.81,20260014.42,70030751.77,53501342.46,36957302.00,22376018.92,64504349.73,48850600.27,33204980.67,19208806.31,64003231.77,47970348.34,34410910.31,18246450.99,56764410.13,40621187.06,26075291.43,13377720.41,49219215.42,3560342.77,23418559.07,13476829.45,40803197.42,28558943.97,20106772.57,12529586.30,41509925.47,31430289.74,21505272.28,6109436.51,42224594.80,31636706.37,21640848.41,10295900.76,43358790.66,27749012.25,19025954.22,10959685.06,31535860.53,21883862.83,14320313.38,8409869.76,25288689.90,18020900.76,11487363.68,6039444.72,20013231.53,14528732.17,10107895.94,4600028.25,12019276.52,6683578.88,10407946.71,8872126.99,10586717.13,0.0
8,支付的各项税费,13369634.53,8902052.22,3711073.73,15093583.55,15915256.96,13058210.49,5683015.57,20627205.23,15267485.30,10446467.16,4684641.13,23224533.81,15065051.11,9931437.81,4720485.69,14788501.46,12334143.65,9395561.00,4789307.84,15953288.03,11091994.45,8064945.90,4492103.59,14566000.23,12755413.29,8149304.98,5204116.83,19501158.05,20604796.77,9864247.49,3819065.04,11497612.67,9074362.17,6236933.37,3249470.67,8548275.18,239663.72,5994619.56,2586226.29,12411448.74,8067201.97,7098719.95,3277582.06,8608227.35,8380834.36,5434432.78,2094657.91,13044776.92,9809769.45,7618318.77,4035620.15,13802132.65,7179941.83,3877560.86,2237921.63,14319091.90,12213802.37,8776944.56,3721253.96,18970152.08,13406478.76,7114943.72,468845.40,11820480.19,8814679.38,6983973.95,3835035.92,21099332.47,9105843.31,26904904.76,17867106.52,15365138.24,0.0
