13,收回投资所收到的现金,500000.00,500000.00,0,100000000.00,100000000.00,100000000.00,0,54281597.00,50000000.00,0,0,53791028.00,300000.00,300000.00,0,500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,25000000.00,25000000.00,0,0,0,0,0,120000000.00,80023013.60,20000000.00,0,0,0,0,0,0,0,0,0,6364179.51,6364179.51,6364179.51,15100000.00,5000000.00,0,0.0
14,取得投资收益所收到的现金,775214.28,748750.42,23260.65,127290.18,95521.76,71991.24,18649.88,80608.76,4341036.66,39954.21,20144.35,86930.70,65621.35,43183.94,20726.49,24860.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,157534.24,53082.19,0,0,0,0,0,249917.20,179177.60,54246.40,0,0,0,0,0,0,0,0,0,0,0,0,608971.06,322064.59,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,0,0,23325.00,23325.00,0,0,91000.00,0,0,0,0,0,0,0,80000.00,0,0,0,0,1304287.00,834930.00,431000.00,157566.17,10560.00,10560.00,10560.00,125022.22,147967.00,125878.00,0,54281.65,8560.00,0,0,93278.61,93278.61,93278.61,0,197758.87,0,0,0,0,1360.00,1360.00,1310.00,0,31000.00,31000.00,31000.00,9743.00,11483.00,7000.00,292320.00,246100.00,130970.00,0.0
16,处置子公司及其他营业单位收到的现金净额,42346923.32,41907803.03,41907803.03,18402484.33,21000000.00,21000000.00,0,79809427.87,10242179.74,0,0,2805000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97872.29,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,13000000.00,23000000.00,16820903.33,15057302.29,0,7000000.00,10000.00,700000.00,0,4000000.00,0,0,0,7000000.00,0,0,0,0,0,0,0,150425817.91,43494646.25,36156087.01,5166514.23,109718983.40,112439011.22,51154617.38,30973599.83,147657575.40,147514796.96,147410921.61,775884.23,86209901.31,41534462.67,41534462.67,0,100903450.00,198801344.23,101015625.23,103479174.40,186466228.31,187134074.00,183487099.58,181665524.90,135380680.65,4162267.48,2923830.06,623988.20,309595346.34,0,0,0,1875856.68,0,0,3750000.00,0,297216.66,0.0
18,投资活动现金流入小计,43622137.60,43156553.45,54931063.68,141529774.51,137916425.09,136129293.53,18649.88,141194958.63,64616541.40,739954.21,20144.35,60773958.70,365621.35,343183.94,20726.49,7524860.06,0.00,0.00,0.00,80000.00,0.00,0.00,0.00,150425817.91,44798933.25,36991017.01,5597514.23,109876549.57,112449571.22,51165177.38,30984159.83,147782597.62,147662763.96,147536799.61,775884.23,86264182.96,66700556.91,66587544.86,0,100996728.61,198894622.84,101108903.84,103479174.40,306913904.38,267336265.20,203541345.98,181665524.90,135380680.65,4163627.48,2925190.06,625298.20,309693218.63,31000.00,31000.00,31000.00,8249779.19,6375662.51,6371179.51,19751291.06,5568164.59,428186.66,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,2422747.98,1737211.03,1055494.36,7831845.96,3439187.93,2187821.62,350445.30,15904590.04,12644110.72,5267018.30,1099967.07,14204931.06,12729728.30,10999096.15,1284283.86,13625514.47,4482421.29,1563453.72,689036.25,7370956.72,4297058.40,2366817.69,794937.23,4269309.26,11672766.85,7710744.91,3729676.57,11578826.27,4970657.02,3363788.66,769117.55,31413117.53,29640949.02,22667489.17,14869343.46,58381420.51,28855075.17,19180999.52,14883535.86,44810120.56,34276448.57,27473185.73,14441059.72,145644886.36,109274773.07,74122672.70,28452317.67,40373534.55,11091526.39,4629646.87,2683519.23,15965074.86,7733332.45,1500202.00,150812.00,9948504.59,9492255.59,8327695.59,19661203.12,7571162.32,18827522.33,0.0
20,投资所支付的现金,0,0,0,26840434.92,20339187.06,19893843.46,19113120.00,33500000.00,33500000.00,0,117600000.00,101360000.00,100000000.00,100000000.00,100000000.00,134950000.00,78510000.00,77560000.00,19037352.27,108000000.00,108000000.00,108000000.00,0,0,0,0,0,0,0,0,0,4996353.60,4996353.60,0.00,0,0,25000000.00,25000000.00,25000000.00,80537003.52,2537003.52,2537003.52,0,120000000.00,100000000.00,20000000.00,0,0,0,0,15480000.00,316000.00,6155496.00,6155496.00,111101.03,7000000.00,7000000.00,7000000.00,10100000.00,10100000.00,8750000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,2774706.35,2188802.55,0,0,0,0,0,117600000.00,117631462.67,117590962.67,0,0,0,0,0,111065014.95,0,0,10962647.73,10962647.73,0,0,20000000.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,8000000.00,8326179.13,0,0,0,15000000.00,10000000.00,10000000.00,0,2500000.00,0,0,0,15500000.00,48000000.00,48000000.00,0,0,0,690000.00,0,0,30000000.00,30000000.00,5000000.00,102038000.00,120420000.00,90000000.00,50000000.00,45800000.00,120800000.00,126800000.00,6800000.00,145000000.00,46541630.90,46541630.90,0,85716047.77,124856416.16,98297472.16,899785.98,100007289.46,40911998.08,40911998.08,90000000.00,212065460.90,30954203.73,30954203.73,13415667.73,110000000.00,708486.95,0,0,320282768.78,0,0,0,0,0,0.0
23,投资活动现金流出小计,5197454.33,3926013.58,9055494.36,42998460.01,23778374.99,22081665.08,19463565.30,182004590.04,173775573.39,132857980.97,118699967.07,118064931.06,112729728.30,110999096.15,101284283.86,275140529.42,130992421.29,127123453.72,30689036.25,126333604.45,112297058.40,111056817.69,20794937.23,4269309.26,41672766.85,37710744.91,8729676.57,113616826.27,125390657.02,93363788.66,50769117.55,82209471.13,155437302.62,149467489.17,21669343.46,203381420.51,100396706.07,90722630.42,39883535.86,211063171.85,161669868.25,128307661.41,15340845.70,365652175.82,250186771.15,135034670.78,118452317.67,252438995.45,42045730.12,35583850.60,31579186.96,126281074.86,14597315.40,7655698.00,261913.03,337231273.37,16492255.59,15327695.59,29761203.12,17671162.32,27577522.33,0.0
24,投资活动产生的现金流量净额,38424683.27,39230539.87,45875569.32,98531314.50,114138050.10,114047628.45,-19444915.42,-40809631.41,-109159031.99,-132118026.76,-118679822.72,-57290972.36,-112364106.95,-110655912.21,-101263557.37,-267615669.36,-130992421.29,-127123453.72,-30689036.25,-126253604.45,-112297058.40,-111056817.69,-20794937.23,146156508.65,3126166.40,-719727.90,-3132162.34,-3740276.70,-12941085.80,-42198611.28,-19784957.72,65573126.49,-7774538.66,-1930689.56,-20893459.23,-117117237.55,-33696149.16,-24135085.56,-39883535.86,-110066443.24,37224754.59,-27198757.57,88138328.70,-58738271.44,17149494.05,68506675.20,63213207.23,-117058314.80,-37882102.64,-32658660.54,-30953888.76,183412143.77,-14566315.40,-7624698.00,-230913.03,-328981494.18,-10116593.08,-8956516.08,-10009912.06,-12102997.73,-27149335.67,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,1291499.84,307828.46,0,0,0,0,0,723999979.86,0,0,0,15272970.87,3347356.67,0,0,6499603.20,7950000.00,7000000.00,4000000.00,799995300.00,799995300.00,799995300.00,799995300.00,1960000.00,0,0,0,56000000.70,0,0,0,0,0,0.00,0,23789694.80,23789694.80,0,0,0,0,0,0,56012817.09,56462976.87,56430000.00,25200000.00,60024523.85,18584523.85,18584523.85,0,11831018.20,17986514.20,0,0,424932555.86,424932555.86,424932555.86,560717.76,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,1291499.84,0,0,0,0,0,0,0,0,0,0,15272970.87,3347351.67,0,0,6499603.20,7950000.00,0,0,0,0,0,0,1960000.00,0,0,0,56000000.70,0,0,0,0,0,0.00,0,23789694.80,0,0,0,0,0,0,0,56012817.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,2133886578.87,1365628568.08,690829548.76,2522348947.71,1860388247.33,905724087.80,445199275.20,2093379488.50,1966913634.36,1068649134.42,229090610.42,2786151491.23,2279844654.93,1775193137.83,468260408.89,1728263000.00,1465287000.00,1160287000.00,513787000.00,788461000.00,700000000.00,550000000.00,320000000.00,799900000.00,55432451.69,56173705.96,23604903.98,62853000.00,62853000.00,62853000.00,31459500.00,96010500.00,32495000.00,32495000.00,0,121871200.00,88490200.00,54615200.00,54610400.00,63663400.00,108306810.12,58306810.12,0,185222260.10,135222260.10,64912260.10,64004760.10,210900000.00,157950000.00,65450000.00,23100000.00,273700000.00,175238526.00,92288526.00,16000000.00,129839000.00,99314512.35,99240000.00,146754000.00,119875879.00,115700000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,656950000.00,660000000.00,50000000.00,50000000.00,943300000.00,148500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,234465492.74,115012766.34,19406207.04,170768610.42,87555136.20,62024061.91,10188300.28,54241742.47,71613587.90,39742678.78,0,271300265.53,2.62,2.62,2.60,6500049.85,81477169.85,81477169.85,49.85,57634380.92,0,0,0,39042600.00,0,0,0,300000.00,0,0,0,150000.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17799936.00,17799936.00,0,0,6149848.70,6125389.02,0,0,0,0,0,1350000.00,0,0.0
31,筹资活动现金流入小计,2369643571.45,1480949162.88,710235755.80,2693117558.13,1947943383.53,967748149.71,455387575.48,3528571210.83,2698527222.26,1158391813.20,279090610.42,4016024727.63,2431692014.22,1775193140.45,468260411.49,1741262653.05,1554714169.85,1248764169.85,517787049.85,1646090680.92,1499995300.00,1349995300.00,1119995300.00,840902600.00,55432451.69,56173705.96,23604903.98,119153000.70,62853000.00,62853000.00,31459500.00,96160500.00,32495000.00,32495000.00,0.00,145660894.80,112279894.80,54615200.00,54610400.00,63663400.00,108306810.12,58306810.12,0,241235077.19,191685236.97,121342260.10,89204760.10,270924523.85,194334459.85,101834459.85,23100000.00,285531018.20,199374888.90,98413915.02,16000000.00,554771555.86,524247068.21,524172555.86,147314717.76,121225879.00,115700000.00,0.0
32,偿还债务支付的现金,2281170888.25,1114097261.60,314439073.15,2013703635.58,1809928545.60,837236918.00,65000000.00,2235221766.75,1483278711.94,898217048.04,168641277.28,2579142730.32,1465218730.32,961342730.32,253327541.22,1422303427.27,1019863888.49,822217868.98,462688921.84,670961000.00,436000000.00,380000000.00,150000000.00,480000000.00,56946296.50,33743712.50,33743712.50,167076062.50,70065612.50,67686275.00,33916962.50,71169275.00,37047700.00,2491792.33,0,45696330.34,0,0,0,151407305.81,124283922.56,124283922.56,58370215.63,139140000.00,84625000.00,0,0,196100000.00,143150000.00,65450000.00,23100000.00,191714425.00,90850000.00,0,0,225616000.00,181230000.00,67210000.00,122601999.99,108229595.89,91837462.00,0.0
33,分配股利、利润或偿付利息所支付的现金,199293997.30,94442892.17,46907435.28,196886288.50,174765962.38,46220184.00,20892403.64,237916784.50,135446624.02,79052876.33,11374897.34,181902234.45,154414827.19,131136590.07,20597325.15,79745665.65,57708713.00,36792093.06,16968277.22,62136141.27,44051815.96,27608562.59,11768292.56,34156350.06,459953.74,142871.16,129792.57,2981916.93,1932605.77,1313724.00,680284.97,1710542.59,1001739.20,617702.62,0,1135889.54,1653598.63,771598.63,0,32380851.61,27962448.72,11705610.65,467581.88,22867127.07,19713108.49,13342064.36,1382036.20,19443172.10,9750208.74,7366238.80,1692052.74,69086821.81,42542138.76,23080105.36,0,72656128.35,72611923.74,71372718.38,1910332.88,1104570.01,30036024.38,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,504645249.34,575915912.63,290517556.80,635203790.83,338998336.99,194775888.12,118722572.21,173843285.01,273712290.65,187826744.18,0,290724511.35,0,0,0,39066487.50,106477120.00,106477120.00,0,33690000.00,33690000.00,33690000.00,28990000.00,10000000.00,0,450000.00,0,450000.00,0,0,0,300000.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144467.28,84000.00,0,4218000.00,4217000.00,4217000.00,0,0,0,0.0
36,筹资活动现金流出小计,2985110134.89,1784456066.40,651864065.23,2845793714.91,2323692844.97,1078232990.12,204614975.85,2646981836.26,1892437626.61,1165096668.55,180016174.62,3051769476.12,1619633557.51,1092479320.39,273924866.37,1541115580.42,1184049721.49,965487082.04,479657199.06,766787141.27,513741815.96,441298562.59,190758292.56,524156350.06,57406250.24,34336583.66,33873505.07,170507979.43,71998218.27,68999999.00,34597247.47,73179817.59,38049439.20,3109494.95,0.00,46832219.88,1653598.63,771598.63,0,183788157.42,152246371.28,135989533.21,58837797.51,162007127.07,104338108.49,13342064.36,1382036.20,215543172.10,152900208.74,72816238.80,24792052.74,260801246.81,133536606.04,23164105.36,0,302490128.35,258058923.74,142799718.38,124512332.87,109334165.90,121873486.38,0.0
37,筹资活动产生的现金流量净额,-615466563.44,-303506903.52,58371690.57,-152676156.78,-375749461.44,-110484840.41,250772599.63,881589374.57,806089595.65,-6704855.35,99074435.80,964255251.51,812058456.71,682713820.06,194335545.12,200147072.63,370664448.36,283277087.81,38129850.79,879303539.65,986253484.04,908696737.41,929237007.44,316746249.94,-1973798.55,21837122.30,-10268601.09,-51354978.73,-9145218.27,-6146999.00,-3137747.47,22980682.41,-5554439.20,29385505.05,0.00,98828674.92,110626296.17,53843601.37,54610400.00,-120124757.42,-43939561.16,-77682723.09,-58837797.51,79227950.12,87347128.48,108000195.74,87822723.90,55381351.75,41434251.11,29018221.05,-1692052.74,24729771.39,65838282.86,75249809.66,16000000.00,252281427.51,266188144.47,381372837.48,22802384.89,11891713.10,-6173486.38,0.0
38,四、汇率变动对现金及现金等价物的影响,87416.05,-427243.62,-716828.37,3492785.36,3347785.92,-1802105.68,-6189164.72,-11843057.78,-3527965.04,-2712694.03,-358523.57,6978276.04,4166975.74,3175551.33,-295648.60,-620710.04,-541383.22,-55337.59,0,0,0,0,0,0,-1506248.37,-6571937.68,-2244079.41,-872460.05,1437121.95,980442.20,387844.01,-7110309.15,716578.54,451956.60,-853231.03,-7119792.39,-1828130.26,-953552.95,-452766.94,-765415.04,-249099.23,-187112.69,394315.20,-4751729.14,-6204070.78,-6442297.50,-3466603.88,-7368676.11,-1111577.32,-540413.66,-1865520.75,-3161927.22,-190414.48,-803548.28,33598.04,-1816314.65,183087.87,215166.22,1553696.53,491162.34,1057566.87,0.0
39,五、现金及现金等价物净增加额,-413280948.52,-221096030.80,-240723851.59,-850004486.56,-846791849.88,-546404820.23,-474474677.93,432220127.24,-6196183.36,-576996783.69,-458475711.48,344599046.78,-281359132.13,-10854817.30,-252123262.13,276281635.76,-24075207.06,-146744835.40,-128537827.84,14404928.28,161373991.34,396287474.10,458503549.06,14306663.48,42187043.60,45804503.02,14835716.09,-83951272.36,-39865415.69,-69847843.84,-18217711.08,42511112.34,-20474979.72,14419492.92,-48841024.32,-7597655.74,113800741.49,50124047.27,65672930.04,-183392146.27,-18601466.31,-64698561.31,40672794.79,-33310578.79,31586491.13,160466765.15,111246672.95,67370490.14,72043622.69,45693516.00,-47693945.92,159995108.95,-37163514.98,-11586867.79,-54040113.58,20767759.01,298518500.37,421697536.44,99310327.99,42611326.86,-16337851.98,0.0
40,加:期初现金及现金等价物余额,690791082.82,690791082.82,690791082.82,1540795569.38,1540792768.34,1540795569.38,1540795569.38,1108575442.14,1108575442.14,1108575442.14,1108575442.14,763976395.36,763976395.36,763976395.36,763976395.36,487694759.60,494883228.76,494883228.76,487694759.60,473289831.32,473289831.32,473289831.32,473289831.32,458983167.84,150665460.94,150215460.94,150215460.94,234166733.30,234466733.30,234166733.30,234466733.30,191655620.96,191805620.96,191805620.96,236805620.96,199403276.70,199403276.70,199403276.70,284046852.31,382795422.97,382795422.97,382795422.97,382795422.97,416106001.76,416106001.76,416106001.76,416106001.76,348735511.62,458735511.62,458735511.62,458735511.62,188740402.67,488740402.67,488740402.67,488740402.67,167972643.66,167972643.66,167972643.66,68662315.67,68662315.67,85000167.65,0.0
41,六、期末现金及现金等价物余额,277510134.30,469695052.02,450067231.23,690791082.82,694000918.46,994390749.15,1066320891.45,1540795569.38,1102379258.78,531578658.45,650099730.66,1108575442.14,482617263.23,753121578.06,511853133.23,763976395.36,470808021.70,348138393.36,359156931.76,487694759.60,634663822.66,869577305.42,931793380.38,473289831.32,192852504.54,196019963.96,165051177.03,150215460.94,194601317.61,164318889.46,216249022.22,234166733.30,171330641.24,206225113.88,187964596.64,191805620.96,313204018.19,249527323.97,349719782.35,199403276.70,364193956.66,318096861.66,423468217.76,382795422.97,447692492.89,576572766.91,527352674.71,416106001.76,530779134.31,504429027.62,411041565.70,348735511.62,451576887.69,477153534.88,434700289.09,188740402.67,466491144.03,589670180.10,167972643.66,111273642.53,68662315.67,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,0,196784791.23,0,272347465.28,0,195863602.94,0,384314365.10,0,202875681.02,0,420796567.83,0,192823035.24,0,376808558.29,0,173628711.32,0,272954954.56,0,118446035.34,0,219834226.05,0,-13716899.37,0,-77955012.11,0,-26160960.00,0,-130659065.46,0,-50725151.55,0,-21122496.74,0,11074650.31,0,58452018.90,0,8035493.90,0,26209393.83,0,12113074.67,0,51657607.89,0,25834603.47,0,32261390.78,0,26898430.87,0,53326230.66,53134532.61,35701118.65,85892316.86,60042618.80,69551497.60,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2854123.41,0,907530.40,-2726422.06,-3390892.69,12027832.17,0,1124108.81,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
