,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,332827558.19,172780935.44,53807644.21,483636487.28,377295680.80,195789877.09,57041547.02,561057178.54,433734192.25,233539942.30,68724730.68,611274415.85,470738816.79,242794054.71,90714796.87,670777345.55,503221925.98,243944156.96,69333075.87,484917726.94,349443947.27,168336030.68,48515854.29,499568385.31,365393087.11,204293174.75,72863304.31,681954541.14,475144650.52,236131348.54,54955082.43,557578538.22,384277382.04,177098385.13,7657986.64,96248211.98,71408043.42,40636370.10,10596037.28,89452116.23,69273875.92,31048601.05,7503717.55,87852566.09,67168427.27,38188980.82,9577925.85,163083825.00,120562412.51,66419474.09,18901222.44,167162515.82,124800608.30,64410349.27,16423618.44,143005413.09,103822466.81,57072974.72,16656073.96,122520285.88,84983209.15,42342883.10,9472696.69,87881134.57,70102540.35,39561740.14,19104618.98,79018092.12,41454094.55,58312732.00,8422494.65,35197172.51,8137586.46,47804348.95,91136246.34,0.0
3,收到的税费返还,0,0,0,500000.00,0,0,0,950000.00,0,0,0,600000.00,0,0,0,431000.00,431000.00,0,0,345000.00,0,0,0,383000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,74556298.20,866928.33,386452.14,67169567.40,52471612.09,1209198.55,139088.58,31283228.85,17186409.62,11590230.49,15821420.24,9329185.74,5824393.99,1889593.82,253510.23,10017927.27,655081.45,333815.91,120328.96,2613340.02,1497874.58,586211.49,768282.27,3264421.65,2590826.10,1040201.70,924500.97,4483542.69,2870221.02,2755842.91,1622487.64,5679538.62,395197.33,293724.42,145497.54,1367494.70,1725875.26,1515305.12,214597.82,3512688.10,3306865.05,2606005.40,4813312.44,380661.38,985168.85,396770.00,11181092.76,1012147.06,1267887.21,3074256.44,4666055.74,1985366.44,2187588.25,1066136.84,3627850.55,236826.09,2395773.53,3434972.13,2479992.13,1225535.40,28650237.68,25436375.82,4368457.94,24215193.01,10017614.83,3617799.85,1481574.70,6735927.35,22952246.75,120935042.98,18552146.59,58298511.22,18335437.70,13614944.75,1716280.86,0.0
5,经营活动现金流入小计,407383856.39,173647863.77,54194096.35,551306054.68,429767292.89,196999075.64,57180635.60,593290407.39,450920601.87,245130172.79,84546150.92,621203601.59,476563210.78,244683648.53,90968307.10,681226272.82,504308007.43,244277972.87,69453404.83,487876066.96,350941821.85,168922242.17,49284136.56,503215806.96,367983913.21,205333376.45,73787805.28,686438083.83,478014871.54,238887191.45,56577570.07,563258076.84,384672579.37,177392109.55,7803484.18,97615706.68,73133918.68,42151675.22,10810635.10,92964804.33,72580740.97,33654606.45,12317029.99,88233227.47,68153596.12,38585750.82,20759018.61,164095972.06,121830299.72,69493730.53,23567278.18,169147882.26,126988196.55,65476486.11,20051468.99,143242239.18,106218240.34,60507946.85,19136066.09,123745821.28,113633446.83,67779258.92,13841154.63,112096327.58,80120155.18,43179539.99,20586193.68,85754019.47,64406341.30,179247774.98,26974641.24,93495683.73,26473024.16,61419293.70,92852527.20,0.0
6,购买商品、接受劳务支付的现金,134872411.43,61685372.43,25322975.32,174897970.14,131126021.33,79638400.01,25529921.60,217109744.18,147544967.73,75940035.55,23796623.23,204412138.68,164595397.52,95814253.36,47972913.80,224315621.53,153532011.45,76347846.28,29243458.10,206785894.50,142238269.24,66802028.15,24548505.94,264476758.19,187455903.19,115155107.01,54765010.42,398706347.74,259143206.95,128621992.04,34055046.55,286858225.72,181064897.73,74005785.45,1549964.03,13252680.66,8027214.40,3770968.08,1369651.48,15461599.17,12106903.03,5631266.12,1986225.63,19993285.60,9108322.59,5489421.87,1695964.23,56657921.00,39014985.98,19880498.30,7680803.36,54149639.55,46601565.64,20960886.82,4353466.26,46570872.30,29258325.51,13715793.20,3167840.24,41734875.11,29510933.36,18411021.74,5035091.41,18489570.01,10890663.72,9476433.55,4478414.64,17526524.20,5139027.12,18976357.05,3834934.15,24318007.17,4288422.84,45678858.37,45262530.81,0.0
7,支付给职工以及为职工支付的现金,57580810.64,58427676.70,37264179.45,104753890.02,80829097.75,57888802.27,35908600.87,113523153.34,87490511.92,64606801.25,41015782.48,106278568.05,80981770.14,59155698.01,37736376.35,86808539.15,65197985.28,45126195.28,25258533.42,65981081.93,48920253.92,34732411.71,19963559.29,53484371.35,41084305.39,30384533.50,19579627.31,61663410.56,34830033.52,23981188.50,15237802.84,56096342.51,28942868.26,20572282.72,7237508.22,18072680.31,16508792.39,11664124.61,5524000.90,26365631.39,18498931.81,10605032.37,4588104.09,24472153.90,16754453.01,10560701.80,4586181.24,26014568.42,19190677.59,11167585.99,4768437.00,22415934.95,15443348.24,9614894.61,4087785.77,23166238.74,16542809.34,9650978.60,4294267.75,14664049.06,9759156.10,5058033.64,1718728.27,8291038.05,5530017.09,3284346.21,1938566.54,8151789.99,2222983.91,2901527.89,5027575.35,5575024.39,1966696.36,2152571.07,1732348.28,0.0
8,支付的各项税费,41042168.27,26370272.87,13273947.02,76146028.39,68348382.71,21139952.38,26191214.15,66243312.88,66228767.57,29665223.37,6824072.27,114604932.94,78095864.22,44259104.82,13697430.19,118419538.63,77183402.99,40393894.44,9974448.98,63487073.61,39482925.15,18489670.15,5006626.68,61715591.99,43812693.57,30162588.10,9314896.02,71639083.90,53544720.21,34851390.88,17244633.96,54353112.91,34063051.85,24188783.59,1037438.87,19862738.15,8744071.53,7545577.50,1197613.35,8875836.64,4788769.67,2187112.20,650889.55,12929338.01,11526089.89,6667430.68,708623.18,16610555.90,15560870.00,11798029.34,2707188.18,14283043.94,10460174.19,5201521.31,1138397.55,12760886.99,6619585.54,3946000.51,1583673.66,6343479.18,2923591.89,1245012.45,307657.36,5081264.07,3199870.35,2894926.21,2189832.88,5849880.46,1689447.65,64594.31,1065042.88,1958879.61,282619.29,1950226.45,9960040.04,0.0
