,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,处置交易性金融资产净增加额,0,0,0,35082891477.91,0,0,0,0,15703664340.62,16364036724.60,25711379228.20,0,0,15879784977.03,12018880116.07,0,0,0,0,0,0,0,30219549174.39,19267443880.26,14957582629.61,-21759666359.97,7186496632.17,0,0,-5984668107.35,0,0,4367035393.28,-3528499439.35,0,0,0,-4248124099.98,-3288830284.60,0,0,-801037040.65,-2033382290.84,375529864.56,-2948389456.32,-1541884999.06,-1725257769.41,-1096911791.82,1351658115.02,515401517.06,-498565056.74,215745838.00,179723294.81,-3719847005.90,-618137576.59,-1142341967.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3,处置可供出售金融资产净增加额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收取利息、手续费及佣金的现金,31243412368.31,23383387214.66,15074710803.89,7453211256.35,30004980004.77,23895966026.25,16494138229.69,8346925667.86,36049138145.05,27150820214.61,17847585324.73,8510626267.52,36886438426.08,26655036605.28,18197294642.33,9207362420.18,49084584077.05,37778275754.07,25266402801.22,9682979094.26,25227412090.56,15757123252.52,9734412324.23,4820617275.46,13962474663.51,7630926090.23,4713054069.54,2206018505.40,9118028183.77,6562055689.81,4355872966.74,1977481293.68,11541789768.61,8683057374.02,5916419891.55,2878705492.13,18456329678.53,12674442732.36,8368893995.78,4131811996.59,19879574587.89,55794279482.15,7972227588.43,3360047847.42,16648653158.27,12710684346.25,9413604461.31,5111606353.30,21615021203.61,14379803968.08,8938752382.55,2817091708.41,4275521432.77,1897194468.46,1533649811.22,326455366.61,497744439.74,337610447.52,188610536.19,82409530.73,536040543.86,417044344.15,308148029.63,151853184.90,434869210.50,319130024.29,224998946.31,41800676.20,513787369.17,298173055.38,901713644.45,779421588.74,464467455.67,0.0
5,拆入资金净增加额,13809000000.00,975000000.00,11400000000.00,-11570000000.00,9465000000.00,4386000805.26,0,-5235000000.00,0,-3250000000.00,0,-12130000000.00,1517000000.00,-10482969033.30,0,-16000000000.00,6282000000.00,-9291000000.00,0,-5075000000.00,7041000000.00,9589000000.00,3300000000.00,6900000000.00,1810000000.00,4680000000.00,2680000000.00,1600000000.00,2800000000.00,3105000000.00,2400000000.00,3900000000.00,100000000.00,-64469679.52,1043074609.44,81016988.35,300000000.00,-1578415.12,0,0,0,0,0,0,0,0,0,0,103001800.00,1979407140.00,0,0,50233500.00,490443030.00,205884000.00,300000000.00,0,0,0,0,0,0,0,0,0,0,0,2410000000.00,17993000000.00,11705000000.00,33160000000.00,48165000000.00,0,0.0
6,回购业务资金净增加额,60238372004.08,3552200461.96,13558836806.57,0,55548196980.44,34267718349.62,21182786588.07,28415859158.04,0,0,0,-17007471901.78,0,-41585681944.15,0,-3137051827.48,8875873829.26,17077270018.55,47703806411.41,6110905798.61,48439287602.45,26239477270.60,22140754498.19,18509534720.96,12478240734.46,12933810506.55,-883609630.10,13751318234.07,7593057784.29,-1690326477.13,-1510761360.82,-3562326907.51,8622797799.09,5424521063.74,4089224010.09,4014244619.76,-7146180199.90,-13040965182.82,-12505292435.66,1592139374.63,10623443378.28,-1610911565.93,2291271319.38,-3182295904.61,0,3766610254.09,11535325369.04,-599109663.61,0,-2693959619.21,-2114692172.26,-861043828.67,0,-2778043872.29,-2009017482.77,160300614.01,8380536342.97,7163937534.48,6621937534.48,4955937534.48,4909664098.67,1942115097.38,1928210097.38,1361210097.38,18543622208.45,15248730483.32,9614984865.67,2970492892.71,9873347439.51,3890274112.75,1576994292.50,3597386625.68,0,0.0
7,收到的其他与经营活动有关的现金,18562420020.41,1719473425.46,4648455619.88,1239581394.45,28794386788.40,7664796471.14,6072442553.93,8972684776.71,21134370214.22,22187267306.86,15284078401.78,10555509001.72,12011801551.73,17934372338.67,7193964281.00,5221766338.23,28501466160.21,24723402530.75,24585604104.84,7517472988.30,15221493019.77,6316296328.93,3786476928.80,3328651685.96,2552294653.24,1925067017.64,1559952675.11,1971881451.90,985874215.04,443966798.12,313614561.06,541554844.58,1323436570.94,544321110.21,393718226.85,249485336.35,939322922.40,899188955.66,679441670.91,275442625.48,1321566114.66,1411877820.99,8089747748.48,9832054166.22,13388326776.02,2205753236.55,66701191690.43,31809211244.59,9367313528.25,110010291057.44,94535639102.59,40868152000.67,1198099349.35,22191860203.80,20267246503.89,1783788159.29,299212116.86,239340790.06,86119625.21,20254822.15,113723278.75,108336070.59,87958065.09,243464942.24,57194214.89,22151986.61,25223010.25,19336914.63,93852052.71,25054862.81,1076965600.15,142501576.15,175027243.87,0.0
8,经营活动现金流入小计,149295685771.46,56310556017.22,68929516499.14,78078082932.79,142176262833.44,89309029198.95,80054275901.69,58386972553.55,72887172699.89,62452124246.07,60715261543.77,-7895647523.60,60938577841.13,19381597373.37,55275508438.00,-8311950371.57,142751775098.05,143696699506.10,247189957367.02,45755284256.76,149457451629.67,81077215270.49,49127724057.01,44450618095.69,34728045850.06,7792623182.63,10605872982.85,20433945461.86,18955047822.04,-1267434269.15,7037284232.14,6245414867.33,-4850976149.36,-15300025434.09,-8755483475.00,-6899405770.48,3959090387.15,-27360824497.13,-20132010366.71,8685022816.71,83362019735.94,54794208696.56,16319864365.45,10385335973.59,-29651475003.70,17141162837.83,85924863751.37,35224796142.46,108436562637.14,124190944063.37,100861134256.14,43039945718.41,36425115585.94,18081606824.07,19379625255.75,1428202172.83,29737215070.93,24605523273.53,20923827572.15,13886205900.55,39114526031.05,20712060541.46,19404164886.73,12005191789.43,47290999641.17,36754818534.02,28083953856.23,7280706289.96,46132475320.57,23562554349.92,43260049546.52,66620032091.41,2671681028.86,0.0
