,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1720654738.39,861021300.70,507905274.32,252230953.04,1856391430.91,1392062157.78,722544078.29,336736462.74,1635562078.75,1174494507.15,695283546.12,370010950.08,1672657833.17,1217650688.96,640716846.76,458744439.01,2264496707.40,2167804407.26,1411776653.73,946375485.14,6566518423.60,5114312403.64,2943371166.47,971047081.68,6766023247.79,4882914913.71,3160962828.58,1304154058.26,5118304526.44,4275583074.90,2428088653.93,1059911571.40,4250140842.89,3451631282.51,1954560301.22,902520016.18,3208691326.86,2570485661.32,1679795460.21,942718645.31,3204440265.32,2363381996.58,1510929033.46,502059588.54,3470107764.03,2960248672.96,1904464284.74,587440071.85,2338298334.36,1557083831.95,894581723.89,535693766.10,1752882975.71,792252573.48,400944120.70,120060697.29,666031179.99,429198900.25,289905517.29,118150625.06,744427163.09,487162269.37,340511888.66,121393128.19,676717071.22,539025850.72,352413931.61,103311281.47,529366684.52,0,0.0
3,收到的税费返还,14597118.00,9737799.45,9737799.45,9704492.05,9616497.02,7106825.62,3957402.74,2301845.23,12988976.31,41726662.06,36594412.51,5528915.82,58856583.32,16887728.56,15654146.86,0,14077278.17,4280350.11,4169264.58,938268.40,6256481.84,5971822.21,3691443.59,17716.16,1448519.96,847122.61,847122.61,253635.83,1045173.03,934330.13,934330.13,0,112224.52,112224.52,112224.52,0,4552931.65,2272958.62,854132.36,854132.46,3891406.67,1943383.94,1943383.94,1943383.94,6612404.19,6483961.99,4496548.12,3043209.08,3226582.18,0,0,903645.74,151736.50,0,0,0,0,0,0,0,0,457987.39,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,81952538.42,57231687.58,38032344.72,16432743.81,103609939.20,74042132.74,66968877.62,68801695.03,187325079.86,183064267.36,82578998.75,49713792.35,445570765.37,86215180.15,82155998.24,17123549.08,867430170.04,186361233.30,160890359.61,86106258.93,258962020.26,136691722.71,84442046.43,12860425.30,183621730.76,170482417.70,158638038.75,52494600.78,156874811.24,126497440.41,31424598.94,27893257.51,49834499.59,57256724.16,54593438.40,13049959.05,4181580.36,6778185.20,5331628.14,1220073.51,7324547.38,5629657.74,4121948.80,758149.82,12202615.46,7193062.44,5176112.56,325039.34,1985080.22,1039015.74,710634.16,413728.91,8852795.04,7964563.30,3100093.69,655386.77,7191536.44,4387210.85,2986239.23,444532.47,11386955.00,7649806.96,6577691.31,745897.77,2759800.53,1341340.92,1004129.85,336639.59,1301955.65,0,0.0
5,经营活动现金流入小计,1817204394.81,927990787.73,555675418.49,278368188.90,1969617867.13,1473211116.14,793470358.65,407840003.00,1835876134.92,1399285436.57,814456957.38,425253658.25,2177085181.86,1320753597.67,738526991.86,475867988.09,3146004155.61,2358445990.67,1576836277.92,1033420012.47,6831736925.70,5256975948.56,3031504656.49,983925223.14,6951093498.51,5054244454.02,3320447989.94,1356902294.87,5276224510.71,4403014845.44,2460447583.00,1087804828.91,4300087567.00,3509000231.19,2009265964.14,915569975.23,3217425838.87,2579536805.14,1685981220.71,944792851.28,3215656219.37,2370955038.26,1516994366.20,504761122.30,3488922783.68,2973925697.39,1914136945.42,590808320.27,2343509996.76,1558122847.69,895292358.05,537011140.75,1761887507.25,800217136.78,404044214.39,120716084.06,673222716.43,433586111.10,292891756.52,118595157.53,755814118.09,495270063.72,347089579.97,122139025.97,679476871.75,540367191.64,353418061.46,103647921.06,530668640.17,0,0.0
6,购买商品、接受劳务支付的现金,909810964.03,531948390.95,358518473.41,248871193.71,974275363.77,750641421.32,403625615.53,286974068.94,777381951.90,813631095.53,443939147.88,377126908.13,968850851.88,748038541.41,395204134.34,313126105.92,1271443431.57,1477626796.04,940092087.32,927053402.22,5053688773.28,4020831460.98,2466102425.82,1207326450.61,5206639020.06,3831166325.94,2435876626.84,1259592308.10,4123519098.06,3545409069.82,2073878423.90,955745562.34,3182843463.11,2916073957.87,1667625649.75,949696002.20,2824407881.46,2353012929.09,1571132186.39,986286022.13,2362422158.83,1558604408.46,876542483.86,398849704.05,3147425981.84,2747198466.74,1766894986.80,668438536.70,2241027587.75,1704629764.43,919204675.91,550804591.80,1428845775.13,593395730.30,346751722.98,115882036.48,386160176.72,295391155.94,184551876.30,87697221.15,384627167.89,263425456.80,213032407.61,109359893.43,296455634.26,245031050.31,157108216.84,67814651.46,279498994.99,0,0.0
7,支付给职工以及为职工支付的现金,233038997.07,171145835.92,115240127.59,64494061.20,214655813.60,165410856.10,116758473.74,65114970.90,233922961.93,180347346.04,135469261.30,68665661.97,243987766.48,179033445.57,129963487.78,61806333.60,252324165.00,189943227.69,147259088.43,70609693.48,248402151.49,182115478.19,137906321.40,57398104.08,233840312.31,151273779.22,112802276.97,48016631.92,200284631.26,139301937.47,101164009.78,55919404.27,179325698.62,125967253.03,92710453.28,48892765.60,126197862.99,85588505.54,59989981.79,28064483.44,92167428.34,66925765.92,51006825.70,25758695.07,93773571.36,63482970.78,46442916.86,21632627.87,70684469.66,43511821.87,22255198.81,19220630.36,57581123.15,40433245.46,27437674.37,15330179.03,50777702.22,37867540.75,26644871.15,15769516.05,52534848.15,39878054.45,29093324.88,17346382.16,42298396.45,32283543.53,22747321.76,11656194.74,31348002.13,0,0.0
8,支付的各项税费,155157731.49,101500354.18,74661820.16,48184845.37,191343328.96,118215836.90,62772091.01,50043048.83,106506416.23,96096960.86,71137465.70,42412689.11,148972529.23,138076504.25,119699217.30,87198432.26,255633198.58,215432200.75,136902376.49,86080126.09,341782739.40,348293140.78,176621260.39,74672416.30,421411766.32,310095395.70,200727815.78,111980688.70,201283928.52,122838926.83,57403889.95,31980726.46,210014825.53,144025170.59,69224225.28,52095870.95,106353050.52,81014953.14,57685078.48,20278093.06,227007884.35,165558400.69,76402033.64,24780698.85,100634013.44,56227096.67,18914509.11,18040284.37,77194440.06,67822689.55,45981991.38,30725000.72,52711915.00,65102210.85,32779146.34,11555437.33,42035347.31,37065724.68,25564996.75,9591790.16,71521001.63,55032565.07,35466502.67,11507186.40,68425850.29,51937014.03,30258199.34,9945299.69,52347445.55,0,0.0
