,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,468908391.03,356436410.11,217431686.11,1021587497.95,823590694.20,534690057.15,243126563.08,1855042784.16,725174519.60,567715783.83,169629151.79,1280714547.16,894344367.01,647131810.85,236374947.46,1010789486.91,659425714.50,387808398.44,114506012.48,576052114.30,267019482.10,103076110.56,41871493.19,329123774.17,202899515.20,111857137.70,43464097.26,241191382.11,167525165.46,125684257.22,35246567.76,275290893.69,178310130.74,113294198.49,64821776.00,240036670.35,190576937.78,130547060.38,22609022.32,103411543.45,72468432.85,51829488.27,26176042.27,146676331.59,118775454.92,87860929.54,40995610.42,0.0
3,收到的税费返还,9691685.89,8739988.28,7539106.47,34507408.01,27150145.66,22580807.32,261441.06,15565407.02,3064939.72,620623.86,620022.87,2871618.91,1013690.93,662.98,1100.00,12756.70,337838.23,333321.07,1425.00,303707.69,2008715.35,272681.74,1247.00,56965.49,2701772.01,378229.56,0,0,0,0,0,0,0,0,0,135643.32,135643.32,0,0,3679070.80,3679070.80,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,213065351.24,156804260.55,44213754.47,559592471.58,190059319.16,297075989.94,93320083.38,288689311.75,332414504.34,119297477.99,84780873.49,84464747.90,502144519.94,81892468.17,1940327.14,201172800.13,150842117.52,64297371.39,23895172.34,181017799.23,25791856.64,23515129.77,11827281.86,31160966.40,20682942.36,13484448.36,7231701.46,16616247.51,18397671.29,10985468.28,4247638.92,10600347.39,22782619.82,12595821.01,4080888.61,10274079.38,11586893.70,6529904.07,2575352.99,3443652.62,2993892.58,1176118.43,1403192.20,6378024.24,3191972.48,1780312.80,850046.41,0.0
5,经营活动现金流入小计,691665428.16,521980658.94,269184547.05,1615687377.54,1040800159.02,854346854.41,336708087.52,2159297502.93,1060653963.66,687633885.68,255030048.15,1368050913.97,1397502577.88,729024942.00,238316374.60,1211975043.74,810605670.25,452439090.90,138402609.82,757373621.22,294820054.09,126863922.07,53700022.05,360341706.06,226284229.57,125719815.62,50695798.72,257807629.62,185922836.75,136669725.50,39494206.68,285891241.08,201092750.56,125890019.50,68902664.61,250446393.05,202299474.80,137076964.45,25184375.31,110534266.87,79141396.23,53005606.70,27579234.47,153054355.83,121967427.40,89641242.34,41845656.83,0.0
6,购买商品、接受劳务支付的现金,450005634.89,360139723.89,175213708.86,575441776.43,697889107.98,485657016.59,284133888.74,1630696336.57,771920257.22,397907529.09,200362688.60,1221095192.41,969301299.33,829895664.76,221208842.70,962801312.77,684551830.93,428075013.95,140745351.01,438033060.69,203309125.25,84294071.60,47643140.05,135652085.90,108059982.91,66179150.87,21933235.00,152256188.83,111066036.33,77169206.07,26689980.33,169527702.96,126429969.02,74502850.37,23408934.07,94694999.49,70843780.03,53432453.36,2961980.60,14952250.09,15882188.92,9582848.44,6851376.30,28355416.30,19025911.79,24994386.96,10361316.39,0.0
7,支付给职工以及为职工支付的现金,96701841.45,65597397.76,32330893.26,156286912.28,117400395.85,88420699.28,43647486.10,128777061.57,73629303.75,48580940.38,27022699.43,109188431.57,84711597.71,51496808.10,26456299.40,117344406.26,93716210.92,70074118.27,35031196.52,96949414.73,74028951.46,48912531.01,25628029.21,99175660.27,71440305.51,51121090.99,28156498.96,95180149.49,75805835.59,54689724.87,32490195.50,79883279.47,59414468.17,44213504.06,26077940.99,45371045.61,35533883.46,25914463.20,14878143.07,48370314.44,35916875.92,28008238.66,16586696.92,30136321.13,21051766.61,16307028.01,9332336.64,0.0
8,支付的各项税费,11733155.94,9147419.60,2976055.16,51883520.92,45079723.37,36551602.79,20769130.19,162205260.72,70812525.89,44114954.54,20660161.07,80199065.58,73782605.35,41383026.99,21676588.89,39778931.95,24783675.93,17963514.44,15644689.48,26873165.40,23837495.19,14701900.81,4300530.66,9708816.71,8478438.63,5915430.99,3273347.56,25964938.52,21488839.48,13431873.53,8460918.69,23727355.16,16116132.94,11262769.21,4118911.72,15967693.58,9530808.73,5740059.18,3390753.43,7031536.10,5067754.55,2555987.46,482104.95,18000219.76,16280457.75,1335410.11,1888344.15,0.0
9,支付的其他与经营活动有关的现金,180513776.04,112795799.57,53378777.58,852071535.39,229211582.11,209322839.37,83916856.61,362991968.01,300357175.16,142129035.29,50013846.82,160876731.19,636239180.13,56489971.41,63589740.22,154817007.55,118071387.74,21433734.29,17522649.10,219223910.42,43921647.13,29908550.15,19360543.27,27595623.53,36097897.72,22594070.91,11057637.21,23449182.89,23283231.34,14691841.24,11881172.32,23177381.42,28303871.25,12604222.00,3346896.93,9848972.58,12508112.46,6207360.11,4225283.89,6607179.41,4115459.49,1934737.94,2405167.76,7769995.64,5119524.86,5138275.05,3786500.38,0.0
10,经营活动现金流出小计,738954408.32,547680340.82,263899434.86,1635683745.02,1089580809.31,819952158.03,432467361.64,2284670626.87,1216719262.02,632732459.30,298059395.92,1571359420.75,1764034682.52,979265471.26,332931471.21,1274741658.53,921123105.52,537546380.95,208943886.11,781079551.24,345097219.03,177817053.57,96932243.19,272132186.41,224076624.77,145809743.76,64420718.73,296850459.73,231643942.74,159982645.71,79522266.84,296315719.01,230264441.38,142583345.64,56952683.71,165882711.26,128416584.68,91294335.85,25456160.99,76961280.04,60982278.88,42081812.50,26325345.93,84261952.83,61477661.01,47775100.13,25368497.56,0.0
