,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1259074039.66,796560304.21,371335436.41,750150472.69,601160222.05,302812817.01,134777490.75,626308506.91,400464284.27,253114844.99,91700392.42,504526804.83,262720780.66,149233718.08,62068954.28,347678696.19,257927038.09,180044126.73,82907102.67,394488518.11,288894892.49,200838676.42,107678442.33,425180236.22,292887193.81,207690633.14,99223639.50,402492073.50,285878482.89,189968991.36,95701772.25,709197518.09,525705240.08,371940697.14,189891754.87,1055999113.82,678060848.70,442157918.98,193848298.20,740780902.53,458172579.09,280670112.70,167880148.51,523669544.78,328248860.03,233272912.31,99489589.88,263309958.48,158270442.09,106029845.28,47540749.17,191928098.42,173538637.08,118048547.28,43260991.69,182896007.63,129693582.67,77609030.65,31298176.76,143089728.91,80739899.84,61306444.85,30972734.49,138083863.25,82367862.93,52348026.10,0,139026169.44,58733516.56,112937329.32,59412118.13,116359582.21,26750064.63,60409131.04,23123848.58,36926434.47,0.0
3,收到的税费返还,920979.84,849756.55,196848.07,0,772182.55,86943.26,0,0,835779.46,430417.59,189407.64,581144.09,454216.35,326278.05,197692.08,690376.14,265673.59,38221.68,0,0,7346.57,0,0,0,29331.51,29331.51,0,0,0,0,0,25353777.24,23545311.26,16100000.00,6600000.00,42920184.12,27420184.12,14420184.12,1420184.12,22633844.04,3114948.40,1391892.04,2191892.04,13590360.19,6108803.00,5778803.00,1149573.00,2477600.00,1670528.00,600000.00,100000.00,3235357.55,586476.00,586476.00,4140288.98,902490.39,632744.00,112161.00,61037.00,1195465.19,263208.00,0,0,2340755.00,2140755.00,1900000.00,0,313222.00,313222.00,10892175.52,1672261.00,0,0,0,2939625.31,13885935.25,0.0
4,收到的其他与经营活动有关的现金,66649645.52,40430456.44,27761835.22,37926519.41,80458399.96,50317382.18,42547196.89,23723699.39,37103954.59,11117861.28,11530906.83,2900248.04,7983224.16,3398122.16,868194.64,1841398.26,2971743.20,2329400.40,638862.13,2779567.10,3118697.56,1789534.07,662415.74,13129288.79,13295853.79,8822538.38,2756887.10,4728772.69,6954612.94,3281031.33,3855683.09,745085.11,28024567.45,22434208.51,17939253.84,8596453.80,26344330.74,14240129.01,9819395.23,10925462.50,27037358.49,19179582.45,7549741.38,16646845.54,31453378.99,80554813.03,16164376.39,16201361.77,30887060.02,20379612.02,3837100.82,965637.12,11077419.44,6943491.87,2018680.45,591629.88,19293071.21,18958916.15,18209072.10,24514177.45,27185288.43,7712276.92,4744751.18,442028.34,19961875.92,1318069.23,0,2737465.41,246153.88,49448702.57,53208660.29,1595908.64,7316906.58,23871591.76,3993890.12,84130.91,0.0
5,经营活动现金流入小计,1326644665.02,837840517.20,399294119.70,788076992.10,682390804.56,353217142.45,177324687.64,650032206.30,438404018.32,264663123.86,103420706.89,508008196.96,271158221.17,152958118.29,63134841.00,350210470.59,261164454.88,182411748.81,83545964.80,397268085.21,292020936.62,202628210.49,108340858.07,438309525.01,306212379.11,216542503.03,101980526.60,407220846.19,292833095.83,193250022.69,99557455.34,735296380.44,577275118.79,410474905.65,214431008.71,1107515751.74,731825363.56,470818232.11,205087877.55,774340209.07,488324885.98,301241587.19,177621781.93,553906750.51,365811042.02,319606528.34,116803539.27,281988920.25,190828030.11,127009457.30,51477849.99,196129093.09,185202532.52,125578515.15,49419961.12,184390127.90,149619397.88,96680107.80,49568285.86,168799371.55,108188396.27,69018721.77,35717485.67,140866646.59,104470493.85,55566095.33,0,142076856.85,59292892.44,173278207.41,114293039.42,117955490.85,34066971.21,84280722.80,30057364.01,50896500.63,0.0
6,购买商品、接受劳务支付的现金,552062195.67,339930182.00,171195253.05,97558586.17,311405845.49,220918647.67,113503558.26,272260288.45,214290919.35,132289648.49,67589121.98,283712896.61,153803308.63,100129501.27,55393528.89,190197194.58,144110729.26,108892114.13,51292976.14,267623535.83,208598482.90,144208863.24,81397740.91,316742721.92,219008009.09,143921929.48,71234500.99,239104806.42,166941805.07,112279740.64,66769959.02,380288017.80,263395489.77,186505535.39,91126135.66,600891136.81,352652698.80,227050401.37,107610675.26,441404848.21,285158182.90,181903239.84,141092732.68,349242730.10,256716086.66,168747179.98,63123215.89,148674164.16,92008488.44,66500364.15,28415189.63,87060168.59,73310766.48,43150703.07,20095043.12,86551161.35,58506338.02,31819152.69,14699469.00,73008059.18,21687637.47,22627351.61,15213036.49,64893272.78,24807198.59,17091264.69,0,57743458.99,20282652.10,34048563.95,42656975.75,43415410.88,7482702.06,28633370.91,13788433.47,30539364.05,0.0
7,支付给职工以及为职工支付的现金,546880836.52,368133288.65,169067039.50,420168570.01,251409115.58,124160770.87,44522517.36,160496231.50,106240140.70,63507770.70,32852555.02,86462835.77,58163088.00,36084222.24,15464312.85,83687261.85,58217358.81,39472570.01,22361871.20,76830190.57,54925447.06,37928176.69,20392235.68,82151676.48,59369375.36,40377535.63,23160512.74,59645766.13,41454326.26,29468383.76,18298301.65,83446313.69,45035715.84,30299194.54,49637664.92,90117553.85,36684224.34,24524101.83,12626728.24,74437302.72,35650974.40,23178671.02,11854628.75,69738372.75,31255474.69,21701191.85,11544563.30,45214151.37,26259424.89,20481617.72,6794359.59,27531054.15,16715187.49,11773897.32,4759283.76,20682710.77,10855366.22,6886662.02,3897741.54,22159331.09,11628306.85,7145825.36,2854463.00,22517513.48,14993532.31,9257404.14,0,15984348.57,6791908.47,12898403.55,5044368.15,10008445.28,2907800.97,5481536.69,1636774.57,2238275.93,0.0
8,支付的各项税费,100134981.13,66214506.79,28073017.31,74667213.89,69308868.30,36046125.11,16732588.76,41476063.09,37325224.13,23816526.75,18933028.15,48556097.31,45595115.59,31804051.43,4561902.27,28069089.46,18348852.96,13955324.73,6715763.69,27394043.37,18633991.95,14471528.91,3860266.85,40806630.39,30155747.87,19938451.95,7907885.18,35999817.30,24718727.23,19683655.58,10020473.46,62786610.93,58459449.51,44312542.26,18134148.84,96275052.16,74436792.17,52666116.62,19364492.21,56372501.81,36380494.21,19927634.36,7837882.70,44714960.83,41451092.75,33723169.78,15597701.31,27710933.15,19956753.21,14151002.34,7012065.67,20844709.75,16371821.78,11557933.02,5308766.78,18534644.89,14562022.97,9157371.52,3740959.93,16213679.92,11693491.30,7314598.19,3184880.91,17442324.71,11695266.80,8623285.98,0,17983254.95,8987929.20,24905347.83,8082789.32,10610825.40,5707982.43,10297792.64,3732746.56,18121259.89,0.0
