,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2024866901.59,1519815374.43,1076211590.99,3433568254.32,2319795609.59,1385156045.25,753459485.34,2688945270.67,1531612376.90,948284789.19,313229452.73,1742901554.29,990185669.70,560809372.39,180085473.26,1034068936.06,673969387.32,407832656.47,170008790.11,950953438.05,631821449.04,384630015.91,151906200.20,849158915.48,540140778.48,315061683.86,129537839.11,699235545.28,451236856.98,263138420.92,107451328.92,525901747.75,344013514.55,198288435.98,72812911.33,413969081.18,279424675.93,169756116.09,47623118.08,272745211.80,182035084.47,101431522.35,34112574.25,250174853.70,186251766.56,118604871.26,47417959.12,222441529.73,154849580.86,97509462.13,42553514.53,171999492.46,147216749.29,0.0
3,收到的税费返还,24836424.18,18401757.45,10464696.99,14944658.75,16546868.46,7295012.93,4771219.25,16569140.58,11991877.40,7075689.22,2917526.82,15672833.97,8723056.43,5600001.43,2773753.17,8997831.42,6487838.15,4258338.20,2204998.06,10871595.91,7440308.39,5120824.47,627084.05,9002249.32,6314412.29,4258338.20,1216251.39,7721535.75,6350839.03,3616670.80,600834.02,7302758.21,5375422.81,2972086.73,1773335.36,7309029.65,5130422.53,2791253.19,548333.96,6879363.60,4337088.29,3258563.82,1419564.17,6302035.29,4919950.16,2626462.60,732029.01,3982069.36,2156233.94,344929.10,344929.10,3654059.04,964925.96,0.0
4,收到的其他与经营活动有关的现金,382305735.85,229709022.42,202093326.55,60362548.52,33781294.84,16681126.57,19303348.33,46356424.01,13614678.89,9835942.35,9623815.74,27168572.27,7804921.79,7701437.32,5827664.51,8455351.15,6306176.19,6258829.27,9889864.67,10587741.53,10705620.31,7521547.40,4558221.97,10464783.98,14508375.14,10400845.62,5493740.95,12035656.98,6180475.90,3776310.89,1208675.55,8012099.03,4433294.04,3337521.61,-1201789.90,7653590.69,5021167.19,4037073.64,7927641.12,13031047.89,10124929.52,8418871.68,2098547.36,2921178.09,3394823.87,3743652.60,137536.70,2973234.93,1606678.58,1604301.67,588066.19,1635127.23,2592363.39,0.0
5,经营活动现金流入小计,2432009061.62,1767926154.30,1288769614.53,3508875461.59,2370123772.89,1409132184.75,777534052.92,2751870835.26,1557218933.19,965196420.76,325770795.29,1785742960.53,1006713647.92,574110811.14,188686890.94,1051522118.63,686763401.66,418349823.94,182103652.84,972412775.49,649967377.74,397272387.78,157091506.22,868625948.78,560963565.91,329720867.68,136247831.45,718992738.01,463768171.91,270531402.61,109260838.49,541216604.99,353822231.40,204598044.32,73384456.79,428931701.52,289576265.65,176584442.92,56099093.16,292655623.29,196497102.28,113108957.85,37630685.78,259398067.08,194566540.59,124974986.46,48287524.83,229396834.02,158612493.38,99458692.90,43486509.82,177288678.73,150774038.64,0.0
6,购买商品、接受劳务支付的现金,1705437714.93,1295930728.83,853275887.86,3440118193.40,2571307582.64,1577570309.88,828331189.23,2009539901.98,1384726079.86,825207629.41,336795415.33,1177960783.50,711612922.48,415941318.19,150990854.99,696545841.82,504487471.32,313658728.79,166382765.07,699744711.41,473115004.82,305251025.77,145382901.57,605603062.22,406277804.43,226841498.40,118456999.23,480162407.28,336415058.78,203376840.71,100725862.91,431016192.06,300041489.53,193245982.51,74438789.51,349635209.20,242753793.02,129866720.34,52839509.25,185352099.29,134567770.71,76431170.96,42721110.26,184811419.59,126938756.44,89646223.18,43094966.18,162676100.93,102777721.32,72763072.16,29559487.58,128505602.18,110034688.60,0.0
7,支付给职工以及为职工支付的现金,143331931.82,98605334.87,56889638.00,190813831.51,139818562.53,97675867.17,51963101.84,150604686.40,105850628.57,71845618.61,50704625.37,120397620.95,77903687.51,52843882.01,30595853.19,94906017.30,62056910.91,45471819.28,28071256.29,81265283.58,52138964.55,39575728.64,22034972.18,68639188.11,46519571.65,33866915.40,21699242.10,61974489.05,37704455.10,29346003.60,17850369.66,46109075.13,29611808.29,16635022.17,13384444.64,30902242.75,21590997.10,16382984.12,11646862.80,22610289.04,18508226.09,12080630.55,8599520.81,17990934.81,14135795.35,12833716.09,2552065.14,15472330.73,8346902.86,8776655.40,1291498.89,6949255.77,5033709.26,0.0
8,支付的各项税费,42264507.55,34318924.22,16509798.00,158946244.98,129839345.37,93288554.04,55226038.79,162810064.91,105325293.94,61507707.85,22764351.96,100446535.63,79720583.53,52097403.28,12508612.78,73351782.12,51823650.47,37101656.71,11297506.49,58285559.96,39294319.50,27310098.62,16374012.67,46993809.68,31340573.31,23268107.70,5893493.78,40488549.58,20560990.99,11289084.44,6937227.37,23519598.51,17459485.47,13350970.17,3569031.15,16710903.37,12235756.29,7887131.84,2291471.52,14502983.10,9726512.96,6701256.70,1714044.04,9380381.44,6880205.68,4430501.17,1826462.94,9995189.81,8264526.86,7572260.84,1296475.99,5560027.03,3439920.60,0.0
