,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20131231,20121231,20120630,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1153161775.32,830653910.68,514682042.40,246481202.07,984994641.41,694115352.07,382387956.95,153869006.49,771443202.13,526488835.53,320395948.40,127461825.77,664482698.34,510040646.72,290258667.99,109436107.34,543978769.25,363563521.73,234797228.70,91282042.01,444841821.46,486201938.79,477047382.87,264965758.59,369008445.69,222471993.78,183535967.34,0.0
3,收到的税费返还,0,0,0,0,1100918.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,7024943.08,2234736.65,1488225.73,593287.40,12059984.03,8393578.68,7644104.37,4062631.52,8297612.10,6366877.96,2678208.23,1391749.75,16452619.53,10995934.67,2546492.01,828352.46,2391649.73,1567515.18,1481233.75,294634.89,6581587.57,14372858.92,4947893.00,919620.86,6094803.53,3353650.59,752854.16,0.0
5,经营活动现金流入小计,1160186718.40,832888647.33,516170268.13,247074489.47,998155543.44,702508930.75,390032061.32,157931638.01,779740814.23,532855713.49,323074156.63,128853575.52,680935317.87,521036581.39,292805160.00,110264459.80,546370418.98,365131036.91,236278462.45,91576676.90,451423409.03,500574797.71,481995275.87,265885379.45,375103249.22,225825644.37,184288821.50,0.0
6,购买商品、接受劳务支付的现金,918274196.81,708895894.57,454206105.07,219188460.35,772460676.86,550890496.00,336928766.95,173243139.47,587066484.55,427908391.05,286784976.01,144546521.90,542314688.06,390451537.24,238298548.61,113860189.57,426222499.63,327644379.42,206669899.14,89795553.83,344754700.50,375261012.13,374485460.41,216194777.19,266722979.51,163855475.79,133159991.34,0.0
7,支付给职工以及为职工支付的现金,92172884.53,73094303.53,48662369.44,24887545.55,84056731.22,63365302.82,41189418.61,20499879.63,69740398.20,49330919.90,31214211.34,15297334.97,59017135.45,45610445.10,30475172.60,14889651.65,48752862.40,35920791.97,23122985.80,11674613.07,40603216.21,38569130.64,34754476.29,16695043.75,25145109.51,18312939.40,11950545.66,0.0
8,支付的各项税费,15420089.81,10466052.98,8226308.14,3569596.18,14107498.33,9504324.34,9054696.18,5564923.09,18169931.98,14889210.20,7950579.99,3344233.25,22616943.54,18767731.68,11808538.50,5774539.94,6350735.27,5222002.80,4149467.97,2361934.45,16813593.43,15710218.14,34088846.23,16424566.62,13470787.02,8574028.32,6676104.03,0.0
9,支付的其他与经营活动有关的现金,12179608.61,9181796.45,5266034.29,2290701.84,14985815.37,8759122.51,4857003.98,1571686.64,8780830.83,4935031.65,2821944.16,1346230.49,5436055.14,3320616.47,2073824.46,1199218.51,4748947.03,3905481.02,2472924.25,1067159.72,5853654.51,4835071.39,6845111.83,2937824.32,7496012.41,4679816.19,3411254.36,0.0
10,经营活动现金流出小计,1038046779.76,801638047.53,516360816.94,249936303.92,885610721.78,632519245.67,392029885.72,200879628.83,683757645.56,497063552.80,328771711.50,164534320.61,629384822.19,458150330.49,282656084.17,135723599.67,486075044.33,372692655.21,236415277.16,104899261.07,408025164.65,434375432.30,450173894.76,252252211.88,312834888.45,195422259.70,155197895.39,0.0
