,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,241655396.23,189056503.29,97974863.93,658250248.45,432954145.08,274476424.37,128293982.85,854822209.34,550635381.21,397719902.93,188836105.08,893517625.05,636475329.95,395291763.25,171800862.53,978949294.18,635096244.19,369220693.36,146531275.70,439668766.41,281305888.46,177867589.55,100654885.38,586312484.87,415418851.14,260063974.73,95136184.11,462943181.73,349258411.83,214178348.03,98887804.88,487869364.00,282451974.79,176552889.00,74248068.01,377244499.32,246279091.19,161095150.28,86618660.51,310388259.47,222427319.48,154278956.61,81649720.01,403824134.42,302064126.57,198069419.96,92135855.82,348236219.05,243150093.34,149096347.97,65605055.38,289201341.67,204500311.47,128109871.19,49940861.24,207267074.35,169219018.13,88035922.48,0.0
3,收到的税费返还,11215329.92,7752636.81,4977597.95,29856063.11,30529808.35,21590382.49,8929867.00,22534297.64,14633829.63,12488446.18,5556683.86,8798749.62,7297936.62,2937397.46,1257304.53,8984706.53,8866365.90,4193356.58,2295043.77,8951997.55,7241687.81,4292736.11,2166489.01,8086703.11,7071081.88,4803269.96,2762162.16,7895521.69,4087133.73,3060446.55,1963959.98,7307195.26,3482970.82,1898313.11,0,8014488.33,4261178.07,2650158.88,373882.02,1083367.31,1226428.64,1202328.64,422736.49,0,280391.94,280391.94,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,17448378.09,7616593.27,8954038.88,21835831.72,31942877.64,26927242.12,47899521.27,21100816.34,36278696.66,30698658.01,16717123.14,9095380.26,11578175.38,10259476.27,27836341.54,67790287.75,13076370.03,11628693.78,4602263.51,16395215.86,17662007.21,19241405.97,1646631.42,2820387.96,8263082.93,5682730.30,2482252.81,11004290.06,6661977.43,4741673.56,4013786.97,7457660.58,6494896.10,5232131.70,2463399.22,55424231.37,10490946.49,7840235.42,4982930.63,4159910.92,10272970.93,1976581.12,6688686.58,6086677.81,3836491.11,3005322.64,605971.79,5103792.62,1766043.81,1048458.34,383623.02,5819230.74,6218778.29,1861180.96,85243.89,2655245.01,4526845.39,13315540.20,0.0
5,经营活动现金流入小计,270319104.24,204425733.37,111906500.76,709942143.28,495426831.07,322994048.98,185123371.12,898457323.32,601547907.50,440907007.12,211109912.08,911411754.93,655351441.95,408488636.98,200894508.60,1055724288.46,657038980.12,385042743.72,153428582.98,465015979.82,306209583.48,201401731.63,104468005.81,597219575.94,430753015.95,270549974.99,100380599.08,481842993.48,360007522.99,221980468.14,104865551.83,502634219.84,292429841.71,183683333.81,76711467.23,440683219.02,261031215.75,171585544.58,91975473.16,315631537.70,233926719.05,157457866.37,88761143.08,409910812.23,306181009.62,201355134.54,92741827.61,353340011.67,244916137.15,150144806.31,65988678.40,295020572.41,210719089.76,129971052.15,50026105.13,209922319.36,173745863.52,101351462.68,0.0
6,购买商品、接受劳务支付的现金,137472310.11,105956240.59,59196504.70,460029866.11,333830980.07,241156818.52,136537013.59,1059056481.52,782849868.12,321865535.25,176948076.33,654873754.07,479452710.77,306516421.15,155929944.44,589523285.73,458053853.96,255515329.16,107156198.35,300835491.88,196843056.05,104809027.75,70771856.81,337250890.10,346313237.87,268821016.34,129425375.02,284941272.87,226677986.71,143418240.53,50204527.54,361834124.44,222405287.16,146267067.69,58485413.63,217766226.39,156983929.51,97692520.60,35932147.50,167915419.49,109729624.63,72648900.01,37510784.17,230676510.90,188011530.96,123470216.29,64623722.36,224927803.87,142126881.00,80574285.57,31109460.96,163802742.83,117306911.47,65363394.01,25465054.72,131649752.86,99991545.82,68104184.79,0.0
7,支付给职工以及为职工支付的现金,57019948.12,41120600.40,23174364.25,127702423.70,96487146.45,68144059.07,36156588.35,132443207.33,97276073.28,65792541.57,25480450.54,112155335.70,77961024.78,51866349.79,26025565.09,103477138.86,71170400.94,46809491.36,22201653.27,86901226.64,63549736.05,43414655.37,18341326.41,83106655.56,59849038.16,39533590.05,17068379.82,84200718.84,63245550.46,43177305.18,18908998.44,92209876.33,65950348.98,44706742.66,19804225.72,88909172.91,61048183.50,35493058.44,15607132.71,63677397.66,44148277.79,26880922.52,11633705.64,73913249.79,54782883.02,37293641.42,17498243.18,67653995.21,49364116.15,32044218.51,15457553.72,51113811.13,35630727.92,21602596.97,9000960.59,34077379.12,24017864.06,14080542.23,0.0
8,支付的各项税费,11086721.13,7882895.06,4379566.63,35750618.35,28369506.98,25395411.98,14063010.68,79687938.92,42076176.08,28320527.34,16485323.17,55075529.06,53072349.07,29019963.36,8793966.19,62295339.92,41429435.37,26120802.85,3914012.45,18009561.01,12862590.13,10236811.58,4826176.68,20648940.27,13601929.00,10906721.64,2704852.13,29509465.01,15046321.71,12939843.00,8291237.67,21406808.82,21237718.07,13616546.97,7103707.46,13440051.17,14640999.13,11936138.54,4030546.84,10135195.15,7370268.53,5781565.41,1769962.68,22159737.59,19407577.36,13694394.80,5729230.79,32727281.46,22949640.47,16456678.43,6926091.08,26546595.01,19676930.02,12261561.00,4193635.41,19638802.00,13596629.63,5150516.20,0.0
