,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1760352616.50,1073171221.77,452705826.51,2180776613.18,1546600747.60,1001332722.44,341261123.69,1813793994.35,1247460576.78,818682503.04,323571453.19,1240738134.73,1149341264.02,764809021.74,333255921.18,1224369685.54,1049639849.76,757963350.77,336139056.74,1325968035.25,958654398.39,595038991.45,234267208.93,1167927446.97,858898558.66,598332561.69,248360650.03,1082977194.47,808912315.49,544647448.10,228207724.97,787820176.14,604696598.66,408491185.71,160345940.03,515693064.53,421544809.43,269982577.15,121741780.30,469237108.12,398648194.00,257707499.74,61956513.00,609603882.96,337419161.85,0.0
3,收到的税费返还,110068808.77,67766002.00,29150448.94,156309580.71,112474721.55,75772757.46,38692148.72,75087669.21,48424071.58,33366670.77,16045021.05,70635480.58,59834133.07,41566660.56,23501080.27,59137479.16,48855159.57,28107455.91,17224569.42,47513576.78,37092124.19,20708052.44,13454952.39,55035835.78,39157295.74,25929068.56,15280861.44,60992376.30,40396350.24,26773734.15,10051879.38,32006251.80,23036269.32,12929048.93,6814064.83,14294099.23,11802544.77,5924041.47,2887189.04,13126969.03,12718054.07,7006481.56,1456401.00,5646093.71,8471538.44,0.0
4,收到的其他与经营活动有关的现金,22906669.12,16684827.31,7132965.62,24396835.81,22407225.29,15035867.55,10846631.24,21366996.26,18085459.23,15064776.80,10789094.00,34498771.52,31487721.70,28581834.44,16486649.01,14186091.18,15027228.64,10595269.15,6911519.79,17663943.48,7653884.40,6337185.11,8936910.70,23135836.55,21100230.70,17889385.77,13650410.63,23617986.15,15509700.42,17993124.91,12376918.50,10477481.52,7122790.08,5235995.02,1808559.91,21136399.63,15808739.21,14515340.23,21635579.54,4200154.27,3026712.46,1297335.75,960401.97,8325852.69,8068576.95,0.0
5,经营活动现金流入小计,1893328094.39,1157622051.08,488989241.07,2361483029.70,1681482694.44,1092141347.45,390799903.65,1910248659.82,1313970107.59,867113950.61,350405568.24,1345872386.83,1240663118.79,834957516.74,373243650.46,1297693255.88,1113522237.97,796666075.83,360275145.95,1391145555.51,1003400406.98,622084229.00,256659072.02,1246099119.30,919156085.10,642151016.02,277291922.10,1167587556.92,864818366.15,589414307.16,250636522.85,830303909.46,634855658.06,426656229.66,168968564.77,551123563.39,449156093.41,290421958.85,146264548.88,486564231.42,414392960.53,266011317.05,64373315.97,623575829.36,353959277.24,0.0
6,购买商品、接受劳务支付的现金,1193205049.85,759832425.89,298122551.82,1377692493.84,1014750191.27,662388494.28,303852292.60,1042470536.32,698247870.15,500013321.59,291954074.73,862747242.60,835122100.23,536619754.90,196429851.79,804444183.70,698321779.79,468507870.89,125219145.17,924427140.53,681453890.28,420010175.03,150283826.32,830673798.64,639356519.59,417360030.71,187545916.00,819892575.68,588011716.42,369826790.61,175797468.18,674872595.67,497627229.51,308720156.12,141219053.59,427450736.59,324079043.40,226480826.36,85500076.98,355110930.49,274946970.83,200400127.85,84224476.56,369673639.90,238003583.92,0.0
7,支付给职工以及为职工支付的现金,156767458.77,111205740.41,68693141.33,175827883.61,131592688.88,89463920.75,48999020.44,161808592.16,119860059.28,80923774.61,44656228.90,148417299.15,108224533.76,73222020.58,39091661.24,125957805.08,92473813.92,62579497.82,34848585.89,101381488.18,73612877.68,50079722.94,28165248.66,82137233.55,58484845.26,39780477.83,23183373.63,58621522.40,39629634.48,24838464.50,10891128.93,52800000.23,30915879.83,19893685.72,9064086.91,43636137.14,26186183.00,17052511.95,8584505.62,35565820.55,23191059.14,15802659.45,7521008.61,32632151.27,19998272.18,0.0
8,支付的各项税费,37873001.31,17045704.46,16912333.91,65868573.49,47241619.03,47942676.49,6958936.75,53091932.57,38430195.56,27354184.80,5580232.90,33542508.51,14538393.59,8761143.98,4381839.31,75236792.39,48811682.14,42373048.77,15493781.84,57314600.38,49898867.82,28665701.21,13231073.25,49316468.11,38802387.22,20719854.08,4933146.84,32752533.67,22545929.71,18183853.26,3338506.90,23888084.07,20945505.05,16660777.67,3723843.96,28740872.38,26372003.59,23519561.51,3955001.11,18259824.31,12058140.15,10548309.05,2978600.82,7109279.75,20647519.41,0.0
