,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,283232182.98,139148333.37,52742219.74,345435721.64,309338275.34,144375127.57,45356933.45,354090665.70,319174483.68,148194746.48,48337032.71,309390720.28,284200874.14,122397376.49,39473758.41,307326239.15,282912104.90,124742537.62,42355604.26,286640694.94,261919987.27,113316964.05,36866305.23,250357796.80,219453129.69,106469719.56,28002811.41,205483612.00,177545762.13,68574082.82,20406407.00,155336644.89,134312437.71,48503952.12,15479257.22,125399612.22,106983104.02,41660735.10,13955300.70,118863285.14,102079209.90,37713537.60,12401770.60,109620349.10,91899149.80,33543188.40,10688625.90,113687452.10,86733841.12,33766549.05,10895734.56,96289053.72,78801690.18,32145515.41,12109049.41,77929313.11,62489989.01,27926423.72,2802074.50,71625494.52,59785354.02,26061232.70,2916822.80,36371622.72,28507106.22,5580303.84,3479340.77,69012065.96,23799757.00,68024295.00,0.0
3,收到的税费返还,15475.32,42.00,42.00,119.53,2488.18,2488.18,0,87129.23,82238.94,82238.94,0,31374.25,19129.69,0,0,0,15005.45,0,0,0,15085.95,0,0,2233794.01,0,0,0,0,23245.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615.76,0,6121.59,3344.39,1812.69,1215981.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,10651742.23,9080522.42,2686950.27,12792481.24,8432368.68,5801139.58,3793158.52,6599147.61,7495125.89,5005701.71,1401326.80,8175321.86,6803510.25,5787539.95,1996068.50,8556325.60,8831925.23,7394480.22,3141780.98,8046358.06,19851395.27,4007820.71,2868790.04,55138024.14,58893562.25,7195080.10,3508768.20,15095960.88,13405616.66,5631851.15,3778412.88,3451575.52,10522653.86,5587492.64,900486.91,26614902.09,16687195.33,15740720.56,840446.92,39314427.72,459106.20,30237996.49,30274777.97,9075504.40,15258431.16,2960134.95,114579.12,4636397.44,42452387.96,31214500.14,6705690.69,5017426.08,7747072.49,2696721.17,1346943.86,1929334.12,0,0,0,15797336.68,10000000.00,0,2919199.93,10537526.45,0,0,0,0,0,0,0.0
5,经营活动现金流入小计,293899400.53,148228897.79,55429212.01,358228322.41,317773132.20,150178755.33,49150091.97,360776942.54,326751848.51,153282687.13,49738359.51,317597416.39,291023514.08,128184916.44,41469826.91,315882564.75,291759035.58,132137017.84,45497385.24,294687053.00,281786468.49,117324784.76,39735095.27,307729614.95,278346691.94,113664799.66,31511579.61,220579572.88,190974624.21,74205933.97,24184819.88,158788220.41,144835091.57,54091444.76,16379744.13,152014514.31,123670299.35,57401455.66,14795747.62,158177712.86,102538316.10,67951534.09,42676548.57,118695853.50,107157580.96,36503323.35,10803205.02,118323849.54,129186229.08,64981049.19,17604041.01,101306479.80,86554884.26,34845580.97,13457805.96,81074628.60,62489989.01,27926423.72,2802074.50,87422831.20,69785354.02,26061232.70,5836022.73,46909149.17,28507106.22,5580303.84,3479340.77,69012065.96,23799757.00,68024295.00,0.0
6,购买商品、接受劳务支付的现金,41813362.71,23633133.67,9861486.40,59001521.42,47713250.08,28784914.62,14415769.90,69605307.57,53645539.68,32812040.08,15708694.68,66827713.42,48156856.45,30678082.31,14960333.24,65386814.63,45285920.20,26469638.35,10707134.68,70110690.46,46267477.11,31708017.29,16258796.26,60187697.51,37892789.30,25388079.76,13282606.33,50225737.75,30389434.70,16636102.12,5568523.27,38058378.34,23626634.77,14147410.58,9568431.77,41212412.24,25779891.73,15927671.33,5049243.43,36053843.79,22959472.20,12596064.80,5408089.39,27252506.71,22633539.95,12965576.45,6963618.64,40075348.88,17001910.20,9446783.82,4890413.79,32583602.69,18855796.59,9819704.47,5085715.19,24725854.58,12919270.84,7753440.71,1118814.49,16322945.35,10606133.30,5304417.14,1638470.11,9370828.54,7263766.09,4382450.84,1160418.02,6238511.64,3140957.22,7402691.35,0.0
7,支付给职工以及为职工支付的现金,73167448.59,50590665.46,28996594.19,102229178.93,73003950.75,49278647.86,29169813.12,96430397.69,72897221.67,49089868.65,27671451.42,85289643.11,60101525.89,40209168.81,23684519.57,71807283.08,51223087.43,32651638.92,17765413.80,62029074.62,43414454.27,27590451.34,14982977.95,43608228.38,32535094.90,19867565.37,10035615.35,38002410.13,24221796.17,12732499.25,5848792.70,28023112.67,19111366.64,11658416.41,6095801.01,19089383.74,13505518.07,7903961.90,3672118.85,13578533.26,10346685.32,6591403.15,3563407.14,14411629.92,9440064.15,5793637.32,3340359.12,15978046.59,9569728.64,6329062.16,3355828.08,19316024.46,9228193.76,5887982.85,3308542.88,11130088.52,7530771.39,5939097.73,2827401.68,10947265.73,8642642.95,5185722.36,2690198.63,9001318.33,5688836.74,4023627.42,1667143.87,6271216.50,2522982.08,5948401.72,0.0
8,支付的各项税费,35733231.54,12808365.09,7246022.00,42270847.80,35808502.66,26571859.94,8671389.89,38105156.45,36073058.66,22577521.21,9993367.80,34654095.61,26913900.48,18046946.61,6106745.08,29709411.31,22546542.82,14342890.39,4761028.29,27682057.38,21232970.17,13862748.99,4154274.18,17629815.80,11628044.36,6443283.32,2513516.30,18135161.37,9718324.18,4365082.12,1809713.71,7747482.37,6692169.83,2715416.10,1257600.45,7125728.72,6300328.21,3115928.43,916354.33,7159018.21,5122507.68,2848151.24,710025.19,8347473.88,6527788.22,3571485.94,2717185.47,5035596.17,2372730.59,1243065.02,658902.95,2570362.95,1985252.60,1125336.91,561328.76,1189107.21,1231070.26,596832.24,258462.27,2313686.80,1325496.62,1075461.05,78083.98,1788392.30,1009167.01,400872.14,216264.27,11994703.11,651229.49,10672460.62,0.0
9,支付的其他与经营活动有关的现金,33271623.90,15296628.99,12492275.53,41698052.54,39417367.43,51030517.95,31833487.34,51671907.38,33068854.32,17823461.60,8365232.17,42488946.46,32393901.78,19440971.89,7150862.86,31610668.55,28280483.15,17122625.35,5211198.47,32868940.23,45736172.61,19838873.69,11088173.15,41193057.51,35723874.17,8558200.56,4763683.06,38089486.90,49065335.58,19360190.18,4478255.96,34654576.17,46034409.80,15629621.46,5072612.30,19107599.90,26108096.74,18172219.44,12153083.41,70667280.09,7563201.34,6680558.64,7511191.02,32006282.20,45407643.23,12663694.81,27651728.43,14562853.66,43857648.64,15470573.56,16202373.93,23649947.85,18712566.53,10767877.76,3744656.52,14795753.18,24545143.62,14554304.75,9350440.55,26433711.28,27636365.75,16003590.83,4285671.45,34433888.01,20740347.37,10930458.49,3827239.45,10957132.07,5422932.87,13612375.55,0.0
10,经营活动现金流出小计,183985666.74,102328793.21,58596378.12,245199600.69,195943070.92,155665940.37,84090460.25,255812769.09,195684674.33,122302891.54,61738746.07,229260398.60,167566184.60,108375169.62,51902460.75,198514177.57,147336033.60,90586793.01,38444775.24,192690762.69,156651074.16,93000091.31,46484221.54,162618799.20,117779802.73,60257129.01,30595421.04,144452796.15,113394890.63,53093873.67,17705285.64,108483549.55,95464581.04,44150864.55,21994445.53,86535124.60,71693834.75,45119781.10,21790800.02,127458675.35,45991866.54,28716177.83,17192712.74,82017892.71,84009035.55,34994394.52,40672891.66,75651845.30,72802018.07,32489484.56,25107518.75,78119937.95,48781809.48,27600901.99,12700243.35,51840803.49,46226256.11,28843675.43,13555118.99,56017609.16,48210638.62,27569191.38,8692424.17,54594427.18,34702117.21,19737408.89,6871065.61,35461563.32,11738101.66,37635929.24,0.0
11,经营活动产生的现金流量净额,109913733.79,45900104.58,-3167166.11,113028721.72,121830061.28,-5487185.04,-34940368.28,104964173.45,131067174.18,30979795.59,-12000386.56,88337017.79,123457329.48,19809746.82,-10432633.84,117368387.18,144423001.98,41550224.83,7052610.00,101996290.31,125135394.33,24324693.45,-6749126.27,145110815.75,160566889.21,53407670.65,916158.57,76126776.73,77579733.58,21112060.30,6479534.24,50304670.86,49370510.53,9940580.21,-5614701.40,65479389.71,51976464.60,12281674.56,-6995052.40,30719037.51,56546449.56,39235356.26,25483835.83,36677960.79,23148545.41,1508928.83,-29869686.64,42672004.24,56384211.01,32491564.63,-7503477.74,23186541.85,37773074.78,7244678.98,757562.61,29233825.11,16263732.90,-917251.71,-10753044.49,31405222.04,21574715.40,-1507958.68,-2856401.44,-7685278.01,-6195010.99,-14157105.05,-3391724.84,33550502.64,12061655.34,30388365.76,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,1000000.00,0,0,0,0,0,0,0,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.00,40000000.00,40000000.00,0,30000000.00,0,0,0,0,0,0,0,26000000.00,0,0,0,9353065.89,353065.89,0,0,13000000.00,7000000.00,5915909.00,0,40001.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0,0,0,500000.00,500000.00,0,0,1000000.00,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000.00,3200000.00,3200000.00,3200000.00,3200000.00,3200000.00,3200000.00,0,3200000.00,3200000.00,3200000.00,0,4200000.00,3200000.00,3200000.00,0,3822545.99,2632682.97,830037.36,0,0,40001.80,40001.80,0,1739890.71,139890.71,139890.71,139890.71,0,0,0,0,0,0,0,0,0,0,0,0.0
