,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2805915203.70,1808028920.81,845637677.40,3810288375.43,2738007119.60,1960076878.28,914404711.96,3193515816.65,1728864607.63,887732373.83,358477109.43,1530334266.10,1062716956.25,694972873.49,306111149.71,1006074208.32,619767211.13,396603544.49,140869497.06,537430709.26,380711124.64,261012383.61,129388004.29,543965799.38,356524547.80,253952934.27,146612283.40,360926548.11,241215508.82,150454032.40,68976571.96,358534531.43,242896128.17,156025887.72,54108771.15,342386893.99,231799670.50,144738397.62,58077338.05,328086182.79,227246554.12,149566315.31,68008927.64,276104036.31,184164094.69,108522680.19,44141118.49,207968189.36,142715271.55,101380222.18,35406151.58,145424447.74,128636584.43,101021043.69,0.0
3,收到的税费返还,247137.43,4723.54,0,1471.17,1471.17,0,0,7853987.24,918494.63,918494.63,0,1140189.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,24481557.26,19905726.56,8571341.32,236432544.14,32246690.03,21173194.41,7624049.23,89640102.33,153146087.47,19599693.08,10848759.31,38336707.24,184127644.90,148518420.15,11072348.49,93016430.54,114902656.32,25661471.16,6278536.87,75319900.61,100482481.93,22605466.00,6558757.07,10111570.62,4997808.29,4642942.40,7021459.80,10627633.69,3073683.69,1373116.34,887325.63,7963437.74,1709821.43,1081492.04,190554.30,5274278.19,1952695.43,1884899.95,49939.26,6151288.32,1033268.97,190328.96,10000.00,9495620.09,5562385.35,928036.87,128238.48,3817647.49,3367437.99,1221776.20,188107.97,1844844.54,2186728.41,285916.36,0.0
5,经营活动现金流入小计,2830643898.39,1827939370.91,854209018.72,4046722390.74,2770255280.80,1981250072.69,922028761.19,3291009906.22,1882929189.73,908250561.54,369325868.74,1569811162.47,1246844601.15,843491293.64,317183498.20,1099090638.86,734669867.45,422265015.65,147148033.93,612750609.87,481193606.57,283617849.61,135946761.36,554077370.00,361522356.09,258595876.67,153633743.20,371554181.80,244289192.51,151827148.74,69863897.59,366497969.17,244605949.60,157107379.76,54299325.45,347661172.18,233752365.93,146623297.57,58127277.31,334237471.11,228279823.09,149756644.27,68018927.64,285599656.40,189726480.04,109450717.06,44269356.97,211785836.85,146082709.54,102601998.38,35594259.55,147269292.28,130823312.84,101306960.05,0.0
6,购买商品、接受劳务支付的现金,931832864.38,613869437.10,351412793.43,1274891892.68,931499445.31,658066272.17,386242989.25,1758265493.74,1122112598.58,501823079.46,246210611.33,1570654249.62,1045181000.97,451013890.63,120942153.77,480200105.50,214926702.08,180727599.65,55331458.09,205804338.03,148860678.96,95297675.96,51550614.87,128487151.21,75646002.55,53085012.33,26684390.13,86644276.72,53448055.05,29551234.43,13802537.92,106276344.74,64767927.70,42952676.78,20727729.12,126599376.03,87293300.79,53275633.59,25421402.93,161513771.92,105714664.83,49952812.08,26228640.88,107387299.04,61731689.64,27619435.20,7961118.02,96860317.14,61975053.25,37494152.34,11611934.05,96477223.24,71576795.78,78653898.92,0.0
7,支付给职工以及为职工支付的现金,1042626166.35,684988297.97,290954677.49,1458692374.61,1085332797.26,735538565.05,372252909.62,999778593.18,540293833.05,264006967.96,158474794.84,420112060.90,315616477.48,206922860.22,82510962.85,212746346.20,100725627.63,76477231.52,19616573.37,64456589.85,45411686.75,24663939.18,12322582.56,34127426.88,59124824.60,38968375.22,6134618.13,20891557.41,21584348.78,34289730.78,3034908.03,15249570.73,22974572.57,19947904.07,17054199.83,27279297.85,24922671.72,15269590.95,6410303.68,24571996.08,17694291.58,14197730.44,6595372.18,19467102.90,13694718.31,8349429.06,3713641.14,14311644.51,10847023.24,5391855.42,2208723.26,9577488.48,8446816.26,8896707.79,0.0
8,支付的各项税费,112927219.49,81126592.10,42002371.56,197562531.12,169332785.26,117731115.12,58050082.55,173400188.59,117353696.86,66272048.99,32765693.25,168700632.32,150238510.60,104979678.04,36135200.98,126473832.12,122827903.14,74244886.32,16088323.56,103277897.29,85637434.56,54059679.96,13583816.29,88512684.59,73671249.46,61268845.77,5645587.14,62741603.41,44368251.86,31334341.31,18436600.94,39025406.14,32595732.51,20237336.56,10724156.84,37878900.71,31668934.86,22428075.58,11179116.16,34160518.42,27234868.29,20417647.40,8279782.58,40619216.25,32236743.12,19550136.86,7527031.65,31412169.64,26442137.28,18945930.61,8456799.52,14088613.09,4234544.82,4917174.53,0.0
9,支付的其他与经营活动有关的现金,316427067.08,275271787.28,68618859.69,593010389.32,319717641.63,275518884.44,114148988.38,564384251.80,110204694.62,100987333.28,36298616.95,107718298.19,94812293.38,55421074.90,31647785.07,60648451.32,96399495.52,42133945.00,29560488.84,45858090.17,72489027.00,9639455.45,15604241.85,144549135.25,65756964.92,48916196.34,50524454.56,118571272.10,81593347.60,39114949.42,25616563.81,111142653.92,88347524.29,55770206.89,30514983.28,91477781.80,72956211.43,42392125.72,24675132.39,81363658.20,81272030.48,49171167.69,23634550.24,95756681.90,72594339.39,43175266.01,20092573.14,37320983.77,26426687.53,17263647.03,12806935.25,13576215.19,10029325.28,8762764.32,0.0
10,经营活动现金流出小计,2403813317.30,1655256114.45,752988702.17,3524157187.73,2505882669.46,1786854836.78,930694969.80,3495828527.31,1889964823.11,933089429.69,473749716.37,2267185241.03,1605848282.43,818337503.79,271236102.67,880068735.14,534879728.37,373583662.49,120596843.86,419396915.34,352398827.27,183660750.55,93061255.57,395676397.93,274199041.53,202238429.66,88989049.96,288848709.64,200994003.29,134290255.94,60890610.70,271693975.53,208685757.07,138908124.30,79021069.07,283235356.39,216841118.80,133365425.84,67685955.16,301609944.62,231915855.18,133739357.61,64738345.88,263230300.09,180257490.46,98694267.13,39294363.95,179905115.06,125690901.30,79095585.40,35084392.08,133719540.00,94287482.14,101230545.56,0.0
11,经营活动产生的现金流量净额,426830581.09,172683256.46,101220316.55,522565203.01,264372611.34,194395235.91,-8666208.61,-204818621.09,-7035633.38,-24838868.15,-104423847.63,-697374078.56,-359003681.28,25153789.85,45947395.53,219021903.72,199790139.08,48681353.16,26551190.07,193353694.53,128794779.30,99957099.06,42885505.79,158400972.07,87323314.56,56357447.01,64644693.24,82705472.16,43295189.22,17536892.80,8973286.89,94803993.64,35920192.53,18199255.46,-24721743.62,64425815.79,16911247.13,13257871.73,-9558677.85,32627526.49,-3636032.09,16017286.66,3280581.76,22369356.31,9468989.58,10756449.93,4974993.02,31880721.79,20391808.24,23506412.98,509867.47,13549752.28,36535830.70,76414.49,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
