,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,35564840373.36,23403080023.15,8833017484.84,45444051695.42,31819366196.15,22622069449.66,10032634839.73,32303590746.65,22037135823.91,7995566921.56,4117663513.95,18305462355.19,12119442818.87,7059189481.53,2925381480.94,14938356996.81,10233416662.52,6289466363.55,2233566815.91,13973253751.27,9916190513.21,6781077369.37,3302607346.53,14018625266.88,11059358405.62,7387186783.06,3235259275.01,12070635754.06,8963718991.88,5913475711.85,3034722275.74,12291641333.13,9134012683.30,5836514907.32,2649355510.95,9590773127.16,7031642090.42,4419020509.64,1689108332.79,5972480055.10,4397834730.81,2783177755.60,1369255019.96,9159736064.57,6524816902.50,4525963660.09,2045830527.48,7344682398.45,5479020889.13,3628670985.31,1683121483.77,6130347535.88,0,3470090464.75,1983885918.79,0.0
3,收到的税费返还,89543039.44,40726140.77,18728866.43,69014091.72,55949107.95,15211466.03,13573169.79,48477871.01,53627611.76,28240800.07,10646079.83,49892178.04,44618460.41,20496034.05,0,19301399.99,20219118.91,12473846.57,4007789.35,28671905.51,45929608.42,22964312.27,8074638.92,1018897.89,810285.99,179611.70,240900.26,21837565.47,19617165.92,17742789.56,27072543.24,48591469.13,36532553.71,23580493.23,12494729.98,30808225.80,24809165.97,14819849.69,5542835.93,27320319.45,36415963.73,26773505.31,10688502.56,61264194.89,61353033.04,44602005.90,11806556.44,49157685.34,28060604.44,25178838.53,18322538.90,148750379.33,0,63243250.18,6504293.28,0.0
4,收到的其他与经营活动有关的现金,595530632.96,448251695.50,60572265.90,505368902.47,143833695.44,114027522.94,14812123.19,582507546.45,747331430.21,541814856.10,268618498.38,245833363.41,184246784.56,39196261.21,34562545.72,86188732.63,367828067.88,408574591.49,128415015.33,72867589.43,70811809.03,63205183.87,34662524.61,38129395.35,54335267.59,9692965.96,50876545.98,69763874.31,50019382.36,217287113.01,25481604.69,86231333.64,46506105.54,27091611.67,50814489.14,144072123.83,147991845.00,51121717.14,54724371.07,30963134.19,25434226.40,4649782.77,9119438.16,36670544.94,11700717.98,4177789.72,3493296.79,14492227.87,6821755.66,14307586.99,1695224.70,287012542.40,0,1727044304.29,951359097.32,0.0
5,经营活动现金流入小计,36328421414.50,23946876484.52,8937791803.35,46136220515.10,32102975885.13,22805243298.98,10083984732.88,33036357725.07,22906404374.68,8608895099.64,4416296982.47,18690002500.28,12416334756.02,7167462155.52,2997522285.81,15253381609.32,10621463849.31,6710514801.61,2365989620.59,14074793246.21,10032931930.66,6867246865.51,3345344510.06,14057773560.12,11114503959.20,7397059360.72,3286376721.25,12162237193.84,9033355540.16,6148505614.42,3087276423.67,12426464135.90,9217051342.55,5887187012.22,2712664730.07,9765653476.79,7204443101.39,4484962076.47,1749375539.79,6030763508.74,4459684920.94,2814601043.68,1389062960.68,9257670804.40,6597870653.52,4574743455.71,2061130380.71,7408332311.66,5513903249.23,3668157410.83,1703139247.37,6566110457.61,0,5260378019.22,2941749309.39,0.0
6,购买商品、接受劳务支付的现金,32220335659.76,22113564271.86,8149728929.23,40833892897.96,28631827156.60,20662663958.93,8841586638.97,34605930526.17,23848115367.75,9958012656.45,4624715605.69,16730876628.28,10986942156.36,6598571410.76,2780086852.67,14392691427.59,9372680980.81,6176995339.02,2468861577.28,11920888424.16,8588948217.34,6094333594.24,2917870364.22,13197134937.18,10197373802.89,6598599960.60,3031133137.71,11085113320.62,8051020684.80,5440424188.19,3170778897.04,11753176894.31,8602638351.20,5565158476.73,2791411388.15,9322713528.73,6703690707.29,4280351798.48,1832801407.35,5874049906.09,4395679745.96,2633850345.80,1163955982.96,8480916318.33,5967031346.09,4357811242.00,1918071630.98,7026858235.19,5189332423.42,3294802585.22,1469188495.94,5739605237.57,0,3174508704.05,1934969874.17,0.0
7,支付给职工以及为职工支付的现金,709513782.64,555244840.14,244910507.08,676393856.32,483286440.01,382199360.56,206801279.73,514582984.16,355913738.02,309501193.17,133079427.81,420785691.10,285465360.35,214037144.76,117337484.02,321649629.17,247301682.87,180946599.92,91615888.52,278932298.74,229987102.17,152444875.85,80979546.59,242372347.88,185612752.56,139198252.15,74548012.71,224834565.02,145516816.62,98378286.97,46821139.17,222278059.28,161733941.76,113333445.28,66184399.63,194110637.02,132207926.31,90307295.56,58387396.16,190708472.52,131047441.69,89712642.13,46376518.99,171250643.88,108570161.87,92248424.97,44931703.95,117682218.76,83605422.18,53722716.03,30134055.78,90995028.21,0,74348128.72,42928274.74,0.0
8,支付的各项税费,377375707.45,217609926.76,97547170.00,387483752.89,305626819.87,163030971.62,61551981.57,298362536.09,220841786.51,144183504.82,69802507.64,151256024.76,116089011.17,80378840.30,47568831.89,184123190.51,131898849.94,95092672.98,34169758.59,127398681.69,74420826.97,49974876.15,16411296.80,128682979.56,76080727.46,40307797.95,16372338.36,147483123.89,109155014.14,99447953.44,73492812.00,94997036.85,78342935.01,49289571.14,11397817.90,46735248.09,56514110.04,33456340.17,10495753.51,49614024.32,44891113.54,25227387.26,10740769.86,93010367.78,64945362.25,51439186.63,33024422.27,87529937.92,75849783.29,55710307.68,31102474.10,86727114.87,0,72003117.64,20644646.64,0.0
