24,投资活动产生的现金流量净额,-56638874.62,-31036250.17,-5408718.73,-65744106.18,-48686365.25,-31420773.98,-13785921.53,-130500061.13,-81763388.13,-65249546.29,-12668943.84,-217862406.47,-90309731.58,-40398136.87,-27333152.28,-23408551.98,-31677128.85,-17246337.85,-5657486.01,-60330121.61,-25790753.85,-11126660.07,631408.63,-119981906.61,-67424913.87,-51243355.99,-23412222.64,-101535320.07,-48883203.57,-25311742.54,-14917758.21,-65100923.16,-60522933.96,-45669078.44,-4773202.36,-32277310.43,-14062616.89,-17010776.15,-11099554.58,-39961028.86,0,-38900640.95,-9802136.49,-72174109.69,-68173039.12,-46402425.56,-28063106.82,-115368683.67,-43004472.91,-15890711.88,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,500000.00,0,0,0,0,1000000.00,594100000.00,603600000.00,603600000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694310000.00,0,0,0,0,0,0,0,0,0,0,0,33330209.25,50000000.00,2549747.57,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,196000000.00,130000000.00,60000000.00,262046200.00,190000000.00,90000000.00,0,115000000.00,90000000.00,30000000.00,30000000.00,295000000.00,145000000.00,90000000.00,70000000.00,118800000.00,99000000.00,59000000.00,59000000.00,38800000.00,19300000.00,0,0,30500000.00,30500000.00,30500000.00,0,167500000.00,100000000.00,100000000.00,100000000.00,28000000.00,28000000.00,0,0,141000000.00,106000000.00,58000000.00,58000000.00,95000000.00,0,50000000.00,33000000.00,70553117.81,30000000.00,30000000.00,10000000.00,80000000.00,35800000.00,2200000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,78424316.74,768750.00,0,57061000.00,169108333.28,105799625.02,12942500.01,53437050.59,36977000.03,4012500.02,1740000.01,58184629.75,12377600.00,11861100.00,9665600.00,19514069.71,16574613.74,15314613.74,1631000.00,17762443.97,2946000.00,1938000.00,930000.00,9853235.35,8842235.35,7105353.83,4351799.11,12311578.97,13808505.07,6368889.74,3608732.49,18391750.10,16030549.81,10383924.68,0,23176790.45,0,5950000.00,0,0,0,0,0,4200000.00,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,274424316.74,130768750.00,60000000.00,319107200.00,359108333.28,196299625.02,12942500.01,168437050.59,126977000.03,34012500.02,32740000.01,947284629.75,760977600.00,705461100.00,79665600.00,138314069.71,115574613.74,74314613.74,60631000.00,56562443.97,22246000.00,1938000.00,930000.00,40353235.35,39342235.35,37605353.83,4351799.11,179811578.97,113808505.07,106368889.74,103608732.49,46391750.10,44030549.81,10383924.68,0,858486790.45,106000000.00,63950000.00,58000000.00,95000000.00,0,50000000.00,33000000.00,74753117.81,30000000.00,30000000.00,10000000.00,113330209.25,85800000.00,4749747.57,0.0
32,偿还债务支付的现金,192500000.00,126500000.00,64000000.00,145000000.00,161000000.00,62500000.00,0,140000000.00,115000000.00,60000000.00,30000000.00,159000000.00,109200000.00,49200000.00,39200000.00,58600000.00,39100000.00,19800000.00,0,0,0,0,0,30500000.00,30500000.00,30500000.00,0,167500000.00,100000000.00,100000000.00,0,229000000.00,201000000.00,201000000.00,161000000.00,80000000.00,45000000.00,35000000.00,35000000.00,75000000.00,0,20000000.00,19308602.73,30000000.00,0,0,0,33500000.00,4500000.00,0,0.0
33,分配股利、利润或偿付利息所支付的现金,10270333.94,6850968.09,3364062.51,13232794.30,13927445.63,9081531.18,4450612.71,10346993.13,8257861.88,4833054.22,2389720.86,7544079.76,5163581.12,3486348.88,1506650.58,6809542.58,4741002.78,3330419.00,937726.47,4628205.15,3868816.58,3953205.45,-1368.91,5168311.11,4790190.36,2015248.23,0,31728874.43,31418363.34,31418363.34,115645.85,52069848.78,51944629.34,51926922.40,1751433.51,53113225.39,6589161.35,4404741.51,1984203.51,8653465.76,0,2711519.25,1937316.14,18114428.17,15732295.20,13320526.86,9741408.11,38468328.71,427728.12,69491.17,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,128818893.34,67107442.59,8882183.34,45864312.40,107931555.14,45366901.05,23722966.22,50545011.49,43272917.59,29906410.70,20480251.27,57227005.62,89245769.83,67863845.80,26457524.54,15804466.88,26421604.81,14622056.18,4584659.38,16392500.00,36449573.62,26073947.76,12168461.27,14802204.51,5690000.00,3150000.00,700000.00,2139000.00,2139000.00,1469000.00,0,33751248.57,27552155.00,13282155.00,1074206.10,22824300.00,9216899.52,19426300.00,3810240.91,15441000.00,0,0,0,0,0,390000.00,0,0,0,0,0.0
36,筹资活动现金流出小计,331589227.28,200458410.68,76246245.85,204097106.70,282859000.77,116948432.23,28173578.93,200892004.62,166530779.47,94739464.92,52869972.13,223771085.38,203609350.95,120550194.68,67164175.12,81214009.46,70262607.59,37752475.18,5522385.85,21020705.15,40318390.20,30027153.21,12167092.36,50470515.62,40980190.36,35665248.23,700000.00,201367874.43,133557363.34,132887363.34,115645.85,314821097.35,280496784.34,266209077.40,163825639.61,155937525.39,60806060.87,58831041.51,40794444.42,99094465.76,0,22711519.25,21245918.87,48114428.17,15732295.20,13710526.86,9741408.11,71968328.71,4927728.12,69491.17,0.0
37,筹资活动产生的现金流量净额,-57164910.54,-69689660.68,-16246245.85,115010093.30,76249332.51,79351192.79,-15231078.92,-32454954.03,-39553779.44,-60726964.90,-20129972.12,723513544.37,557368249.05,584910905.32,12501424.88,57100060.25,45312006.15,36562138.56,55108614.15,35541738.82,-18072390.20,-28089153.21,-11237092.36,-10117280.27,-1637955.01,1940105.60,3651799.11,-21556295.46,-19748858.27,-26518473.60,103493086.64,-268429347.25,-236466234.53,-255825152.72,-163825639.61,702549265.06,45193939.13,5118958.49,17205555.58,-4094465.76,0,27288480.75,11754081.13,26638689.64,14267704.80,16289473.14,258591.89,41361880.54,80872271.88,4680256.40,0.0
38,四、汇率变动对现金及现金等价物的影响,431422.92,118763.88,-20772.36,6902.77,335336.25,-33682.73,-306935.24,-1286451.61,-504887.40,-404046.54,-241895.42,427152.59,-170332.66,-316183.43,-308683.13,204205.56,23957.85,19364.52,51341.71,109433.49,146423.03,84659.29,40640.91,-221453.77,-95815.11,-108594.84,-21019.85,-137741.24,-44715.46,-268618.28,116110.18,6950.29,14044.73,21617.53,-6263.58,-28559.62,-31694.35,-22811.30,-7826.96,7911.54,0,2058.55,-14910.28,-89335.37,-81832.90,-48433.69,30001.32,-161174.42,-2764.31,0,0.0
39,五、现金及现金等价物净增加额,-94722039.33,-58672018.27,-52910757.24,-101188356.10,-49304378.80,12830180.00,-63277857.87,-203426307.43,-225276238.32,-184478313.41,-61274720.76,382237849.03,380701902.81,521155559.10,-17299353.46,4655182.98,12407327.44,-1796808.05,21443473.60,-82908343.26,-82638396.20,-69919725.66,-33286711.68,-139653435.47,-77535470.18,-39553888.76,-21124276.27,-179809815.56,-157658901.71,-117315000.23,24489772.31,-338561658.39,-321764284.72,-314385954.48,-215609040.36,684767303.05,10148935.32,-34515374.21,-20314039.31,53636847.57,0,10283986.32,-9803042.17,-21449224.65,-34289312.52,-28263452.51,-39747235.57,-30190959.81,71890792.32,2429542.87,0.0
40,加:期初现金及现金等价物余额,102480605.02,102480605.02,102480605.02,203668961.12,203668961.12,203668961.12,203668961.12,407095268.55,407095268.55,407095268.55,407095268.55,24857419.52,26754666.95,26754666.95,26754666.95,20202236.54,20202236.54,20202236.54,20402236.53,103110579.80,103110579.80,103110579.80,103110579.80,242764015.27,242764015.27,242764015.27,242764015.27,422573830.83,422573830.83,422573830.83,422573830.83,761135489.22,761135489.22,761135489.22,761135489.22,76368186.17,76368186.16,76368186.17,76368186.16,22731338.60,0,22731338.60,22731338.60,44180563.25,44180563.25,44180563.25,44180563.25,74371523.06,2480730.74,51187.87,0.0
41,六、期末现金及现金等价物余额,7758565.69,43808586.75,49569847.78,102480605.02,154364582.32,216499141.12,140391103.25,203668961.12,181819030.23,222616955.14,345820547.79,407095268.55,407456569.76,547910226.05,9455313.49,24857419.52,32609563.98,18405428.49,41845710.13,20202236.54,20472183.60,33190854.14,69823868.12,103110579.80,165228545.09,203210126.51,221639739.00,242764015.27,264914929.12,305258830.60,447063603.14,422573830.83,439371204.50,446749534.74,545526448.86,761135489.22,86517121.48,41852811.96,56054146.85,76368186.17,0,33015324.92,12928296.43,22731338.60,9891250.73,15917110.74,4433327.68,44180563.25,74371523.06,2480730.74,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,0,-31612542.66,0,-175099080.49,0,26109670.32,0,7008487.81,0,26035001.53,0,-38177163.94,0,-19578295.52,0,2806155.60,0,-18074391.95,0,3234950.39,0,-12939688.22,0,8757428.60,0,4700232.85,0,7070659.14,0,3662018.52,0,44994903.69,0,27660702.86,0,62035764.71,30717684.82,20047691.62,0,60142791.96,0,22726365.76,4519786.97,59091175.05,0,25410232.68,6532654.03,81748308.36,60551105.10,4176900.68,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,6728008.98,0,81195007.92,0,4216006.04,0,8116826.22,0,1909902.89,0,29849916.08,0,1717047.37,0,7718918.21,0,1876248.50,0,-431982.48,0,-786272.60,0,8068748.14,0,1308897.20,0,5650276.93,0,1426072.52,0,2051606.08,0,1174858.15,0,4077622.62,1466251.43,1338251.43,0,4089640.38,0,-191634.20,-58000.00,3254918.36,0,930779.77,455296.21,2331989.62,626130.23,768886.84,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,27953430.58,0,48940713.00,0,19622876.82,0,39453649.42,0,19590541.21,0,38024324.69,0,19697904.94,0,34676041.28,0,17607367.63,0,31493645.06,0,15642907.66,0,25140744.01,0,11188110.51,0,20553010.73,0,10035448.12,0,18889763.30,0,9118740.57,0,16684639.17,12397103.52,8103668.75,0,11041362.86,0,3777114.70,1608221.65,4025689.00,0,1494146.35,728283.96,2701028.54,1775187.51,1213153.10,0.0
48,无形资产摊销,0,3831150.66,0,6471010.65,0,2330135.72,0,4642115.96,0,1987854.28,0,4676560.90,0,2364538.95,0,3256523.11,0,1477063.99,0,2905787.10,0,1276935.86,0,2654332.74,0,1271947.98,0,1512605.63,0,710803.65,0,1184428.04,0,539682.52,0,777586.55,536465.72,373980.06,0,717673.88,0,357656.63,177938.00,748075.13,0,353186.76,176593.38,358031.45,221144.12,0,0.0
49,长期待摊费用摊销,0,1243422.17,0,4776589.86,0,660414.41,0,1313796.19,0,0,0,117101.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37762.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279674.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,0,0,-25132419.00,0,-25116420.97,0,9496.58,0,0,0,315791.27,0,6989.00,0,-11691939.25,0,-535953.70,0,-318832.50,0,0,0,38494.00,0,0,0,18769.70,0,0,0,-8131.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
53,固定资产报废损失,0,0,0,1565964.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
54,公允价值变动损失,0,899218.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,9500350.61,0,19373776.21,0,9886508.27,0,11723284.31,0,5059833.01,0,7128715.02,0,4503700.49,0,5921759.75,0,2539760.82,0,362521.51,0,-84812.16,0,389764.88,0,275755.97,0,1866615.67,0,1686981.62,0,1742940.96,0,1893552.14,0,9832891.66,6364685.68,4171209.24,0,6322622.44,0,2297597.20,1075026.42,2381442.15,0,487295.46,-30001.32,960111.24,430492.43,69491.17,0.0
58,投资损失,0,-1046289.93,0,-1689057.68,0,-112191.85,0,-2251282.11,0,-3030041.62,0,748736.63,0,491568.25,0,506418.77,0,1253355.82,0,1290599.34,0,156805.01,0,-179855.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,递延所得税资产减少,0,3721661.79,0,-32207635.04,0,-833646.24,0,-6917170.86,0,-388822.78,0,-14153696.13,0,-311554.77,0,-5895880.01,0,-1505407.33,0,-1664182.61,0,95227.20,0,-1078409.05,0,-157026.58,0,-840074.91,0,-184916.35,0,-211914.70,0,-176228.72,0,-523426.73,0,-200737.72,0,-718469.79,0,37735.15,0,-399129.79,0,0,-56912.03,-313379.44,-152496.40,0,0.0
60,递延所得税负债增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-183164.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,存货的减少,0,24414443.25,0,-87953425.29,0,-40715793.33,0,2428440.50,0,-14254805.05,0,-32893762.06,0,-11789242.10,0,-30491967.88,0,-5260518.66,0,-39038728.82,0,-29564146.27,0,-65002948.04,0,28386388.51,0,-10060979.96,0,-23042762.29,0,-66912847.02,0,-42602553.08,0,-83484081.15,108115445.44,-40916592.33,0,3406904.59,0,4709533.59,2720198.97,-52189484.85,0,51033674.75,-13040297.05,-28203094.77,-19587205.16,-283523.90,0.0
62,经营性应收项目的减少,0,668336.99,0,134282649.89,0,-140291341.05,0,-80871615.75,0,-121398986.83,0,-78262615.09,0,-46801815.14,0,-16082380.40,0,-12819248.83,0,-44857095.14,0,2674306.15,0,-11350993.96,0,-26973096.75,0,-86653174.39,0,-17445871.95,0,-4333294.73,0,-6338316.63,0,-40529828.72,-86560143.46,-47380277.67,0,-18108977.16,0,4700785.27,-12797139.34,-7334056.49,0,-21406838.71,576160.53,17836046.94,-7894263.13,-17946070.62,0.0
63,经营性应付项目的增加,0,-4608638.29,0,-137736043.66,0,108840398.87,0,-17453412.70,0,26484185.76,0,-29286714.68,0,26539811.19,0,-18349425.45,0,-8057376.44,0,-10459137.61,0,-7404555.63,0,22811360.78,0,-10143253.22,0,3388886.31,0,-42063939.65,0,-6772852.09,0,-4183778.66,0,45652739.93,-96385606.98,31862061.37,0,30790881.49,0,-16521066.13,-8986109.20,14596902.21,0,-56273045.33,-7314499.67,-33442024.20,-1944337.04,25641161.08,0.0
