,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1520528354.67,997065999.21,592759506.44,1738430380.22,1383674739.78,951901871.64,438473319.41,1723641456.06,1224388631.47,842028847.46,309388881.58,1788449084.33,1312840716.19,849374876.38,324174792.86,1680659740.50,1197635527.66,831104619.08,352188207.78,1612184828.63,1240106024.45,938440348.03,387283296.62,1584612459.73,1154398397.69,906499469.64,309283179.69,1375951273.43,996464680.22,633062695.39,269789021.17,1405877386.92,1111530293.26,821230744.01,349457099.09,1198101774.29,830498086.49,612478488.72,272715721.07,1303128796.34,906249673.99,618463180.89,228996508.07,1034837094.65,702945152.35,488547747.04,962962172.62,912794249.63,0.0
3,收到的税费返还,0,0,0,453614.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,27064028.35,19226853.54,11743269.24,41068753.09,16416470.14,10268512.76,5359455.52,24028563.36,20345164.41,7834774.50,6373818.00,24944195.94,16066450.75,9870128.55,6804085.92,21163035.79,25556700.29,13844640.03,5464357.88,19416534.30,30726846.45,62298711.39,54337649.55,14832042.19,13375518.85,43902960.92,44608466.61,25222805.17,56517335.62,29172321.32,37858187.93,14449282.57,14820281.17,5602354.27,748379.30,5760836.17,4430000.76,2561833.43,1454879.36,3789737.01,2635475.06,14409070.28,1647569.92,10930305.86,5474861.88,3646126.10,3944102.67,8358192.00,0.0
5,经营活动现金流入小计,1547592383.02,1016292852.75,604502775.68,1779952747.31,1400091209.92,962170384.40,443832774.93,1747670019.42,1244733795.88,849863621.96,315762699.58,1813393280.27,1328907166.94,859245004.93,330978878.78,1701822776.29,1223192227.95,844949259.11,357652565.66,1631601362.93,1270832870.90,1000739059.42,441620946.17,1599444501.92,1167773916.54,950402430.56,353891646.30,1401174078.60,1052982015.84,662235016.71,307647209.10,1420326669.49,1126350574.43,826833098.28,350205478.39,1203862610.46,834928087.25,615040322.15,274170600.43,1306918533.35,908885149.05,632872251.17,230644077.99,1045767400.51,708420014.23,492193873.14,966906275.29,921152441.63,0.0
6,购买商品、接受劳务支付的现金,306896835.59,218923135.26,111124437.81,275112353.52,323354627.16,204461372.62,84078870.78,391422612.03,350350132.87,261096414.96,66225069.37,348186437.91,329394584.34,228311246.18,92323220.91,352595883.06,351644465.19,275990623.57,120999536.19,348382647.34,439857225.48,315312905.54,89879857.42,431275674.38,451843411.00,274402063.95,86308447.64,386685305.10,362487078.55,254648934.41,98124433.33,335881573.70,236545004.02,215396273.88,70075164.11,290964990.68,259208358.18,173709810.19,45546006.73,264364402.36,203874632.30,120060096.53,56619998.58,241770177.14,174193210.57,100023098.29,249081274.06,233177953.51,0.0
7,支付给职工以及为职工支付的现金,176093750.23,121339087.94,64697065.87,238794786.15,162548667.25,109953094.79,66247937.50,218194307.61,150806663.79,107127382.60,60168576.52,200207477.77,148742771.50,101874591.76,45107639.93,205841605.76,126950698.72,102733296.01,53600449.61,173091488.09,122498901.41,83312412.73,40348540.53,166343959.80,117241288.85,86790476.80,41237926.66,154478879.21,83638961.45,50472310.90,12140990.68,146162201.94,83076849.86,47653856.21,16803772.42,127745734.62,81080682.22,48299765.12,30984465.21,121139542.32,79946467.51,42979226.90,26619235.76,107260908.53,82700364.00,51161781.92,100291894.97,82533705.12,0.0
8,支付的各项税费,213289005.09,170898184.12,89628439.84,302602865.52,234803310.47,172055107.33,79465683.61,311883698.52,227554879.59,160534848.98,68375513.06,282268996.19,175227744.12,123122464.34,62679866.51,276236061.08,187238790.19,144676153.80,57059031.94,277927264.59,162932390.38,128502647.79,52609818.15,272053452.86,179279831.47,120627169.65,55306581.07,249229226.34,161185237.66,100062288.09,41134158.44,255284334.55,170831790.52,115264502.67,39544786.67,208227209.01,179760205.31,111708357.78,56026159.79,247887035.10,167857618.86,140525013.21,59452725.85,191836400.41,148608784.87,104668187.84,165878799.13,140792151.26,0.0
