,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,329536320.24,208753583.92,102550733.54,461537133.98,383168069.63,242996881.40,108164313.75,442884331.66,293061914.06,199091997.65,100353175.92,354435360.98,221844775.39,147935302.89,51618534.76,172279844.95,112035777.13,65685309.89,31823299.70,154220815.41,114770808.10,79475623.12,39999739.26,213338381.69,163438403.45,123835929.08,56659351.20,173066407.10,120862867.02,82109546.70,44936739.56,145999638.09,108764804.33,71954442.64,36285439.80,184108078.19,120636044.43,76940149.01,36198488.32,133424723.41,97518852.85,62872369.24,27492938.75,109248758.87,73654503.44,46510690.85,19925232.76,84392026.88,60475874.21,39583347.45,17234643.87,64791976.62,47857649.39,30374969.38,13627773.97,57440292.71,60784781.68,48269377.24,0.0
3,收到的税费返还,0.00,0,0,17736.08,81842.00,81842.00,0,0,0,0,0,213981.19,0,0,0,0,0,0,0,0,20000.00,0,0,73000.00,26278.00,0,0,82680.50,65000.00,0,35000.00,269687.12,124768.32,0,0,96345.64,127345.64,0,0,39072.98,39072.98,0,107290.00,0,151264.00,0,0,550498.98,0,0,0,0,12552.70,15761.65,0,25547.01,1033491.52,302460.67,0.0
4,收到的其他与经营活动有关的现金,76150136.55,77816648.46,23580406.02,149239091.96,113610736.93,84540346.83,74780921.13,94747988.79,67492261.33,22444570.61,11151703.00,15805031.19,14994264.30,6316857.39,6404105.69,15371208.09,19007140.12,16575420.41,7054418.64,14981888.83,10631869.57,5913581.06,5511530.54,11358811.92,10454926.47,5473514.67,3836361.84,14683556.01,8525222.16,4560193.01,3260666.98,12100452.60,5381853.92,3713594.12,2141616.71,10445241.14,3772618.77,1912096.38,893451.96,14046514.79,10266940.42,8774596.74,5732239.52,14941322.63,6722936.45,2174930.31,1342354.35,7434247.11,2803549.65,2305533.32,1031978.19,5254884.62,4390877.85,4395815.55,304102.09,1618975.90,5618934.33,847970.10,0.0
5,经营活动现金流入小计,405686456.79,286570232.38,126131139.56,624873292.43,496860648.56,327619070.23,182945234.88,543545005.25,360554175.39,221536568.26,111504878.92,371267509.90,236839039.69,154252160.28,58022640.45,187784310.54,131042917.25,82260730.30,38877718.34,169202704.24,125422677.67,85389204.18,45511269.80,224770193.61,173919607.92,129309443.75,60495713.04,187832643.61,129453089.18,86669739.71,48232406.54,158369777.81,114271426.57,75668036.76,38427056.51,194649664.97,124536008.84,78852245.39,37091940.28,147510311.18,107824866.25,71646965.98,33332468.27,124190081.50,80528703.89,48685621.16,21267587.11,92376772.97,63279423.86,41888880.77,18266622.06,70046861.24,52261079.94,34786546.58,13931876.06,59084815.62,67437207.53,49419808.01,0.0
6,购买商品、接受劳务支付的现金,204674901.09,126075797.70,62861627.03,303225172.22,239974404.67,143679841.84,46738845.37,274873415.38,168087317.96,116720773.75,62145693.78,251669220.72,139778623.64,86921360.33,25064728.48,71085356.96,29627922.03,7939808.96,4290188.18,29241439.66,19284646.21,15455334.26,11410558.76,65170711.49,56648775.12,52962130.04,20520125.83,27083386.58,13879872.79,11090754.33,5617838.27,15663253.51,10100334.34,6641849.83,4788261.99,37952330.30,14056896.63,7372658.42,1953213.70,10619670.97,6304125.25,3138371.76,2663471.97,5402230.30,4663632.05,4555957.00,1728764.16,3359132.03,3483212.82,1921299.28,1069521.97,2411718.54,2535429.25,1105559.60,522610.64,1551216.54,5091078.12,2059770.59,0.0
7,支付给职工以及为职工支付的现金,48611028.17,31793806.42,18026467.64,74228199.39,52895484.29,38716938.11,21035823.57,72557065.76,51241072.92,35826434.53,17283515.33,65317087.13,39220698.28,28473461.82,17781093.37,68908823.05,49681273.91,35434043.19,17755707.38,68169155.92,50091360.44,36028894.09,20598134.36,61859181.55,43700793.06,30216703.87,11670485.89,56372522.81,41544564.55,28156780.07,15494053.81,58043190.97,42322493.51,30435588.72,16031849.99,50263035.41,35214358.80,24376498.23,13103335.27,43869548.20,31053619.96,20128050.49,9736600.43,38491044.06,21353369.15,15147288.39,7429598.47,18989816.13,11777103.53,8057921.10,4182427.40,16303084.42,8787144.11,8974201.32,5345482.46,13842429.04,8933581.92,5656206.63,0.0
8,支付的各项税费,19966938.24,14447502.91,2558959.70,15009960.98,12767947.52,11538881.57,3349013.52,12652842.07,14423056.25,8119816.04,3785553.60,10566074.49,9952476.39,7617603.42,2807622.76,12342734.64,11243712.73,9267815.63,2616708.06,16205075.15,15316257.26,10751357.83,3293720.21,16229970.38,15103901.08,12667767.64,2432972.60,11128695.88,9994634.17,7767935.06,2780784.34,16569652.46,14697641.12,10681019.39,3196099.82,15963377.24,14535656.40,8903605.84,2758463.32,12206322.31,10450388.61,7396290.62,2363109.36,15111159.47,13982518.17,8327504.13,3102480.88,14129365.92,8975434.34,6435682.92,3638054.71,7839294.39,6937161.30,3805594.71,1489316.12,5748489.01,6212346.12,2538147.62,0.0
