,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2174878070.17,1370822843.65,659483585.16,2559781411.54,1900449526.49,1250833372.26,567945075.57,2232733795.24,1712281261.47,1114171196.90,542158778.06,1889414840.29,1669989500.00,1066211426.64,497060687.73,1998574779.83,1527967796.04,1002587889.40,469749999.21,1927201827.10,1344358823.86,878211000.78,420757562.68,1699360110.59,1254299959.64,868415107.56,431082308.50,1509531164.32,1083831692.81,714716436.25,335776038.73,1700778154.90,1215615179.86,848321116.58,425455714.92,1719926300.17,1252238317.58,842412303.60,442469417.83,1329899825.90,943469779.00,643069516.19,315160187.91,1281395417.60,971243558.86,654504256.90,304494758.17,1100270205.60,799753048.58,482760415.04,232078442.44,914891460.19,636842453.02,419630024.38,191460717.07,787506410.18,624923891.84,410749739.20,204468043.36,596141699.83,461151504.83,278215010.86,128259196.56,544653943.70,412023475.21,275445257.16,134464196.77,506405405.11,251426794.06,415680581.65,0,0.0
3,收到的税费返还,35195978.35,21595161.29,3212846.05,3262264.84,2058344.84,1947345.84,670680.00,1044916.67,1047709.67,830869.67,0,604079.97,202779.99,0,0,4159410.89,4159410.89,4159410.89,0,118662.23,118662.23,118662.23,0,0,0,0,0,5917517.50,4700930.15,4700930.15,4680782.83,9166594.66,0,0,0,0,0,0,0,0,0,0,0,0,4428885.01,3079941.76,0,0,0,0,0,750980.00,786980.00,0,0,340845.00,340845.00,0,0,328903.00,263270.00,263270.00,263270.00,0,212046.60,0,0,0,104006.00,0,0,0.0
4,收到的其他与经营活动有关的现金,20992907.64,14556093.06,6812734.01,17629451.40,5630010.97,4784980.88,3302631.11,12539571.96,5332914.76,2959057.76,3433559.11,10575022.72,8959401.93,5909090.69,2465485.86,14841993.36,33803930.53,7804950.76,1928107.55,5711600.19,2684528.12,1407540.67,876908.51,10534155.38,3128571.94,2558811.03,918898.14,7470460.88,3977874.31,2728787.03,1063224.00,89622319.60,6367207.83,4643699.56,1631992.70,23683496.48,3622481.35,2188754.21,518896.77,20161528.91,3054873.41,1812376.68,514482.01,22105498.94,10544375.63,4142684.99,3014026.20,22230166.63,7028703.20,2930959.78,1299674.78,9236386.80,1856948.09,1123665.50,421686.13,6195045.92,1819701.08,787456.84,471614.67,5036907.29,3981345.61,2381347.96,291275.73,7210563.93,6794501.17,191969.31,288271.79,3839315.30,78819.49,80600.21,0,0.0
5,经营活动现金流入小计,2231066956.16,1406974098.00,669509165.22,2580673127.78,1908137882.30,1257565698.98,571918386.68,2246318283.87,1718661885.90,1117961124.33,545592337.17,1900593942.98,1679151681.92,1072120517.33,499526173.59,2017576184.08,1565931137.46,1014552251.05,471678106.76,1933032089.52,1347162014.21,879737203.68,421634471.19,1709894265.97,1257428531.58,870973918.59,432001206.64,1522919142.70,1092510497.27,722146153.43,341520045.56,1799567069.16,1221982387.69,852964816.14,427087707.62,1743609796.65,1255860798.93,844601057.81,442988314.60,1350061354.81,946524652.41,644881892.87,315674669.92,1303500916.54,986216819.50,661726883.65,307508784.37,1122500372.23,806781751.78,485691374.82,233378117.22,924878826.99,639486381.11,420753689.88,191882403.20,794042301.10,627084437.92,411537196.04,204939658.03,601507510.12,465396120.44,280859628.82,128813742.29,551864507.63,419030022.98,275637226.47,134752468.56,510244720.41,251609619.55,415761181.86,0,0.0
6,购买商品、接受劳务支付的现金,1238636534.53,813253146.24,430172910.48,1293396206.87,1025310608.31,709778477.11,354316774.00,1098447307.85,1008343881.53,656290367.59,288348509.64,741866683.97,848688176.00,538734571.65,235592812.09,1052199791.96,813515867.69,555049898.43,268647992.37,1147739007.30,848573365.12,530612924.50,271751148.37,965620997.81,799394122.83,550137951.95,285378911.83,1094758832.32,826918779.56,579570305.94,326825290.77,1100916004.33,800270470.13,524140308.04,285024715.12,1064871564.58,686616418.51,439076956.11,228271051.41,712269872.99,533620015.55,364232675.99,186144747.47,812937471.22,619594782.48,414748956.84,195735907.22,653200839.99,522965533.14,284260928.19,111808910.77,575772353.18,406295695.40,256513629.91,129721095.89,502393852.34,370705095.75,253179232.26,157460067.98,372323978.63,248648197.44,183690898.26,98183362.09,277919889.37,235700699.86,168571636.94,111967467.26,213234947.81,143486085.39,254447239.73,0,0.0
7,支付给职工以及为职工支付的现金,299403893.94,192678103.70,98036784.69,352782488.11,247588410.30,161984088.07,81910890.45,327544020.50,223469459.78,141964342.46,73495386.21,295855761.68,212458974.90,143109813.68,70939030.53,255429272.54,180846844.63,120510631.23,60313815.83,220693564.26,153951380.85,105993728.24,50135750.41,210327770.68,137393639.20,95517393.56,51655077.87,187890682.53,130816707.13,85163789.92,41788067.47,179564469.39,128664557.65,75287343.13,39617333.83,153774069.67,103298918.74,64303718.27,30600829.95,125174713.60,87344769.71,61482323.91,30663145.84,128258613.58,97874819.74,72497092.79,30744269.54,105053146.80,59464325.13,43708221.22,21864974.30,90910492.52,62765722.12,42247131.04,22101870.13,81080180.39,53597015.93,35384171.90,18919800.86,70504063.31,46503347.91,32203474.31,15204864.72,63019637.17,45261728.05,25367010.67,8397530.88,48962781.38,16213498.68,36266661.45,0,0.0
8,支付的各项税费,105073570.85,82046581.93,32300350.50,203534894.81,154126136.69,107040533.15,57908692.94,154310286.60,125857255.58,99815054.17,71309929.91,138237179.15,126256011.36,85373226.15,35956547.44,134180239.31,108946221.07,72644716.84,40574481.67,123816787.52,99114321.10,67536230.34,24070203.36,109830504.18,84026737.22,62188074.81,31129436.48,73762191.38,51394011.84,43058611.28,16009724.05,93387902.08,80994263.41,65908279.91,23432002.32,137463162.17,109380816.03,68632744.03,30211808.21,118105895.03,93918081.09,63902034.84,26886491.41,139768539.44,131027417.55,74210841.69,34557760.51,130642139.69,108348269.44,64737982.41,35291999.13,104561156.30,72732439.51,56294490.15,23130270.81,98233987.27,81675841.70,54379917.30,27789398.35,98270523.44,73604916.21,52490787.72,24355967.30,93161121.60,70172819.87,45997312.40,22087749.62,73210009.38,36608321.81,64279734.54,0,0.0
